accepted_species,estimate
t156,-0.15078759
t157,-0.15078759
t244,-0.16837049
t171,0.35920098
t165,0.40185922
t186,-0.22228633
t191,-0.31186235
t203,-0.29747036
t213,-0.29922357
t179,-0.02925362
t229,-0.19251631
t206,1.0454597
t287,1.0519756
t192,0.68383616
t308,0.98079795
t267,-0.15454173
t265,-0.15454173
t201,0.046992186
t193,0.035742816
t300,0.36538547
t301,0.36538547
t122,0.0044481126
t137,0.2546726
t174,0.9026893
t271,0.88979733
t272,0.88979733
t236,0.88979733
t262,0.88979733
t263,0.88979733
t121,0.0044481126
t119,-0.15608272
t109,-0.15078759
