,0,1,2,3,4,5,6,7,8,9
t4,-0.69961566,3.59002,0.1123268,6.506557,-0.014732138,3.3842947,5.39265,-0.17653301,0.70163506,0.063095585
t5,-0.16342719,-0.41335323,0.059654105,0.76101357,0.13218549,4.083554,0.74995995,1.5648686,0.046177063,4.2451777
t6,-0.23709595,-0.73842657,0.084500015,0.87462175,0.582487,5.580129,0.12811768,3.0321417,0.07982775,6.690723
t7,-0.714391,3.6381817,0.11195818,6.688718,-0.015637102,3.2852979,5.2984114,-0.17601644,0.6149409,0.057286836
t8,20.786003,0.40786242,10.436075,-1.3781359,-0.03553897,0.00043466414,-0.14856173,-0.6843473,7.4275346,0.3979225
t9,21.564428,0.33000383,9.936735,-1.4230295,-0.033040013,0.008872232,-0.14602578,-0.8567013,6.081124,0.43814433
t11,-0.5484835,2.7704203,0.049634624,4.593458,-0.0050624614,2.2288337,3.7409806,-0.10806752,0.32283968,0.02422383
t12,21.240948,0.38562584,9.617672,-1.3981179,-0.03602133,0.01035593,-0.14446197,-0.8704494,5.7081933,0.44999638
t13,22.442522,0.34067807,9.883755,-1.5592958,-0.024594432,0.0077211624,-0.17394124,-0.8457914,5.8681726,0.46112373
t14,22.35158,0.3534705,9.923558,-1.5530019,-0.024068855,0.008474454,-0.17474724,-0.86152893,5.8040376,0.45867902
t15,20.61012,0.67498046,10.217529,-1.3490843,-0.03922488,0.0018612617,-0.12625097,-0.72072506,7.4541736,0.38414326
t16,20.86179,0.6051081,10.142929,-1.3876655,-0.037793994,0.0017608044,-0.1450865,-0.72231346,7.1554875,0.3960896
t18,21.57828,0.6592434,9.736315,-1.4319874,-0.031919062,0.010666989,-0.13359287,-0.89120376,5.9191613,0.4339993
t19,-0.67585015,3.4263604,0.10218016,6.4754133,-0.016526049,3.2170653,5.043899,-0.15791395,0.61294436,0.0638516
t20,22.116884,0.61434144,9.902361,-1.5454757,-0.028394686,0.0096983155,-0.15489973,-0.84449947,5.6191497,0.4779335
t21,-0.24968405,-0.6890425,0.08110858,1.1175443,0.26548737,5.3922043,0.3070177,2.882282,0.074197926,6.493675
t22,-0.25633094,-0.93410116,0.09504382,0.90390265,0.63071764,6.7054305,-0.0046487534,3.806946,0.098081835,8.037618
t23,-0.25776118,-0.9329175,0.095618874,0.9369951,0.59420097,6.7235518,-0.0024595486,3.7990246,0.09783317,8.048353
t24,23.22853,0.45288596,10.533749,-1.6313349,-0.029589783,0.009105049,-0.20082177,-0.87745553,5.971327,0.5106407
t25,-0.6692936,3.3927832,0.1076316,6.1439333,-0.01663916,3.187095,5.043234,-0.15292014,0.61543673,0.049637794
t26,22.251331,0.6586352,9.855151,-1.5313345,-0.029144164,0.010231294,-0.14373712,-0.85329044,5.6284823,0.47831538
t27,22.896145,0.44657755,10.36594,-1.6094968,-0.030033845,0.008729496,-0.19069175,-0.8678625,5.9237995,0.50152445
t28,-0.77923435,3.8505085,0.116264805,7.296623,-0.013440081,3.6460528,6.0335326,-0.2046913,0.7589932,0.08332313
t29,-0.7825,4.347158,0.13232633,7.837217,-0.023916531,4.0411563,6.1249957,-0.20545176,0.9286065,0.08556765
t30,-0.2363518,-0.6963564,0.079834886,0.9524838,0.3956881,5.4095225,0.21436498,2.895935,0.0753651,6.543984
t31,-0.23212285,-0.6920498,0.081885904,1.0674098,0.2625736,5.513885,0.27734756,2.8641944,0.07435581,6.4877443
t32,20.360228,0.4898562,10.13182,-1.3157762,-0.039662477,0.0015857733,-0.1245731,-0.70000887,7.366734,0.37833062
t34,-0.59369016,2.5920625,0.05495756,5.231434,-0.0030657053,2.3856091,3.9887679,-0.12189242,0.33224976,0.050568298
t35,-0.2579822,-0.91169834,0.09240795,0.893918,0.6302132,6.5395823,-0.0010414303,3.7214608,0.09560561,7.878173
t36,22.304508,0.4862665,10.061279,-1.5384191,-0.028563065,0.009664574,-0.15408386,-0.85414445,5.680548,0.4726028
t37,22.280342,0.49341857,9.991538,-1.5378852,-0.027170168,0.010011804,-0.15355688,-0.85292006,5.599503,0.46986198
t38,-0.7786852,4.346752,0.1325492,7.8209715,-0.024402248,4.043711,6.1575503,-0.20420314,0.9413812,0.0846526
t39,21.464827,0.5236709,9.871927,-1.4036291,-0.034529936,0.009485496,-0.13493298,-0.85873544,6.0712733,0.44393533
t40,21.50688,0.6407573,9.961422,-1.421332,-0.03316199,0.0094177015,-0.14381167,-0.87359196,6.1102986,0.4371251
t41,-0.27324128,-0.9822633,0.10081287,1.0143824,0.6082591,7.0474925,-0.0008962001,3.9991114,0.102270275,8.391965
t42,-0.79508656,3.9534013,0.12194462,7.368863,-0.013301144,3.72284,6.165465,-0.21271573,0.7881963,0.084341265
t43,-0.7781208,4.363726,0.13333465,7.8260875,-0.024452824,4.053155,6.1690607,-0.20468822,0.9511303,0.085778646
t44,-0.7864962,4.4277596,0.13239071,7.9162717,-0.024958532,4.1063876,6.250111,-0.2055257,0.9671506,0.08721115
t45,-0.79187554,3.9956744,0.1164029,7.376951,-0.011516297,3.5643623,6.010441,-0.21629955,0.7816118,0.090716004
t46,-0.19170514,-0.3828794,0.06539508,0.8694419,0.018853452,4.150515,0.98252404,1.4846548,0.04418084,4.2198677
t47,-0.1975474,-0.35685286,0.06419693,0.79386634,0.17436102,4.0399804,0.9679691,1.3812317,0.043331392,4.197966
t48,-0.2542695,-0.7124262,0.08239797,1.1833576,0.22002754,5.501031,0.30390787,2.987226,0.07558684,6.584868
t49,20.375526,0.61426765,10.146034,-1.332246,-0.035680134,0.00035124723,-0.12013349,-0.67639285,7.49252,0.37959817
t50,20.517881,0.56887007,10.1970215,-1.3441042,-0.03543775,5.0494855e-05,-0.12416985,-0.68320435,7.5514965,0.37591943
t51,-0.76510894,3.809544,0.12160478,6.964945,-0.01830119,3.6102512,5.600863,-0.1727171,0.67631656,0.05137667
t52,-0.6820014,3.3906994,0.10786076,6.0032244,-0.014025364,3.1348674,5.1458216,-0.16070746,0.60148954,0.042831216
t53,21.610394,0.6179217,9.795449,-1.4472804,-0.0327347,0.009596882,-0.15695089,-0.88757217,5.893679,0.43824977
t54,-0.5768003,2.7063007,0.05661423,4.80942,-0.005955556,2.5473697,4.061511,-0.10861784,0.33243805,0.01781714
t55,-0.55975693,2.5745583,0.05280043,4.72774,-0.005948503,2.4876058,3.9475896,-0.10315425,0.29494208,0.015040105
t56,-0.2765565,-1.0070004,0.10379598,1.0592654,0.5879883,7.2422075,-0.0028829607,4.0876646,0.10513809,8.599643
t57,-0.7633393,3.8491976,0.11913274,6.9432864,-0.01811645,3.5754702,5.62225,-0.17607078,0.6809977,0.0513606
t58,-0.7567524,3.79277,0.121187195,6.8818307,-0.018365912,3.6158178,5.6801496,-0.17467178,0.69874775,0.051311262
t59,23.293032,0.32081693,10.725986,-1.6520574,-0.030892866,0.008099378,-0.21086486,-0.86877626,6.0040708,0.5196435
t60,21.672144,0.4923216,9.875806,-1.453345,-0.033119135,0.009798205,-0.16137452,-0.89693207,5.890516,0.44017968
t61,21.716125,0.47238752,9.899632,-1.4534123,-0.033312265,0.009510924,-0.15924723,-0.8954201,5.916839,0.44044426
t62,23.312092,0.33315438,10.666906,-1.649797,-0.031470504,0.008294874,-0.20848683,-0.87051237,5.99138,0.5179808
t63,23.332174,0.2847542,10.702712,-1.6509916,-0.031752348,0.008212446,-0.21172306,-0.87164754,6.017671,0.5198531
t64,-0.80214435,4.034076,0.12008407,7.3950996,-0.01178659,3.6405594,6.137939,-0.21872975,0.80356395,0.08843981
t65,20.972528,0.4223632,10.411633,-1.3941401,-0.035931017,0.0010410231,-0.15623407,-0.71471655,7.331592,0.3947157
t66,21.024384,0.3881457,10.352904,-1.3872144,-0.03596146,0.0013884166,-0.15241042,-0.7165209,7.3321304,0.39462999
t67,-0.79095006,4.414383,0.13480279,8.002205,-0.025162417,4.1440926,6.237274,-0.20651424,0.9652393,0.0867395
t68,-0.277479,-0.99811864,0.10293932,1.0498116,0.61302704,7.1957245,-0.0047041136,4.072798,0.104862854,8.597035
t69,21.06814,0.5156492,10.429403,-1.3841264,-0.037148733,0.00040545143,-0.14137396,-0.7235284,7.6114955,0.3705856
t70,21.026031,0.44119012,10.404714,-1.3792263,-0.037087962,0.00034818798,-0.14143878,-0.7188678,7.5795503,0.37036705
