,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,9.632669,0.42523474,4.241655,3.9752245,6.0125375,3.7174234,5.035376,5.1144814,4.8212366,2.6214027,4.086704,5.9559956,5.344315,4.877574,3.6649973,3.8733025,4.983579
t2,9.723212,0.4063589,4.2653003,4.047671,6.027243,3.755373,5.0054183,5.147277,4.8622727,2.6294787,4.033956,6.013898,5.299081,4.898482,3.7660525,3.902232,5.089835
t3,9.62887,0.43070322,4.250032,3.9859512,6.022629,3.7100694,5.042781,5.123292,4.817115,2.6152036,4.0942,5.953389,5.3337903,4.867841,3.6604578,3.86677,4.980146
t4,9.915729,0.37668237,4.3859076,4.2689996,6.0520678,3.8247943,5.001245,5.275872,4.9210978,2.5882313,3.9640338,6.1133447,5.176771,4.890532,3.9513216,3.872566,5.3105316
t5,9.981222,0.36343718,4.425657,4.3562245,6.1433134,3.8155146,4.982106,5.344412,5.0171695,2.5161383,3.9330444,6.1455035,5.100268,4.9018183,4.029455,3.8872988,5.4015417
t6,10.032113,0.29808947,4.3606753,4.364427,6.125978,3.884462,4.916411,5.2823253,4.9894595,2.589084,3.8543303,6.209511,5.0695424,4.9756646,4.08291,3.9454894,5.445545
t7,10.075883,0.3072249,4.3858423,4.445112,6.153489,3.8845851,4.9039407,5.3278046,5.022397,2.5487113,3.843045,6.1882687,5.0022264,4.978244,4.13127,3.955727,5.5103426
t8,10.056188,0.29393744,4.32199,4.406004,6.068414,3.9433522,4.8710504,5.254313,4.942148,2.6286802,3.8279448,6.197152,5.0581884,5.0075374,4.139793,4.0054407,5.507396
t9,10.031595,0.31755778,4.3785744,4.3907957,6.1046243,3.8820248,4.9258895,5.3008146,4.9779706,2.5792906,3.8699691,6.1773667,5.054385,4.958907,4.0870686,3.939866,5.458384
t10,10.052189,0.31700975,4.2616477,4.4008837,5.991722,3.9958873,4.8380027,5.191925,4.879173,2.692603,3.8281016,6.168428,5.1052723,5.0248866,4.1692104,4.0602784,5.535983
t11,9.752458,0.49870804,4.5810885,4.141972,6.012992,3.6791024,5.244009,5.387229,4.8757253,2.4873154,4.169165,5.997863,5.302632,4.670704,3.692305,3.5880613,5.0642066
t12,9.748323,0.50628096,4.6088996,4.1518435,6.023222,3.6480818,5.2605286,5.4212646,4.8946805,2.462266,4.1823707,6.012958,5.3340473,4.6635766,3.6888046,3.5791376,5.047387
t13,9.836957,0.48395556,4.578825,4.2101283,6.019159,3.7182002,5.2091775,5.3930297,4.919285,2.5076447,4.12527,6.0582485,5.267626,4.6912184,3.7924218,3.6379466,5.1612277
t14,9.297687,-0.49979636,2.3182912,3.633711,4.1527386,5.113155,4.2140155,3.025912,4.5461926,3.6143804,4.2602534,6.042693,5.5419426,5.633681,3.1217108,5.2784867,4.5335317
t15,9.819429,0.54275274,4.654069,4.1932707,5.964208,3.7347713,5.312078,5.4133444,4.892765,2.5289412,4.186938,5.999629,5.229934,4.5814404,3.7528098,3.5517526,5.1560597
t16,9.824704,0.5499632,4.680534,4.1869893,6.017915,3.6488638,5.3128037,5.4662185,4.9582577,2.4610457,4.214014,6.060886,5.338203,4.6051135,3.7349603,3.5327296,5.116563
t17,9.704598,0.5264084,4.6482153,4.1262336,6.005182,3.6306598,5.3103356,5.4405847,4.8726225,2.446572,4.219811,5.971814,5.3464756,4.6224737,3.6294208,3.5323977,4.992869
t18,12.320764,3.4942021,3.769066,6.2343965,4.557256,6.8896637,5.5793324,4.660569,5.720371,5.993549,4.439261,5.9883795,5.367544,4.2708726,5.7662992,5.483349,7.1273804
t19,-1.2825924,10.938426,4.846476,4.4500704,3.6567838,3.4152043,12.9206505,4.831657,4.1564226,8.65382,5.468789,1.3404241,7.827012,2.6778588,10.870741,2.3688323,3.1427615
t20,12.453448,3.6455872,3.586525,6.221296,4.481727,7.0270567,5.687156,4.519484,5.7804585,6.0975547,4.458681,5.8896866,5.518505,4.153138,5.806877,5.441383,7.2582307
t21,9.404001,0.6811946,4.8815074,3.9987726,5.76563,3.8225808,5.6927567,5.486429,4.622532,2.3426545,4.49144,5.609743,5.2371926,4.2344666,3.20454,3.0946922,4.645922
t22,9.26087,0.9840421,5.135169,4.063978,5.6237526,3.9291096,6.0921206,5.710811,4.2784543,2.1932836,4.6951504,5.3660717,5.1798406,3.8942056,2.9169967,2.6305041,4.4637017
