accepted_species,estimate
t56,-0.26363334047119413
t146,-0.0887901206595058
t176,-0.061087512393648624
t59,-0.0232222480614351
t40,-0.0014444296491979008
t35,-0.04841839610192539
t30,0.14837705609241986
t73,-0.5334404574129502
t99,-0.6040882456161066
t148,-0.7164294988083427
t210,-0.4203089869509306
t121,-0.37605599410148194
t108,-0.38830731201933905
t207,0.03338926218822485
t54,-0.14452766524903182
t44,-0.25625061982853803
t51,0.46967923851569815
t98,0.4282697003459894
t161,0.12453134913631544
t153,0.5441550306649519
t21,0.4053187815490445
