"accepted_species","traits"
"t1",0
"t2",0
"t3",0
"t4",0
"t5",0
"t6",0
"t7",0
"t8",0
"t9",0
"t10",0
"t11",0
"t12",0
"t13",0
"t14",0
"t15",0
"t16",0
"t17",0
"t18",0
"t19",0
"t20",1
"t21",0
"t22",0
"t23",0
"t24",0
"t25",0
"t26",0
"t27",0
"t28",0
"t29",0
"t30",0
"t31",0
"t32",0
"t33",0
"t34",0
"t35",0
"t36",0
"t37",0
"t38",0
"t39",0
"t40",0
"t41",0
"t42",0
"t43",0
"t44",1
"t45",0
"t46",1
"t47",0
"t48",0
"t49",0
"t50",0
"t51",0
"t52",0
"t53",0
"t54",0
"t55",1
"t56",0
"t57",0
"t58",0
"t59",0
"t60",0
"t61",0
"t62",0
"t63",0
"t64",0
"t65",0
"t66",1
"t67",0
"t68",0
"t69",0
"t70",1
"t71",0
"t72",0
"t73",1
"t74",0
"t75",0
"t76",0
"t77",0
"t78",0
"t79",0
"t80",0
"t81",0
"t82",0
"t83",1
"t84",0
"t85",0
"t86",1
"t87",0
"t88",0
"t89",0
"t90",0
"t91",0
"t92",1
"t93",0
"t94",0
"t95",0
"t96",0
"t97",0
"t98",0
"t99",0
"t100",0
"t101",0
"t102",0
"t103",0
"t104",0
"t105",0
"t106",0
"t107",0
"t108",0
"t109",0
"t110",0
"t111",0
"t112",0
"t113",0
"t114",1
"t115",1
"t116",1
"t117",0
"t118",0
"t119",0
"t120",0
"t121",0
"t122",0
"t123",0
"t124",0
"t125",1
"t126",0
"t127",0
"t128",0
"t129",0
"t130",1
"t131",0
"t132",0
"t133",1
"t134",1
"t135",0
"t136",0
"t137",0
"t138",0
"t139",1
"t140",0
"t141",0
"t142",0
"t143",0
"t144",0
"t145",0
"t146",1
"t147",1
"t148",0
"t149",0
"t150",1
"t151",1
"t152",0
"t153",1
"t154",0
"t155",0
"t156",0
"t157",0
"t158",1
"t159",1
"t160",0
"t161",0
"t162",1
"t163",1
"t164",1
"t165",1
"t166",0
"t167",0
