"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90"
"t1",-0.0306359560445913,-0.137107529894375,-0.0331467475695401,0.0183640001525209,-0.0581912650541473,0.00665737730293604,-0.00646924950643113,0.0152411613913991,-0.00167969317389115,0.00623561327750569,-0.000901528438476921,-0.0936898816130439,0.0756466224880214,-0.00255021667265199,-0.00188191401897261,1.13006568910393e-05,-0.00816254002720236,0.000561048681803405,-0.00360946741024778,0.00333747157815579,-0.32478044893321,0.149924444890632,-0.0113592430603974,0.0135250967242902,-5.64910046065357e-16,-8.1552332161644e-17,6.50250252948181e-17,-0.108659574311542,0.00491126054960878,-0.0183746556323496,0.0145756224047306,-0.00194576226893163,0.467731447067162,-0.00123258401961446,0.0622172864419645,-0.00126245676256865,-0.000292784226232036,0.0101903421099729,0.490266814672156,-0.00445539004781339,-0.0161455002542449,0.00388473831901186,0.0848788903994828,-0.00124033897845432,-0.000992250667889877,-0.000439626099941289,-0.00208607319777471,-7.04298084036965e-05,-0.00275501123982469,-3.66127661512322e-05,-2.05060550345873e-05,0.448363691405085,-0.0350651056979813,-0.00245616722071425,-1.84768959841619e-05,-0.0014046817125949,-1.92336048954907e-05,-2.04462269225765e-06,0.326771891588719,-0.00235177255853083,-0.000833221676385588,-9.84005211888046e-05,0.170740293642432,1.07139942763894e-15,-9.56808417218458e-18,-6.03900610074426e-17,-5.0415401020576e-17,7.61787551442628e-17,-1.40946282423116e-17,5.3776427755281e-17,-6.07153216591882e-18,4.9439619065339e-17,-6.01732205729455e-17,-1.63551897719438e-16,-5.74627151417317e-17,5.12827627585644e-17,-2.02095284951298e-16,2.27682456221956e-18,-1.16009632455949e-17,9.86623976961809e-18,1.18964083375972e-16,1.04191828775857e-16,-3.3285006695305e-17,-1.73038666728687e-16,-2.40042360988291e-16,-5.3186892823992e-17,2.03125277015159e-16,2.66073751138105e-15,6.86299975183324e-17,2.38199217295065e-16
"t2",-0.032447105914121,-0.158013347565671,-0.0447457567685472,0.0356753915084574,-0.120668583753791,0.0238610246022558,0.0013323348184747,0.00587892071876572,-0.000917708566507002,0.00351455876187591,-0.000508704774482824,-0.0671551245935779,0.0559558980173787,-0.00189646477254452,-0.00157263449633873,9.65774566817713e-06,-0.00721601876663106,0.000504543359195923,-0.00412229900508301,0.00403413151487651,-0.408256161100911,0.2103761345517,-0.0198019328944709,0.0282557423272795,4.3976555505247e-16,-4.0687598842065e-17,-2.80509432215817e-16,-0.0208364084406071,0.00184836865318829,-0.0070778673538001,0.00645481434778708,-0.00100790300402251,0.33671565249212,-0.00127991972072571,0.115892261865591,-0.00325920675419802,-0.00256004878437653,0.14613740477679,0.0108920859418767,-0.000137300692371832,-0.00673514831571192,0.00311084757530734,0.117094244332468,-0.00241637829700124,-0.00233394704050226,-0.00122672759702045,-0.0060149308479947,-0.000214142959910897,-0.00959171989378513,-0.000256978696559325,6.23717510548814e-05,-0.362306636429216,0.0107982568260101,0.000571892081215793,-4.24453292634716e-05,-0.00517247390177242,-8.04735700863638e-05,-1.30446773147981e-05,-0.535820641917444,0.00213965204299957,0.000742670838422779,8.19374560926176e-05,-0.37871157744731,-4.2030589072035e-16,4.22755793121239e-17,1.81552979009985e-16,-1.04594022727917e-16,-4.03675790297295e-16,5.90150487705208e-17,2.92556440236691e-16,-2.80396537625287e-16,-1.74480607797611e-17,-8.70950987967764e-16,3.44472152754993e-16,5.57653889519884e-16,-5.05057200872904e-17,5.0268307068966e-16,-7.7500662201425e-16,-1.16543399259661e-17,1.85027511388709e-16,-4.42420916131665e-16,1.7413007608434e-16,-1.17736391692033e-16,4.40322132664593e-16,3.7824269273585e-16,-2.08016799798364e-16,-2.89507477023743e-18,-1.72940326977502e-15,-1.02768115875434e-15,-7.48508241592928e-16
"t5",-0.0340242093261521,-0.176545514994665,-0.0552592927027763,0.0517692637201104,-0.178906954253961,0.0401106261356292,0.00905919475930891,-0.00390722105233308,-7.66554049174408e-05,0.00048286773855781,-7.08749295092854e-05,-0.0326684311219577,0.0292855547205367,-0.0010040074201551,-0.0010195052422938,6.45578879092118e-06,-0.00503333929219217,0.00035904878149232,-0.00363031764691506,0.00369261273716299,-0.383099599769872,0.210256741190445,-0.0218901151844984,0.0333596555788485,5.45794528248627e-16,-2.94445824259031e-16,-4.31495042500167e-17,0.079447028196182,-0.00241426228591822,0.00883275928810532,-0.00599519833391039,0.000632049682515183,-0.052938865727938,-0.000222411254977518,0.0549904388885097,-0.00188458617214361,-0.00197760110562475,0.11766705516588,-0.48529618939038,0.00439315510506749,0.0140428373689712,-0.00325920285803658,-0.0728925323638827,0.00111949571329192,0.00093135305266087,0.000430757772869517,0.00206259902191744,7.07062242724592e-05,0.00288465854606037,5.13729807715394e-05,7.67170845621581e-06,-0.294247936013742,0.0286875629886704,0.00210201552768361,5.95580636368682e-05,0.0065563553712237,9.98745372590384e-05,1.53279559033941e-05,0.330170845217439,-0.000595597135621059,-0.000194386548126217,-1.66454776181707e-05,0.508967691819311,-3.10534272481799e-16,-3.13806400798553e-16,-6.22864522868543e-16,-2.8926950865175e-17,1.02777867762001e-15,-5.91286482537979e-16,-3.59898443077218e-16,-1.12015614458667e-16,4.92204708054841e-16,3.84466411060581e-16,1.60172658647601e-16,-6.59995994020754e-16,4.11040904717223e-16,-3.87634654300155e-16,7.2569152143817e-16,3.88759499752848e-16,-6.24994636013618e-16,8.0763354397155e-16,-2.90924154012238e-16,-3.03945306929341e-16,-9.38837227212672e-16,-9.47416503737112e-16,5.12171211795423e-17,4.62183021102198e-16,2.269982983343e-15,6.42646669020895e-16,2.70030405082788e-16
"t44",-0.0353558903672927,-0.192425645042638,-0.0644323108048971,0.0660963699062311,-0.230860529755994,0.0547564669893134,0.0162779671389811,-0.0134116316392125,0.000771002284797729,-0.00259150185642319,0.000373225369496394,0.00568657902460755,-0.00103770125049094,1.48229863454711e-05,-0.000308293433095064,2.21167675528925e-06,-0.00198841099184789,0.000150226675982878,-0.0022534440985807,0.00240080467655591,-0.256004636854807,0.149600640308686,-0.0169536851388896,0.0270979330643021,1.09737428879465e-15,-2.59563273899587e-16,-6.60010722825274e-16,0.1322207663315,-0.00510984396853365,0.0189855888958723,-0.0144242680488486,0.00183172396680182,-0.401929872876416,0.00102708564077036,-0.0602776405501361,0.00143947758535555,0.000806208556848259,-0.0431890635112413,-0.232357976039484,0.00212860715778446,0.0111192170185158,-0.00376621461366377,-0.124555891965217,0.00247236436404298,0.00235824801171258,0.00122984165496647,0.00602298045212221,0.000214051692272165,0.00955272915864806,0.000254027960824173,-6.39503722036917e-05,0.487472002921184,-0.0277413765475196,-0.00187359284320658,-1.51985820833099e-05,-0.00135751617724558,-1.96086779754127e-05,-2.56370768814656e-06,0.131014776479748,-0.0013192172656684,-0.000473704823800519,-5.8566025126655e-05,-0.534778859796473,5.28288586839241e-17,2.79396649599769e-16,2.97328510932318e-17,7.77153142209819e-17,-1.43614752352619e-15,1.71069154015582e-16,7.76392676031186e-17,5.45789723744795e-16,-7.17957371118989e-16,-1.925784929483e-16,-7.47747912649083e-16,6.13572210758428e-16,-4.75311234178427e-16,-6.1572665339684e-16,1.90825956223917e-16,-3.48632922484289e-16,3.10586760900978e-16,4.95243983248761e-19,4.15399002728273e-16,-3.85087072358772e-16,1.94509973164935e-16,1.81891152052136e-16,1.36656288707057e-16,9.43907205175801e-17,-7.89500409093547e-16,-7.37833339372375e-16,1.84223797633223e-16
"t59",-0.036432543397181,-0.205415189035591,-0.0720422857087902,0.0781677588506951,-0.274704241062261,0.0672129561131308,0.0225837850183843,-0.0219489930590712,0.00155223143916628,-0.00543681991438597,0.000784305635334475,0.0433682330377804,-0.0312315202999336,0.00103178764363201,0.000450721772908094,-2.38946529036983e-06,0.00139714704625223,-8.50917845914474e-05,-0.000327292146051565,0.000491152526452777,-0.0607897816329964,0.0458718172113573,-0.00657675993108962,0.0116039438527695,1.21729376928416e-15,9.02389296544412e-17,-5.32874831873178e-16,0.105925861036488,-0.00448872835674919,0.0167623122529859,-0.013179069135566,0.00175544080062033,-0.442189674492378,0.00138998819728282,-0.115952275541272,0.00327452492298624,0.00269258907501697,-0.155453693431161,0.379259160644023,-0.00342831113888928,-0.0105715010535404,0.00250188488039106,0.0601423624041883,-0.000995852580591736,-0.000869821373688135,-0.000421866933482961,-0.00203909343127133,-7.09825223441781e-05,-0.00301377883067263,-6.59637124977191e-05,5.48747381983668e-06,0.0868901114296077,-0.0123032690606872,-0.00094176851735189,-4.48479527847443e-05,-0.00520429821940404,-8.0225078775464e-05,-1.27173444840624e-05,-0.490801472500885,0.00241281830555146,0.000849835702376007,9.88763299973637e-05,0.450848387503876,8.39830487053668e-16,-9.04242064471978e-17,5.16337988505684e-16,-5.67872980894517e-16,4.35658441509423e-16,8.66834517485717e-17,3.64357232652255e-16,6.84525724857417e-17,1.91137092849037e-16,3.66003917428991e-16,6.08737234347414e-16,-8.40653696472004e-16,-9.29864468854495e-17,2.26222799283259e-15,3.95651487179206e-17,6.32318783145859e-16,7.2647030176536e-16,1.76417619146281e-16,-1.11405852916679e-15,1.37784733751728e-15,1.23232864007712e-15,4.5243193433429e-16,3.60127501711827e-16,-1.36809580246333e-15,1.59347069596232e-15,1.67240307995802e-15,1.73408122240628e-16
"t60",-0.0372464023355919,-0.215319020202769,-0.0779046094225408,0.0875714617840911,-0.308897909152518,0.0769820402631296,0.0276229847759044,-0.0289037166593332,0.00219972238931068,-0.00780160119218297,0.00112599673256796,0.0759145911931072,-0.0575296980536463,0.00191888258770415,0.00113984891304362,-6.60487700073459e-06,0.00454336330142939,-0.000305402110806618,0.00167863747116406,-0.00154489711382185,0.15060053599084,-0.0710643293051164,0.0059106698835203,-0.00784350941564777,3.200222803183e-16,1.27324862719662e-16,-2.40198466363318e-16,0.0162867900047065,-0.000954069144063879,0.00361221324038989,-0.00309474891258695,0.000456338143619787,-0.14279382846246,0.000553033976137081,-0.05699077965592,0.00172235635173728,0.00158172044588933,-0.0928192683007582,0.40543365523498,-0.00368257417534642,-0.0144195605098485,0.00426929863629266,0.130712367827831,-0.00252216702847652,-0.00238094349126715,-0.00123289143875925,-0.00603093832213024,-0.000213960067980005,-0.0095119931580876,-0.000250239169898352,6.28212049123738e-05,-0.524432780926837,0.0350077923369732,0.0024567953840583,5.86051547011736e-05,0.00654088617731291,0.000100000602232221,1.55137194230797e-05,0.470732221208546,-0.00200443882810636,-0.000702183755723519,-8.02633538334539e-05,-0.274399595439823,2.30245357593375e-15,1.34064744346634e-15,5.56790762888656e-16,7.78098574504259e-16,-2.1871977115971e-15,1.35373426058109e-15,3.83035144000002e-16,4.69231089390898e-16,-1.51204018708402e-15,2.56584422307357e-16,-2.14411668614912e-17,-1.724750773521e-15,-1.07184831834933e-15,2.66583203715117e-15,-8.78943415868372e-16,7.20678467961892e-17,-2.95188182606037e-17,-9.00889572039825e-16,-2.40010996976868e-15,-1.4763326149841e-16,1.51454138497426e-15,1.32368915274654e-15,1.44055821666106e-15,-2.19605270201557e-15,-9.73199448522592e-16,-2.42209761893905e-16,8.30733561811493e-17
"t96",-0.037791596680486,-0.221988364838586,-0.0818770696757499,0.0939865519312822,-0.332240349896849,0.0836731178819229,0.0311129414340427,-0.0337743302966064,0.00265768817283578,-0.00947683299509047,0.00136806853139825,0.0994717916540317,-0.0766519501618418,0.00256445037946465,0.00165223323598898,-9.75406630848541e-06,0.00691126729810459,-0.000471846885427267,0.00327539815804838,-0.00318336940847802,0.321917781427111,-0.167539773853474,0.0165013456506656,-0.0246186787650756,-8.24164749078503e-16,2.37203803701911e-16,2.74977491291487e-17,-0.0830918584568254,0.00319985722595013,-0.011892573588755,0.00906520053579559,-0.00116064431669147,0.266285108521418,-0.000761306719109875,0.0583146081012545,-0.00161144252392882,-0.00128983654883097,0.0742449838601204,-0.194238698305485,0.00175909309642595,0.00606982220628074,-0.00164340575988163,-0.0467619844923924,0.00086971881280266,0.000807697521650971,0.000412954046423941,0.0020155567838343,7.12587021403876e-05,0.00314234850363338,8.03368255364355e-05,-1.84143053156397e-05,0.136189860224074,-0.00837263209502374,-0.000579634336895945,-1.18736754135249e-05,-0.00131028487249742,-1.99834964347925e-05,-3.08020262855949e-06,-0.0863396256788954,0.000348295247970565,0.000121751931298114,1.38191105232731e-05,0.0416414314900249,-0.201371052462723,-0.0936431668926113,-0.0707293655759125,-0.0495402757127286,0.150280554589853,-0.093430962640863,-0.0622845060233746,-0.0681282432710752,0.113997798999065,-0.0488864814259152,-0.0257315833118277,0.185473471078423,0.0803286857874033,-0.350166862332877,0.0426293659789298,-0.0670702010716052,-0.0636740410775396,0.0234187440501465,0.231257328120229,-0.143775525896635,-0.200735933834105,-0.109446846940288,-0.155858872114385,0.232708405772023,-0.0216794667498884,-0.0820458135336947,-0.0296959123385953
"t97",-0.037791596680486,-0.221988364838586,-0.0818770696757499,0.0939865519312819,-0.33224034989685,0.0836731178819231,0.0311129414340429,-0.0337743302966063,0.00265768817283569,-0.00947683299509055,0.00136806853139805,0.0994717916540324,-0.0766519501618429,0.00256445037946459,0.00165223323598881,-9.754066308444e-06,0.00691126729810468,-0.000471846885427272,0.00327539815804868,-0.00318336940847801,0.321917781427113,-0.167539773853475,0.0165013456506653,-0.0246186787650762,-9.00982411448278e-16,6.57921602315959e-17,5.73097724080228e-16,-0.0830918584568276,0.00319985722595076,-0.0118925735887553,0.00906520053579539,-0.00116064431669105,0.266285108521424,-0.000761306719110235,0.0583146081012567,-0.00161144252392871,-0.00128983654883129,0.074244983860123,-0.194238698305494,0.00175909309642586,0.00606982220628162,-0.00164340575988265,-0.0467619844923896,0.000869718812801698,0.000807697521651168,0.000412954046426416,0.00201555678383398,7.12587021394966e-05,0.00314234850363082,8.03368255338361e-05,-1.84143053158545e-05,0.13618986022408,-0.00837263209502025,-0.000579634336895403,-1.18736754126133e-05,-0.00131028487250179,-1.99834964392329e-05,-3.08020262875224e-06,-0.0863396256788974,0.000348295247968476,0.000121751931295626,1.38191105224789e-05,0.0416414314900262,0.201371052462721,0.0936431668926101,0.0707293655759114,0.0495402757127279,-0.150280554589851,0.0934309626408615,0.062284506023374,0.0681282432710746,-0.113997798999064,0.0488864814259144,0.0257315833118274,-0.185473471078421,-0.0803286857874023,0.350166862332873,-0.0426293659789293,0.0670702010716048,0.0636740410775391,-0.0234187440501457,-0.231257328120226,0.143775525896634,0.200735933834103,0.109446846940287,0.155858872114383,-0.23270840577202,0.0216794667498889,0.0820458135336938,0.0296959123385948
"t3",0.00662999649982216,-0.0460614374518194,0.0290449130120074,-0.0326898733210936,-3.10266238109369e-05,-0.0371883069157529,-0.0264828982056541,0.0955394704927268,-0.00663233033225505,0.0227159927085094,-0.00489080647516096,-0.0369836455113806,0.014471775431738,0.000724053951994875,-0.00852381781318741,0.000111308575718619,-0.0153529274761932,0.0036420920963352,-0.00446801917932586,0.0012863966232902,-0.0833424347917332,-0.0192450314676002,0.0382480898596092,-0.0749184755544834,-1.23708402400165e-15,-6.47356629385917e-16,2.93660821229069e-16,-0.0895318887959447,0.0166658750665235,-0.0856050305168135,0.0501187988366614,-0.004721658223303,0.221547160975076,0.00128583723137558,-0.346431807750326,0.0202205351867326,0.013863376111327,-0.83321628872525,-0.201059645009781,-0.00320266541098275,0.0486082090215369,0.0242233554133614,0.0447984766051918,0.0740547271030182,-0.0247930181144724,0.00818335624816296,-0.00772150379960855,0.00712854844354687,0.137215212533313,-0.00376324560487672,-0.000366080005893466,-0.0541182163926091,-0.00271920364010473,0.0126948100311504,-0.00013258174364733,-0.013699315270158,0.000860224437375356,-3.01907019286558e-05,-0.025375332880265,0.0127344766877078,-0.00115043580848417,0.000595689900073423,-0.01067775146787,7.81344113361636e-16,-1.34995079964871e-16,-3.00886375349582e-16,-2.4745107660898e-16,6.50020038234807e-17,-6.90673271457388e-16,2.11396366328546e-16,-1.96729944087361e-16,2.38322661523791e-17,-2.25533760648708e-16,2.35908379701617e-16,-7.47297244398791e-17,-3.39774836761014e-16,1.36748273016876e-16,-1.65640070063198e-16,2.96044460868992e-16,-3.87880654976521e-16,1.55875518651564e-16,-3.23117696769849e-16,-1.49286946536326e-18,-6.07788262440959e-17,3.06546345926529e-16,6.68409030190497e-16,2.5238899956783e-16,-8.22421808259327e-16,2.47217137915085e-16,3.49128901601734e-16
"t90",0.077855254504128,-0.00260743399364943,0.137447950266298,-0.163726340383235,-0.0276677170467071,0.0655025326087074,0.0172162740449545,-0.0593623905967882,0.183005235995226,0.0301596199989432,-0.00624076996045133,0.000260306026151957,-0.000273527864252034,-0.00395788865618889,6.23383686700696e-05,-1.33007915971252e-05,-5.43772989251533e-05,0.000715042447558982,-0.00473545397634573,0.000170604133417549,-0.0139849194490059,-0.0064982112107172,0.58885627037803,0.166449064972567,3.54972620907005e-15,8.58081572339121e-16,-2.41477530863866e-15,0.0130969904779467,-0.0114774526528272,0.0991358539609398,-0.081862445233394,-0.0324098535388609,0.00257698672232032,-9.83508851207454e-06,0.00458763202340615,-0.00108180109721101,-0.000199194833364212,0.0120158850772742,0.00322292975994876,5.14825905994046e-05,0.00423240844333663,-0.000520139213964256,-0.0024337281833305,0.030434224138505,-0.00253887183640331,-0.00718361544206472,-0.00136073734859978,-0.00214525961025296,-0.00164950128879724,-1.13408675522266e-05,-9.73777159895935e-06,0.000190578488934556,1.28797689795401e-05,0.00112208565111279,5.9663807411719e-07,6.26854303707777e-05,9.81016834055362e-05,1.38532169057023e-07,0.000144322156875487,0.0104591142632838,-4.83965357987174e-05,-0.000247928854400397,2.88346517564042e-05,-0.202669829895081,-0.00181789296340657,0.0348423904652514,0.0401922883885327,0.007279479982357,0.013809028177613,0.00455527981475813,0.0256386809044217,0.026261897470888,0.0401652538253205,0.0211242943864782,-0.0253246895963554,0.0298631475778056,0.0308392656624999,0.0278669164611637,-0.0106323704055788,-0.0184592836168973,0.0695476236794407,-0.0261577237366539,0.0395880459795613,-0.038893629686155,-0.0335726573465555,0.0195201970415709,0.0217557371876902,0.628917912675029,0.198017649987936,-0.058098916689778
