"accepted_species","trait_ARD"
"t2","1"
"t3","1"
"t1","0"
"t25","1"
"t28","1"
"t29","1"
"t6","1"
"t7","1"
"t8","1"
"t23","0"
"t24","1"
"t18","1"
"t26","1"
"t27","0"
"t16","1"
"t21","1"
"t37","1"
"t61","1"
"t168","0"
"t169","0"
"t196","0"
"t197","0"
"t158","0"
"t159","0"
"t99","1"
"t100","1"
"t49","1"
"t178","1"
"t179","1"
"t117","1"
"t59","1"
"t54","1"
"t53","1"
"t124","1"
"t152","1"
"t153","1"
"t113","1"
"t114","1"
"t105","1"
"t184","0"
"t185","0"
"t97","1"
"t98","1"
"t166","1"
"t167","1"
"t56","1"
"t67","1"
"t68","1"
"t48","1"
"t140","1"
"t141","1"
"t65","0"
"t42","1"
"t32","1"
"t30","1"
"t22","1"
"t15","1"
"t14","1"
"t12","1"
"t36","0"
"t51","1"
"t125","1"
"t126","1"
"t101","1"
"t73","1"
"t79","1"
"t96","1"
"t144","1"
"t145","1"
"t156","1"
"t186","1"
"t187","1"
"t104","1"
"t182","1"
"t183","1"
"t103","1"
"t40","1"
"t43","0"
"t44","0"
"t33","1"
"t34","1"
"t62","1"
"t157","1"
"t162","1"
"t163","1"
"t143","0"
"t190","1"
"t191","1"
"t136","1"
"t134","1"
"t135","1"
"t106","1"
"t107","1"
"t91","1"
"t110","1"
"t111","0"
"t108","0"
"t131","1"
"t132","1"
"t57","1"
"t127","1"
"t128","1"
"t121","1"
"t109","1"
"t92","1"
"t74","1"
"t50","1"
"t63","1"
"t84","1"
"t85","1"
"t69","1"
"t55","1"
"t70","1"
"t71","1"
"t64","1"
"t35","0"
"t52","1"
"t66","0"
"t102","1"
"t149","1"
"t150","1"
"t120","1"
"t80","0"
"t129","1"
"t180","1"
"t181","1"
"t81","0"
"t82","1"
"t72","0"
"t39","0"
"t45","0"
"t46","0"
"t154","1"
"t155","1"
"t47","0"
"t60","1"
"t93","1"
"t94","1"
"t88","1"
"t78","1"
"t86","1"
"t87","1"
"t83","0"
"t160","1"
"t161","1"
"t147","1"
"t148","1"
"t176","1"
"t177","1"
"t133","1"
"t130","1"
"t89","1"
"t90","1"
"t58","1"
"t116","1"
"t137","1"
"t170","1"
"t171","1"
"t76","1"
"t77","1"
"t41","1"
"t38","0"
"t122","0"
"t123","1"
"t192","1"
"t193","1"
"t95","1"
"t164","1"
"t165","1"
"t119","1"
"t138","1"
"t139","1"
"t188","1"
"t189","1"
"t151","1"
"t194","1"
"t195","1"
"t75","1"
"t115","1"
"t142","1"
"t172","1"
"t173","1"
"t146","1"
"t118","1"
"t112","0"
"t174","1"
"t175","1"
"t31","0"
"t17","0"
"t10","1"
"t9","1"
"t13","1"
"t19","1"
"t20","1"
"t11","1"
"t4","1"
"t5","0"
