"accepted_species","trait_BM_trend_scaled"
"t7",2.6225972943359
"t5",0.308667000726621
"t3",-1.92467220106695
"t62",-0.423748451375206
"t48",-0.268231331137211
"t49",-0.0109317819492908
"t50",0.156946927891059
"t29",0.416025595732851
"t13",0.655582509665401
"t11",0.797157729931742
"t69",0.865038537452297
"t70",0.84409641351818
"t9",-0.386849438400207
"t10",0.796901597599496
"t8",-0.747879498651001
"t12",-1.45938271140557
"t74",-0.115828513119338
"t75",0.0652913779977318
"t66",0.0436028418733794
"t1",-0.405147851163282
"t35",-0.500942146760067
"t91",-0.831314606716409
"t92",-0.816490654283671
"t25",-0.589136313985883
"t28",-0.444792356403986
"t18",-0.738746556646408
"t23",-0.854746945652841
"t61",-0.306675849272895
"t87",-0.488581808992904
"t88",-0.57723627689965
"t76",-0.560692632341227
"t46",-0.0495944201700919
"t42",-0.413939102956133
"t80",-0.425089827722674
"t81",-0.286197690285533
"t47",-0.390794597902813
"t51",-0.107827949282032
"t67",0.306509182200402
"t68",0.0627616155382263
"t39",-1.53169949381312
"t38",-1.37295899625929
"t32",-1.40918938381992
"t33",-1.40579699303685
"t45",-2.20922715343707
"t84",-1.51376793704454
"t99",-1.45355981730408
"t100",-1.45750257709192
"t82",-1.18260067267281
"t83",-1.36342252995086
"t97",-1.48227575122712
"t98",-1.45900006312694
"t73",-1.0466531665038
"t64",0.323633545502685
"t65",0.39303489258998
"t60",-0.792735733736504
"t78",-0.552654638987253
"t79",-0.232216302413198
"t55",0.183200508171148
"t40",-0.251055605071735
"t22",-0.496927636278693
"t43",-0.336055688065861
"t44",0.208360177305999
"t14",-0.748440814985698
"t58",-0.373774398644596
"t59",-0.400939585692249
"t15",-0.972829542825896
"t30",-0.00759500690897608
"t31",-0.722072005363741
"t52",0.56456121792991
"t53",0.204595833794564
"t89",0.904808247008694
"t90",0.923274499550998
"t77",1.13985223781035
"t19",0.957046094225802
"t34",1.11023674208884
"t63",0.543770388623719
"t95",0.588099939816327
"t96",0.686934062075056
"t6",0.312218754387587
"t93",0.918337002988186
"t94",0.927415999781258
"t4",-0.399355287693567
"t24",0.690596502522544
"t56",0.373453447373391
"t57",0.354481687015383
"t16",1.67846671943013
"t17",2.17092858815106
"t26",2.14113888402332
"t27",2.01456662806829
"t85",2.33331654670282
"t86",2.10651066174579
"t41",2.54726916513374
"t2",0.258445670559017
"t20",0.495316845055667
"t21",0.576910853080066
"t71",0.368005173496207
"t72",0.244159550763048
"t36",0.532090574933126
"t37",0.728511661605567
"t54",0.855050368726033
