"accepted_species","trait_OU_scaled"
"t2",NA
"t3",NA
"t6",0.0189428627117946
"t15",-1.10368698460111
"t16",-0.362658044319129
"t7",NA
"t23",-0.573140453700174
"t24",-0.424668499180676
"t146",-1.43676155919008
"t147",0.361334166209738
"t215",-0.944640738666906
"t216",-1.15067762540377
"t200",-0.486713746291781
"t194",-0.568822310778928
"t54",-0.774888940466124
"t76",NA
"t131",-0.847398436823323
"t132",-0.921405461918076
"t180",-1.67183353142298
"t181",-1.18385140464776
"t59",-0.631432386631071
"t71",0.524903619904278
"t160",0.280464611956157
"t161",0.74387714203266
"t107",0.579590267619043
"t168",0.500622496040037
"t169",0.0872059956237519
"t93",0.75298818615656
"t58",-0.293898588435933
"t89",-0.474119034942
"t158",-0.789540829130059
"t159",0.806857892100809
"t115",0.0663767102466597
"t116",0.233695685720823
"t156",0.206189312505735
"t157",-0.0147386407040955
"t121",-1.24231470486049
"t22",-2.83999318572878
"t4",0.248413870611907
"t5",0.484585675803774
"t9",-0.200531586960097
"t10",1.14279747062176
"t63",0.14093086463982
"t64",-0.896937771831462
"t57",-0.515898330829209
"t33",0.45578199149615
"t27",NA
"t49",0.911378316688502
"t91",NA
"t100",0.650921440746009
"t101",2.28667182374337
"t74",2.58530624657883
"t103",1.88613922835507
"t104",2.27502731655639
"t28",0.693596847940354
"t29",1.91235942102088
"t30",-0.705846407293016
"t26",2.29480085830458
"t56",0.120294209176634
"t82",1.12696642468553
"t83",NA
"t108",-0.625759049199788
"t162",-0.760623219686615
"t163",0.186686227304627
"t172",0.857856696031013
"t173",-0.265943642805304
"t65",1.25009195509802
"t195",0.844910199413029
"t196",0.564287673609548
"t62",NA
"t68",-0.313027536634464
"t69",0.679148073636733
"t67",1.98156978739607
"t154",0.484500368936111
"t155",-0.797734739504703
"t97",-0.0471298581710938
"t186",0.655876635980387
"t187",0.989100056326037
"t128",-0.0381482949475982
"t46",0.914619519856249
"t40",1.01561347886066
"t34",1.4967556242944
"t45",-0.224514400787803
"t178",-1.25448852376857
"t179",NA
"t119",-0.16962565794773
"t170",-0.797690709796804
"t171",-0.417702065347927
"t213",1.44104583106975
"t214",1.41648631199889
"t95",NA
"t94",0.197567203986534
"t120",-1.66752293327002
"t129",-2.35616336615949
"t130",-1.94578240514836
"t122",NA
"t18",0.675193099890409
"t13",0.357303866525453
"t11",1.47377283734812
"t8",1.12682706542288
"t12",NA
"t31",1.45336030401101
"t32",0.132471482735158
"t55",0.785386910716568
"t112",0.355842322468396
"t188",2.29482384886715
"t189",2.09336760650743
"t203",0.374199601916806
"t204",0.203981103203096
"t190",-0.106792302101622
"t191",0.591322064588508
"t140",1.43730374748517
"t141",-0.570330564479274
"t37",NA
"t207",-0.315273638098842
"t208",-0.531892329708623
"t109",-0.378833530103836
"t133",-1.44971177908858
"t134",-1.26282360454868
"t184",0.254877054482215
"t185",NA
"t96",NA
"t113",-0.113896087183019
"t177",1.44620353307548
"t201",0.620460348655179
"t202",1.29430281146943
"t164",0.674390232802538
"t198",-0.115180065794375
"t199",-0.269436451456922
"t211",0.0395004781967213
"t212",0.0843719979375031
"t174",0.0228643925678237
"t110",NA
"t70",-0.832946032615384
"t79",-0.52593950055118
"t105",0.100287613805602
"t152",NA
"t153",0.50441981286604
"t175",-0.159942912244352
"t176",0.518509614774348
"t125",0.618189858511329
"t205",-0.45493717695486
"t206",0.0242865111279505
"t60",NA
"t98",-1.67184624214259
"t99",0.469202244768262
"t90",-0.108835827333235
"t77",-0.50909189213402
"t78",-0.144221372946427
"t43",NA
"t102",-0.0157426373698865
"t148",-0.70479450141062
"t149",-0.310909477630867
"t51",0.684435055590441
"t52",1.55752149496299
"t50",0.537364953704933
"t84",0.383270473874153
"t85",0.366549064948877
"t139",-0.920838184890967
"t197",-1.55581246322727
"t209",-1.35856933128503
"t210",-1.50291832911865
"t123",0.200480580720801
"t80",-1.04885242689975
"t81",NA
"t75",-0.0777768130691458
"t86",-0.0415839278302616
"t106",-0.726061125350115
"t142",-0.4915055647872
"t143",-0.422957915023046
"t137",-2.44835709959193
"t138",-0.923835795090061
"t150",-0.00052920428788058
"t151",0.165061277822866
"t36",1.21064443302018
"t17",-0.389279548574691
"t20",-2.97441261071992
"t21",-0.591106260718594
"t14",-1.58344316361119
"t35",0.0304976074121282
"t41",-0.223100034639713
"t42",-0.396716127130238
"t38",-1.28415483418535
"t39",-0.65866705606869
"t19",-1.46006321464605
"t48",NA
"t66",0.406624785123656
"t192",1.12748524893014
"t193",0.72619443503124
"t165",0.86250293320049
"t166",-0.728550845171412
"t167",0.578947361333555
"t87",-0.113963618214427
"t88",-0.617829815864393
"t92",-1.26485062443033
"t144",-0.794139413632511
"t145",-0.379790094878562
"t117",-0.568676472990416
"t182",-0.276109880107312
"t183",NA
"t114",-0.987532668052822
"t118",-1.38186381294301
"t126",-1.00451799828447
"t127",-0.600519606880897
"t124",-0.0351382160835729
"t53",0.0572710694022257
"t44",-0.326005696574084
"t61",-1.03564251331197
"t72",0.787060504718611
"t73",-0.408662217728374
"t135",0.00541756458238466
"t136",-0.653091712114542
"t111",-1.1519508539639
"t47",-1.13188800213219
"t25",1.48988106981185
"t1",2.12622587893901
