"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90"
"t18",-0.100413412337166,-0.00335289192760821,0.00138603258633243,0.0212233118904596,-0.00631050347946876,0.339461700955546,-0.0200051933293894,0.0168094599086887,-0.150518892877596,0.00918574565202078,-0.00440263351987367,0.0641640177207884,-0.00105756709413138,0.00105567265394435,-0.000368514800192543,1.69317584737519e-05,-0.000695822699360895,0.000140698922572156,-0.016575293914559,0.250438964109567,-0.00017277352986109,4.79312632465576e-17,3.20776027138548e-05,-0.00778297223383582,0.0296060440392463,-0.500660801942621,0.145003997872356,-0.000114249931977293,7.43535560230572e-06,4.39966810492467e-07,7.26919299975783e-05,-9.29844709419884e-06,-1.89764388507367e-06,-1.9563991848157e-05,-1.20191278752098e-06,4.97245246829453e-05,-0.00242126729225683,0.00116919271778477,-4.46749879085878e-05,-0.000654497730661334,0.000646621742392839,-3.94133827411331e-15,-9.76827204984437e-05,-3.52622444689819e-05,0.707106781186547,-0.000216866825561937,-3.52978488856375e-05,0.000962521698937835,1.8406135977258e-16,1.49196998035228e-05,6.04319124277716e-16,-0.000253154516224393,1.09089967312326e-05,2.25318526760685e-07,3.00088190795658e-08,3.11190429420608e-16,2.49797523864281e-05,-1.54176308771723e-05,-3.71616577712759e-18,-1.63910698934036e-17,0.000156883411763364,8.21099514206408e-16,9.02584467050259e-17,1.15374646373774e-17,1.69273478593058e-16,-3.86528231909423e-05,-5.61747209844418e-17,-3.56854726889887e-17,-8.0555549316738e-17,-3.55750489233472e-17,-1.17749251535221e-16,-1.84379441481737e-16,1.02924047787492e-06,-6.32968581302534e-05,3.9750666678291e-18,1.76992861039022e-17,3.00575569486766e-06,-3.67365397073367e-17,3.95976397810528e-17,1.62898820209892e-16,4.77351479232223e-17,4.37489779772632e-17,7.63777203465237e-17,2.77595211525651e-16,4.82917911793798e-17,3.82537360301453e-17,1.33074935118474e-16,-4.31057485725355e-19,1.45210070229516e-17,-1.74184201548403e-17
"t19",-0.100413412337166,-0.00335289192760773,0.00138603258633228,0.0212233118904596,-0.00631050347946889,0.339461700955546,-0.0200051933293891,0.0168094599086886,-0.150518892877596,0.00918574565202028,-0.00440263351987352,0.0641640177207888,-0.0010575670941311,0.00105567265394407,-0.000368514800192374,1.69317584741776e-05,-0.000695822699360954,0.000140698922572227,-0.0165752939145599,0.250438964109567,-0.000172773529861021,2.25060622435878e-17,3.20776027138194e-05,-0.0077829722338365,0.0296060440392432,-0.500660801942618,0.145003997872356,-0.000114249931976415,7.43535560202607e-06,4.39966810323364e-07,7.26919299974479e-05,-9.29844709489007e-06,-1.89764388622159e-06,-1.95639918486836e-05,-1.20191278748012e-06,4.97245246846712e-05,-0.00242126729225628,0.00116919271778674,-4.46749879109734e-05,-0.000654497730662962,0.000646621742392132,3.88564219460642e-15,-9.76827204975992e-05,-3.52622444903603e-05,-0.707106781186549,-0.000216866825570521,-3.52978488877648e-05,0.000962521698937112,-2.30376371354524e-16,1.49196998059448e-05,-1.28604970559631e-17,-0.000253154516222792,1.09089967333513e-05,2.2531852035243e-07,3.00088162196307e-08,-2.7859529973447e-16,2.49797523861499e-05,-1.54176308788037e-05,4.40545016267205e-17,9.48741391256877e-17,0.000156883411763364,-4.26148975309113e-16,-1.53983350741153e-16,-1.50788582136689e-17,-1.87235931421371e-16,-3.86528231933483e-05,5.17882871468979e-17,-1.02903059153353e-16,-2.77390769115718e-17,7.57390843922862e-17,7.23169761875464e-17,-1.48539339415141e-16,1.02924047732649e-06,-6.32968581295663e-05,3.55049134247061e-17,-2.59690090632413e-17,3.00575569348573e-06,-1.49941996683155e-16,1.5629606774799e-17,-1.35583636883958e-16,-6.85978900272112e-17,-8.24824100235724e-18,5.23212496931014e-17,-7.14354009341288e-17,-1.1832778140101e-16,-3.82906918584888e-17,7.92587865661724e-18,8.68701669921386e-18,-2.79333144601599e-17,-9.12739391173413e-18
"t24",-0.100585058449706,-0.00336728878338666,0.00139658923957444,0.0214165867075951,-0.00639910266638006,0.346612933564023,-0.020579694648563,0.0174559214186238,-0.156401896166511,0.00956079011091887,-0.00461993185246447,0.0682798867448787,-0.00114298120219486,0.00114496210036912,-0.000399856038999233,1.89543907972479e-05,-0.000792494590613846,0.000160413578954937,-0.0189917772099501,0.300930202133395,-0.000214493353262359,2.11305684695995e-16,6.05041658186126e-05,0.0807032890060767,-0.140452833278716,0.449206468703215,-0.0965390860179215,-2.17143475652055e-05,2.29925191603271e-06,1.37318351991741e-07,3.85600065907353e-05,-5.2873642070026e-06,-1.32598218559234e-06,-1.41158597335023e-05,-8.67413023571163e-07,3.66464947213404e-05,-0.0019201761421987,0.000976361624189067,-3.7392962181255e-05,-0.000553458021100727,0.000548379881658945,6.10113448437403e-16,-8.43250739125046e-05,-3.0777309735153e-05,1.72084568816899e-15,-0.000190821076384137,-3.11480193852418e-05,0.000851096010338982,-2.93030590825133e-15,1.32625372804141e-05,-0.707106781186548,-0.000225984335901395,9.74124927367025e-06,2.01615597143004e-07,2.68722216218178e-08,-7.18402864310516e-16,2.24578737232576e-05,-1.38841303508472e-05,-3.51947356144646e-16,9.13906979008649e-16,0.000141743732427901,-1.37927441801261e-15,-2.90181675577042e-16,3.68332375679417e-16,1.64214802383315e-16,-3.51850026352271e-05,-4.50254980325015e-16,-2.57300735222903e-16,2.43416886600619e-16,8.01270992583631e-17,-2.07379708751106e-16,1.41014973895535e-16,9.43436876621765e-07,-5.80237031550849e-05,-3.07770959842236e-16,-4.48381326912509e-16,2.76419389193201e-06,9.21677455134283e-17,1.14607138503148e-16,-1.87858674940726e-16,8.5359441070658e-17,-2.47556170951717e-17,-2.72514398105598e-16,2.65692027345848e-16,-1.73307593009286e-16,7.37900668113228e-17,3.92190475115115e-18,-9.54084703573527e-17,1.72462182812253e-16,5.80110861817381e-17
"t25",-0.100585058449706,-0.00336728878338644,0.00139658923957446,0.0214165867075948,-0.00639910266638023,0.346612933564023,-0.0205796946485632,0.0174559214186238,-0.156401896166511,0.00956079011091895,-0.00461993185246456,0.068279886744879,-0.00114298120219471,0.00114496210036888,-0.000399856038999485,1.8954390797375e-05,-0.000792494590614579,0.00016041357895484,-0.0189917772099498,0.300930202133394,-0.000214493353262547,-1.53295399531089e-16,6.05041658188872e-05,0.0807032890060756,-0.140452833278716,0.449206468703216,-0.0965390860179219,-2.17143475652497e-05,2.29925191594715e-06,1.37318352044744e-07,3.85600065904524e-05,-5.28736420663006e-06,-1.32598218466341e-06,-1.41158597334198e-05,-8.67413023383818e-07,3.66464947222628e-05,-0.00192017614219893,0.000976361624190635,-3.73929621803912e-05,-0.000553458021101977,0.000548379881656773,-4.52230706372913e-16,-8.43250739128925e-05,-3.07773097343034e-05,9.99200722162641e-16,-0.000190821076382708,-3.11480193864678e-05,0.000851096010340306,2.97075414338998e-15,1.3262537325038e-05,0.707106781186548,-0.000225984335901638,9.74124929245874e-06,2.01615597009703e-07,2.68722210887831e-08,6.24616021807789e-16,2.24578737249627e-05,-1.38841303523489e-05,3.18080550578362e-16,-9.28201137321386e-16,0.000141743732428707,1.29035155225173e-15,2.25935321985835e-16,-3.66232503623086e-16,-2.36887265428269e-16,-3.51850026351866e-05,4.43863222880235e-16,1.95763532018602e-16,-3.66307166434161e-16,-1.04590776377746e-16,1.76312627154476e-16,3.00825389053028e-16,9.4343687643308e-07,-5.80237031547957e-05,2.79996557361586e-16,4.19532791533038e-16,2.76419389149054e-06,-2.3893791587073e-16,1.0073827625703e-17,3.00122069709442e-16,8.90095264631449e-17,1.11443529100298e-16,3.29292452111687e-16,-1.00341860265378e-16,2.28766059506455e-16,-1.78717465824732e-17,3.98274411014937e-17,5.70529530449394e-17,-6.83349795155738e-17,-1.18165007466567e-16
"t12",-0.0994369473997332,-0.0032701777649532,0.00132460151033271,0.0200921121387612,-0.00578189345282887,0.295595690240713,-0.0163712768196029,0.0125538339492927,-0.111690492917619,0.00669237543807853,-0.00290507685698806,0.0339130345405024,-0.000380472490892898,0.000335070307005663,-0.00011501984782163,-2.50542909156981e-06,0.000338826657002738,-7.1751311352233e-05,0.0103439691424089,-0.57360783703545,0.00081357750613645,-4.90853950328932e-16,0.000206685961565319,0.117622027849035,-0.178241126371595,-0.00293944238067127,0.0492260456571502,-0.000162435704582489,1.13868829069524e-05,6.74846808982838e-07,0.000121336393598296,-1.56216814690846e-05,-3.17104470203086e-06,-3.24743464595584e-05,-1.99494278442045e-06,8.20582726029272e-05,-0.00387104640171731,0.00179978629583599,-6.86254142804575e-05,-0.000995494681635841,0.000980624737788622,0.707106781186547,-0.000145239030151627,-5.17065002494536e-05,4.21884749357559e-15,-0.000314493136300947,-5.09762851768845e-05,0.00138588380684845,3.82811361895941e-16,2.13098247905188e-05,4.40284553426472e-16,-0.000359174437846701,1.5469709523732e-05,3.18436996847576e-07,4.23576497929241e-08,4.63448836877909e-16,3.5022124443078e-05,-2.15534616864091e-05,-2.95525467024716e-16,7.82982662275297e-16,0.000218039457522066,-6.76550875278899e-16,-2.07168556056782e-16,1.58634437251338e-16,-1.99653709171536e-16,-5.2971871333958e-05,7.64484972955626e-17,-4.67099943433212e-17,3.10916076403854e-18,-4.61542503181155e-16,-1.63137602595249e-15,-3.74823951828408e-16,1.39095884253032e-06,-8.55308619608402e-05,-3.93555740003463e-16,3.65079176883041e-16,4.03418913560004e-06,3.01335763219524e-16,2.52023153936177e-16,2.15495456478358e-16,-5.48992402993799e-18,-1.05582028642295e-16,2.66242644317289e-16,4.11231856850212e-17,-1.02164174865659e-16,1.48641927746639e-16,4.26698585755749e-16,-1.75955166889761e-16,-1.86402446766784e-16,-8.39075146232947e-17
"t13",-0.0994369473997332,-0.00327017776495339,0.00132460151033283,0.0200921121387611,-0.0057818934528288,0.295595690240713,-0.016371276819603,0.0125538339492924,-0.111690492917619,0.00669237543807842,-0.002905076856988,0.0339130345405025,-0.000380472490892894,0.00033507030700596,-0.000115019847821725,-2.50542909132407e-06,0.000338826657002713,-7.17513113522974e-05,0.0103439691424092,-0.573607837035449,0.000813577506135962,-4.41499429630194e-16,0.000206685961564959,0.117622027849035,-0.178241126371593,-0.00293944238067179,0.0492260456571491,-0.000162435704582358,1.13868829067752e-05,6.74846808575604e-07,0.00012133639359955,-1.56216814687785e-05,-3.17104470140381e-06,-3.2474346460356e-05,-1.99494278496147e-06,8.20582726049099e-05,-0.00387104640171904,0.00179978629583571,-6.86254142796523e-05,-0.00099549468162596,0.000980624737801124,-0.707106781186548,-0.000145239030169777,-5.17065002519911e-05,-2.99760216648792e-15,-0.000314493136300776,-5.09762851806274e-05,0.00138588380684774,-4.62288636996327e-16,2.13098247878651e-05,-4.09650770341889e-16,-0.000359174437846377,1.54697095241974e-05,3.18436997650028e-07,4.23576497388864e-08,-6.11693762455192e-16,3.50221244431987e-05,-2.15534616859724e-05,3.33575537897487e-16,-6.60291684793544e-16,0.000218039457520827,7.86113877719565e-16,1.52384919141547e-16,-1.21655068522463e-16,1.79251530349776e-16,-5.29718713341984e-05,-1.21521577309449e-16,-4.26096154892983e-17,-1.9247870234835e-16,4.4630285329616e-16,1.53777261771268e-15,5.43158863754468e-16,1.39095884231324e-06,-8.55308619609583e-05,4.22879312927828e-16,-2.70051676840548e-16,4.03418913566467e-06,-3.89826701501005e-16,-2.50938813728651e-16,1.70562449360966e-17,2.42484717158385e-17,9.23395613232237e-17,-1.76189237249825e-16,1.39114766511149e-16,3.89493724362488e-17,-1.52678677431852e-16,-4.64753264628707e-17,1.20690221003933e-16,1.21758578975587e-16,8.18069241717151e-17
"t4",-0.0980047786394925,-0.00315168008105375,0.00123925766189542,0.0185423941103726,-0.00509108384191889,0.242134465671015,-0.0122825233385676,0.00825791695169714,-0.0727785017960303,0.00424420391237776,-0.001580661633878,0.01208314877624,-9.58856303083793e-06,-3.17989549505088e-05,1.28478587910493e-05,-5.93389107631355e-06,0.000344426828211481,-7.07534390621154e-05,0.00893164759360453,-0.175324535780445,7.14631917401754e-05,3.94543558461337e-16,-0.000301060143553138,-0.448841699590954,0.738378043530357,0.0897900673948615,-0.358660887383091,0.00496193370681388,-0.0175489023382966,0.00291654860889696,0.00136897455293602,-0.000141704129483825,-1.52292910907879e-05,-0.000140707895933557,-8.63721433771863e-06,0.000331693812870692,-0.0121649319849423,0.00466311874892664,-0.000176206616858736,-0.00245433460833234,0.00238978167405171,1.10881889330788e-15,-0.000329064544600089,-0.000111799805521642,-7.7715611723761e-16,-0.000656498238110696,-0.000105070526635579,0.00283077768447995,5.04083228247858e-17,4.25057055053452e-05,-5.69353102421547e-16,-0.000702859886302261,3.02285648971649e-05,6.16363125929358e-07,8.17023284791145e-08,2.59539123226536e-16,6.63172254822701e-05,-4.04970920804056e-05,1.44168773300911e-17,-2.22148221456662e-17,0.000403373101516464,-1.23818143441597e-16,-8.27797291364809e-18,-1.17061519272527e-16,-1.10275201523233e-16,-9.45355717110168e-05,1.36515316237554e-16,-6.17726380090816e-17,-4.42537722895501e-18,2.52500376624742e-17,2.48441999259638e-17,-4.95762614223923e-16,2.39874873190838e-06,-0.000147454191732098,4.38875900360365e-17,4.15902405039687e-17,6.843937334299e-06,1.26561743175205e-16,3.83689247363679e-17,4.56892063634618e-17,8.34084314070267e-17,2.65757234885132e-17,5.37322087934245e-19,7.55321468213286e-18,8.20863680696339e-17,-3.10044331278794e-17,1.19105158556235e-16,4.93271884336923e-17,-1.72171127075124e-17,7.41028890294621e-19
"t38",-0.108974392786327,-0.00459453743278552,0.0078301365223501,-0.0563918335319984,-0.00024483801440997,0.0773927170756207,0.0144930113322547,-0.0260169235559267,0.33833176310367,-0.287999163325188,-0.00547797660054859,0.0521001959637558,-0.000723548068913812,0.000701364322845506,-0.000243985840721798,9.01133696161249e-06,-0.00037897255452272,7.93709181797539e-05,-0.0323723610697753,0.0116224010663477,6.03654665094167e-05,9.23387906367202e-16,2.04063195852912e-05,-0.403977555228543,-0.302765315789815,-0.0400609796744155,-0.0951997217842609,0.000156134337448216,-0.00945702131490042,-0.00078671379857052,0.000143812298045102,-1.66258777107105e-05,-1.34086053980017e-05,-2.57302557263988e-05,-1.5802640145975e-06,0.000311629522626665,-0.00281569935489426,0.00126905655387754,-4.8381031194164e-05,-0.00294335194663607,0.000667560223634303,5.82957838654176e-16,-0.000100096972705804,-3.56135041183199e-05,8.04911692853238e-16,-0.00021789366568874,-3.59102248800453e-05,0.00373623842148762,-2.33175072283405e-16,1.43851872032521e-05,-1.6027115429601e-15,-0.000243637132055575,1.04954649217112e-05,2.16255073181522e-07,2.87736631438769e-08,-3.81043225372226e-15,2.3817586652581e-05,-1.46643330630841e-05,5.68408319311986e-16,-4.02533592502719e-15,0.00055902338610364,0.707106781186547,-2.45156062730397e-15,-9.61641967356312e-16,-1.02817064167116e-16,-0.000133273978319207,-1.11792676606714e-15,-5.53187911002934e-16,-1.76474417470029e-16,3.58177737589475e-16,-9.81817335915265e-17,1.95880949782102e-16,9.5125406774619e-07,-0.000211218768120672,-4.53862861694457e-16,9.8987327143851e-17,9.87438462874045e-06,-6.9779286595969e-17,6.68769457398448e-18,2.27414873833789e-16,2.2592129785488e-16,-2.30399175447977e-16,2.7597399151718e-16,-3.13225226673789e-17,-9.66393043082595e-18,-1.51004318517859e-16,-8.99615015393419e-18,-1.74992691137278e-16,-3.29446662987834e-17,-2.15555289243733e-17
"t39",-0.108974392786327,-0.00459453743278553,0.00783013652235021,-0.0563918335319984,-0.000244838014409665,0.0773927170756205,0.0144930113322544,-0.0260169235559267,0.33833176310367,-0.287999163325188,-0.00547797660054836,0.0521001959637551,-0.000723548068913756,0.000701364322845418,-0.000243985840721679,9.01133696162366e-06,-0.000378972554522604,7.93709181799551e-05,-0.0323723610697749,0.0116224010663474,6.03654665092199e-05,6.76085416845725e-16,2.04063195849884e-05,-0.403977555228542,-0.302765315789814,-0.0400609796744159,-0.0951997217842607,0.000156134337448324,-0.00945702131489986,-0.00078671379857079,0.000143812298045033,-1.66258777108917e-05,-1.34086053981111e-05,-2.57302557260908e-05,-1.58026401450623e-06,0.000311629522626947,-0.00281569935489415,0.00126905655387766,-4.83810311941443e-05,-0.00294335194663684,0.000667560223634764,-5.83375542558483e-16,-0.000100096972704786,-3.56135041180076e-05,1.83186799063151e-15,-0.000217893665690074,-3.5910224881515e-05,0.00373623842148586,2.59185103153219e-16,1.43851872045675e-05,8.68010419884657e-16,-0.000243637132055241,1.04954649234068e-05,2.16255075454727e-07,2.87736653264476e-08,4.11209809491603e-15,2.3817586647682e-05,-1.46643330637057e-05,-2.90683385994672e-16,3.98001708980343e-15,0.000559023386193523,-0.707106781186548,2.43216667465254e-15,7.38473837403593e-16,-7.30462195077545e-17,-0.000133273978315476,1.33159011030012e-15,3.9415808159638e-16,1.7965739634829e-16,-2.91239378574981e-16,1.2087008382899e-16,-3.2242133309881e-16,9.51254068401622e-07,-0.000211218768120481,4.97830358314951e-16,-5.77092246307965e-17,9.87438463046806e-06,-9.85308743441145e-17,4.70475441889144e-17,-9.78372367595065e-17,-1.28762046732532e-16,2.63426389160787e-16,-1.9438646028489e-16,1.32773772582265e-16,7.26295680030947e-17,1.12284746363569e-16,9.13093551114608e-17,2.96737826660819e-16,2.68002255406983e-17,6.24963999498278e-17
"t59",-0.109253231716236,-0.00462411772623003,0.00791974925351184,-0.0571642400169333,-0.000250024885355971,0.079864118541029,0.0151270851208562,-0.0275510767582751,0.358615823139961,-0.306056989282613,-0.00589554921582641,0.0573131129808688,-0.000815730393192487,0.000795185975746459,-0.000276814476414827,1.07553876141214e-05,-0.000465453411973918,9.76534494631677e-05,-0.0401621200428738,0.0156501609124398,8.61848762713303e-05,-8.3523497222397e-16,8.3580987407925e-05,0.419619776316444,0.249614198322381,0.011024811670349,0.0190620956761755,3.19631707556081e-05,-0.00270137344650387,-0.000226344499208935,6.63286192385943e-05,-8.2377420711403e-06,-8.35210740760215e-06,-1.66488475119679e-05,-1.02280600057575e-06,0.000206863568002326,-0.00204707291459386,0.000986213091384915,-3.77119878785256e-05,-0.00232550452789697,0.000529453146366314,-3.0329901753161e-16,-8.12905395390336e-05,-2.93545328069115e-05,-2.22044604925031e-16,-0.000181579972658063,-3.00428751054081e-05,0.00313448175411728,2.57488532708381e-16,1.21559429240508e-05,2.68185500745342e-16,-0.000207071903669566,8.9241699898142e-06,1.84402256378526e-07,2.456098310783e-08,5.81147506132709e-17,2.04421898820883e-05,-1.26149994431448e-05,4.6083316475946e-16,-4.21631655637446e-16,0.000483089708607766,1.06059523465251e-15,1.05944911006767e-15,4.24984901724984e-16,1.9497182594621e-16,-0.000116374244471101,1.52069341826135e-16,1.10797263725293e-15,1.79957139012951e-15,-1.5228524115617e-15,2.89814209522955e-13,-0.707106781186547,8.38733877523633e-07,-0.000186250898140497,-3.41257242615161e-15,-1.14296972174911e-15,8.74633416847096e-06,-5.41206884775166e-16,-2.37965585152394e-15,-8.68266060525078e-16,2.13461231850173e-16,-4.98336086665653e-16,6.90141174153765e-16,1.34844094599154e-16,1.2997538166361e-16,2.72584436931009e-17,3.77467486302238e-16,-5.08457608351947e-16,-1.60203477447039e-16,-1.78960313010493e-16
