"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120"
"t2",-0.0607452577588606,0.0113481991086501,-0.0219865990958655,0.0731435587063651,-0.0010759634259363,-0.000123364962184193,1.56537925801847e-05,-0.0102258263554237,0.034286462218001,-0.00306957204714217,0.0195021248402706,-0.0293782146578681,0.000645038585015608,-0.0385849866594239,0.168606912547781,-0.00937906179053627,0.00171968328585045,0.00288254564839538,-0.0908288876039906,0.052717953283636,0.00283595974227596,-0.0601370048267536,0.139759942943809,0.000459783066455478,-0.00226393101871621,0.484200902079434,-0.168182558582293,0.218067439492209,-0.0120948694216728,0.00308614610917429,-0.0342560509482243,0.0195482575812633,-0.125428622309664,0.0620425777408726,-4.23992485058205e-05,-0.0987009984587447,0.000435850751778857,0.442787313163625,-0.128676385510186,-8.53306429719332e-18,0.00586615118758738,-0.137926884383948,0.000891344338628895,2.35929011152988e-05,0.562885825732592,-0.00149742816218663,0.00223740982601728,0.0042397071214414,-0.00399437778022565,-1.98534396355499e-12,-0.00433885706032094,0.0765750705578215,0.00038924440175277,-0.00122203611080715,-0.00404356505202049,-0.00018604608893947,-3.82278766791869e-05,0.0748953164202478,3.84957738370989e-05,-0.00408030759955219,-7.98018896157251e-17,-4.40436611381841e-16,0.000158070188516132,0.000111137759725725,7.56171491697737e-07,-0.0241720926506237,-2.95745906851834e-15,-5.5370061692587e-05,-0.000969105316557927,-2.78809116108965e-05,0.0728559605342217,1.01914115199555e-06,-6.47019192819838e-17,-0.0120273511161016,-0.00154213471668626,-1.68983586461207e-05,0.0888079426548653,4.77293655361849e-06,2.7906783090377e-05,8.16480796131347e-17,4.28798111422844e-06,0.000336305588142808,-0.00141557385252124,-4.32839040814379e-05,-1.52850460870256e-05,-1.28854976076623e-16,0.00097702380544116,6.73097515191503e-17,2.43781995249745e-06,6.17140123140463e-06,1.66794538389638e-16,-0.000819795364841623,3.66216770265299e-16,-8.50155158855864e-17,2.87698831930155e-06,6.26964022455051e-09,8.21500725343677e-06,1.53873144172078e-16,-8.67548200455526e-09,-1.3675674407688e-06,-7.18358804102117e-17,-2.64004331474635e-07,-3.85977608451663e-17,2.36738018199881e-17,4.84898736689351e-05,2.84059402214218e-17,-3.72469981358195e-07,-1.74010119153595e-17,1.37542937359971e-17,7.25610209159346e-06,1.86633150990326e-16,-6.29779167515452e-06,9.15792988063098e-18,-3.2067941590553e-17,-8.81995567708223e-18,-1.35457905617056e-17,1.30122068714944e-17,-1.06547407925201e-16,-1.6725669479865e-17,7.96372863268485e-16
"t84",-0.124127273672163,-0.051461190193431,0.0215439980766801,-0.0388641770859928,0.00575961017129299,0.000310788956325932,-0.000124120538142467,0.288010433818247,-0.025154672401117,0.000972666539165326,-0.239567109015034,-0.050523219962936,-1.12626440907334e-05,0.0348192889482108,-0.00348579509106817,0.00112928662290493,0.00104799417591091,-9.76956175006809e-06,0.00361014772868759,4.44349860341808e-05,-0.00427002801842466,0.00166243608254547,-0.00247530426121967,-9.12162222025873e-06,4.58629557915529e-05,-0.0104762085378941,0.00368349425146758,-0.00478745536366587,0.000340705851512232,-0.000157885954107472,-0.00647516750984068,1.26136295950808e-05,-0.00523071155032231,0.00242688793256738,-8.39107826400034e-08,0.000422759515923563,-9.57531000991325e-06,-0.00538795565273864,0.000625231210408098,-9.59213050818913e-14,0.377932026491644,-0.00955155631055306,1.45690936896311e-05,-4.47111259760457e-07,0.00424295843721259,-3.05067681286931e-08,-1.00600703532502e-06,-0.0011537251391002,4.02058808704323e-06,-4.08178983124643e-14,5.87891082266313e-06,-0.000119731279339098,-0.000127155902477341,1.22735418646551e-05,0.020775583893784,1.39679029821554e-07,-0.427946927140151,-9.12864841976398e-05,-3.21390884049533e-08,3.14390503850068e-06,-8.38518441185751e-16,2.30699915780572e-15,2.72655911787036e-07,2.91585857171899e-07,2.28435320270087e-09,-0.000983191492826372,-8.86065369474435e-16,-2.71165357261673e-07,-1.54712586356845e-05,-1.54960321053966e-06,0.00885502206036916,-7.38780910799119e-08,3.93027457929006e-16,-0.000413027702633652,7.00093631696186e-05,8.0524302551968e-07,-0.00518148798093658,-4.18030270717687e-07,-3.72703270519374e-07,-2.38814390683205e-19,8.23311764335905e-09,-0.000572567304405748,0.00126778501427735,0.000283504830814744,-3.32344993516278e-09,-1.66775610221397e-15,-0.00175439539402421,5.44394568076023e-16,-2.48535888686479e-10,-6.90254992322666e-10,1.16095245549581e-15,6.60703992087834e-08,0.707106781186548,-6.45691860870246e-15,-5.89371517248003e-11,3.59600305401248e-13,1.78972634520855e-06,1.1042204847192e-15,-9.51924706079542e-13,-3.15832274866771e-10,1.91866223386365e-16,-9.3843860204515e-11,1.44273374996615e-16,1.56357762077543e-15,8.97185263116792e-07,-1.81766840962599e-16,-3.26875885299113e-10,9.10636040780261e-17,1.05063112748313e-16,6.72950535548058e-09,4.13480680363935e-16,-6.63747911396174e-09,1.03292425698108e-16,-1.88254010141768e-16,-1.02902526253927e-16,7.89008448212942e-17,-5.20910813911954e-17,-4.33042193415809e-17,3.05295936232498e-16,7.87020216888527e-16
"t85",-0.124127273672163,-0.0514611901934313,0.0215439980766801,-0.0388641770859927,0.00575961017129301,0.000310788956325838,-0.000124120538142507,0.288010433818247,-0.0251546724011166,0.000972666539165354,-0.239567109015034,-0.0505232199629363,-1.12626440907665e-05,0.0348192889482108,-0.00348579509106847,0.00112928662290493,0.00104799417591033,-9.7695617502537e-06,0.00361014772868765,4.44349860342433e-05,-0.00427002801842462,0.00166243608254565,-0.00247530426121989,-9.1216222204767e-06,4.58629557916097e-05,-0.0104762085378938,0.0036834942514673,-0.00478745536366562,0.000340705851512059,-0.000157885954107728,-0.0064751675098407,1.26136295943886e-05,-0.00523071155032226,0.00242688793256726,-8.3910783689528e-08,0.000422759515923396,-9.57531000958365e-06,-0.00538795565273881,0.000625231210408125,-9.59917369885165e-14,0.377932026491645,-0.00955155631055325,1.45690936892286e-05,-4.4711126026237e-07,0.00424295843721403,-3.05067678277185e-08,-1.00600703543605e-06,-0.00115372513910041,4.02058808656011e-06,-3.98006946187295e-14,5.87891082261369e-06,-0.000119731279338803,-0.00012715590247701,1.22735418651456e-05,0.0207755838937838,1.39679030429493e-07,-0.427946927140152,-9.12864841975392e-05,-3.21390878315154e-08,3.1439050378983e-06,-7.39804214876005e-16,3.0785355280287e-15,2.72655912737657e-07,2.9158585689186e-07,2.28435444470671e-09,-0.000983191492826395,2.4416219426349e-16,-2.7116535758623e-07,-1.54712586368897e-05,-1.549603210389e-06,0.00885502206036793,-7.38780909428195e-08,3.04952683374996e-16,-0.000413027702633751,7.00093631698207e-05,8.05243024722087e-07,-0.00518148798093335,-4.18030273597845e-07,-3.72703271119653e-07,3.34990510818365e-16,8.23311877022744e-09,-0.000572567304410374,0.00126778501427547,0.000283504830810797,-3.32344851011624e-09,2.24450566676476e-15,-0.00175439539402357,-8.57239890410096e-16,-2.48534650288576e-10,-6.90253936762065e-10,-1.13656502604955e-15,6.60704189165703e-08,-0.707106781186548,6.89892172662149e-15,-5.89178424359447e-11,3.54712431159193e-13,1.78972634108821e-06,-9.50574737492554e-16,-9.45262403829109e-13,-3.15830065189515e-10,-2.34749754817818e-16,-9.38448466592409e-11,-1.82343430668461e-16,-1.12002346597742e-15,8.97185264653094e-07,-3.51458306332668e-17,-3.26875331446394e-10,-2.5589861159275e-17,-1.6045225821368e-17,6.72950538721218e-09,-6.38544117931252e-17,-6.6374805128204e-09,-6.70654502127217e-17,2.22747895720057e-17,9.80860309810207e-17,3.16686197268074e-16,2.79309913726804e-16,9.54656970228501e-18,-2.64419889271874e-16,8.43944186941081e-16
"t49",-0.123758571228422,-0.0510764427662137,0.0212654090161276,-0.0382335496069877,0.00564252197504523,0.000303774045504887,-0.000121121926507064,0.280977928557328,-0.0244412735542868,0.000935925795712661,-0.228745374920708,-0.0480461801907397,-1.05101272342801e-05,0.0315133134787051,-0.00311303481646726,0.00099934542336928,0.000926204777979462,-8.55991009364069e-06,0.00308793766098847,3.78530776567465e-05,-0.00361432132412631,0.00139100271412871,-0.00204785797441406,-7.331901903065e-06,3.64033442813336e-05,-0.00794496317254373,0.00277432452867975,-0.00360122159930309,0.000240897867106328,-0.000109909525941025,-0.00449230351676812,7.96318905670577e-06,-0.00314154435538451,0.00145555201106285,-4.70448288720815e-08,0.000227544119698324,-5.13014554521366e-06,-0.00275603397525333,0.000311030853876383,-4.58992168709187e-14,0.178085265749989,-0.00444125030882372,6.52868425136084e-06,-8.9713917585535e-08,0.000468527215871262,2.44101978013429e-09,1.36625120373841e-07,0.000174479987178194,-1.03734603540059e-06,1.19904450972011e-14,-2.20191114443872e-06,5.40451796156687e-05,8.16566910013369e-05,-8.45761476347436e-06,-0.0145916269343948,-1.53094290095083e-07,0.550823318183534,0.00019215121710028,1.58599358425163e-07,-1.78171224950229e-05,2.0082644700439e-14,-0.70710678118655,2.12308962244759e-06,1.8650540902695e-06,1.38360679777206e-08,-0.00473838784417657,2.5572447660045e-15,-1.19880346503371e-06,-5.87344136091111e-05,-5.3907327725659e-06,0.0300977177655842,-2.3523195485336e-07,1.45045195473843e-15,-0.00124851037853834,0.000208912619240529,2.32563359357182e-06,-0.0147126641074997,-1.16898367016115e-06,-9.91191714393265e-07,2.85998699979173e-16,2.00008118320941e-08,-0.00138370124613527,0.00304009963061489,0.000657497534567676,-7.66779047996825e-09,-1.00068690247007e-15,-0.00401319503512769,-9.16760705209429e-17,-5.15015563916688e-10,-1.4209739893734e-09,5.5346098395069e-16,1.30047525678109e-07,-1.14294178576798e-15,2.94683767259926e-16,-1.13622620965229e-10,6.74524275766775e-13,3.37491725086072e-06,-1.98780891751999e-16,-1.77373566738884e-12,-5.78024888604717e-10,2.76856660450751e-16,-1.68492281178748e-10,3.8718946342776e-16,-8.17657225344976e-17,1.56785217564308e-06,3.56243342391494e-18,-5.51512737316984e-10,-2.1744020495194e-16,-9.88417047099828e-18,1.12981147335353e-08,3.82366588072796e-16,-1.10105091802718e-08,-1.00118707332242e-16,-8.39466095855412e-17,7.14508479437501e-18,-1.769850718158e-16,5.90156947045391e-17,-5.64493494049721e-17,3.98700731266178e-17,9.86722574153387e-16
"t50",-0.123758571228422,-0.051076442766214,0.0212654090161281,-0.0382335496069875,0.00564252197504523,0.000303774045504876,-0.000121121926507046,0.280977928557327,-0.0244412735542867,0.000935925795712264,-0.228745374920709,-0.0480461801907396,-1.05101272343407e-05,0.0315133134787056,-0.00311303481646813,0.000999345423369489,0.000926204777979761,-8.55991009345546e-06,0.00308793766098871,3.78530776569894e-05,-0.00361432132412667,0.00139100271412864,-0.00204785797441394,-7.33190190275266e-06,3.64033442811535e-05,-0.00794496317254479,0.00277432452867967,-0.00360122159930383,0.000240897867106244,-0.000109909525940782,-0.00449230351676825,7.96318905645164e-06,-0.00314154435538489,0.00145555201106291,-4.70448284111093e-08,0.000227544119697838,-5.13014554527977e-06,-0.0027560339752524,0.000311030853876772,-4.56298064684561e-14,0.178085265749989,-0.00444125030882378,6.52868425148338e-06,-8.97139184233734e-08,0.000468527215874703,2.44101968770605e-09,1.36625121199352e-07,0.000174479987179288,-1.03734603362857e-06,1.18639777304711e-14,-2.20191114392188e-06,5.4045179615457e-05,8.16566910010764e-05,-8.45761476212057e-06,-0.0145916269343961,-1.53094289932724e-07,0.550823318183541,0.000192151217094136,1.58599354622252e-07,-1.78171224950263e-05,-1.85985926907903e-14,0.707106781186544,2.12308962062783e-06,1.86505408979532e-06,1.38360727874139e-08,-0.00473838784417719,-3.42948291174232e-15,-1.19880346497783e-06,-5.87344136087197e-05,-5.39073277251621e-06,0.0300977177655706,-2.35231953853393e-07,-7.09542667637507e-16,-0.00124851037853663,0.000208912619240095,2.32563359352637e-06,-0.0147126641074967,-1.16898366964969e-06,-9.91191713413156e-07,-4.60958868954998e-16,2.00008114392765e-08,-0.00138370124613646,0.00304009963061758,0.000657497534566979,-7.66779106319088e-09,1.16688744132308e-15,-0.00401319503512848,6.92390458655326e-17,-5.15016823885952e-10,-1.42097535550022e-09,-4.74025088529078e-17,1.3004752545765e-07,-1.48008591670194e-16,-8.05865383891685e-16,-1.13622611429226e-10,6.75032535354723e-13,3.37491725097748e-06,-1.66999483624253e-16,-1.77455086583568e-12,-5.78025066617876e-10,-3.34819576553377e-16,-1.68492358285907e-10,-1.43890357540009e-16,4.62262360246074e-17,1.56785217575867e-06,1.99378431725e-16,-5.5151276337059e-10,-9.92242011721429e-17,-2.08000519119265e-17,1.12981144451389e-08,-1.88234015419644e-16,-1.10105092740564e-08,2.81986546336572e-16,1.53633798054019e-16,-4.85271727950183e-17,-4.36979966897003e-16,-8.48050054373682e-17,-3.51794234811377e-16,-8.86740391512931e-17,8.01789621995803e-16
"t71",-0.123693245121138,-0.0510065120550074,0.0212132038435033,-0.03811319806945,0.00561966683661375,0.000302387903470386,-0.000120524266870764,0.27957429644692,-0.0242958191502582,0.000928049207416994,-0.226333509787871,-0.0474829422711349,-1.0322744537274e-05,0.0305671607602544,-0.00299998316094624,0.000958371489534853,0.000887590508015857,-8.16225060505486e-06,0.00289856259410455,3.54270800077827e-05,-0.00336642187074165,0.0012836332038764,-0.00187121978446458,-6.50710360711277e-06,3.18357877025628e-05,-0.0065034397529843,0.00224370830846828,-0.00290576891901806,0.000168185415929319,-7.30148159128256e-05,-0.00294937853394773,2.93358581557931e-06,-0.000438983808911865,0.000192622604729773,1.47723714595112e-08,-0.000158256301796424,3.82456419387945e-06,0.00373393711540818,-0.000572574050072425,1.45184245913682e-13,-0.570002901325399,0.0162462884845293,-3.48761685622979e-05,-1.01897322067646e-06,0.00755421940354251,-3.98595683476699e-08,-1.22666485857705e-06,-0.0013813723743788,4.27275604211047e-06,-4.07835116098902e-14,5.52740827547936e-06,-0.000103965186996631,-9.01408751599914e-05,8.2556419287611e-06,0.0137649827676724,5.3844720559283e-08,-0.111715057505977,2.18401976063917e-05,5.972615035197e-08,-7.135440772057e-06,3.81289305959088e-16,1.93291307595846e-15,1.39405713195567e-06,1.26403429937904e-06,9.467814483959e-09,-0.00338932183405242,2.42034295437359e-15,-8.73474725945413e-07,-4.43148357835045e-05,-4.15481918828555e-06,0.0233324627245981,-1.85420662825343e-07,5.10792623160002e-16,-0.000997582880836585,0.000167495582156672,1.88088875543638e-06,-0.0119535185514769,-9.53685869543576e-07,-8.19786699866028e-07,-1.5795205212708e-15,1.69625933056755e-08,-0.00117522567260011,0.00258768561123969,0.000564925655007465,-6.59783228583025e-09,-0.707106781186548,-0.00346152747575856,4.66240979811668e-15,-4.56770018233047e-10,-1.26259964342259e-09,2.4455355662028e-16,1.17014666411639e-07,-2.05178674912619e-15,6.14641662096525e-16,-1.02824670352655e-10,6.14416742582294e-13,3.07305096991056e-06,-7.92081345761558e-17,-1.61911533506205e-12,-5.30660768789633e-10,2.72503827805753e-17,-1.55492410581521e-10,-5.81898131521033e-16,-3.29728869346232e-17,1.45744625322381e-06,1.92637057239332e-16,-5.17445953171824e-10,6.91189109291104e-18,1.36451565847404e-16,1.06138997856419e-08,-1.54938461387216e-17,-1.0375884423403e-08,2.03288712336913e-16,-1.63071560255112e-16,-2.14420370127784e-16,5.42677076257143e-18,1.36700987803273e-16,-2.32895493720715e-16,-1.68959553052944e-16,7.74498549765471e-16
"t72",-0.123693245121138,-0.0510065120550074,0.0212132038435034,-0.0381131980694499,0.00561966683661385,0.000302387903470449,-0.000120524266870745,0.27957429644692,-0.0242958191502586,0.000928049207416966,-0.226333509787871,-0.0474829422711351,-1.03227445373806e-05,0.0305671607602544,-0.00299998316094624,0.000958371489535065,0.000887590508015928,-8.16225060510517e-06,0.00289856259410441,3.54270800078105e-05,-0.00336642187074125,0.00128363320387619,-0.00187121978446442,-6.50710360712315e-06,3.18357877025026e-05,-0.00650343975298415,0.00224370830846828,-0.00290576891901811,0.000168185415929355,-7.301481591295e-05,-0.00294937853394784,2.93358581550905e-06,-0.000438983808912372,0.000192622604730047,1.47723711792534e-08,-0.000158256301796451,3.82456419434243e-06,0.00373393711540848,-0.00057257405007196,1.45367433995758e-13,-0.570002901325402,0.0162462884845291,-3.48761685618474e-05,-1.01897322101229e-06,0.00755421940354251,-3.98595681795101e-08,-1.22666485877221e-06,-0.001381372374379,4.27275604255456e-06,-4.17331512054444e-14,5.52740827657093e-06,-0.000103965186996582,-9.01408751608573e-05,8.25564192865095e-06,0.0137649827676722,5.38447209206476e-08,-0.111715057505977,2.18401976057395e-05,5.97261505940554e-08,-7.13544077229943e-06,-2.0572513134918e-16,-8.40146649870293e-16,1.39405713186877e-06,1.26403429925011e-06,9.46781418914749e-09,-0.00338932183405562,-2.74788712380191e-15,-8.73474725391088e-07,-4.43148357833091e-05,-4.15481918616305e-06,0.0233324627246004,-1.85420661618973e-07,-2.05093514170258e-15,-0.000997582880836164,0.000167495582158187,1.88088875350102e-06,-0.0119535185514792,-9.53685870313016e-07,-8.19786698809258e-07,1.89661932549023e-15,1.6962585628103e-08,-0.00117522567260122,0.00258768561123345,0.00056492565494329,-6.59782653441047e-09,0.707106781186547,-0.00346152747578585,-4.90007571274225e-15,-4.56769303396215e-10,-1.26260028243017e-09,-6.31081439882348e-16,1.17014665388694e-07,1.59599550936057e-15,-8.74118358304285e-16,-1.02823654344788e-10,6.13738813816564e-13,3.07305097120537e-06,5.4328613375995e-17,-1.61972942759192e-12,-5.30660580854409e-10,-1.28725607362033e-16,-1.55493156674723e-10,3.95161068258976e-16,-2.4163118947943e-16,1.45744625417474e-06,-1.61216581457815e-16,-5.17446519471523e-10,2.3102318039997e-16,-7.00177798831336e-17,1.06139000164851e-08,-3.16491938841649e-16,-1.03758852290409e-08,-3.3888338186571e-16,6.25998449745044e-17,2.20545453310097e-16,1.45067321192522e-16,-2.35918230908108e-16,-1.41104639807329e-17,5.52672103633747e-17,6.09205529827164e-16
"t9",-0.11343740384759,-0.0403337524975364,0.0135022561825781,-0.0206685151834694,0.00237983772147727,0.000108145681389822,-3.7426667778805e-05,0.0846591280075544,-0.00445649517254892,-0.000113609085575464,0.0924603033650739,0.0284152440208689,-1.27152579417443e-06,-0.0733234711661319,-0.00221323127382853,-0.000750511766108052,-0.000776911917524414,1.07512542383345e-05,-0.00604249070991659,-7.82872794467884e-05,0.0114408117057488,-0.00327773838888565,0.0052981038357717,2.27340936329626e-05,-0.000120390435201667,0.0317240968090393,-0.0113462081901139,0.0147917289490906,-0.00120303022379925,0.000622976244463669,0.0297292389712683,-4.46812742451496e-05,0.0180511166758827,-0.00836437573415462,2.59615655749126e-07,-0.00115209009121781,2.56099103076438e-05,0.0109720465025165,-0.000945265514585153,2.44047830321558e-15,-0.00910869887990637,-0.00456188532753994,3.38191151517352e-05,5.2220304218568e-06,-0.044008822646159,2.72957283500245e-07,8.66535132350841e-06,0.00983322821588144,-3.17700432573326e-05,3.13744317908287e-13,-4.24381406299162e-05,0.000809831451803272,0.000727868188192412,-6.86237368946438e-05,-0.11610592395864,-2.15582746851097e-07,0.0158624575653322,-0.000671645665021633,-1.18646271820771e-06,0.000141413003618714,-5.80301373988974e-16,-8.01579307416255e-15,-3.32685290180226e-05,-3.13802568928264e-05,-2.38236453389608e-07,0.0918304648651647,1.10880990308138e-14,2.45790585715249e-05,0.00136060989644128,0.000136358265184661,-0.781589599645623,6.63098744217832e-06,5.45224994603147e-16,0.0379648418586198,-0.00648465528471716,-7.63278751537873e-05,0.49823748311742,4.07815493021521e-05,3.86081082759353e-05,5.81272277697286e-16,-1.05907733744074e-06,0.0783091449014666,-0.143499069894569,-0.0471508918519566,8.97900724254539e-07,3.34371860849511e-15,0.194608577699165,3.54599021078883e-15,6.58234230895712e-08,1.97273333610718e-07,1.26041166638128e-15,-4.68663887184386e-05,1.83022216859092e-15,-7.76035909086669e-16,1.87308424823304e-07,4.45899782677929e-10,0.00182525430358916,1.33383941333247e-15,-6.42166376058429e-10,-1.07973034123109e-07,-1.43207403987239e-16,-2.17724626283606e-08,-1.13025484682176e-16,-1.05508440306762e-17,0.00013851948688903,4.30586684074511e-17,-3.36530223120121e-08,2.92922526957363e-16,-8.21539600954131e-17,6.58932472616996e-07,-6.48585584296131e-16,-5.78462741489571e-07,7.1919875053669e-17,-2.7923520524346e-17,-2.66566398007083e-16,-9.39232563763833e-17,6.37540018907481e-17,-4.21581283156683e-17,8.40748020713439e-19,8.62174857200378e-16
"t54",-0.117230564713319,-0.043879121269041,0.0156715556770937,-0.0249833025826512,0.00303105300230003,0.000141853943803486,-5.01462323960174e-05,0.113827685232948,-0.00632698610483284,-0.000185498712436491,0.170519522631805,0.0561218228291223,-3.67040965403497e-06,-0.657045925731561,-0.125276654222882,0.0170361538395864,0.0147586064130133,-9.87858194466083e-05,0.0235751158893699,0.000279573098716637,-0.0361303963708865,0.00861012496828298,-0.0120132914850033,-3.88634775810906e-05,0.000187040050417516,-0.037866269791739,0.0131193513933056,-0.0170062985643486,0.00110442876732959,-0.000547100219221334,-0.0258699570782346,3.17726725853123e-05,-0.0118795157427505,0.00549389535426336,-1.56822461785647e-07,0.000667214582586291,-1.47662978304441e-05,-0.00607102372967334,0.000511541759930094,-1.21196535962286e-15,0.00474251843423661,0.00235469289916018,-1.7067195072479e-05,-2.09534831323979e-06,0.0167294691286008,-9.5197140408251e-08,-2.96214222584266e-06,-0.00334387478704957,1.0455448835071e-05,-1.01671251910812e-13,1.35513326586052e-05,-0.000254154439843932,-0.000220318907006969,2.06131839996808e-05,0.0348030819473538,6.14627151765705e-08,-0.00444120418524477,0.000178497652820922,2.94590127007273e-07,-3.48330263581047e-05,3.04417251921125e-16,2.20326859678497e-15,7.33314719799483e-06,6.84882823003124e-06,5.18465162638254e-08,-0.0197611180514401,-1.23046554571726e-15,-5.2745246826338e-06,-0.000292496142564751,-2.96015492337947e-05,0.17045855758225,-1.47598452249592e-06,3.18783886036071e-16,-0.00869321622347052,0.00149906183163574,1.81880770836726e-05,-0.121151446188704,-1.01328218777129e-05,-1.06448045257278e-05,4.30283841497683e-16,5.0267299321713e-07,-0.0398960941896534,0.0829045024551026,0.110386294933929,-5.35210782743776e-06,1.71050094372539e-14,0.640933821325618,8.62449822056895e-16,4.32460023681176e-09,1.11432554527549e-08,-2.60122149792861e-16,-8.4113737465843e-07,-4.90948594571648e-16,-4.89638452689541e-16,1.65223243399624e-09,1.4133569555853e-12,4.55766391061454e-06,-2.54116377664987e-16,-5.9453624908112e-13,1.99046423868782e-10,-6.4548928745346e-17,5.91104616523481e-11,-7.03289650442585e-17,3.62841680632609e-17,-2.65961631896642e-07,-2.68024846552847e-18,-7.02634092673424e-11,1.16669702027008e-17,-8.77953456351325e-17,1.90864701631815e-09,-7.59054613340473e-17,-2.94814818823588e-09,7.97220507387366e-17,-1.14265374002165e-16,2.88571792218288e-16,4.65057556423589e-17,-6.27941913946058e-17,-3.36343153179751e-18,-5.60537365361632e-17,6.81294455464266e-16
"t55",-0.116945713832636,-0.0436121527544685,0.0155076726601572,-0.0246566988942383,0.00298164096583331,0.000139292926265841,-4.91789595816637e-05,0.111609198588021,-0.0061843971420299,-0.000179989075146039,0.164512245888395,0.0539850336095269,-3.48361571135287e-06,-0.610928759272926,-0.115496035507519,0.0156169411081393,0.0135183295186753,-9.00091071006463e-05,0.021178897016761,0.000250574599530901,-0.0322661067817374,0.0076402775064482,-0.0105951635305001,-3.37669487664732e-05,0.000161498209484193,-0.032003257315485,0.0110540245636606,-0.0143210067952745,0.000906328435730294,-0.000446263619772488,-0.0210745502870975,2.50422996648835e-05,-0.00921990539280844,0.00426215540136249,-1.19388715900693e-07,0.000502661950238112,-1.11119039423422e-05,-0.00451849845045459,0.000378351390884771,-8.95992849092603e-16,0.00346775567301702,0.00171716499613695,-1.23576012716461e-05,-1.3827730504906e-06,0.010724522749437,-5.77837681275777e-08,-1.77207705313832e-06,-0.00199264500294796,6.07137695643424e-06,-5.80998244748223e-14,7.66653679119258e-06,-0.000141489631596589,-0.00011824035660566,1.0970590313965e-05,0.018479757711086,3.06958464423002e-08,-0.00216264951155617,7.98168529997575e-05,1.12940807654067e-07,-1.30515221207607e-05,-3.49204646104538e-16,-1.66983052446998e-16,1.40485619514816e-06,1.09699867670575e-06,7.74327494117018e-09,-0.00175581919315744,-1.19765543326181e-15,-3.00269169211334e-07,5.71819183444702e-06,2.39976102820108e-06,-0.0171360295864153,2.42896215462084e-07,-4.54419142002576e-16,0.001983391437998,-0.000369008342832988,-5.39416373672619e-06,0.039484673114267,3.59126557049779e-06,4.95515806189929e-06,-3.4744043388455e-16,-3.88354594001047e-07,0.0317900277266587,-0.0692039122500318,-0.113525551884725,5.69423181096778e-06,-1.94608540823343e-14,-0.721953956909308,-1.66492866120861e-15,-1.11049708985527e-08,-3.07963322716617e-08,2.21844205045993e-16,4.46993898513379e-06,1.52966448963988e-17,4.53439983422138e-16,-1.42395727213932e-08,-2.70005466091941e-11,-0.000106481473158826,4.2467203843552e-17,3.37623688620209e-11,4.10299023098815e-09,2.46539145948138e-17,5.72895984743886e-10,8.60785234461492e-17,5.68865670326215e-17,-1.51326656722231e-06,2.58531017427373e-17,-2.67509968564101e-10,-3.60878427094378e-17,1.18959038718605e-16,6.95823710231323e-09,-2.48212518712873e-16,-9.76310958967406e-09,-1.06112904084605e-16,5.78029480389166e-17,-2.13722645272931e-16,-7.92608081956408e-18,1.07928883105685e-16,-2.40022075338726e-16,1.66359884398249e-17,9.00874830734779e-16
