"accepted_species","trait_ARD"
"t5","0"
"t3",NA
"t11","1"
"t28","0"
"t15","0"
"t82",NA
"t83","1"
"t8","1"
"t38",NA
"t14","0"
"t70","1"
"t71","1"
"t34","1"
"t12","1"
"t24","0"
"t25","0"
"t67","0"
"t68","0"
"t64","0"
"t97","0"
"t98","0"
"t45",NA
"t58","1"
"t59","1"
"t1","0"
"t2","1"
"t79","1"
"t80","1"
"t75","0"
"t88","1"
"t99","1"
"t100","1"
"t37","0"
"t69","1"
"t47","1"
"t76",NA
"t77","1"
"t65","0"
"t72","1"
"t91","1"
"t92","1"
"t60","1"
"t7","0"
"t32","1"
"t56","0"
"t57","0"
"t46","1"
"t23","1"
"t6",NA
"t36","1"
"t42","1"
"t17","0"
"t43","1"
"t44","0"
"t21","0"
"t49","1"
"t54","0"
"t55","0"
"t66","0"
"t86","0"
"t87","0"
"t61","0"
"t84","1"
"t85","1"
"t35",NA
"t13","0"
"t16","0"
"t30","0"
"t81",NA
"t93","0"
"t94","0"
"t48",NA
"t73","0"
"t74","0"
"t26","1"
"t52","0"
"t53","0"
"t31","1"
"t9","1"
"t62","1"
"t63","1"
"t89","1"
"t90","1"
"t50","0"
"t51","0"
"t39","0"
"t40","0"
"t29","1"
"t22",NA
"t4","0"
"t10","0"
"t78","0"
"t41","0"
"t19","0"
"t20","0"
"t18","1"
"t27","0"
"t95","0"
"t96","0"
"t33","1"
