,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,2.5393212,9.169597,11.887126,6.160659,4.8175783,7.3529263,7.426365,0.90471125,7.42981,2.7538092,5.108679,4.8707957,3.1835163,3.7290127
t2,2.590649,9.164857,11.830231,6.1278024,4.8200135,7.3531914,7.337426,0.98328125,7.4412513,2.8475173,5.041266,4.8157215,3.2320476,3.6331787
t3,2.558365,9.070953,11.903326,6.1089525,4.8255177,7.4274273,7.303498,0.94243926,7.455609,2.8901303,5.0750594,4.7625346,3.2623549,3.5931633
t4,2.517107,9.271421,11.8132,6.225257,4.701197,7.395576,7.4286094,0.9753603,7.409985,2.7636836,5.015612,4.9552298,3.1172678,3.711944
t5,3.7098708,-1.9678534,13.110451,11.542411,6.3178167,10.6509075,6.1137776,6.376684,4.7912993,0.7442667,7.383144,1.3492558,3.26931,6.1712623
t6,2.4882276,9.044721,11.936747,6.1324987,4.755483,7.492826,7.3740697,0.8973855,7.397736,2.8284092,5.111106,4.775727,3.263994,3.644231
t7,2.52227,9.130044,11.945713,6.1452746,4.85148,7.326454,7.43539,0.85541207,7.47993,2.7335916,5.145547,4.876255,3.1611235,3.7531183
t8,2.594573,9.300301,11.744986,6.1741967,4.69419,7.355197,7.36453,1.0517547,7.426696,2.8355958,4.935023,4.9728174,3.11943,3.6373081
t9,2.6409514,9.025556,11.764178,6.0442896,4.8359103,7.5124598,7.270826,1.0568758,7.320725,2.942683,5.02781,4.7103505,3.351662,3.5276794
t10,3.624137,-2.1074247,13.1747265,11.626666,6.294546,10.683229,6.095456,6.3155894,4.782467,0.69088846,7.407414,1.432969,3.3957078,6.2697124
t11,2.569249,9.387263,11.695002,6.2408576,4.575703,7.436761,7.329317,1.1192592,7.410579,2.9088886,4.8368707,4.956905,3.1519802,3.558433
t12,2.5336,9.238697,11.768542,6.2078843,4.618235,7.540717,7.243015,1.0942112,7.4235806,3.0141509,4.8804393,4.770956,3.2928982,3.448521
t13,3.8808475,-1.9453055,13.207027,11.541363,6.262647,10.846688,6.033918,6.2547646,4.687388,0.8655646,7.433585,1.3587726,3.1987216,6.102588
t14,0.5289015,10.902518,7.446062,7.4068136,2.544129,9.699462,8.371926,3.1575863,5.281056,3.0548744,3.6547265,4.47938,3.4103365,1.8585395
