"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110"
"t2",0.127798332075359,-0.068654466771512,0.017551048922802,-0.00216375337173068,0.0136471914689678,-0.00534340576983703,0.00181585939909436,-0.00119250424684571,0.000218795783682372,-0.213569077211024,0.00232476142460202,-0.0353814186988912,0.000406183862513472,-0.000223812483327811,0.000392659842311192,-8.04706234995069e-05,-5.93627099792154e-05,0.00120087637766399,0.0235422459662184,-0.0125333678682582,0.0273488775800317,-0.0184143588850583,0.000584683562652316,-0.000142413168700349,0.000891716450407437,-0.0600119755491047,0.00231324738594746,-0.0436301685336823,0.00505009287481558,-0.00388307724802037,0.0131150284194492,-0.114169653902386,0.563071042227335,-0.00197049964394453,0.00113876708503123,-5.0357721021672e-05,0.0783237072380798,-0.0390872122916006,0.00782241180148141,-0.0126488800772399,-0.0257937450817529,0.113177596923012,-0.000585932871750686,-2.13655468353298e-06,-5.84652126817871e-05,0.041058568201751,0.00387032809084907,0.091224865240939,-0.0240326850588014,-0.0459825861940074,0.0019623731990252,-8.57723831247796e-05,-0.00251469276548423,0.554117051204145,0.000972828091024542,-0.1001837393246,-0.0475113653971615,-3.1697135300275e-05,-8.38308168293241e-05,-2.94807981115255e-05,-0.000646919013467824,-0.0183760027217026,0.476966442806582,-0.059614164837152,-0.00302611394616842,-5.15473789916685e-05,0.00107598353151639,0.000118050255750348,6.58237708060071e-05,0.000148388946933426,0.000391999492058522,-2.91519134911743e-05,-0.000793482924306026,-7.17767066060989e-05,0.0103170809392607,2.37188714688379e-06,1.34828764454528e-16,5.31332038053818e-17,1.51805462206298e-16,6.03509231317011e-11,1.87564763150701e-09,8.85971418576958e-17,-0.000106401372064352,1.83068987629343e-06,1.06322034572939e-16,6.65694840095734e-12,9.10908438214553e-17,-8.23083890621542e-17,1.15612789461511e-15,1.77811269545803e-16,6.33677689712318e-16,1.10965777263535e-17,9.57125510182319e-17,2.97494882501266e-17,1.607677557795e-16,1.24303762100849e-16,2.95950176027347e-17,3.89220802239546e-17,8.10618732560499e-17,1.04814571035904e-16,1.93833029080921e-12,-2.32313320731027e-09,-5.45135914505324e-17,-3.60806837548118e-16,-1.45251241362566e-16,-7.76309493811363e-17,-1.01687718063426e-16,-1.01734425790483e-16,1.35822504989082e-18,-6.40477612474835e-17
"t54",0.153522139310866,-0.0844468071762417,0.0494792401022189,0.00914347532713714,-0.00989842973925703,0.00026581530364158,0.000866054541540194,-0.000863795711900466,0.000168901099789581,-0.33349496884886,0.00482607180046584,-0.0800677127296415,0.000986776257664429,-0.000630550118896451,0.00325310307791056,-0.000910510035238018,0.000551226173197932,-0.00186265733605449,-0.232423316643707,-0.0260525885842437,-0.00776198993514239,0.00538962917285054,-0.000166053623499102,4.03476027950869e-05,-0.000236275964844508,0.0120355201787043,-0.000448072855595134,0.00717557211617362,-0.000823886470258248,0.000550697036797442,-0.00170168877825127,0.0124906511628481,-0.0292335280788096,6.83101183926631e-05,-1.86106782289723e-05,1.26529040988877e-06,0.00106780777250608,-0.00128541397544956,0.000338229398893723,-0.000564890372577157,-0.00273151639614672,0.0166666555037821,-0.000121768097878112,-4.579755241204e-07,-1.26288706990368e-05,0.0390932353210611,0.0168534436195775,0.00216173723877622,-0.00118263470026607,-0.0106803774238389,0.000600583691688136,-2.99759366498691e-05,-0.00143193929028613,0.447258417188957,0.000961436274387968,-0.112948394207449,-0.0536719514003406,-0.000219046419563319,0.000759308310255923,0.000154902738120494,0.00199307722817507,0.049823399213295,-0.72508698531978,0.0830550378503078,-0.174977593515256,2.69351077053574e-05,-0.000366467641340491,-3.43041886331986e-05,-1.83961572243074e-05,-3.54534731096032e-05,-9.03586724726448e-05,5.69804703215127e-06,0.000150893374864284,1.335578083291e-05,0.0182752953539024,-3.24593214592496e-07,6.75357968899849e-17,-9.42088819994995e-17,5.14691707949555e-16,1.11332646541883e-12,3.93862784937495e-11,-8.92920987035908e-16,-2.52889993182752e-06,4.73560800781782e-08,-9.87426435680456e-17,1.80747170195478e-13,-8.1449322028259e-17,2.76065438305626e-15,5.0589373220588e-16,-6.45447086298691e-16,-1.81299921618639e-15,6.08109508099213e-17,1.09666924813573e-16,1.97373967659911e-16,-7.51882777346676e-16,-1.80852999723323e-16,2.14716043811432e-16,-1.4173148871347e-16,3.9548415181429e-16,-2.75811065936342e-16,7.79085709819075e-14,-9.90800539879724e-11,-9.6575397372997e-17,6.0812181012488e-17,1.97594112125261e-18,-2.50287105160321e-19,3.51262593651606e-16,9.14928911673309e-17,-3.39961909869922e-17,-1.48638035448056e-16
"t62",0.155844388855255,-0.0858452944151998,0.0512933687076602,0.00955798480568315,-0.0103996093363831,0.000280689060184337,0.000925560623186637,-0.000935710594669166,0.000183604133903279,-0.385839209703303,0.00571846896889221,-0.0954698115410076,0.0011822847063311,-0.000762423287477587,0.00408968316447444,-0.00115094516042874,0.000720564398031657,-0.00267733045106673,-0.397791401359658,-0.0448197645784289,-0.0141749381747932,0.00994337050151915,-0.000328262345090097,7.98884023352735e-05,-0.000486585825612956,0.0287709405696893,-0.00109188941871961,0.0192098449117812,-0.00221625997052052,0.00161474307529656,-0.0052855175010467,0.0551831572512871,-0.176247365833944,0.000586349436981499,-0.000185944172363101,1.45369038405525e-05,-0.0198866662790385,0.00931463105783172,-0.00180356282278449,0.00290343798755936,0.00507852028064882,-0.0215592662863934,0.000123505744681171,4.59315974271641e-07,1.26334395824305e-05,-0.0358788714920905,-0.0153991610894596,-0.00192471675312682,0.00104845504444194,0.00757215158425999,-0.000362246629199376,1.6882837503649e-05,0.000669729894886084,-0.192482372621485,-0.000399368185126097,0.0460271432263441,0.0218657410118473,8.00474675210885e-05,-0.000267811534929752,-5.40426920040612e-05,-0.000682883119944109,-0.0169704582892997,0.237809090544489,-0.0270310486973005,0.0525561171841804,-7.61342461520685e-06,9.31483112625468e-05,8.31193195572585e-06,4.40203736320947e-06,8.04315831109154e-06,2.02359853614284e-05,-1.19654040682725e-06,-3.12906640196371e-05,-2.73502163100984e-06,-0.00366077078017527,5.92818216185318e-08,3.22715429846998e-15,1.07964633096733e-14,1.44126781929644e-15,-2.34159181054177e-14,-6.01231173835078e-13,-1.5654095814212e-14,2.61691111145122e-08,-3.0806793640028e-10,1.18216873204116e-14,-1.34250135476146e-14,-1.51196096838146e-13,1.06135862789863e-13,-0.707106781186548,-2.44354340750955e-13,4.21989247691393e-14,1.18525615942968e-14,-1.50450982225179e-14,-8.05933121580831e-15,-1.51375158205925e-14,1.85893340407689e-15,4.48200983079598e-15,5.79946791629817e-15,-1.14384997215997e-14,-2.9423183896932e-15,1.68383673880662e-15,-2.60428159937968e-12,-8.96822947439849e-16,6.01624633802077e-15,-2.80004214226133e-15,-1.7130212188581e-15,-1.89010244088616e-15,6.01650765427718e-16,3.27626653147143e-16,5.35212250699141e-16
"t63",0.155844388855256,-0.0858452944151996,0.0512933687076604,0.00955798480568303,-0.0103996093363831,0.000280689060184261,0.00092556062318656,-0.00093571059466903,0.000183604133903405,-0.385839209703303,0.00571846896889219,-0.0954698115410076,0.00118228470633112,-0.000762423287477517,0.00408968316447458,-0.00115094516042864,0.000720564398031633,-0.00267733045106683,-0.397791401359658,-0.0448197645784289,-0.0141749381747931,0.0099433705015192,-0.000328262345090028,7.98884023351887e-05,-0.000486585825613119,0.0287709405696893,-0.00109188941871967,0.0192098449117811,-0.00221625997052039,0.00161474307529631,-0.00528551750104659,0.0551831572512863,-0.176247365833942,0.000586349436981666,-0.000185944172364218,1.45369038403709e-05,-0.0198866662790383,0.0093146310578319,-0.0018035628227854,0.00290343798755952,0.00507852028064864,-0.021559266286393,0.000123505744680777,4.59315974339043e-07,1.26334395820666e-05,-0.0358788714920916,-0.0153991610894591,-0.00192471675312708,0.00104845504444207,0.00757215158426005,-0.000362246629199283,1.68828375041612e-05,0.000669729894886335,-0.192482372621489,-0.000399368185125373,0.0460271432263453,0.0218657410118474,8.00474675209663e-05,-0.000267811534931042,-5.40426920039742e-05,-0.000682883119944267,-0.0169704582893003,0.237809090544488,-0.0270310486972997,0.0525561171841763,-7.61342461572713e-06,9.31483112607935e-05,8.31193195608387e-06,4.40203736272621e-06,8.04315830955837e-06,2.02359853618455e-05,-1.19654040615281e-06,-3.12906640196198e-05,-2.73502163106663e-06,-0.00366077078017777,5.92818252834812e-08,-3.27631157389471e-15,-1.0742391596566e-14,-1.94800653497555e-15,-2.12987404140999e-14,-6.06511161022358e-13,1.58050233952451e-14,2.61691404100141e-08,-3.08049126079899e-10,-1.1741293900402e-14,1.1041743879385e-14,1.51369571180206e-13,-1.0813305653497e-13,0.707106781186547,2.44764985302403e-13,-4.08966314226352e-14,-1.19035338558271e-14,1.49723018143312e-14,7.94099269732272e-15,1.55970529817996e-14,-1.81557825168055e-15,-4.7837003339481e-15,-5.73380764628504e-15,1.11402387772074e-14,3.2455062628558e-15,2.29754325280477e-15,-2.60195015078848e-12,1.00804720427987e-15,-5.65679768596989e-15,2.9907420597285e-15,1.60009381533781e-15,1.65981006594076e-15,-6.59089404085972e-16,-3.0514600561866e-16,-4.06335190823897e-16
"t24",0.177917799233624,-0.0996583791611824,0.0888822706175815,0.0250221870415106,-0.0460050160475874,0.00974287089580705,-0.00125569506060647,0.000295972679541849,-3.84654144061512e-05,-0.112026860807711,0.0018801911423043,-0.032035519008891,0.000402065323304742,-0.000264748223301541,0.00148552407646717,-0.000419079469025382,0.000262607935679463,-0.000882218628173648,0.258275603518341,0.0444244465197798,-0.0135925525685894,0.00850942391319466,-0.000198327929763987,4.80598077202776e-05,-0.000269127896361187,0.0137506753819171,-0.000517123799318978,0.00888327108335535,-0.00102453848841219,0.000754082128813393,-0.00253507224360124,0.281318962492183,0.0119330690522136,1.79738884215337e-05,-0.00935402849904628,6.56770732619025e-07,-0.000163191657602833,-0.000387522562438122,0.000137313144543199,-0.000236114682966636,-0.00227502301285294,0.0217431430729113,-0.00036895329837938,-1.50364167040712e-06,-4.22802934047466e-05,0.491699932355712,0.251735634448703,-0.237067578596359,0.0532046723628796,0.0107125058236809,-0.000244631101464709,8.41223148982136e-06,0.000103930442182723,-0.00641025293930289,6.16211785472119e-06,-0.00189562980841972,-0.000908411043981427,-1.44970733044399e-05,6.00640958407199e-05,1.28214625647143e-05,0.000176435335101806,0.00449930105638542,-0.0727778347098282,0.00847589295097899,0.580365113755547,4.09777687134194e-06,-5.86148197194347e-05,-5.49399281164518e-06,-2.93189061766182e-06,-5.27819791062333e-06,-1.29589492178679e-05,3.10422773406819e-07,-7.916117291273e-07,-1.78021357163834e-06,-0.263582604864713,-1.08932962801393e-07,2.28922785985417e-16,5.41785911341981e-16,1.0575701501345e-16,3.81836811249262e-13,1.36243039337905e-11,-3.53928701871059e-16,-8.80207944779548e-07,1.6561831589629e-08,-2.07828656464303e-16,6.32851434676625e-14,-7.75329869440902e-17,-6.29201148829446e-16,1.47449651496079e-15,-8.13293759648535e-16,-1.02617757658985e-15,-2.75683877890655e-16,-3.25865752735836e-16,2.78754163752474e-16,1.15485345094506e-15,8.54941193649469e-16,-4.52328569727838e-16,3.19456592158185e-16,7.82336613620074e-18,8.53172660045844e-16,2.89062466258805e-14,-3.60411518688813e-11,4.07896498766607e-16,-1.23896774858756e-15,-4.20928694616634e-16,-2.77719294040954e-16,-5.57171350683202e-16,-7.29478636121828e-16,2.94084744971794e-16,3.3757047515107e-16
"t77",0.189219472518879,-0.106697797172914,0.106834381512675,0.032205850725243,-0.0622683299044527,0.0139924610059025,-0.0021966388871798,0.000803573008599422,-0.000128903777158169,-0.0222843136250109,0.000726960057190025,-0.013415034572474,0.000177138483412349,-0.000126155808536785,0.000863527996932168,-0.000248168131365942,0.000170041883434005,-0.000663531855301038,0.228928917111948,0.0395378158571572,-0.012661495745636,0.00798643955074043,-0.000195594665302086,4.74505630306959e-05,-0.000273063098375696,0.0154123789930233,-0.000586907356802712,0.0107103311672455,-0.00123904353274634,0.000963026029043068,-0.00335623665813756,0.461634640663288,0.0234696275640737,4.29920769269939e-05,-0.0132376432470084,1.79436645790735e-06,-0.0038471111130462,0.001822983924016,-0.000345052562505491,0.000552881529770951,0.000356728332868326,0.00391678124583817,-0.00014527500394074,-6.07781305765373e-07,-1.71911865750818e-05,0.241253894652807,0.124660884663222,-0.123815665049169,0.0280315913903312,0.00884677356086556,-0.00029569442506381,1.24706392577234e-05,0.000402305705156815,-0.10685467951628,-0.000214472691517516,0.0242748118063926,0.0115290852270329,3.78153756298521e-05,-0.000121391472453309,-2.41626963354885e-05,-0.00029804097515028,-0.00734530657262059,0.0968174407112134,-0.010841608097555,-0.506027650294355,-2.68154675028859e-06,1.96145396951277e-05,9.46440136288175e-07,3.56977779019367e-07,-1.01826959905177e-06,-4.15371383744246e-06,1.45201117127033e-06,5.74577983245323e-05,8.60806211001972e-06,0.538960230002978,8.34878805647539e-08,-1.99900650289061e-16,-2.12876748596531e-16,-9.15832053942394e-19,5.60592422124912e-15,2.78971270465964e-13,7.2597718300352e-16,-2.56315586927134e-08,5.89206890712172e-10,4.45133110058278e-16,2.45432167692541e-15,-2.22126510963199e-16,-5.31865352313462e-16,-4.44174110769703e-16,1.1314900215269e-15,9.51207542683568e-16,1.01602980316156e-16,2.15558320868407e-16,-3.10296822396622e-16,-7.71829596504611e-16,-8.12977764575611e-16,4.99315966426871e-16,-2.52305106964001e-17,4.9485553667138e-16,-7.92537617871386e-16,2.00066315180597e-15,-3.11383891033383e-12,-4.42648131712367e-16,5.66401148086167e-16,6.37916942081932e-16,3.46829660599018e-16,1.37496973459021e-15,1.54691090151965e-16,-2.08428825173328e-16,-1.41564962367377e-16
"t38",0.199653830971855,-0.113206883279319,0.123793258437696,0.0390554235581074,-0.0778639067064801,0.0180910324218323,-0.00311677274702483,0.00130789250365441,-0.00021913282083558,0.0745750639336562,-0.000559003878051117,0.0075327267638691,-7.7645268707952e-05,3.29231865091196e-05,0.000105930076545887,-3.81612519246633e-05,4.96996805803429e-05,-0.000319372640335725,0.144724167067617,0.0251205215038952,-0.00847536910595852,0.00538903106642433,-0.000138651562838984,3.36717095467362e-05,-0.000198638485786432,0.012147033105649,-0.0004667894071182,0.00887936338404315,-0.00102928012728629,0.000827774983021542,-0.00294657400238973,0.451184717294692,0.0246231301179056,4.79801923962812e-05,-0.0106193102048112,2.07051171571764e-06,-0.00543651654704552,0.0029755877762388,-0.000620468665680281,0.00100882788293045,0.00280609931091955,-0.0187426524960386,0.000254804559305747,1.02821819646887e-06,2.88471495849873e-05,-0.311347338655698,-0.158796367726861,0.146283658117279,-0.0327109329015745,-0.00547983246903417,0.000109761052857557,-3.55440426585545e-06,-3.22429038952915e-05,-0.000773176445502344,-9.72387148978886e-06,0.00161250830654867,0.000769303170663621,7.49746154796851e-06,-3.01464340378412e-05,-6.39839510614712e-06,-8.74653140073172e-05,-0.00222720769771635,0.0359506659157441,-0.0041911406218315,-0.29808717422558,-2.24636449736462e-06,4.02780489484726e-05,4.52876353258854e-06,2.56972725981356e-06,6.71077819778179e-06,1.8823996881238e-05,-2.59745349982734e-06,-9.19960661463508e-05,-1.24745446203446e-05,-0.669340172025312,-6.45354022985764e-08,3.51293686226245e-17,6.13838994208125e-17,-3.17628706149541e-16,-2.39780442105542e-16,4.65715948336246e-15,-7.27491181985211e-16,-6.63679102099564e-10,1.89077264771584e-11,-2.04011729270439e-16,1.19639817002362e-17,1.55236264759322e-16,4.35864350350541e-16,-2.07301706206607e-15,-1.27121920889893e-15,6.53365720826169e-16,4.8793965363326e-16,-6.862446275189e-17,3.81354659317101e-16,-2.61600836011436e-16,-6.29862524545776e-17,2.26479178296334e-16,-2.27047048028761e-16,7.33804312690874e-17,7.86589802721362e-16,5.97113097573941e-16,-2.50751406136426e-13,-1.31673050757968e-17,-4.13452305765721e-16,-4.31867167604871e-17,-2.53389336770792e-16,-1.00724545907966e-15,4.94506555833997e-16,3.95146479398496e-16,-6.19981005327739e-16
"t39",0.207147079073013,-0.117886581637677,0.136180607226211,0.0440926766080019,-0.0893806163015507,0.0211302398793634,-0.0038058644741118,0.00168984152436905,-0.000287667965233399,0.152148418859538,-0.00161057156336827,0.024756996139102,-0.000288034559439766,0.000165353176376208,-0.000547249561576333,0.000143807803392595,-5.78604904321917e-05,1.7762631585443e-05,0.0453204863615974,0.0079995910440125,-0.00314048838948804,0.00203739951147799,-5.84482969508331e-05,1.42237570176386e-05,-8.79096777503707e-05,0.00608106727425669,-0.000236477956120215,0.00472852282004259,-0.000549351465528985,0.000458111903050943,-0.00166486055378546,0.278696217954642,0.0159581154892743,3.22810732753458e-05,-0.00391495212721744,1.41530881170561e-06,-0.00407851255276699,0.00234963721432078,-0.000504631411499247,0.000823913818661673,0.00281474760422706,-0.021903920307206,0.000347724039427424,1.4154454428979e-06,3.97906987096901e-05,-0.461940499771202,-0.236563986077554,0.223305746108876,-0.0501423021376322,-0.0110772585041945,0.000306641152592237,-1.21237430446847e-05,-0.000344444556651978,0.0887232749926784,0.000176828647623644,-0.0199714255514827,-0.00948503284914417,-3.15696175206579e-05,0.000103054392741954,2.06487065497862e-05,0.000257934770298218,0.00638616549887693,-0.0872309676315013,0.00985343600755043,0.522930100776646,3.26340465889687e-06,-4.39939803724418e-05,-4.40884572780314e-06,-2.430267639731e-06,-5.63376091055382e-06,-1.53682113518176e-05,1.85471008630443e-06,6.4049685502855e-05,8.47053861789024e-06,0.435214388006011,3.52499652075059e-08,6.25539342946753e-17,-1.02732302871921e-16,6.27846342124383e-16,1.63387430134952e-16,5.42508308602481e-16,8.56268238243039e-16,-1.21252323231815e-11,4.88146793215251e-13,-9.13960525459235e-17,1.70581768809175e-16,3.44783403985196e-16,-1.71485163821466e-15,2.44361725462135e-15,6.38781463291945e-16,-1.39374551466369e-15,-4.13818371237909e-16,9.14304582496276e-17,-2.95078059175032e-16,3.26132860784594e-16,1.72323674565157e-16,-7.64521015206319e-16,2.99892055031947e-16,-8.55213103481086e-16,1.95033876628436e-16,-4.96753346494867e-16,-2.09329439622416e-14,2.5466655699039e-16,4.17451752077561e-16,-9.24616381079075e-18,-2.21306953973867e-16,6.41167051066456e-16,-6.71417255490365e-16,-4.43575373207298e-16,7.30989073381243e-16
"t58",0.217453106872187,-0.124328688795193,0.153445535574141,0.0511502623114857,-0.105567731544233,0.0254154999237122,-0.00478479776483441,0.00223702833000064,-0.00038606603974406,0.267865426536942,-0.00320201181605637,0.0509226191482172,-0.000608566262018308,0.000368220494334451,-0.00157124012293872,0.00043000179087132,-0.000230376517696942,0.000588564434575757,-0.139611091064236,-0.0239379425683618,0.00712029255532873,-0.00444214339755131,0.000102001733776168,-2.47129786285853e-05,0.000138028437909631,-0.0071786664472719,0.000271271326800384,-0.00480137860561174,0.000554746072294806,-0.000423049540371122,0.00146114077700213,-0.199466960824056,-0.0107376659759307,-2.74317110124284e-05,-0.494944983943865,-1.92198632722677e-07,0.00157241767960811,-0.000831022088297193,0.000169415773334117,-0.000274588155459402,-0.000682660800048069,0.00445397776482156,-6.15827383930728e-05,-2.4898612455712e-07,-6.98862197681612e-06,0.0769381987250967,0.039290998420825,-0.0364868170527995,0.00817060275444469,0.00155541934647641,-3.83576831157818e-05,1.44123525626772e-06,3.54616752913339e-05,-0.00854210558632189,-1.65379914825493e-05,0.0018385421047333,0.000872984266832082,2.65214135011954e-06,-8.39873899979316e-06,-1.6671143443812e-06,-2.05018988321226e-05,-0.000505014268396236,0.00667453751491549,-0.000748874758020367,-0.0370148965567869,-2.18686626146547e-07,2.67380148959173e-06,2.56211571396733e-07,1.39575566600758e-07,3.07573777091671e-07,8.28704842134527e-07,-9.39832850496561e-08,-3.20607637653233e-06,-4.1883055038212e-07,-0.0210584859015223,-1.55592190420555e-09,-8.09941659845812e-15,8.38832726864761e-15,-2.5765341435837e-15,-5.72926091167892e-16,-3.79637331528994e-15,4.88098526805886e-14,-1.84829907455553e-14,5.30697799311223e-15,-4.74709528210021e-16,1.49532221824143e-14,5.73783505855094e-13,-0.707106781186547,-1.07472821804224e-13,-1.03589589184966e-13,-8.25417625954354e-14,-9.24046067472633e-15,-9.8302430674921e-15,1.11318808648049e-15,5.51434750451226e-15,-6.47949692394762e-15,3.06842955630751e-15,-7.84295908703743e-15,-1.86540686152183e-14,1.53909404745342e-14,4.10090377153774e-15,-2.94514098196279e-15,4.47615676437553e-15,-3.35188551178531e-15,1.22001981255445e-16,-1.78896620297747e-15,4.07769305356311e-16,2.10529710667415e-15,-8.06434705833379e-16,1.1373736691675e-15
"t59",0.217453106872187,-0.124328688795193,0.153445535574141,0.0511502623114855,-0.105567731544234,0.0254154999237119,-0.00478479776483409,0.00223702833000061,-0.000386066039744073,0.267865426536942,-0.00320201181605635,0.0509226191482168,-0.000608566262018335,0.000368220494334484,-0.00157124012293861,0.000430001790871307,-0.000230376517696952,0.000588564434575584,-0.139611091064235,-0.0239379425683619,0.00712029255532892,-0.00444214339755115,0.000102001733776075,-2.47129786287609e-05,0.000138028437909564,-0.00717866644727216,0.000271271326800381,-0.00480137860561146,0.000554746072294891,-0.000423049540371188,0.00146114077700229,-0.199466960824054,-0.0107376659759308,-2.7431711012175e-05,-0.494944983943863,-1.9219863285824e-07,0.00157241767960806,-0.000831022088297204,0.000169415773334045,-0.000274588155459518,-0.000682660800048116,0.00445397776482116,-6.15827383934432e-05,-2.48986125131119e-07,-6.98862197708564e-06,0.0769381987250955,0.0392909984208246,-0.0364868170527996,0.00817060275444529,0.00155541934647545,-3.8357683115356e-05,1.44123525593215e-06,3.54616752900348e-05,-0.00854210558632399,-1.65379914827945e-05,0.00183854210473403,0.000872984266832727,2.65214135064873e-06,-8.39873899816872e-06,-1.66711434586105e-06,-2.05018988331468e-05,-0.000505014268395374,0.00667453751491896,-0.000748874758020462,-0.0370148965567843,-2.18686625917643e-07,2.67380148976623e-06,2.56211572509816e-07,1.39575565687636e-07,3.0757377441935e-07,8.2870484192693e-07,-9.39832835503807e-08,-3.20607637685141e-06,-4.18830550084872e-07,-0.0210584859015208,-1.55592228428935e-09,8.04020910054822e-15,-8.29185612914402e-15,2.26227541217319e-15,6.37737534480054e-16,3.71902237987042e-15,-4.83066936547565e-14,-4.71382102188583e-14,-1.39414486865477e-15,4.01520664093594e-16,-1.47751269581704e-14,-5.73994229482782e-13,0.707106781186549,1.06196365081147e-13,1.03220553128777e-13,8.32325666177012e-14,9.07439786589407e-15,9.99017664463711e-15,-1.05023856280668e-15,-5.52989372510948e-15,6.207948477105e-15,-3.16236602336337e-15,7.58635349991809e-15,1.88815354800917e-14,-1.55090479055347e-14,-4.10469233692311e-15,2.86128601637663e-15,-4.47084434342066e-15,3.28936071579038e-15,-1.49714307004769e-16,1.59338501011426e-15,-5.96117605286706e-16,-1.70029815029126e-15,9.57154613273772e-16,-7.0683150320158e-16
