"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110"
"t2",-0.125661587450353,0.0529756497502955,-0.0145701719217834,0.000189211941491377,-0.00682265626363229,0.000560779214527332,-0.0300261958528333,0.0188036788698192,-0.0232011432955249,0.00112716507093569,-0.196290739261723,0.0848591404778566,-0.00039585863960218,0.00064244536890145,-6.5795248176548e-05,6.10505773769577e-07,0.000745097980034971,-0.116703886243189,0.00518174953831337,0.0155064702863143,-0.147131435045703,-0.0114490784921064,0.00526069732696885,-0.00486639174524986,0.000307329619151811,-0.000326504956766713,0.0188506956022309,-0.00177106763436344,0.00860448137853583,-0.00626880950629599,2.84059782910767e-05,-8.55266205560784e-06,3.26251882230943e-05,-4.00609868401893e-06,3.84656895500983e-06,-3.68825659663281e-05,-0.00480272374959105,0.000623550571404373,-0.0503648670631371,0.0417645308404453,-0.0121710622668272,0.0485781021156208,-0.580951167684334,0.301270206832127,0.0854937524663836,-0.580630542161135,0.0361790235770255,0.000238770577211904,8.46723411202594e-06,0.000271089429027081,0.000220218822542386,-0.255281678955861,0.000520020267214126,4.90916568785847e-05,0.00049423879594615,0.000291820601000237,0.000434689286559722,-0.00477620979805045,-8.75643909097332e-05,-0.000110226134505749,-0.20437535738015,0.022324062170903,-0.000120105505752158,-0.000619169704997634,-2.28892151851298e-05,-0.000755975926129318,-0.000189908334615385,-0.000161782443759445,-0.00363657572066288,0.0040664449258487,-0.000374223323659236,-1.13250774226988e-05,-9.12531668227693e-06,3.86081182381591e-05,4.24866515312189e-16,3.86266521973534e-18,7.62923629998296e-17,1.62214808560234e-09,4.70823318236207e-15,4.70469483137854e-16,-0.000943412129418866,-5.97562231999641e-16,0.00980301685933167,-1.33409694683535e-05,-2.56933184177593e-16,-1.26398892133248e-10,-1.31729928747828e-16,-3.83156282232291e-16,-1.44988778098422e-15,-1.01896268199377e-16,-6.78876881288814e-17,-8.96978459374832e-16,-8.62003056806543e-18,-5.30489710701583e-17,-4.99191373146748e-17,-1.77238433536296e-17,2.15129681334563e-17,-7.59911866166216e-17,-5.10214541196666e-18,-1.13677025704997e-16,-6.96800220460231e-17,-7.1806175758939e-17,-5.04673864820512e-16,-3.54334023975628e-12,-1.40406161024813e-16,-2.85903915114514e-17,-1.34139939098202e-16,-1.47794153632901e-16,-7.715646209816e-17,-1.48455552281893e-16
"t54",-0.150935022772488,0.0677535192111759,-0.0528378425035672,0.00870932247327211,0.00214807765433372,0.000125123145955109,-0.0263695606448414,0.0176159032385251,-0.0253253612600401,0.00139295250516734,-0.279328157603465,0.156068267637107,-0.00135457079245401,0.00235312659549864,-0.000857012542673994,-6.47473608157382e-06,-0.00113947403052777,-0.109772182705723,0.0137601545409865,-0.0523669883867346,0.23884852670882,0.00849745256882422,-0.00291722277519732,0.00265954714243541,-0.000170560533292511,0.000207430563712073,-0.0838009074098073,0.00017370325018213,-0.00106513968736489,0.000839510439291836,-3.81479484586747e-06,1.15011277400872e-06,-4.22290620025523e-06,1.56307672700019e-07,-6.19468801662113e-07,1.17450595417803e-06,-5.71122179563229e-05,1.35599169909531e-05,-0.0075076325695541,0.00393508655089311,-0.00123827433242978,0.00532814495868094,-0.0732104859130126,0.0420852054351372,0.0122233619942602,-0.085582502457809,0.00673707638765794,5.06015977686426e-05,2.57621613462155e-06,9.39930293761422e-05,9.51382681346069e-05,0.0195820132229052,0.000203847012245119,2.83608966310582e-05,0.000345477871180756,0.000263313287863445,0.000420727218264242,-0.00554400052002634,0.000845297927545031,0.000597732241203859,0.870337395199107,-0.0684923481840347,0.000183842896959548,0.000301838591644076,1.04927161061449e-05,0.000238193148635788,5.46543842010799e-05,4.5832776130865e-05,-0.0147297975150568,-0.00104960358471635,7.59876252900504e-05,2.03659295314514e-06,1.29989403815242e-06,-4.48543059771876e-06,-8.23239278579503e-16,1.35952428765387e-16,3.73060513004172e-16,3.9730445859218e-11,5.01722409513625e-16,-1.07408941230613e-15,-2.9328472935827e-05,2.55424364688658e-16,0.000317102942913212,-4.49767966129386e-07,-4.15408985691442e-16,-4.4435175934089e-12,1.14678146326131e-16,-4.26938063474876e-16,-7.61206718593106e-15,2.13593203898065e-16,-9.4697121248213e-17,-6.23252444406172e-17,1.98735331777598e-17,-1.09289772504026e-16,-1.88136173989485e-16,1.21165619504e-16,3.34423645788416e-16,-3.8574443777406e-16,1.55747339855179e-16,2.40174995172097e-16,8.52962551656257e-18,1.89607496862805e-16,5.54884138762177e-16,-1.8244448861178e-13,1.80433923391707e-16,-1.33760529575155e-16,3.01417053317515e-16,3.87366422962849e-16,-2.92732604601101e-16,-1.23868660942881e-16
"t62",-0.152966415826425,0.0688832588495163,-0.0546671276788137,0.00904517264851367,0.00225319657169007,0.000132203167065677,-0.0288513393179542,0.0193742519951993,-0.0282354401281605,0.00157124314124431,-0.319209340077743,0.182194560059037,-0.00163957253467943,0.00285625983519659,-0.00107058478625112,-8.28948063467264e-06,-0.00156502437179785,-0.165301652824834,0.020845893885954,-0.0805071620224246,0.372888643144536,0.0143432370133148,-0.00542985794342198,0.00504296980384489,-0.000331903048234383,0.00041694261023909,-0.176046113563627,0.000399251135498,-0.00253112519002412,0.00208857561030932,-9.56007710310136e-06,2.90614399301143e-06,-1.14788396438655e-05,1.13452428521346e-06,-4.78837204287938e-06,1.02029561688154e-05,0.00114576209411626,-0.000143913733711681,0.0208624441435614,-0.00767104929665768,0.0022114675390564,-0.00873643228098185,0.102934632982313,-0.0531178065326076,-0.015071903022929,0.102411386104464,-0.00660409877656181,-4.56969904897953e-05,-2.05180741166399e-06,-7.3312992598696e-05,-7.26080077329606e-05,-0.013877693857686,-0.000101032963693466,-1.26362855524321e-05,-0.000148035246764396,-0.000108256653674068,-0.000171334440605789,0.00220944129925232,-0.000299980426170748,-0.000210172064024662,-0.304276338817486,0.0237006101685129,-6.13591576924213e-05,-8.75630099741431e-05,-3.00778914229584e-06,-6.26688843591484e-05,-1.4020400436568e-05,-1.16934337303799e-05,0.00371942764228766,0.000262879204813493,-1.76049036231083e-05,-4.52922969629542e-07,-2.65813437587767e-07,8.48134856703967e-07,-1.14999639832158e-15,4.92339349405576e-15,-3.69649619267845e-15,-1.08591369725707e-12,4.4743932426778e-15,3.17515809994247e-15,4.18320519364002e-07,3.93878411728945e-15,-3.71043551092428e-06,4.00090456824241e-09,-6.9340831674072e-16,3.27701205089821e-14,1.64832370431249e-14,-3.13221662003657e-13,-0.707106781186544,-2.03019507511218e-13,-3.7966185129648e-14,-3.10761373126974e-14,-4.42411246702577e-15,-9.79765258438347e-16,1.93655934286563e-15,6.18047912449329e-15,-2.08788170030528e-15,1.09118048518857e-15,-5.35668076475312e-15,3.62886555639629e-15,1.11774506048977e-15,-4.3142981882396e-15,6.58754221327628e-16,-7.1034996247977e-15,2.3224921558009e-15,1.9215080023697e-15,7.12116427694191e-16,1.51104870720743e-15,5.42802701759473e-16,-5.31740726186844e-16
"t63",-0.152966415826425,0.0688832588495166,-0.0546671276788137,0.00904517264851371,0.00225319657169007,0.00013220316706564,-0.0288513393179542,0.0193742519951992,-0.0282354401281603,0.00157124314124433,-0.319209340077742,0.182194560059036,-0.00163957253467947,0.00285625983519661,-0.00107058478625116,-8.28948063465403e-06,-0.00156502437179791,-0.165301652824834,0.020845893885954,-0.0805071620224247,0.372888643144535,0.0143432370133146,-0.00542985794342186,0.00504296980384483,-0.000331903048234776,0.000416942610238958,-0.176046113563627,0.00039925113549788,-0.00253112519002397,0.00208857561030921,-9.560077103113e-06,2.9061439930088e-06,-1.14788396440082e-05,1.13452428538496e-06,-4.78837204362068e-06,1.02029561688419e-05,0.00114576209411642,-0.00014391373371181,0.0208624441435614,-0.00767104929665702,0.00221146753905642,-0.00873643228098055,0.102934632982309,-0.0531178065326053,-0.0150719030229282,0.10241138610446,-0.0066040987765621,-4.56969904894975e-05,-2.0518074114654e-06,-7.33129926009065e-05,-7.26080077325316e-05,-0.0138776938576851,-0.000101032963692872,-1.26362855517819e-05,-0.000148035246765395,-0.000108256653673156,-0.000171334440604651,0.0022094412992531,-0.000299980426171007,-0.000210172064026095,-0.304276338817474,0.0237006101685115,-6.13591576917972e-05,-8.75630099737248e-05,-3.00778914360096e-06,-6.26688843601554e-05,-1.40204004356261e-05,-1.16934337309834e-05,0.0037194276422873,0.000262879204812669,-1.76049036217402e-05,-4.52922970795877e-07,-2.6581343732457e-07,8.48134859180761e-07,1.46995484372739e-15,-5.09331627764915e-15,3.38640209706169e-15,-1.08149532585209e-12,-4.75151516967051e-15,-2.54568904006912e-15,4.18320507085629e-07,-4.10753424585868e-15,-3.71043554432422e-06,4.00089982457754e-09,1.10288381644711e-15,1.79849754563334e-14,-1.65215470639157e-14,3.13488983657111e-13,0.707106781186551,2.03228966870766e-13,3.78463135272548e-14,3.10873762572818e-14,4.40162220027848e-15,1.2337772294818e-15,-1.6139177556949e-15,-6.23304739314219e-15,1.7691676251179e-15,-1.02128249130461e-15,5.26865326902335e-15,-3.79311964398229e-15,-1.11051409586922e-15,4.22901650905587e-15,-1.03723399645121e-15,-2.67918893244406e-15,-2.20423871779166e-15,-1.80164714661667e-15,-9.94520850667278e-16,-1.92052388908347e-15,-2.59260574124915e-16,6.05351861676587e-16
"t24",-0.175133183272839,0.0824112714644412,-0.100308157344245,0.0198935839714565,0.0160542927915194,-0.000654184680656571,0.000632628003679192,0.000819753062354074,-0.00436210854701035,0.000336853633521211,-0.0830973820393069,0.056398222688551,-0.000587662752988743,0.00103194714973896,-0.00041455952718722,-3.38401841960919e-06,-0.00080274382862158,0.218846498024059,-0.0167721695095533,0.027360547552747,-0.0599061509801953,0.000696290280748624,-0.000280395890844866,0.000207947867547864,-6.51303013933257e-06,-1.07175511947644e-05,0.0312408317268736,0.000228065239895853,-0.000909933123950625,0.00054172855564128,-2.38685548485716e-06,6.96819173612175e-07,-2.08073105594307e-06,-4.31477930012582e-08,0.000180849219075464,-5.92254889620948e-07,-0.0002547742587059,3.96930541583915e-05,-0.200242952993623,0.00373225009837697,-0.00133564194641309,0.00627875500151408,-0.0985590605787746,0.0625395295307132,0.0185984129216746,-0.134457815092621,0.0142248670933656,0.000130435989752596,1.1489576349814e-05,0.000489076749832605,0.000605864882017515,0.885708268563897,-0.000158519579124666,-1.29174405359398e-05,-0.000128888107455168,-7.88221439021145e-05,-0.000119493481773044,0.00139289114449663,-9.51335068362254e-05,-6.19392038185335e-05,-0.0854889439994551,0.00608068979905454,-1.06369580315574e-05,1.03872235333294e-05,4.24096129224588e-07,1.59581740211667e-05,2.19056596373167e-06,4.61736113318251e-07,0.122399398301858,-0.000245697812349794,1.15772302814673e-05,3.30211708595722e-07,2.38565039378812e-07,-9.05482681354904e-07,4.82163994905775e-16,3.61705128490742e-17,-3.37639288427069e-16,1.38105542592614e-11,1.76631267289361e-16,2.80038708265976e-16,-1.04468569472716e-05,-4.2629453775478e-16,0.000113476168993919,-1.61756820959013e-07,-1.89977902305935e-16,-1.60888979293144e-12,6.97117499435029e-17,8.47444691596184e-16,-5.67138890651413e-16,-4.47463023408723e-16,5.3348373701449e-16,4.41807541203494e-16,7.18907164591839e-17,6.11472876008388e-16,3.31310193334905e-16,-1.14574028868101e-16,-2.01627769045451e-16,2.69229889606114e-16,-1.79486759392444e-16,-4.14046498187505e-17,-1.47204304078309e-16,2.57433231588038e-16,-1.34469240384528e-17,-6.83716296080025e-14,-1.44263539000277e-16,6.43905779564034e-17,-8.37615595249088e-16,8.37651589566713e-17,-1.39927248898028e-16,4.78664893721621e-16
"t77",-0.18931650001676,0.0909458716241262,-0.126892692022662,0.0261008171949745,0.0235845882063926,-0.0010682396164805,0.0135382510914337,-0.00706288037748892,0.00498116269173196,-0.000111214933970347,-0.00482284094387078,0.0211709804256438,-0.000386819091915112,0.000696666499502986,-0.000343972285287338,-3.21384679828161e-06,-0.00104738890736814,0.427623228811062,-0.0337174380331781,0.059060866841793,-0.139747617613354,0.002592781203724,-0.00293042513989076,0.00316751582637788,-0.000260334713592514,0.000450967877393506,-0.359590055405869,-0.00111459770559019,0.00371593591112372,-0.00182049889054214,7.80858101345296e-06,-2.21383763452049e-06,5.31993208531872e-06,4.49470561251955e-08,-0.00578311427958132,5.87072855662046e-07,0.000197453756893658,-2.97386054243998e-05,0.278978321616746,0.000717400110855679,-4.71241361304328e-05,-0.000267571684581591,0.0107224818925653,-0.00807027455301218,-0.00245146096907526,0.018115095098676,-0.00201100004080553,-1.82531428777915e-05,-1.552334631481e-06,-6.55766144018105e-05,-8.0556285295733e-05,-0.114089446613232,1.67366054210009e-05,1.27589518566344e-06,1.24245584677029e-05,7.40774472986784e-06,1.11655334014642e-05,-0.000128483770811854,8.24561488813562e-06,5.34637642379545e-06,0.00736090216794187,-0.000521353911365317,9.0064070089301e-07,-9.1050080754931e-07,-3.78422272993904e-08,-2.41180977889342e-06,-1.10915495506616e-06,-1.31013804415987e-06,0.0314670019514318,-2.71317777100978e-05,-2.5378391272198e-07,-9.57227298747194e-09,-7.86938310470806e-09,2.9694487928055e-08,5.03261146972377e-16,-1.07040659839817e-15,1.41046342330922e-15,3.66279743747969e-14,9.25569341100492e-15,-5.95412266689374e-15,-6.85470318130088e-08,8.71239507815657e-15,8.30323270978404e-07,-1.31809278837113e-09,-5.23094837095114e-16,-8.4556140272921e-15,-8.94885182699392e-15,6.48406388506246e-15,3.11934503365869e-14,-1.5677098473226e-14,-4.45170256378739e-14,-0.707106781186547,2.30183640808579e-13,-6.70616811580825e-14,-1.83483098623396e-14,6.61849118197749e-15,1.24011712261173e-15,6.05870299350086e-15,5.00272802429569e-15,-1.55802798481547e-14,-1.26555556208239e-14,-8.79251509970657e-15,6.55838389280041e-16,-3.09133944742258e-15,-1.35836327359121e-15,-6.09424471372825e-16,-4.65563856221465e-16,-8.48450336313491e-16,-6.0365135169446e-16,5.22046517306081e-16
"t78",-0.18931650001676,0.0909458716241262,-0.126892692022662,0.0261008171949744,0.0235845882063929,-0.00106823961648065,0.0135382510914334,-0.00706288037748878,0.00498116269173201,-0.000111214933970353,-0.00482284094387064,0.0211709804256437,-0.000386819091914862,0.000696666499503113,-0.000343972285287416,-3.21384679837649e-06,-0.00104738890736811,0.427623228811062,-0.0337174380331785,0.0590608668417932,-0.139747617613354,0.00259278120372417,-0.00293042513989079,0.00316751582637826,-0.000260334713592475,0.000450967877393371,-0.359590055405869,-0.00111459770559039,0.00371593591112365,-0.00182049889054218,7.80858101337603e-06,-2.21383763454224e-06,5.31993208550061e-06,4.49470562838122e-08,-0.0057831142795814,5.87072856076328e-07,0.000197453756893832,-2.97386054244126e-05,0.278978321616746,0.000717400110856302,-4.71241361298081e-05,-0.000267571684581609,0.0107224818925637,-0.0080702745530119,-0.00245146096907515,0.0181150950986764,-0.00201100004080521,-1.82531428773541e-05,-1.55233463269365e-06,-6.55766144022083e-05,-8.05562852954214e-05,-0.114089446613233,1.67366054202148e-05,1.27589518477299e-06,1.24245584679952e-05,7.40774472966596e-06,1.11655334023645e-05,-0.000128483770811883,8.24561488690796e-06,5.34637642365182e-06,0.00736090216794127,-0.000521353911366833,9.00640700679626e-07,-9.10500808629826e-07,-3.78422269626169e-08,-2.41180977713192e-06,-1.10915495431164e-06,-1.3101380435605e-06,0.0314670019514329,-2.71317777132038e-05,-2.53783912658229e-07,-9.57227344435389e-09,-7.8693832419473e-09,2.96944875820454e-08,-5.4106258711114e-16,8.11904381886156e-16,-1.19578680366315e-15,3.9762881793751e-14,-9.46128863574458e-15,6.32614480867862e-15,-6.85470307124352e-08,-8.54667500067629e-15,8.3032332218614e-07,-1.31809566703039e-09,5.16738118529787e-16,-2.03556571473127e-14,8.84303688545829e-15,-6.52152837279745e-15,-3.14754796428701e-14,1.57475681427153e-14,4.46862468945358e-14,0.707106781186548,-2.3020526123609e-13,6.71911105679723e-14,1.84801437132585e-14,-6.5716439607087e-15,-1.20719748055749e-15,-6.15495408012725e-15,-4.87679742288398e-15,1.55457781357453e-14,1.27463518841929e-14,8.73125733032994e-15,-3.42682606473289e-16,2.98603201881561e-16,1.64475893849982e-15,5.98574381519281e-16,7.73220475216463e-16,8.60673503871217e-16,6.20015336607595e-16,-6.61443845186974e-16
"t38",-0.19570513101109,0.0948650692833532,-0.140513210924533,0.0293599095758683,0.0278051873361803,-0.00131196961090844,0.0233312166996965,-0.0132943356613338,0.0132443217755984,-0.000550238376442444,0.0818807344096498,-0.0277175906580684,7.03704265659482e-05,-0.000103995555549459,-2.23413845958536e-05,-5.12354033691696e-07,-0.0002906751221364,0.137028363356295,-0.0108386934407424,0.0190981583631149,-0.0453613379941654,0.000835316333934924,-0.000899577618950749,0.000960367870320462,-7.74676767220379e-05,0.000130814702905956,-0.10039973867552,-0.000284722645961662,0.000915172507892588,-0.000425022722721853,1.80699225520194e-06,-5.07146407183052e-07,1.10833593184983e-06,-1.65268340804024e-09,0.00615278105154091,-4.06842743857157e-08,-7.68834590042762e-05,1.51682677858087e-05,-0.609164860917869,-0.00651313526190291,0.00159692091478271,-0.00563182930093035,0.058522067242207,-0.0290555216369396,-0.008218441517041,0.0557761363343787,-0.00394958385872999,-3.07736470615173e-05,-2.09371194464212e-06,-8.52124182783845e-05,-0.000100650632552844,-0.124106675311257,5.23889924038096e-06,1.13550231445873e-08,-1.53505977229233e-06,-2.08325880701521e-06,-3.57920972051166e-06,5.32694574800611e-05,-8.91099341035048e-06,-6.14963021082764e-06,-0.00879628450226325,0.00066666276798426,-1.45312090034818e-06,3.75831745227299e-06,1.71430855094101e-07,2.58487446889506e-05,1.76646769599179e-05,2.31697300039306e-05,-0.698856172613364,0.000749769657680192,-6.70935761802477e-06,-1.35677250294596e-07,-6.15942825200907e-08,1.72815767538821e-07,-2.92083343410561e-16,4.61684202624772e-16,1.75995759296495e-16,8.03721188155474e-14,8.20667646966584e-16,-9.90176662254213e-16,-1.3700059303917e-07,3.87345078994318e-16,1.64792217149327e-06,-2.59626009944524e-09,5.0781751367385e-16,-2.75875316226807e-14,1.00853183336013e-16,-3.5748756947825e-16,1.68528552431091e-16,9.61215704058395e-16,-4.23681804996283e-16,4.79116709809378e-16,-6.4325969327084e-17,-5.30306949320463e-16,-8.92841063380903e-17,-2.81336710120135e-16,2.90323909269061e-16,-2.69050965194592e-16,3.08864521328389e-16,-8.81644330838844e-17,9.63868306235448e-17,-7.38958770524827e-17,-4.86004424311803e-16,-2.6851013549633e-15,-2.41301582759811e-16,4.0416693920857e-16,-1.55579356944955e-16,4.5146279963566e-17,2.06182807582571e-16,-2.45452864903667e-16
"t39",-0.202058925032894,0.0987325318653296,-0.153389659685698,0.0324125865587077,0.0316644271023684,-0.00153096557820723,0.0314295150583095,-0.0183848885690734,0.0197829141155854,-0.000888348451723987,0.146679094314122,-0.0625154947832928,0.000370276922298216,-0.000625911477734581,0.000174334819042877,1.05261458197092e-06,8.57752252737473e-05,0.018108827027365,-0.00159365729150711,0.00343969251026819,-0.00954975206566264,0.00026851352941985,-0.000364690051945615,0.000400979664402879,-3.35472213040555e-05,5.89314221065933e-05,-0.0473304740169182,-0.000144208743544964,0.000473626643272496,-0.000225850461259669,9.63958783092969e-07,-2.71715444000062e-07,6.14693705936625e-07,-1.12961052131948e-09,0.00841689792979138,-2.79633875830516e-08,-5.8972548190088e-05,1.19528683946131e-05,-0.562100208784041,-0.00659688953103773,0.00166582412350606,-0.00606545822930458,0.0673967923487441,-0.0353935085320058,-0.0101453315546768,0.0700889270379255,-0.00572248138985676,-4.80228055412157e-05,-3.75634258233244e-06,-0.000157067644305471,-0.000191094825665073,-0.263869411768283,3.99402926501134e-05,3.24663121969845e-06,3.26343230338377e-05,2.02358348930959e-05,3.08056420527808e-05,-0.000363055660084258,2.753275795595e-05,1.81535439371346e-05,0.0252624764656866,-0.00182506048432597,3.40367108155347e-06,-5.43219488330826e-06,-2.39267824743573e-07,-2.85993523386596e-05,-1.83460351640908e-05,-2.37436068237831e-05,0.698421245574535,-0.000734742873578397,5.50024587718772e-06,1.01824437337316e-07,3.89235492199511e-08,-9.38601013567822e-08,1.06027600955731e-16,-1.9465157836641e-16,-4.36540735102109e-17,-5.21145762029331e-16,-1.31434622115141e-15,4.05448866963352e-16,-3.42592854866292e-09,-7.28101392434205e-17,4.94580625516605e-08,-9.19843156315216e-11,-3.80399202963634e-16,-1.54894466909634e-15,-1.03118528132779e-16,1.09171473907767e-15,3.99025643975202e-16,-5.81681994667699e-16,4.92718277487197e-16,-8.16072054055231e-16,-8.03879545699006e-17,1.80319347305464e-16,3.954752758891e-17,3.80373029918823e-16,-2.55669254761898e-16,2.24074217209843e-16,-4.53490519890505e-16,-1.35023876706467e-16,-8.82328194099839e-17,-2.96314319185134e-16,-7.32550454340564e-17,-5.3942958713694e-16,2.57437506905475e-16,-4.75963084755347e-16,4.95344475734579e-16,-9.15952821736989e-16,-4.96490958209123e-16,5.50390928208998e-16
"t58",-0.211142356176225,0.104272828571396,-0.172045069145334,0.0368461335170653,0.0373052450105782,-0.00185255056037142,0.0435883910732852,-0.0260530464682194,0.0297172825985084,-0.00140583050270902,0.246664385135427,-0.116926042561074,0.000849781391850025,-0.00146181513884646,0.000494893282059874,3.64142615683504e-06,0.000735029090644222,-0.198165780599983,0.0152773130561927,-0.0253726694989051,0.0569161935494769,-0.000829686253310834,0.000727003716833773,-0.000751781487707957,5.81776294855546e-05,-9.36865248506134e-05,0.0678609024380065,0.000174437461845496,-0.00054362181163653,0.000242930495156377,-1.02692708103523e-06,2.86387278125175e-07,-5.94794334976377e-07,1.46680810915098e-09,-0.500668810315792,2.04317574336687e-09,2.1882351788044e-05,-4.24036495104375e-06,0.152624143454373,0.00156669638863016,-0.000380800683733121,0.00133318004025308,-0.0137339946683331,0.00681242047980147,0.00192797772125027,-0.0130999816808087,0.000951518820788774,7.58588003963813e-06,5.46566697602064e-07,2.25348115167356e-05,2.70140696845789e-05,0.035436721961181,-4.10291739385204e-06,-3.05974181073881e-07,-2.97780856046146e-06,-1.78360223299106e-06,-2.69348861187233e-06,3.11674571965674e-05,-2.13797911810616e-06,-1.3982338340452e-06,-0.0019359716431166,0.000138596744779035,-2.50299713778785e-07,3.51514772584582e-07,1.53116462260297e-08,1.68790972211882e-06,1.05683908995777e-06,1.36061043843385e-06,-0.0396259023613074,4.1358771501316e-05,-2.86897016351555e-07,-5.09963477908598e-09,-1.79085413246896e-09,3.98274057361744e-09,1.44885432901461e-15,-1.75560039446599e-15,6.01001515405602e-15,1.09260966435563e-15,4.20934742111574e-15,-1.11552110278549e-14,-1.22412405732797e-11,8.78644943255098e-16,2.14198322273651e-10,-4.75712534414498e-13,-2.74692614864788e-14,8.91938578197856e-15,3.3225973155644e-14,-0.707106781186548,3.13634512507383e-13,1.96188434922439e-13,7.71663147299475e-15,-6.68335509849287e-15,-3.14977943026003e-15,-1.47376925522002e-14,1.40314044716128e-14,-9.56296027324017e-15,-3.56091892908196e-15,6.97458120835075e-15,4.40729730969826e-15,4.15985954612537e-16,-2.51121995687542e-15,2.41377768396028e-15,4.34785464804806e-15,3.26284670140865e-15,-2.28578460128395e-15,-2.57417977366257e-15,-1.84068403712173e-15,-1.54301551587765e-15,4.69586378791902e-17,-1.25258926083261e-15
