"accepted_species","traits"
"t290",0
"t363",0
"t368",0
"t386",0
"t407",1
"t409",0
"t423",0
"t424",1
"t425",0
"t430",0
"t432",0
"t433",1
"t435",1
"t436",0
"t437",0
"t444",1
"t445",1
"t446",0
"t447",0
"t449",0
"t450",1
"t451",0
"t452",1
"t453",1
"t454",1
"t458",1
"t460",0
"t463",0
"t464",0
"t466",1
"t468",1
"t469",0
"t470",0
"t471",0
"t475",1
"t476",1
"t478",1
"t479",1
"t480",1
"t481",1
"t483",1
"t484",1
"t486",1
"t488",1
"t490",1
"t492",1
"t494",1
"t495",0
"t497",1
"t498",0
"t499",0
"t500",0
"t501",0
"t502",1
"t503",1
"t504",1
"t505",1
"t506",0
"t507",0
"t508",0
"t509",0
"t510",0
"t511",0
"t512",0
"t513",1
"t514",0
"t515",0
"t516",0
"t517",0
"t518",0
"t519",0
"t520",1
"t522",1
"t523",1
"t524",1
"t525",1
"t526",1
"t527",1
"t528",1
"t529",1
"t530",1
"t531",1
"t532",1
"t533",0
"t534",0
"t535",0
"t536",0
"t537",0
"t538",0
"t539",0
"t540",1
"t541",1
"t542",1
"t543",1
"t544",1
"t545",1
"t546",1
"t547",1
"t548",0
"t549",0
