"accepted_species","trait_ARD"
"t19","1"
"t13","1"
"t76","0"
"t77","0"
"t24","1"
"t10","1"
"t16","0"
"t74","1"
"t75","1"
"t88","1"
"t89","1"
"t73","1"
"t48","0"
"t81","0"
"t82","0"
"t9","1"
"t33","0"
"t34","1"
"t42","1"
"t91","0"
"t92","0"
"t41","1"
"t52","0"
"t55","0"
"t79","1"
"t80","1"
"t4","0"
"t40","0"
"t44","1"
"t45","0"
"t37","0"
"t46","0"
"t47","0"
"t53","1"
"t54","0"
"t64","0"
"t65","0"
"t62","1"
"t63","0"
"t50","0"
"t25","1"
"t95","0"
"t96","0"
"t23","0"
"t27","1"
"t28","0"
"t17","0"
"t20","0"
"t31","1"
"t22","0"
"t18","0"
"t90","1"
"t93","1"
"t94","1"
"t49","1"
"t35","1"
"t15","1"
"t70","1"
"t66","0"
"t67","0"
"t99","0"
"t100","0"
"t84","1"
"t85","1"
"t7","0"
"t43","0"
"t32","1"
"t29","1"
"t68","0"
"t69","0"
"t8","0"
"t2","0"
"t3","0"
"t12","1"
"t30","0"
"t11","1"
"t38","1"
"t39","0"
"t21","1"
"t61","1"
"t58","1"
"t6","0"
"t5","1"
"t56","0"
"t57","1"
"t14","1"
"t59","1"
"t60","1"
"t51","1"
"t36","1"
"t97","0"
"t98","0"
"t71","0"
"t72","1"
"t1","1"
"t83","0"
"t78","1"
"t86","0"
"t87","1"
"t26","0"
