,0,1,2,3,4,5,6,7,8,9,10
t1,10.137636,8.995754,4.2448893,1.6660049,1.333852,9.127261,2.0650542,3.0226004,0.70201445,3.1240454,6.191969
t2,9.274916,10.4894705,5.6186986,3.549341,-0.4967227,12.138045,3.1390011,1.7544955,5.483782,0.85732734,7.1299253
t3,9.360635,10.698713,5.657306,3.5612974,-0.5725767,12.317018,3.101018,1.5993901,5.853258,0.5069531,7.216218
t4,9.373357,10.729483,5.8130064,3.3860896,-0.60295665,12.545879,3.0571237,1.523245,5.809442,0.37374264,7.3955064
t5,10.171624,9.054104,4.2614427,1.8570169,1.5505672,8.975169,1.849306,3.22881,0.5576518,3.2280564,5.9038486
t6,9.2912445,10.793494,5.7447286,3.5735536,-0.7091141,12.433757,3.1860447,1.6762443,5.854818,0.52168113,7.277164
t7,9.300818,10.81364,5.745545,3.5781803,-0.70942855,12.431475,3.182375,1.6763239,5.86312,0.51741576,7.272271
t8,10.383804,9.119625,4.47874,1.9895635,1.6430386,8.873696,1.6982156,3.412385,0.649375,3.497879,5.7295575
t9,10.350741,9.117418,4.3771367,1.8172562,1.561721,9.022559,1.8703798,3.2436244,0.59094083,3.3937953,5.8231163
t10,9.473644,10.718202,5.5685573,3.579035,-0.47397742,12.195527,3.030789,1.554904,5.880217,0.49938416,7.1333585
t11,9.370581,10.671156,5.832673,3.3599858,-0.5792356,12.476318,3.1394053,1.4745008,5.774662,0.4481759,7.360317
t12,9.82163,9.212053,3.898377,1.5351529,1.1987698,9.360941,2.349465,3.2851498,1.1453084,2.8721476,6.3711033
t13,9.913193,9.123326,3.9927323,1.555857,1.2128918,9.29334,2.2796173,3.210241,0.9929825,2.9697769,6.325318
t14,8.478839,-1.8288236,4.0401983,4.6108494,8.25041,9.929156,4.196691,8.365243,11.728298,9.067707,2.9988925
t15,10.324813,9.050994,4.3798223,1.9035224,1.6783897,8.924865,1.7978615,3.1604142,0.62187433,3.3477116,5.7731614
t16,10.3394375,8.999705,4.4361854,1.6551952,1.4982891,8.934575,1.8697398,3.272159,0.40758234,3.4758892,5.7879796
t17,-2.8648264,1.3548397,2.3379214,6.549942,1.4037005,10.987838,13.058812,3.8563738,5.5916657,4.9940624,6.44347
t18,8.401383,-1.709317,4.0182476,4.5167575,8.123849,9.604054,4.187754,8.38212,11.856051,8.899567,2.5804431
t19,-3.0294578,1.1330168,2.422665,6.412285,1.2268827,11.232942,12.79609,4.122164,5.432661,4.5867496,6.3477283
t20,-2.9763267,1.0826857,2.4776027,6.5222383,1.1495196,11.108201,12.786753,4.052158,5.3930817,4.616445,6.352826
t21,-3.8503377,4.739704,3.0995157,1.8445853,5.4810486,7.982962,15.289499,5.024939,1.0091907,7.0698977,8.12457
t22,9.251873,10.594116,5.790029,3.3612666,-0.79421985,12.464183,3.28629,1.5920155,5.8231745,0.45126045,7.5045686
t23,9.25972,10.688441,5.825722,3.413623,-0.7311722,12.527375,3.211958,1.5735456,5.8446774,0.41712344,7.4306793
t24,-2.8961747,1.3409272,2.364751,6.60212,1.4009944,11.120992,13.138008,3.9836009,5.6018543,4.8830028,6.3562956
t25,-2.915876,0.8554982,2.6219313,6.446041,0.9702478,11.30881,12.465317,4.2979126,5.0711775,4.428519,6.185633
t26,10.221245,8.915898,4.331932,2.0029373,1.7024417,8.837524,1.6898346,3.1832411,0.7005371,3.1510782,5.8254128
