"accepted_species","traits"
"t1",1
"t2",1
"t3",0
"t4",0
"t5",1
"t6",0
"t7",0
"t8",1
"t9",0
"t10",1
"t11",1
"t12",1
"t13",0
"t14",NA
"t15",1
"t16",0
"t17",1
"t18",1
"t19",0
"t20",0
"t21",1
"t22",1
"t23",1
"t24",1
"t25",1
"t26",0
"t27",NA
"t28",0
"t29",0
"t30",0
"t31",1
"t32",1
"t33",0
"t34",NA
"t35",1
"t36",0
"t37",1
"t38",1
"t39",1
"t40",0
"t41",1
"t42",1
"t43",1
"t44",1
"t45",1
"t46",1
"t47",1
"t48",1
"t49",1
"t50",1
"t51",1
"t52",0
"t53",0
"t54",NA
"t55",0
"t56",1
"t57",1
"t58",NA
"t59",NA
"t60",1
"t61",NA
"t62",1
"t63",NA
"t64",1
"t65",0
"t66",0
"t67",NA
"t68",0
"t69",0
"t70",1
"t71",1
"t72",NA
"t73",1
"t74",1
"t75",1
"t76",0
"t77",1
"t78",1
"t79",1
"t80",NA
"t81",1
"t82",1
"t83",1
"t84",1
"t85",1
"t86",1
"t87",1
"t88",0
"t89",0
"t90",1
"t91",1
"t92",1
"t93",1
"t94",0
"t95",NA
"t96",1
"t97",1
"t98",1
"t99",1
"t100",0
"t101",0
"t102",0
"t103",1
"t104",0
"t105",NA
"t106",1
"t107",0
"t108",0
"t109",1
"t110",1
"t111",1
"t112",0
"t113",0
"t114",1
"t115",1
"t116",1
"t117",1
"t118",0
"t119",NA
"t120",1
"t121",1
"t122",1
"t123",1
"t124",1
"t125",0
"t126",0
"t127",1
"t128",1
"t129",1
"t130",1
"t131",0
"t132",NA
"t133",1
"t134",1
"t135",0
"t136",0
"t137",1
"t138",1
"t139",0
"t140",0
"t141",0
"t142",1
"t143",1
"t144",1
"t145",1
"t146",0
"t147",0
"t148",1
"t149",1
"t150",0
"t151",0
"t152",1
"t153",1
