,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,11.220443,23.313042,5.984401,8.320726,-4.6523385,0.51061505,-0.084052354,-0.13510635,-0.011304146,-0.7487181,-0.4009114,0.08761473,-0.46317255,-3.351351,11.547285
t2,9.921721,21.36138,6.315942,7.2132587,-4.374465,0.47836983,-0.12225727,-0.06777758,0.5157941,-0.68940896,-0.4790884,0.10008562,-0.43668127,-3.1848495,10.76657
t3,10.056423,21.83017,6.796748,7.3136616,-4.5387826,0.49632567,-0.13654791,-0.058995955,0.714407,-0.7167505,-0.53028667,0.11087794,-0.45366868,-3.2864747,11.243312
t4,8.990553,16.89514,4.1834145,8.9047365,-3.2769277,0.37518126,-0.3367526,-0.31976205,-0.033902284,-0.479562,0.55662334,0.017912313,-0.33451915,-2.3436902,9.312317
t5,7.9694805,19.102934,7.907243,4.6736035,-3.8889194,0.41984224,-0.15016164,0.3244221,1.4113023,-0.5934966,-0.67885095,0.12828021,-0.38556728,-3.015828,9.617151
t6,6.0813174,7.4202247,2.2344007,5.3958707,-0.9459692,0.12902583,-0.29144314,-0.34335873,-0.026352739,-0.015309063,3.378922,2.074283,-0.037763175,-0.8767378,3.0492175
t7,5.8465853,7.4937468,7.942349,-0.0019415489,-1.450246,0.22734807,-0.18581435,3.8614306,2.0278988,-0.2870225,-0.49176893,0.09835005,-0.16375323,-2.0682087,2.9766781
t8,8.984463,13.374767,3.632936,8.741096,-2.2343175,0.27003404,-0.3329444,-0.4687161,-0.036173858,-0.21190606,3.4416776,2.0782855,-0.17120181,-1.6275057,6.3656096
t9,8.0641575,12.212995,7.720996,1.7238877,-2.446174,0.29934728,-0.27229962,4.2035284,1.8386991,-0.45429868,-0.6113301,0.13427891,-0.2808998,-2.7965631,6.2917128
t10,2.4885223,9.774683,14.728347,-0.0108647905,-1.2340301,0.29575172,-0.15461865,1.288895,3.1909745,-0.20847148,-0.6495147,0.12114926,-0.08441921,-1.9614872,1.8117946
t11,2.0319026,8.515912,-0.001603966,11.40723,-1.2003233,0.16649541,-1.122471,-0.46878335,-0.17278267,-0.32380593,4.6183724,0.0020582923,-0.06932356,-0.38400078,10.479472
t12,7.2101364,2.272635,11.24021,-0.014488103,-0.39843953,0.30169472,-0.09719772,6.729222,1.8694975,-0.14873882,-0.44376874,0.044842973,-0.103731304,-1.97099,-0.0020257889
t13,0.010474894,4.7311645,-0.0019042504,8.42519,0.60719264,0.2614594,-1.1624753,-0.17680699,-0.13677032,-0.22058015,4.3360085,0.039251167,1.5590777,2.8524814,7.616975
t14,0.029931167,-0.20597562,2.3713655,6.382626,2.4965503,1.4059713,-0.9156402,-0.30490327,-0.22849764,0.5392804,1.6564454,0.0047506136,7.2440133,5.085722,11.387269
t15,8.950675,8.981645,3.117554,6.736871,-0.8967238,0.14664339,-0.3192852,-0.4969951,-0.039126135,0.9946674,6.36703,4.2430334,0.4069232,-1.1144104,2.8106856
t16,7.5723343,5.289732,2.8961577,4.339431,-0.038303584,0.07733751,-0.2664286,-0.29869398,-0.020347375,3.0066414,5.7919455,4.0717726,1.7343272,-0.7693493,0.861597
t17,8.670518,9.206996,2.862381,7.2178426,-1.0546705,0.16036701,-0.32109472,-0.50132096,-0.032910552,0.47635075,6.0227737,3.9963586,-0.005013198,-1.0835223,3.1961007
t18,10.996738,14.922887,0.11183925,-0.017911185,-1.9304752,0.29720053,13.886642,5.4066215,-0.011912616,-0.390916,-0.7561314,0.020914814,-0.26470292,-2.3765104,-0.0015479168
t19,9.0803,11.578429,8.894831,1.2369608,-2.3544903,0.31154573,-0.36675113,5.532501,1.7314717,-0.46321276,-0.59066164,0.14671034,-0.28443193,-2.9988422,6.0525765
t20,7.9660444,8.748211,8.855,-0.0016227519,-1.7082598,0.26371768,-0.24445541,5.4270096,1.9830339,-0.36216226,-0.58310294,0.117220074,-0.20903395,-2.6253345,3.5378468
t21,3.1894815,14.543165,12.999634,-0.002371604,-2.2434638,0.32088092,-0.23373485,0.06647553,3.2089522,-0.35066566,-0.7854012,0.1473647,-0.19936061,-2.3991077,4.499254
t22,1.6553049,9.967632,-0.0029193726,11.320098,-1.0513811,0.11966649,-1.262676,-0.43133307,-0.13787365,-0.3931999,4.922162,0.043993104,-0.091785945,-0.33062342,9.474725
t23,9.492904,9.7087145,3.237174,7.242932,-1.0415167,0.16238388,-0.33385444,-0.53157103,-0.04491539,0.74022156,6.6838875,4.452349,0.21322285,-1.2175953,3.1497657
t24,10.252997,12.075725,-0.0005268201,-0.022414392,-1.4970748,0.30928627,14.801218,6.4331923,0.63066393,-0.31942806,-0.7379516,0.00022244974,-0.24700284,-2.150805,-0.005288823
t25,10.629484,2.0410123,-0.00043697382,-0.01362853,-0.65641373,0.51212025,16.647552,8.54232,7.18914,-0.1947607,-0.58460045,4.5620193,-0.23121181,-1.576491,-0.014543174
