accepted_species,estimate
t10,0.0733665
t144,0.0771892
t91,0.077572316
t106,0.042895667
t237,0.009510629
t238,0.009510629
t135,0.04540048
t36,0.057961706
t329,-0.07919314
t285,-0.58806944
t262,0.04698864
t117,0.030062936
t316,0.23777682
t317,0.23777682
t278,0.25468525
t162,0.003640085
t220,0.04577661
t254,0.036221255
t357,0.1709982
t283,-0.22797693
t291,-0.22797693
t93,0.06596874
t165,0.015948655
t303,0.042710017
t156,0.09729775
t18,0.056681927
t217,0.0323483
t197,-0.34574917
t210,-0.3459629
t352,-0.30522433
t309,0.3997217
t314,-0.43732232
t87,-0.0050060637
t61,0.101543844
t334,0.186207
t342,0.096086055
