"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113"
"t12",-0.129663215656735,0.0322749554386087,-0.00667836997974477,0.00232676077934876,0.000138377147582978,-0.0076086043261997,0.000836549924341667,-0.00277515879018443,0.000128421400151957,-0.00152150315599228,0.00217578409078537,-0.000432740594472767,0.00242741744995547,-0.0107917026074909,0.000229402713096551,-0.0285306798977182,0.0431942919609784,-0.200637220605089,-0.000472634940402827,6.88885018086038e-05,-1.99587657305054e-06,2.97830454882742e-05,-0.0344571580199658,0.00721110921721062,-0.0146944720491152,0.396030954041567,-0.00597849128930653,0.599310012213304,-0.563022295664244,0.00143528076018768,-0.00108424252449071,0.0164204492842196,-0.00712482328116394,0.24057157742435,-1.97301561287921e-15,-0.0091382840632319,0.0252698826139979,-0.00342859311717362,-0.00249087834145359,0.0666823925452485,-0.00311918251674444,-2.33822147032427e-05,-0.00117985799094551,0.0251209210427556,-0.098689711602157,0.0276392602343985,-0.0014987412578544,-0.0505457750621376,0.0024882758558578,-0.136266537896059,-0.000407165593699683,-2.65184663282802e-17,-4.61317067698512e-05,-0.000265090491053241,-0.000666488239879628,0.00444086377507107,-2.39991113856298e-17,0.000206187486023123,0.000475857811522669,-0.00187640204780286,0.000612358065813226,1.90816403394015e-05,4.34203145695104e-05,4.13491899506404e-05,0.000499656215425469,0.000398674797611261,-1.11988454834072e-16,-0.000341278731210023,0.000581951993027012,4.29260671479929e-08,-0.00136356365907527,-1.29350150574677e-05,-3.07848107999331e-05,-4.6604952886788e-06,-0.000179644518646216,-0.000108645874975239,0.00130245452417034,7.27801730913035e-06,0.00031041006699947,-8.08829460114561e-05,-3.71193891843236e-06,-3.67349727296005e-06,-4.78853896181788e-06,-6.18077516618284e-16,-5.40215451976968e-17,0.000734619501364982,-1.51875083091446e-05,-1.58460468770169e-06,0.00123071085617233,5.14117611898649e-08,-2.08680119058392e-17,-4.75161629380839e-18,-3.27464313407444e-05,-9.87294180330368e-18,-9.70709802229256e-18,-2.31804563148217e-08,0.000881194081803018,4.98503708883034e-17,-3.58015417338061e-17,5.40259000851607e-17,9.53069477163577e-18,4.94655351851303e-17,9.36390048251535e-17,-2.72972021266754e-17,-1.6368572802484e-17,3.46213010283163e-17,7.27968866534659e-17,-8.48398804081951e-18,6.73430649293869e-17,-5.62945855589615e-17,-4.6241481562152e-17,3.38449302402904e-17,-2.96811199218926e-17
"t43",-0.163640693434909,0.0454405816450255,-0.0172753101823908,0.00869722376196664,0.000667725505302994,-0.236103018871133,-0.00893615484672022,0.00343039435692722,-0.000155495852390358,0.00154223058715173,-0.00178592324914098,0.000284736402921743,-0.00125218400477547,0.00464558314214542,-9.26043334924665e-05,0.00766103549742775,-0.0107963570727579,0.0459018511697074,0.00042341893158434,5.33292983127366e-05,2.06300953014362e-07,-3.02789099633561e-06,0.00149258188016337,-0.000276657416756824,0.000522586880242967,-0.0108350851352008,0.000161746346160259,-0.0154322113971256,0.0129711067562646,-6.1415825098421e-06,3.98024894445229e-06,-1.77136575914179e-05,-1.9196802321585e-05,0.00174690767995223,2.94004368862597e-16,0.192280927100109,0.00140887139988112,-0.000137927216585647,-0.000100159874448681,0.00144657692896274,-6.32081772330931e-05,-3.84360201717196e-07,-1.34633473560886e-05,-0.000492874428208046,0.00663344113819493,-0.00209011661953195,0.000668607868202481,0.231050097134257,0.00170567437029457,-0.0756430340617726,-0.000151828217088034,-8.44948588071297e-16,-1.93032113344441e-05,-0.000154405586588797,-0.552987358851384,-0.0011244564718603,5.76168966475424e-15,0.296360826042934,3.53379315582828e-05,-0.000350737004460806,0.0603470480283182,3.55153360796916e-06,1.06099128808514e-05,1.5360116014019e-05,0.640255543436271,-0.000385242091960348,-1.85430566272636e-15,-0.00199593379918791,5.95179067589331e-05,4.43243091004167e-09,-0.000180916553678927,-1.40535490117648e-06,-3.56566704151826e-06,-5.73691176151823e-07,-2.26162606472075e-05,-1.37759123111887e-05,0.000196000935141092,9.38579073105698e-07,4.72925660718041e-05,-1.06451880678723e-05,-5.09489198103065e-07,-5.05288726088851e-07,-6.61452260751697e-07,3.64716391131998e-16,5.85333798147011e-17,0.000103437946314979,-2.17503275120029e-06,-2.27344205818165e-07,0.00020749211947084,7.64799295831763e-09,-3.1322921256181e-17,1.02277869990032e-16,-4.92940847854198e-06,-1.72415529606195e-16,3.44559414068362e-16,-3.50600779991336e-09,0.00015457723015241,4.26697512532124e-16,-8.60043522727703e-17,-7.5864945804537e-18,7.93169937311932e-18,2.06940489039008e-16,1.92680174669823e-19,-4.37705545705212e-17,-3.60870581558062e-16,9.28996803941098e-17,1.28405704047369e-15,8.39702913990805e-17,2.46721089565362e-16,4.18171134936185e-17,-2.67251530224431e-16,6.61739122692205e-17,-3.35441390496453e-17
"t44",-0.163496607592933,0.0453853723826741,-0.0172328045010144,0.00867211865295281,0.000665660161687386,-0.235158180071107,-0.00889801600333732,0.00340844974842202,-0.000154493689576182,0.0015316009926974,-0.00177250380846582,0.000282377709288379,-0.00124055493374055,0.00459843469213745,-9.16337512852028e-05,0.00756180134261316,-0.0106508334729775,0.0452492947640928,0.000416461208570448,5.24484621806706e-05,2.02547900493072e-07,-2.97190317132864e-06,0.00145454530229415,-0.000269380566771193,0.00050847570080054,-0.0105274066106545,0.000157142746642071,-0.0149884758479875,0.0125912624071667,-5.92761942052298e-06,3.84062323385297e-06,-1.70726449352653e-05,-1.84648365276817e-05,0.00166842038283791,1.56307950484172e-16,0.182539745636392,0.00133381858133605,-0.000130172447510653,-9.45278140720089e-05,0.0013459110750686,-5.87537398537055e-05,-3.56449327787672e-07,-1.24530487621233e-05,-0.000451079355521564,0.00601875541867087,-0.00189276822985706,0.000595642345249203,0.203875235842413,0.00148088317244948,-0.0652826931387921,-0.000128732468212952,-1.83754586769814e-16,-1.58273418014194e-05,-0.000123495244534911,-0.431886230645773,-0.000863984391212025,4.09162298888137e-15,0.222531307399317,2.5090832054666e-05,-0.000216472639375558,0.0358514012050871,1.05349405880078e-06,-1.06468944186397e-07,-6.15009736870548e-06,-0.766167044223835,0.000581495655894884,1.8836642014214e-16,-0.019747718576816,0.00011133656401782,8.17594388800453e-09,-0.00029808781357082,-2.31370326012895e-06,-5.54854961902007e-06,-8.17764623459825e-07,-3.12490618105517e-05,-1.88574500020394e-05,0.000265992822101308,1.25411536789735e-06,6.30191120755614e-05,-1.38532285822541e-05,-6.30331038036253e-07,-6.23640609151421e-07,-8.12564444790415e-07,-3.17918153895826e-16,7.98167171637251e-17,0.000124521115067146,-2.57566195384397e-06,-2.68774345675193e-07,0.000242995861997491,8.77107886768477e-09,-1.77821141541238e-16,-1.18565413162247e-16,-5.60563830385898e-06,3.52331533125859e-17,-3.39918560258617e-16,-3.97442916616273e-09,0.000174818244318706,-2.41818968491921e-16,8.66843641826933e-17,-3.71305661258247e-16,-6.66695229513007e-17,-1.03452491917279e-16,1.42511176565637e-16,-2.43837115080204e-16,2.08350193755449e-16,6.6969800144263e-18,7.65921816893812e-16,-1.72968209199379e-17,2.26850336475263e-17,2.18453718483761e-16,-2.08368446895071e-17,-3.85796871260984e-17,2.16498804725339e-16
"t110",-0.165157560843107,0.0460242955589627,-0.0177320179320054,0.0089684771742754,0.000690101592352492,-0.246463349780561,-0.00935584153132235,0.00367894816448421,-0.000166854239568952,0.00166345135167642,-0.0019402882078088,0.000312163465437241,-0.00138934995448646,0.00520865201555779,-0.000104251501276084,0.00889633018217041,-0.0126223770575984,0.0541830345886239,0.000514832900106868,6.49177906799748e-05,2.57032834225726e-07,-3.78842800009759e-06,0.00207649531438086,-0.000390094785794705,0.000745509079368222,-0.015828846784615,0.000236560941900851,-0.0226851862136792,0.0192455917969584,-1.01175834093725e-05,6.58901583799323e-06,-2.99980343503939e-05,-3.38856454278457e-05,0.00363323315340272,9.09004199898368e-17,0.473153088867287,0.00378931687040121,-0.000415236378840948,-0.000301622871315182,0.00994824361350942,-0.000476583307732686,-3.79150049631652e-06,-0.000205135291971321,0.00595884008207515,-0.0319293151754255,0.00884338071982967,-0.00137417154286574,-0.361052454891993,-0.00186937751910617,0.0743576811945967,0.000113084653771103,2.16988971947008e-17,9.5398666270707e-06,5.95968255201471e-05,0.173240985540931,0.000308790952093648,-1.67949599530447e-15,-0.0684034747715869,-5.5593654381257e-06,2.3089145876151e-05,-0.00310964274571253,1.09451173892205e-07,5.43901010478583e-07,8.27803512936587e-07,0.0226100302982834,-9.49624919706582e-06,-8.02815806538183e-16,-0.00118583709819331,1.66523473979024e-05,1.24339760483001e-09,-5.25773935084522e-05,-4.08563024321343e-07,-1.06752253690845e-06,-1.83648926844691e-07,-7.47369890534366e-06,-4.6004689450953e-06,6.61239436317691e-05,3.22859724812914e-07,1.63264265549864e-05,-3.79892374497096e-06,-1.98175146523175e-07,-1.97463317860523e-07,-2.60919160346381e-07,7.01836699727507e-16,-6.96747815248162e-16,4.26099973238157e-05,-9.31689087592275e-07,-9.77893590984708e-08,9.14647740555636e-05,3.57850953510674e-09,9.07804257201908e-17,7.66085518008282e-18,-2.36835515443296e-06,-2.75695766739719e-16,4.46988555513951e-16,-1.70181525452564e-09,7.56178911789362e-05,-2.01598899161726e-16,-2.4847521648848e-16,3.50110016464183e-16,9.75841803633398e-16,-4.0089919109017e-16,-1.0056017714207e-15,3.22339636176408e-16,5.7067216717119e-17,-4.08049838454003e-15,0.707106781186547,1.08713455931636e-15,4.5359011896191e-16,2.52304788561305e-15,-4.94390934277709e-16,2.3558631509205e-16,3.23970757264786e-16
"t111",-0.165157560843107,0.0460242955589627,-0.0177320179320053,0.00896847717427529,0.00069010159235236,-0.246463349780561,-0.00935584153132239,0.00367894816448442,-0.000166854239569116,0.00166345135167633,-0.00194028820780881,0.000312163465437237,-0.0013893499544864,0.00520865201555785,-0.000104251501276077,0.0088963301821704,-0.0126223770575983,0.0541830345886242,0.000514832900106977,6.49177906798629e-05,2.57032834133461e-07,-3.78842800018289e-06,0.00207649531438107,-0.000390094785794598,0.00074550907936858,-0.0158288467846147,0.000236560941900696,-0.0226851862136789,0.0192455917969587,-1.01175834092552e-05,6.58901583797946e-06,-2.99980343506073e-05,-3.38856454279741e-05,0.00363323315340283,-4.50595625015415e-16,0.473153088867287,0.00378931687040102,-0.000415236378840902,-0.000301622871315259,0.00994824361350958,-0.00047658330773245,-3.79150049619979e-06,-0.000205135291971446,0.0059588400820752,-0.031929315175425,0.00884338071982944,-0.00137417154286546,-0.361052454891991,-0.00186937751910657,0.0743576811945967,0.000113084653771011,1.38031046472891e-16,9.53986662757639e-06,5.95968255205552e-05,0.17324098554093,0.000308790952093569,-1.60542062692837e-15,-0.0684034747715859,-5.55936543817536e-06,2.30891458762165e-05,-0.0031096427457127,1.09451173750997e-07,5.43901011149199e-07,8.27803512741319e-07,0.0226100302982834,-9.49624919649439e-06,-4.20843417208959e-16,-0.00118583709819334,1.6652347397474e-05,1.24339761018583e-09,-5.25773935103014e-05,-4.08563024171932e-07,-1.06752253680334e-06,-1.83648926947805e-07,-7.47369890487571e-06,-4.60046894477252e-06,6.61239436305762e-05,3.22859724601849e-07,1.63264265550008e-05,-3.79892374552273e-06,-1.98175146721209e-07,-1.97463317153863e-07,-2.60919160597326e-07,-8.94766542024394e-16,3.09454093059605e-16,4.26099973244493e-05,-9.31689087473974e-07,-9.77893592196096e-08,9.1464774054802e-05,3.57850930058115e-09,4.28164388504537e-18,7.41444471730134e-17,-2.36835515420519e-06,1.55350032848289e-16,-7.45987236037564e-16,-1.70181481520599e-09,7.56178911780891e-05,2.27966237764734e-16,1.77392365800877e-16,-4.40693605892842e-18,-4.8608362447167e-16,3.34986081945795e-16,5.76872801205306e-16,-2.39401114807211e-16,3.27622226906541e-17,4.29238748926099e-15,-0.707106781186548,-1.29855459007908e-15,-2.3117026700012e-16,-3.00092295138186e-15,5.43046855247027e-16,-9.81246915282442e-17,-4.48820839210613e-16
"t45",-0.164082207537552,0.0456112922589779,-0.017411293926594,0.0087784932196095,0.000674449917079194,-0.23925876980251,-0.00906450287088865,0.00350893597447148,-0.000159087739634836,0.00158083649456474,-0.00183557586453961,0.000293669494451099,-0.0012976086772682,0.00483479789166183,-9.65406886300614e-05,0.00809737424272737,-0.0114477028225451,0.0488973858260715,0.000457974409041521,5.77175337783866e-05,2.26208656334263e-07,-3.32830389144281e-06,0.00176882047193708,-0.00033170398696799,0.000633241697144739,-0.0134359323949095,0.000200803145250653,-0.0192591561542004,0.01634817068254,-8.92812307696047e-06,5.83554711220541e-06,-2.71039042357962e-05,-3.2254917316901e-05,0.00772346092458312,-2.97619745377494e-16,-0.191261501173638,-0.000258536382637578,-2.79916018994138e-05,-2.03932283591225e-05,0.00148820206837356,-6.99616581382925e-05,-5.2511399956713e-07,-2.60606376734818e-05,0.000401985730160592,-0.00035929791556602,-1.57766567944889e-05,0.000156007855074929,0.0640556985064814,0.000520158320890993,-0.0232075741490732,-4.49385023551907e-05,-4.91766050682242e-17,-4.40776948477187e-06,-2.16802657226511e-05,-0.00552990565290941,0.000147552620162875,-3.70098290625202e-15,-0.165474560683406,1.69420128166181e-05,0.00108355116872657,-0.824669928152174,4.65768541220803e-06,9.68696890088768e-06,9.30283813979686e-06,0.0271845847231382,7.12216269178451e-05,-6.53547849356616e-14,-0.389287927662549,7.44713103625399e-05,5.52080619672528e-09,-0.00021593626927663,-1.67682562075166e-06,-4.14931818168685e-06,-6.39128875850862e-07,-2.47756746365676e-05,-1.50134047696837e-05,0.000212576673379491,1.00900739751963e-06,5.07614901368986e-05,-1.12694450681618e-05,-5.2316854457675e-07,-5.1809426198004e-07,-6.76265116214932e-07,7.46686930995803e-16,-2.23068675326278e-16,0.000104442856775997,-2.17408019969087e-06,-2.27014551565441e-07,0.000206002115278169,7.49908274029062e-09,-1.43744790846404e-16,-3.42273920448946e-16,-4.81001495871584e-06,1.3764361669083e-16,3.16980733777847e-16,-3.41503505933108e-09,0.000150369782238635,2.45863246945289e-17,-1.53788926510714e-16,1.95960042168147e-16,4.10255906402285e-16,4.88822462609009e-17,-5.70665058304132e-16,8.22981127607555e-18,-4.82902719477144e-17,2.56015151158752e-16,-4.03631008496043e-17,-1.36172829819567e-16,1.60350354215861e-16,1.56815876123262e-16,5.79007576696686e-17,3.70695853242583e-16,-1.31098433504175e-16
"t100",-0.165725159145177,0.0462437336094162,-0.0179067905687281,0.00907293225301881,0.000698744726053413,-0.250520679698912,-0.00952087787691544,0.00378010779772689,-0.000171480737513081,0.00171320274175506,-0.00200432692278885,0.000323698040370262,-0.0014481065714007,0.00545383132522204,-0.000109355893137891,0.00946590818671469,-0.013474042647682,0.0581097017582601,0.000560528104082833,7.07228295174087e-05,2.83578084018878e-07,-4.18961950710986e-06,0.00246346250210291,-0.000467767805269063,0.000902667153658882,-0.0195742471404278,0.000292843674482568,-0.0282169587267815,0.0241550583019719,-1.44723666228415e-05,9.49924665240385e-06,-4.49913524257044e-05,-5.54573516933421e-05,0.0151694030913049,-4.85658346416835e-17,-0.426438608097466,-0.000614063566467642,-7.17655832335965e-05,-5.22946161335934e-05,0.00592903631498581,-0.000289240926801356,-2.38930056264782e-06,-0.000133752264127531,0.00422824422309265,-0.0234726195708859,0.00653727615921584,-0.00104074823720211,-0.273547577850628,-0.00139156586594576,0.0546816237826791,7.85980499889451e-05,-3.28827455142652e-16,5.24517233663836e-06,2.10136801754557e-05,0.00457228078320735,-0.000111065494724269,2.33824390686821e-16,0.110859781670212,-9.03290325791851e-06,-0.000393402796390541,0.276967014331715,-7.43258501211094e-07,-8.35320074881829e-07,-3.08833434249753e-07,0.000792553438900507,3.28176499237755e-06,-3.60352295856058e-14,-0.208152990556425,-4.25267848117201e-06,-2.76347012156097e-10,-1.57788962902063e-06,-1.29523456925739e-08,-1.59642128878305e-07,-5.9574067449292e-08,-2.87247143362327e-06,-1.84982809580336e-06,2.76688272982115e-05,1.44522509534779e-07,7.3917077131326e-06,-1.88692323396504e-06,-1.16664335903385e-07,-1.17092032214434e-07,-1.56907926418706e-07,4.66757893341999e-16,6.45380244874266e-17,2.71577010067662e-05,-6.20769469610158e-07,-6.54390887420959e-08,6.27174931073396e-05,2.58377280269137e-09,6.09296157749051e-16,-2.24284581095162e-16,-1.74460617318308e-06,1.12161039862175e-15,-8.15583307438047e-17,-1.26285450032296e-09,5.64193548785515e-05,1.16808481768697e-16,5.27176097125079e-15,1.80372846065215e-15,1.56275796487441e-17,-2.31742918909663e-15,-0.707106781186547,-1.2654720677909e-15,2.19371846824802e-15,4.5822849523996e-16,-6.0239066915372e-16,-8.30948047504275e-16,1.25351240523955e-16,4.42373907244247e-16,-1.82780748923619e-16,-2.04047511217322e-16,7.41903320384945e-18
"t101",-0.165725159145177,0.0462437336094162,-0.0179067905687281,0.00907293225301942,0.000698744726053364,-0.250520679698912,-0.00952087787691547,0.00378010779772697,-0.000171480737513129,0.00171320274175514,-0.00200432692278887,0.000323698040370222,-0.0014481065714007,0.00545383132522222,-0.000109355893137837,0.0094659081867147,-0.0134740426476819,0.05810970175826,0.000560528104082942,7.07228295173708e-05,2.83578083948544e-07,-4.1896195073527e-06,0.00246346250210272,-0.000467767805268989,0.000902667153658787,-0.0195742471404277,0.00029284367448256,-0.0282169587267816,0.0241550583019721,-1.44723666228044e-05,9.49924665234385e-06,-4.49913524255069e-05,-5.5457351693285e-05,0.0151694030913054,-2.83220921524651e-16,-0.426438608097465,-0.000614063566467635,-7.17655832334564e-05,-5.22946161335947e-05,0.00592903631498591,-0.00028924092680145,-2.38930056262489e-06,-0.000133752264127537,0.00422824422309242,-0.0234726195708857,0.00653727615921618,-0.00104074823720219,-0.273547577850628,-0.00139156586594578,0.0546816237826792,7.85980499887616e-05,-1.08026334680084e-17,5.24517233672813e-06,2.10136801753483e-05,0.00457228078320743,-0.000111065494724252,2.40111310112444e-16,0.110859781670212,-9.03290325809198e-06,-0.000393402796390686,0.276967014331714,-7.43258501127604e-07,-8.35320075440871e-07,-3.08833434792139e-07,0.000792553438900649,3.28176499246461e-06,-3.57899607694376e-14,-0.208152990556426,-4.25267848125181e-06,-2.76347046456154e-10,-1.57788962911994e-06,-1.29523453736558e-08,-1.59642129588674e-07,-5.95740678121592e-08,-2.87247143288346e-06,-1.84982809591495e-06,2.76688272983429e-05,1.44522509722151e-07,7.39170771279401e-06,-1.88692323381122e-06,-1.16664336344794e-07,-1.17092031774609e-07,-1.569079265065e-07,-4.53903220482169e-16,-1.89109828760851e-16,2.71577010068052e-05,-6.2076946996373e-07,-6.54390877284876e-08,6.27174931073055e-05,2.58377224747353e-09,-4.60015236645883e-16,4.9459387397556e-17,-1.74460617294996e-06,-1.10586660146504e-15,3.20066080461204e-16,-1.26285167656775e-09,5.64193548764068e-05,-6.9831890878564e-17,-5.13021518875231e-15,-1.53634239984263e-15,-6.03186098823832e-16,2.29945446185267e-15,0.707106781186548,8.63966289423516e-16,-2.04008938825659e-15,-6.39009228243899e-16,6.5292323488521e-16,8.56516115331929e-16,-4.74023533691247e-17,-8.09139484955159e-16,6.85715508048252e-17,5.21514945318663e-17,2.02507893631684e-17
"t55",-0.164682864278317,0.0458426112059852,-0.0175928186939493,0.00888642047408267,0.000683357621304445,-0.243392828836425,-0.00923208834312404,0.00360878778524532,-0.00016365141351567,0.00162960802916529,-0.00189780360534469,0.000304753652244819,-0.00135323233574247,0.00506384473275417,-0.000101284427323446,0.00860556390432934,-0.0122006669684936,0.0523237975487246,0.000496225801918355,6.25688871391702e-05,2.47654659515011e-07,-3.65040516721531e-06,0.00203088964317526,-0.000383089729734411,0.000735081716034059,-0.0157601905578278,0.000235656909205281,-0.0226525171942281,0.0193074987694031,-1.10442727697152e-05,7.23433908119526e-06,-3.39426174180424e-05,-4.11468484407861e-05,0.0106007680841956,-1.80857459046891e-16,-0.282771749449601,-0.000397310505781019,-4.51384446075423e-05,-3.28895258344295e-05,0.00325539362962413,-0.00015731198797679,-1.26957301196614e-06,-6.91882368294109e-05,0.0019515903990753,-0.0098039417016821,0.00266725411791356,-0.000342071348105642,-0.077762240836451,-0.000295253186916796,0.01019762643294,8.89093115861669e-06,2.57402707073449e-16,-8.05100804437975e-08,-2.15888269402241e-06,-0.000826812320974614,2.57146604713942e-05,1.56296064687611e-15,-0.0331787226330406,4.04724063395468e-06,0.000292381394277076,-0.224001915867153,1.0820579700795e-06,1.57304820270248e-06,6.93045888430549e-07,-0.00212057179354312,-9.143055582028e-06,1.48859497275768e-13,0.872078277519203,8.46728946924612e-05,6.17030244627881e-09,-0.000212860357136988,-1.65161378825619e-06,-3.8715662358284e-06,-5.55102965322463e-07,-2.10666590698503e-05,-1.26912957121524e-05,0.00017876560057923,8.41090787837356e-07,4.22516874395644e-05,-9.2710657626599e-06,-4.22808982974116e-07,-4.18475114952941e-07,-5.45683777342584e-07,-7.59767054083064e-16,8.08974259996931e-16,8.40262671423062e-05,-1.74809680344433e-06,-1.82542008139855e-07,0.000165751562838112,6.05794176907692e-09,1.24823278912285e-16,3.99060784452419e-16,-3.8963557002402e-06,8.25935999482869e-17,-6.39758426769227e-16,-2.76970512972657e-09,0.00012207354387309,1.43157299093434e-16,2.16796359572993e-17,-3.08521086660379e-16,-1.78463495230066e-16,2.77178669787581e-16,1.67576795745855e-16,1.7581027598476e-16,2.85348038017758e-16,3.37732636833199e-17,-3.14606305564294e-16,2.84183665024687e-16,-8.83129122945693e-17,-1.40328970590049e-17,-7.85363347770885e-17,1.40267151352508e-16,-7.21699723393072e-19
"t41",-0.162916721203715,0.0451624084615769,-0.017058907176636,0.00856895093516591,0.000657154372995003,-0.231229604023496,-0.00873899041375303,0.00331484726844877,-0.000150216869439921,0.00148601934155945,-0.00171457124846208,0.000272109729894238,-0.00118937401839963,0.00438895943188897,-8.73058057322849e-05,0.00710703834621823,-0.00998002719250377,0.0422164578649089,0.000383314529870466,4.82481789786596e-05,1.84314142366178e-07,-2.6989892633759e-06,0.00125483962704404,-0.000230874922940867,0.000433326470771836,-0.00886939123201191,0.000132322068040318,-0.0125906093798981,0.0105306067636286,-4.75237144414954e-06,3.07486215503686e-06,-1.35959624300644e-05,-1.46657786231404e-05,0.00200024071549498,-9.34288393657714e-17,-0.00828923895348782,1.96443351588443e-05,6.48359073134822e-06,4.73183063192262e-06,-0.00212005344177753,0.000108591648636937,1.00089804431246e-06,6.26322915999659e-05,-0.00283058349867777,0.019598391767357,-0.00570269741063879,0.00124211112529525,0.379166658369841,0.00239811993119263,-0.101276169042849,-0.000176954414154762,4.95132502847485e-16,-1.63109726889877e-05,-8.16586847340712e-05,-0.0220504597577988,0.000626899799081898,1.31780682884172e-15,-0.802624049092718,0.000185166811757465,-0.00105664005026302,0.325261634241412,4.06160725274857e-06,9.57089718240159e-06,9.38264422094758e-06,0.0266706163713512,6.87953280759505e-05,-4.99019313178856e-15,-0.0261821155593529,0.000120782826017828,8.90898458115821e-09,-0.000336391976725883,-2.61163849366722e-06,-6.36802551209537e-06,-9.60743262797125e-07,-3.69755662211852e-05,-2.23571512086129e-05,0.000315908358919021,1.49382861840961e-06,7.51011309050092e-05,-1.65717369752536e-05,-7.57692544277232e-07,-7.4971904680166e-07,-9.7697002067898e-07,3.50239377759254e-17,-2.52835835275519e-16,0.000149695269320295,-3.09293730393712e-06,-3.22698246372119e-07,0.000291401315755516,1.04745683430903e-08,-7.24582593954081e-17,1.86893765333262e-16,-6.67836735047562e-06,3.65102767483753e-16,2.20609399919126e-16,-4.73022544128642e-09,0.000207896617661606,-7.85254395334415e-18,-7.27698932032156e-17,2.26644660973385e-16,2.37357723363516e-16,-1.74242626738491e-16,5.09265507764384e-16,1.86055669626907e-16,-2.55271678971336e-17,8.05101375569397e-18,2.33299278446001e-16,-1.15730090202186e-16,6.95520340184875e-17,6.6256566653075e-17,-1.33835730793303e-17,3.15445175860567e-17,-3.04398253109001e-16
