accepted_species,estimate
t327,-1.1291325
t310,-1.1291325
t294,-1.0375664
t98,0.781896
t61,0.78591144
t38,1.2485979
t255,-0.80448586
t167,-0.14613402
t270,-0.80660886
t194,-0.7121513
t277,-0.66920424
t124,-0.13738537
t87,1.6922532
t88,1.6922532
t170,-0.24171737
t309,-1.1229807
t286,-1.0317843
t318,-0.7456352
t283,-0.6145512
t284,-0.6145512
t199,-0.30072904
t280,-0.10566741
t69,1.1689475
t64,1.7540734
t58,1.7628232
t31,1.7944763
t242,-1.1068183
t301,-1.4768127
t293,-1.262797
t248,-1.2641188
t298,-1.2562026
t274,-1.4237467
t149,-0.23728402
