"accepted_species","Medicinal"
"Mandevilla_lanuginosa",NA
"Cyclophyllum_coprosmoides",0
"Tarenna_loheri",0
"Atractocarpus_fitzalanii",0
"Palicourea_blepharophora",1
"Baissea_major",0
"Ophiorrhiza_danxiashanensis",NA
"Psychotria_baladensis",0
"Cynanchica_lactea",0
"Swertia_schimperi",0
"Palicourea_paraensis",0
"Discospermum_abnorme",1
"Larsenaikia_jardinei",0
"Exallage_chrysotricha",NA
"Gynochthodes_kanalensis",0
"Eumachia_galorei",0
"Matelea_orthosioides",0
"Fagraea_kalimantanensis",0
"Cynanchica_mungieri",0
"Palicourea_tetramera",0
"Chorisepalum_sipapoanum",0
"Faramea_occidentalis",1
"Palicourea_tapirapecoana",0
"Palicourea_maguireorum",0
"Guettarda_rusbyi",0
"Rennellia_wallichii",1
"Ophiorrhiza_laxiflora",0
"Voyria_caerulea",0
"Oxypetalum_ceratostemma",0
"Ditassa_insignis",NA
"Oxypetalum_globosum",0
"Ditassa_acerifolia",0
"Tarenna_hirsuta",0
"Strychnos_pubescens",1
"Strychnos_spinosa",1
"Tachiadenus_antaisaka",0
"Sherbournia_kiliotricha",0
"Houstonia_palmeri",0
"Duroia_genipoides",1
"Isertia_parviflora",0
"Duroia_sancti-ciprianii",0
"Steyermarkia_guatemalensis",0
"Rondeletia_berteroana",0
"Alleizettella_rubra",NA
"Swertia_pahalgamensis",0
"Schismatoclada_humbertiana",0
"Bertiera_sphaerica",0
"Ceropegia_brachyceras",NA
"Spigelia_martiana",0
"Swertia_javanica",NA
"Psychotria_breteleri",0
"Galium_ovitdaghense",0
"Galium_×_neglectum",0
"Psychotria_iringensis",0
"Galium_pisoderium",0
"Psychotria_oligocarpa",0
"Psychotria_solfiana",0
"Psychotria_foxworthyi",0
"Psychotria_inaequalis",0
"Psychotria_testacea",0
"Desmidorchis_retrospiciens",1
"Gaertnera_grisea",0
"Alyxia_sulana",0
"Ixora_aneityensis",NA
"Canscora_pauciflora",0
"Hoya_minahassae",0
"Hoya_beccarii",0
"Hoya_estrellaensis",0
"Hedyotis_resupinata",NA
"Hedyotis_loganioides",0
"Hoya_piestolepis",0
"Ischnolepis_natalensis",0
"Coffea_augagneurii",0
"Chthamalia_schaffneri",0
"Aspidosperma_pyricollum",0
"Macrocarpaea_orbiculata",0
"Secamone_longituba",0
"Paederia_thorelii",0
"Spermacoce_discreta",0
"Hoffmannia_cauliflora",NA
"Aidia_bracteata",0
"Sebaea_longicaulis",0
"Timonius_carstensensis",0
"Dischidia_obovata",0
"Lasianthus_parviflorus",0
"Lasianthus_sylvestroides",0
"Echidnopsis_yemenensis",0
"Tassadia_ivoniae",0
"Pavetta_holstii",0
"Knoxia_platycarpa",0
"Faroa_malaissei",0
"Halenia_major",0
"Gleasonia_prancei",0
"Tricalysia_kivuensis",0
"Myrmecodia_pendens",0
"Ophiorrhiza_inconspicua",0
"Ophiorrhiza_maboroensis",0
"Amsonia_kearneyana",0
"Gentiana_burseri",1
"Argostemma_epitrichum",0
