"accepted_species","trait_ARD"
"t47","0"
"t48","0"
"t52","0"
"t53","0"
"t7","1"
"t56","1"
"t21","1"
"t3","0"
"t69","1"
"t67","1"
"t68","1"
"t38","0"
"t39","1"
"t89","1"
"t90","1"
"t81","1"
"t59","1"
"t85","1"
"t86","1"
"t44","1"
"t54","0"
"t55","0"
"t57","0"
"t58","0"
"t99","0"
"t100","0"
"t40","1"
"t41","0"
"t1","0"
"t17","0"
"t42","0"
"t43","0"
"t45","0"
"t46","0"
"t27","0"
"t2","1"
"t37","1"
"t87","1"
"t88","1"
"t63","0"
"t93","1"
"t94","1"
"t8","0"
"t74","0"
"t75","0"
"t70","1"
"t95","1"
"t96","1"
"t6","0"
"t5","0"
"t71","0"
"t72","0"
"t26","0"
"t23","0"
"t24","0"
"t13","0"
"t11","0"
"t19","0"
"t28","0"
"t29","0"
"t60","0"
"t61","0"
"t9","0"
"t97","1"
"t98","1"
"t62","1"
"t66","1"
"t73","1"
"t78","1"
"t79","1"
"t91","0"
"t92","0"
"t76","0"
"t77","0"
"t16","0"
"t49","1"
"t80","1"
"t83","1"
"t84","1"
"t18","0"
"t35","1"
"t36","1"
"t34","1"
"t25","1"
"t64","1"
"t65","1"
"t10","0"
"t50","0"
"t51","0"
"t82","0"
"t30","0"
"t31","0"
"t15","1"
"t32","1"
"t33","1"
"t14","0"
"t4","1"
"t12","1"
"t22","0"
"t20","1"
