,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,13.621743,-1.1969478,3.3427033,6.597818,3.9102333,6.9017606,2.030133,4.332212,4.7737403,6.9327383,2.4294226,6.885038,6.029539,4.0728626,0.7646952,-3.413598,4.732833
t2,13.5908165,-1.1646947,3.3198607,6.5982585,3.8967137,6.8955684,1.9945874,4.36715,4.746446,6.908008,2.4282124,6.8655086,6.047453,4.083547,0.78997535,-3.4063141,4.6985693
t3,13.622236,-1.1998028,3.3027384,6.709765,3.964185,6.976106,2.0897822,4.2907314,4.760857,6.9080124,2.4237208,6.8781734,5.9782724,4.0719,0.712175,-3.4973636,4.7538733
t4,13.605265,-1.1696104,3.3242412,6.6240134,3.8818154,6.963714,2.092843,4.400606,4.8543973,6.945818,2.3361073,6.8076057,6.1133275,4.0631585,0.81312776,-3.410005,4.752204
t5,13.663818,-1.244825,3.3114114,6.7046757,3.9887743,6.9392524,2.1243174,4.2413645,4.76314,6.926101,2.4518194,6.9235926,5.948413,4.0562797,0.6940306,-3.5035553,4.793144
t6,13.570651,-1.1505133,3.2971873,6.735822,3.98568,6.930926,2.0345838,4.2604847,4.685756,6.8315616,2.4864,6.901787,5.913943,4.109594,0.7128046,-3.5161712,4.692863
t7,13.602186,-1.1856685,3.2612553,6.7930374,4.009868,7.021888,2.1213863,4.2451453,4.750338,6.8816185,2.430008,6.9060793,5.9142795,4.0747876,0.64238197,-3.5711105,4.752149
t8,5.4610124,2.506157,3.2585764,6.282874,4.921617,4.7282877,2.3526125,4.964747,5.041933,3.2526271,2.7065012,5.00483,7.3387527,6.1795,4.8615556,5.610176,3.5124693
t9,5.4965663,2.5643237,3.2084575,6.3249865,4.925495,4.7558594,2.3264084,5.0164156,5.027634,3.2352517,2.7489433,5.02399,7.3010488,6.1373863,4.89207,5.704456,3.5471067
t10,5.510287,2.6298409,3.2148244,6.3798976,4.9680247,4.7408047,2.289689,5.0086303,5.0238247,3.2986958,2.7431924,5.0640755,7.278971,6.074971,4.9382377,5.702108,3.6066117
t11,5.4354777,2.4735377,3.109131,6.337808,4.8908963,4.7368464,2.3689113,4.91697,5.11753,3.209395,2.7826793,4.989527,7.219812,6.1930666,4.828407,5.693373,3.4714696
t12,5.482132,2.602569,3.1740904,6.394714,5.045317,4.80247,2.3404944,4.961525,4.991609,3.3721776,2.675096,4.9841595,7.208297,6.0566864,4.945549,5.7053113,3.5709293
t13,7.3314934,4.2495275,6.464365,5.2365894,6.169339,5.004017,1.4359704,4.0462837,3.811616,0.31312296,2.1948617,5.771678,8.026232,4.017968,2.180488,2.5321274,4.7024775
t14,5.5684905,2.528191,3.2103543,6.2981925,5.0251393,4.830737,2.3607862,4.942649,4.9471426,3.2619302,2.6888201,5.029704,7.235497,6.144219,4.8367877,5.6654906,3.6011631
t15,7.7809505,4.665834,7.0791802,4.865955,6.4502387,5.2557173,1.0606724,3.801618,3.355584,-0.25182512,1.6844642,6.531631,8.478662,3.877475,1.8768513,1.7307235,4.816654
t16,5.649473,2.4882567,3.2858071,6.209235,5.0438504,4.8650923,2.3748398,4.9891877,4.868311,3.1927762,2.6682143,5.0646477,7.289206,6.2026906,4.784353,5.6395125,3.6423273
t17,5.514663,2.7285254,3.0874884,6.584375,4.7621584,4.6550536,2.1990292,5.0665603,5.175333,3.2124064,2.9662108,5.1091886,7.227515,5.9891925,5.0248747,5.867073,3.5680516
t18,7.3840647,4.3002105,6.527026,5.1932096,6.2083654,5.021686,1.3936957,4.009548,3.7723522,0.25629508,2.1476474,5.8135276,8.060433,3.9774756,2.1279416,2.471186,4.747187
t19,5.8048787,3.0534985,2.8599443,7.082461,4.751152,4.64579,2.174013,4.9744077,5.4031143,3.1694849,3.136183,5.137511,6.9525924,5.5549164,4.8415174,5.7579117,3.5431528
t20,5.874529,2.606252,3.4336674,6.192252,5.152187,4.8838305,2.4114552,4.9217043,4.7997985,3.0821161,2.5811057,5.090489,7.371366,6.055128,4.5173965,5.3781986,3.6448119
t21,7.4052057,4.3183293,6.5627093,5.1689453,6.233456,5.0387263,1.3754884,3.9941869,3.7511246,0.22235487,2.1175706,5.846366,8.085053,3.9567356,2.1243691,2.4343576,4.749733
t22,7.334963,4.2521353,6.466793,5.231905,6.178572,5.0104427,1.4351689,4.045476,3.7969635,0.3112259,2.1881185,5.7754455,8.041264,4.004646,2.1530404,2.5313962,4.7287574
t23,5.494275,2.6951454,3.0682967,6.5525703,4.707729,4.6543894,2.1921928,5.0873833,5.169004,3.1933358,3.0238636,5.095644,7.230388,6.0393405,5.0562034,5.9238763,3.5522366
t24,5.656234,2.5186994,3.3204122,6.201681,5.011789,4.8053565,2.3863337,4.930087,4.913514,3.1408691,2.6678634,5.0609503,7.3635716,6.1488185,4.6715784,5.516394,3.5891597
t25,5.5737085,2.7931013,3.0387027,6.6685057,4.7626624,4.656347,2.205778,5.0339336,5.232532,3.202978,2.9947877,5.1093225,7.1651535,5.906633,4.9719796,5.823587,3.553352
t26,6.5265193,3.4070323,2.1037037,8.389876,5.1017537,4.670092,2.2724125,4.826448,5.559585,3.4148805,3.3325558,5.0996766,6.3577433,4.9148636,4.3189125,5.7501473,3.7491205
t27,7.4509773,4.353577,6.6587224,5.1142964,6.306556,5.09462,1.3434861,3.972807,3.6709237,0.12605776,2.0426595,5.9439683,8.162488,3.8854299,2.0659733,2.3300714,4.809129
t28,4.400315,0.4927809,3.2232914,4.5579114,3.4498515,5.496247,2.9186933,5.876325,4.027582,2.695712,3.9038832,3.95195,7.2388473,8.527026,6.031119,7.763423,2.9458299
t29,5.603782,2.83159,3.013148,6.7233315,4.753435,4.6522813,2.1999586,5.027029,5.262834,3.194096,3.0192807,5.1157765,7.136642,5.858981,4.9554405,5.81548,3.5493276
t30,5.702216,2.5547867,3.3528633,6.207804,5.034267,4.780373,2.3922162,4.914003,4.917617,3.136926,2.644758,5.064289,7.384021,6.111595,4.602541,5.4313,3.5871723
t31,5.88716,2.5273805,3.4247942,6.095597,5.125012,4.9126964,2.39948,4.9930253,4.7322807,3.1083782,2.5522854,5.110767,7.4128532,6.130591,4.5340333,5.4158387,3.7077672
t32,5.7378283,2.5385485,3.3573933,6.187018,5.0669613,4.8377604,2.396753,4.926131,4.863731,3.1227434,2.6384969,5.0778,7.3562655,6.130425,4.6146684,5.4651856,3.625738
t33,5.7564244,2.485946,3.3730183,6.132176,5.058288,4.8652754,2.38955,4.9681416,4.8331556,3.1022353,2.6295972,5.078081,7.398719,6.191691,4.6234937,5.502293,3.6190822
t34,13.615075,-1.199953,3.4401796,6.2412777,3.7333539,6.599992,1.8178214,4.432563,4.745623,6.954098,2.534037,7.053159,6.0986266,4.0187235,0.8238394,-3.1947424,4.628684
t35,13.578341,-1.1658078,3.467203,6.207592,3.7059991,6.581206,1.7717421,4.451905,4.7035503,6.9090495,2.5437481,7.0705004,6.102736,4.003129,0.8390438,-3.1716301,4.585734
t36,7.3897934,4.268211,6.7113667,5.1556168,6.3866715,5.180861,1.4433845,4.109408,3.5303557,0.04990622,2.0358746,6.063461,8.272602,3.7877898,1.8467717,2.2658248,4.9952106
t37,7.3369026,4.239969,6.538107,5.2227683,6.2454634,5.0695405,1.4610101,4.0883307,3.701619,0.23764458,2.1579695,5.8543615,8.120967,3.920959,2.017394,2.4563534,4.8451943
t38,13.588023,-1.1768347,3.4174187,6.2107897,3.7220535,6.516968,1.7628083,4.4211144,4.691217,6.9225216,2.6089177,7.1446347,6.063384,3.9899402,0.82284594,-3.1997104,4.5631504
t39,6.686203,3.311411,1.7482421,8.763664,5.2726936,4.7420244,2.3136575,4.881811,5.436803,3.5946364,3.3246076,5.0421014,6.248799,4.8840876,4.155588,5.926044,3.8633473
t40,7.650009,4.554674,7.0630245,4.929247,6.5724792,5.260186,1.2381423,3.9561734,3.2911644,-0.19532946,1.8433428,6.5334563,8.56756,3.7281823,1.6000255,1.8956625,5.093481
