accepted_species,estimate
t41,-0.9073303344094252
t39,-0.11041224494821748
t81,-0.672861356585799
t26,-0.9381763510138681
t20,-0.8647825850753845
t222,-0.3929229851001868
t71,-0.3814506980305136
t142,-0.2106862560218927
t187,0.43189903803521407
t220,-0.23565734841241173
t202,0.545264078736403
t165,-0.3874973319515047
t112,0.822760821991664
t50,-0.049313501371430604
t105,1.2504192712053819
t6,-0.5428001030492243
t2,-0.5127944745290604
t22,-0.256960776306318
t65,-0.27133631722995194
t145,-1.3976121330207443
t147,-0.214851941145464
t48,0.7650266969452157
t182,1.1852823932695844
t33,1.0174295374919669
