accepted_species,estimate
t412,-0.034042463
t350,-0.03076938
t246,0.1425622
t215,0.22853452
t336,-0.039120886
t337,-0.039120886
t332,0.19559287
t322,-0.8170395
t275,-0.1833032
t357,-0.1969164
t361,-0.52012426
t293,-0.7328264
t294,-0.7328264
t245,0.06409967
t249,-0.05677565
t267,0.11537415
t268,0.11537415
t334,0.03262972
t335,0.03262972
t295,0.03262972
t341,0.15799654
t366,0.15799654
t367,0.15799654
t395,0.003820251
t385,-0.2550471
t419,-0.2550471
t420,-0.2550471
t185,0.33069286
t186,0.33069286
t201,0.33069286
t202,0.33069286
t163,0.33069286
t314,0.9148526
t265,0.41404718
t319,0.41404718
t320,0.41404718
t205,-0.7110915
t230,-0.7468202
t232,-0.7468202
t233,-0.7468202
t167,0.2525992
t114,0.6753863
