"accepted_species","Medicinal"
"Xanthophytum_attopevense",0
"Manostachya_staelioides",0
"Caudanthera_sinaica",0
"Glossostelma_lisianthoides",0
"Canthium_hispidonervosum",0
"Rogiera_edwardsii",0
"Galium_bungei",1
"Lasianthus_chrysoneurus",1
"Gentiana_argentea",1
"Palicourea_oblita",0
"Asclepias_pringlei",0
"Spermacoce_ledermannii",0
"Wendlandia_ligustroides",0
"Chthamalia_producta",0
"Randia_mollis",0
"Ceropegia_johnstonii",1
"Gentianella_insubrica",0
"Aganosma_cymosa",1
"Oxyanthus_pyriformis",0
"Perama_holosericea",0
"Palicourea_formosa",0
"Gomphocarpus_integer",1
"Hedyotis_ternata",0
"Aspidoglossum_lanatum",0
"Pseudomussaenda_monteiroi",0
"Metagentiana_pterocalyx",0
"Isertia_laevis",1
"Canthium_fenicis",0
"Spermacoce_capillaris",0
"Cyrtophyllum_caudatum",0
"Guettarda_mollis",0
"Xanthophytum_magnisepalum",0
"Strophanthus_petersianus",1
"Micrechites_archboldianus",0
"Catesbaea_sphaerocarpa",0
"Strychnos_oleifolia",0
"Uncaria_attenuata",0
"Orthosia_extra-axillaris",0
"Mandevilla_polyantha",0
"Rondeletia_subcordata",0
"Cynanchum_natalitium",0
"Rondeletia_hameliifolia",0
"Spigelia_leiocarpa",0
"Ceropegia_loranthiflora",0
"Psychotria_apocynifolia",0
"Danais_terminalis",0
"Psychotria_hendersoniana",0
"Psychotria_jinotegensis",0
"Psychotria_bourailensis",0
"Psychotria_rhonhofiae",0
"Psychotria_cathetoneura",0
"Exochaenium_lineariforme",0
"Coprosma_waima",0
"Kohautia_ramosissima",0
"Alyxia_annamensis",0
"Ixora_barberae",0
"Huernia_engleri",0
"Ixora_mindanaensis",0
"Ixora_tunicata",0
"Ixora_neocaledonica",0
"Hoya_alwitriana",0
"Hypobathrum_lithophilum",0
"Ciliosemina_purdieana",1
"Leptactina_papyrophloea",0
"Hoya_lutea",0
"Landolphia_angustisepala",0
"Mussaenda_squiresii",0
"Matelea_johnstonii",0
"Faramea_erythropoda",0
"Aspidosperma_spruceanum",1
"Hydnophytum_zippelianum",0
"Palicourea_seleri",0
"Palicourea_smithiana",0
"Fadogia_elskensii",1
"Dictyanthus_aeneus",0
"Matelea_chimboracensis",0
"Spermacoce_ocymifolia",1
"Gonolobus_scaber",0
"Timonius_longifolius",0
"Timonius_klossii",0
"Corynanthe_pachyceras",1
"Wrightia_laevis",1
"Pavetta_crebrifolia",0
"Lasianthus_oliganthus",0
"Craterispermum_ledermannii",0
"Craterispermum_cervicorne",0
"Randia_nelsonii",0
"Halenia_stuebelii",0
"Coffea_bertrandii",0
"Gentianella_grantii",0
"Opercularia_scabrida",0
"Gentianella_tumailica",0
"Gentianella_stellata",0
"Vincetoxicum_macrophyllum",0
"Neobracea_susannina",0
"Ophiorrhiza_amplifolia",0
"Ophiorrhiza_lignosa",0
"Chassalia_quaternifolia",0
"Gentiana_leucomelaena",0
"Gentiana_bavarica",0
