"accepted_species","traits"
"t1",0
"t2",1
"t3",0
"t4",1
"t5",1
"t6",1
"t7",0
"t8",1
"t9",0
"t10",0
"t11",0
"t12",1
"t13",1
"t14",1
"t15",1
"t16",1
"t17",0
"t18",0
"t19",0
"t20",1
"t21",0
"t22",1
"t23",1
"t24",1
"t25",1
"t26",1
"t27",0
"t28",0
"t29",1
"t30",1
"t31",1
"t32",1
"t33",1
"t34",0
"t35",1
"t36",1
"t37",0
"t38",1
"t39",0
"t40",0
"t41",1
"t42",1
"t43",0
"t44",1
"t45",1
"t46",0
"t47",0
"t48",1
"t49",0
"t50",1
"t51",1
"t52",1
"t53",1
"t54",0
"t55",0
"t56",0
"t57",1
"t58",1
"t59",0
"t60",1
"t61",1
"t62",1
"t63",0
"t64",0
"t65",0
"t66",0
"t67",0
"t68",1
"t69",0
"t70",0
"t71",1
"t72",0
"t73",0
"t74",0
"t75",1
"t76",1
"t77",1
"t78",0
"t79",1
"t80",1
"t81",1
"t82",0
"t83",0
"t84",0
"t85",1
"t86",1
"t87",0
"t88",0
"t89",0
"t90",0
"t91",1
"t92",0
"t93",0
"t94",1
"t95",0
"t96",0
"t97",1
"t98",0
"t99",1
"t100",1
"t101",1
"t102",0
"t103",0
"t104",1
"t105",1
"t106",0
"t107",1
"t108",1
"t109",1
"t110",0
"t111",1
"t112",1
"t113",0
"t114",0
"t115",0
"t116",1
"t117",0
"t118",0
"t119",0
"t120",1
"t121",0
"t122",0
"t123",0
"t124",1
"t125",1
"t126",0
"t127",1
"t128",0
"t129",0
"t130",1
"t131",1
"t132",0
"t133",0
"t134",0
"t135",1
"t136",1
"t137",0
"t138",0
"t139",1
"t140",1
"t141",0
"t142",1
"t143",1
"t144",0
"t145",1
"t146",0
"t147",0
"t148",0
"t149",0
"t150",1
"t151",0
"t152",0
"t153",0
"t154",1
"t155",1
"t156",1
"t157",0
"t158",1
"t159",1
"t160",0
"t161",0
"t162",1
"t163",0
"t164",1
"t165",1
"t166",1
"t167",0
"t168",0
"t169",0
"t170",0
"t171",0
"t172",1
"t173",1
"t174",1
"t175",0
"t176",1
"t177",0
"t178",1
"t179",1
"t180",1
"t181",0
"t182",0
"t183",0
"t184",1
"t185",1
"t186",0
"t187",1
"t188",1
"t189",1
"t190",1
"t191",1
"t192",1
"t193",1
"t194",1
"t195",0
"t196",0
"t197",0
"t198",0
"t199",1
"t200",0
"t201",1
"t202",1
"t203",1
"t204",0
"t205",0
"t206",1
"t207",1
"t208",1
"t209",1
"t210",1
"t211",1
"t212",0
"t213",0
"t214",0
"t215",1
"t216",1
"t217",1
"t218",0
"t219",1
"t220",0
"t221",0
"t222",0
"t223",1
"t224",1
"t225",0
"t226",0
"t227",1
"t228",1
"t229",1
"t230",1
"t231",0
"t232",1
"t233",0
"t234",0
"t235",1
"t236",1
"t237",1
"t238",1
"t239",0
"t240",1
"t241",1
"t242",1
"t243",0
"t244",1
"t245",1
"t246",0
"t247",0
"t248",0
"t249",0
"t250",1
"t251",1
"t252",0
"t253",0
