,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
t4,1.0344299,4.6489143,4.3461576,7.5103498,3.43874,2.5191956,3.8256786,4.056408,2.9516058,6.803013,7.500557,4.146231,6.7962165,4.5981092,5.875405,4.342159,8.0671835,5.6312084,5.7293587,4.2263546,6.502569,4.432481,4.838115,6.846351,3.9243722,4.7630653
t5,1.0332502,4.6535063,4.3295965,7.5141253,3.4326384,2.5168302,3.830324,4.0696025,2.9703944,6.809252,7.4978275,4.139571,6.7966194,4.6083817,5.8771515,4.325136,8.073482,5.645365,5.7313285,4.209426,6.492756,4.4246197,4.8230834,6.858648,3.937635,4.7565937
t6,1.0768895,4.6344957,4.3382,7.519068,3.4498231,2.5011601,3.8298523,4.0414624,2.9640493,6.7748647,7.4849796,4.159369,6.8148313,4.606317,5.8586764,4.3327255,8.07052,5.6468577,5.7343063,4.217524,6.496535,4.429223,4.8149953,6.837546,3.9184892,4.750727
t8,1.1707237,4.644224,4.349672,7.4301667,3.2799354,2.5419815,3.7145135,4.129537,2.9117928,6.8735895,7.5307136,3.9970171,6.7694516,4.4823356,5.9911118,4.395667,8.056566,5.6914487,5.762315,4.3009853,6.534149,4.4040756,4.8905888,6.6626153,3.732174,4.8180475
t9,1.1619028,4.631074,4.3649254,7.4562125,3.313885,2.5385423,3.739917,4.118179,2.9018984,6.8613076,7.5251937,4.026549,6.7735844,4.5104895,5.973758,4.385661,8.074577,5.695419,5.7682505,4.3092327,6.5244627,4.4182816,4.887234,6.688579,3.7574248,4.796598
t7,1.1345887,4.674257,4.3696713,7.4270062,3.2510424,2.5697677,3.7157524,4.159841,2.9126039,6.909696,7.5506372,3.9681973,6.741119,4.4828687,6.0200076,4.419229,8.051279,5.6768074,5.785048,4.2950397,6.5104575,4.4263806,4.9194527,6.6497836,3.7067108,4.8096786
t67,10.302662,5.755758,3.5932508,4.8322067,2.9248483,2.5640714,3.8672652,3.850154,2.980235,6.280112,7.889683,4.281555,6.787031,3.777713,4.6003494,5.2487483,6.9813156,5.2477555,5.151716,3.7208166,7.1798115,5.441758,5.2884398,6.662816,2.0709944,3.157981
t260,9.847108,6.2099643,3.696698,4.297988,3.5209997,3.252787,4.6097775,3.6791716,3.218951,6.1215615,8.074543,4.157522,7.031436,4.208128,4.994699,4.8378086,7.351862,5.3026676,4.6420236,3.9512365,7.296798,6.1791325,5.6177664,6.9270124,1.742546,3.6492739
t261,9.836066,6.240734,3.6735654,4.2745495,3.545654,3.2878714,4.6053123,3.7042282,3.2080488,6.093059,8.097377,4.1294785,7.0039573,4.207344,5.0250626,4.8104234,7.3567348,5.3108563,4.617845,3.9749923,7.2777653,6.174386,5.619215,6.900091,1.7717685,3.6803482
t257,9.835156,6.243268,3.7214177,4.2699475,3.5579233,3.2809005,4.6327095,3.665949,3.2425966,6.1404624,8.10781,4.1754537,7.0425625,4.2227817,5.0295043,4.8177776,7.3622885,5.3329887,4.6049275,3.9394236,7.3038516,6.201299,5.637104,6.945736,1.7329097,3.6841326
t88,9.865512,6.2128253,3.650554,4.3670297,3.4745114,3.1752994,4.5568404,3.714287,3.1943743,6.0990653,8.082382,4.149444,6.999332,4.184649,4.988752,4.867482,7.3390694,5.306811,4.6839566,3.9627917,7.270598,6.126468,5.588372,6.876985,1.7857507,3.6340024
t114,9.826635,6.1470976,3.728584,4.337918,3.458504,3.1902034,4.5744996,3.6115646,3.2109373,6.1671042,8.012018,4.2059784,7.0218415,4.231445,4.93105,4.830859,7.4058156,5.267123,4.7018557,3.920771,7.352524,6.1402965,5.6825466,6.9889636,1.7405875,3.5879369
t115,9.847837,6.1999555,3.711997,4.3046803,3.5078998,3.2358034,4.6187763,3.6547832,3.2317307,6.12713,8.062895,4.162628,7.059691,4.209416,4.9813514,4.8542333,7.3588862,5.2958803,4.656802,3.9503834,7.31293,6.187233,5.62148,6.959363,1.7115463,3.6386044
t55,10.365291,5.6949663,3.5877917,4.865507,2.850642,2.4856708,3.8257833,3.8477297,2.9624991,6.3007736,7.853329,4.308128,6.762562,3.721035,4.548358,5.30734,6.9476657,5.2594037,5.2136,3.7356038,7.178985,5.376437,5.2796774,6.6571093,2.1021905,3.1058755
t132,10.0170555,6.0368214,3.7066905,4.4349318,3.3039825,3.0183501,4.320419,3.704811,3.146944,6.20952,7.9987326,4.225836,6.9488506,4.048093,4.8444514,4.9610405,7.2301383,5.2809653,4.821399,3.836202,7.281795,5.883548,5.534624,6.871815,1.8460292,3.471552
t232,9.901239,6.1894455,3.762437,4.3237653,3.490023,3.1775901,4.508436,3.6629622,3.2287343,6.241391,8.098908,4.268495,6.996273,4.1668167,4.989274,4.8506045,7.3209424,5.3557653,4.6507735,3.830739,7.3097034,6.0735574,5.6298757,6.9316173,1.7917967,3.6330876
t233,9.924524,6.2069087,3.813343,4.342473,3.499911,3.134592,4.5000534,3.634723,3.2731597,6.3008122,8.146611,4.3295074,7.023322,4.1544538,5.009584,4.869696,7.322892,5.412954,4.6317625,3.7725227,7.324397,6.064076,5.648226,6.967586,1.778785,3.6467996
t192,9.949162,6.148308,3.784647,4.325323,3.4559612,3.1480947,4.462918,3.6683414,3.2240868,6.2697744,8.0819025,4.2863812,7.0038605,4.127262,4.9539213,4.8896675,7.272818,5.350837,4.6801124,3.794157,7.3046346,6.0282264,5.5969067,6.9359903,1.7828792,3.5905106
t135,9.924185,6.109507,3.7686362,4.275837,3.492585,3.2227986,4.4632564,3.7448657,3.168706,6.322694,8.059143,4.335512,6.937929,4.1811786,4.940825,4.838396,7.1910725,5.347615,4.64553,3.7376935,7.2490497,6.0351224,5.571002,6.8609195,1.8203535,3.5463834
t136,10.092435,5.981444,3.6971383,4.5543466,3.2263377,2.8901427,4.2168884,3.7449431,3.1218936,6.255747,7.9909844,4.26967,6.9223285,3.9843898,4.801867,5.0474324,7.1595855,5.2961426,4.885605,3.7739553,7.254529,5.7818027,5.464616,6.8304477,1.8850313,3.406682
t131,10.038631,5.9874864,3.712607,4.411288,3.2643769,3.037379,4.268335,3.7020073,3.105889,6.2066946,7.957424,4.2063727,6.909621,4.0352907,4.8002763,4.9416227,7.194573,5.244759,4.8482,3.8355398,7.287129,5.831202,5.538003,6.864934,1.8656257,3.4237804
t116,10.05985,5.950385,3.6575675,4.470632,3.2094276,2.9590037,4.2074013,3.7408183,3.080147,6.1918473,7.941979,4.204949,6.8803253,4.0021043,4.767706,4.9805984,7.1799135,5.2389116,4.9066696,3.843764,7.257181,5.770177,5.498237,6.807961,1.9176699,3.3807416
t264,9.934748,6.136954,3.7550743,4.33316,3.447505,3.171728,4.4976354,3.6703267,3.221213,6.2172227,8.051439,4.237582,7.0299067,4.1353726,4.934683,4.89846,7.288317,5.3153796,4.696664,3.8481498,7.3059597,6.0626354,5.588302,6.93795,1.7518072,3.5812871
t265,10.008897,6.0652723,3.8104286,4.306592,3.3973901,3.1536233,4.421874,3.6607208,3.2159886,6.274797,8.010297,4.268144,7.030833,4.0671906,4.878239,4.9391727,7.225855,5.298995,4.737934,3.7782664,7.315399,5.9854035,5.5580587,6.9576306,1.7506175,3.52295
t225,9.993234,6.1431475,3.8165092,4.326062,3.413485,3.0643945,4.4447765,3.686602,3.2115898,6.3401704,8.1086035,4.3494396,6.96691,4.059425,4.947636,4.9208617,7.254315,5.3898206,4.751457,3.7222874,7.289007,6.0150824,5.562291,6.9119496,1.8516957,3.5710993
t226,10.021719,6.114344,3.7809076,4.3611403,3.3929796,3.104427,4.4123826,3.7226617,3.2165537,6.306921,8.061874,4.320354,7.008818,4.0514865,4.9216127,4.9680047,7.2014356,5.35987,4.7462144,3.744258,7.267228,5.978705,5.5193777,6.888205,1.8045547,3.543057
t107,10.117678,5.9237485,3.6574237,4.567825,3.1604059,2.8600469,4.1502156,3.7649877,3.0755463,6.229531,7.9476194,4.2422543,6.8762746,3.952232,4.74742,5.055558,7.1342998,5.2609715,4.9479804,3.79687,7.241231,5.7139215,5.4455414,6.7879915,1.9348181,3.347064
t73,10.255383,5.8041167,3.619915,4.7844095,2.9753559,2.6155295,3.9160173,3.8096778,3.0233674,6.26288,7.899434,4.2771697,6.8201895,3.8254213,4.6468897,5.201759,7.027228,5.257495,5.102864,3.762829,7.21144,5.4918394,5.3327975,6.706766,2.0252376,3.205721
t74,10.311142,5.7491045,3.5947523,4.830357,2.9178112,2.557168,3.867778,3.846984,2.9804163,6.2833667,7.884039,4.286625,6.7851906,3.7721114,4.5954924,5.2547874,6.9787383,5.2517257,5.156567,3.7255101,7.182947,5.438021,5.2911873,6.667259,2.0712035,3.153908
t25,10.564266,5.5084805,3.539541,5.039522,2.6072783,2.233289,3.6518795,3.8779917,2.8557088,6.346862,7.7647295,4.339744,6.6690483,3.5526297,4.3968315,5.481177,6.828109,5.267706,5.407011,3.7491045,7.1369743,5.181649,5.2117734,6.5607824,2.238198,2.9486315
t18,10.632859,5.4422674,3.5271342,5.1126447,2.5285985,2.1539485,3.5743835,3.885264,2.8204618,6.360074,7.731598,4.3477764,6.6336966,3.4928842,4.3539057,5.537541,6.789876,5.2750335,5.4734826,3.7557986,7.1233444,5.113055,5.1860313,6.5225043,2.2929525,2.8932931
t19,10.646707,5.4459147,3.5372336,5.1187797,2.5292258,2.144999,3.5751612,3.8770921,2.829312,6.365096,7.726889,4.35425,6.6328163,3.491261,4.355125,5.5338135,6.8012414,5.286797,5.4756374,3.7639832,7.123629,5.1177826,5.1974816,6.524833,2.2925568,2.9002602
t14,10.695356,5.417561,3.5081685,5.147519,2.4900944,2.1037538,3.5498137,3.8992193,2.7848406,6.3693337,7.725145,4.3459697,6.617267,3.4599786,4.313435,5.5775294,6.754796,5.278794,5.5112176,3.7539623,7.108395,5.0782623,5.1699257,6.493522,2.3137336,2.8584971
t42,10.809489,5.312515,3.4280856,5.2123675,2.3101618,2.0217655,3.3867884,3.985539,2.6939337,6.2889905,7.6789336,4.275341,6.5332465,3.3832467,4.2898865,5.638212,6.5988927,5.224453,5.5824823,3.6970716,7.0883436,4.916187,5.0127244,6.4694314,2.3235786,2.8020341
t69,10.966964,5.2839346,3.323914,5.329808,2.2355015,2.022082,3.0713644,4.1289983,2.5701468,6.20041,7.784684,4.1318064,6.521794,3.3812492,4.338417,5.6926947,6.4758253,5.1210456,5.571564,3.5623791,7.036733,4.823416,4.7731495,6.340589,2.387709,2.7205372
t91,11.011046,5.238617,3.2912838,5.3113413,2.153801,2.0257993,2.9228141,4.1773577,2.5476344,6.1602783,7.80134,4.090313,6.5157704,3.3676152,4.371811,5.719902,6.439615,5.071905,5.5729785,3.5181441,7.0429907,4.7831883,4.660501,6.34845,2.4106622,2.690984
t98,11.059798,3.2247844,3.6220918,1.6789916,-1.784312,1.5125767,2.8094742,4.0266504,3.9404576,6.2004404,6.1835065,4.9393563,6.445468,2.113319,4.8077946,6.7935796,7.189852,4.494705,6.397867,4.161091,8.429021,4.239852,4.057882,9.566352,2.512344,2.8068242
t193,10.99058,3.2189624,3.698227,1.6474804,-1.82606,1.4686171,2.7753272,4.1428485,4.0804276,6.2390685,6.021528,4.994158,6.479389,2.0330362,4.6919117,6.8835382,7.123438,4.6006217,6.4677114,4.063673,8.389297,4.161589,4.017408,9.607811,2.4740646,2.8753247
t194,10.953103,3.1398053,3.6010375,1.6307225,-1.8472579,1.5317224,2.8130531,4.062607,3.9633217,6.174862,6.1166244,5.0621047,6.4521937,2.024773,4.7382407,6.8638043,7.0741143,4.537347,6.3931417,4.1501617,8.470283,4.1805987,4.0454946,9.627353,2.4691095,2.8063045
t169,10.902141,3.1476212,3.670497,1.5923076,-1.9016105,1.4610145,2.7411666,4.1429634,4.051605,6.1999097,6.022734,5.082273,6.5387726,1.9608575,4.619921,6.877107,7.0476813,4.6488776,6.439188,4.046064,8.465477,4.132248,3.9738574,9.643373,2.394795,2.8582106
t244,10.935645,3.1105163,3.6823163,1.5619677,-1.9009742,1.4466892,2.7331543,4.15025,4.065558,6.2665253,6.053304,5.1049905,6.5316033,1.9379387,4.6630425,6.8460712,7.0927873,4.6337423,6.5122046,4.0436087,8.484418,4.1113896,3.9629085,9.691669,2.3875182,2.912593
t245,10.93727,3.1103156,3.6184227,1.57117,-1.8647343,1.5400409,2.810901,4.1510572,4.0743723,6.255434,6.0005646,5.091655,6.4918337,1.9658301,4.645801,6.883915,7.055973,4.654833,6.491032,4.0829506,8.507579,4.122005,4.0393915,9.6990185,2.415297,2.90185
t191,10.945151,3.096463,3.6026888,1.5621839,-1.8718001,1.5345186,2.799365,4.1377635,4.040287,6.2543755,6.042385,5.101203,6.504359,1.9680203,4.6751347,6.8625245,7.0769773,4.625656,6.4845476,4.095109,8.544493,4.1395326,4.0279517,9.700794,2.3929298,2.9085755
t215,11.009297,3.2355337,3.6402783,1.6265988,-1.8356533,1.5348281,2.8192272,4.2035103,4.1263986,6.268863,5.9403405,4.991506,6.4695816,2.0482154,4.707348,6.9613924,7.128138,4.593866,6.4855366,4.0693545,8.4823675,4.1768436,4.059064,9.637739,2.4599476,2.9294877
