,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
t4,0.4027502,-0.10868626,13.102781,-0.13461578,-0.10985146,-0.08464371,-0.16221525,2.6804655,1.6780269,1.8718756,-0.0453476,-0.040212415,9.213618,-0.22361869,8.135496,-0.22865285,-0.02548905,5.6985536,3.2384205,-0.3006052,11.947293,-1.5529674,-0.075445294,2.6888816,0.0073675117,1.9175205
t5,-0.0691781,-0.33176464,12.286426,-0.11551228,-0.116507955,-0.07124811,-0.14323129,2.1630027,2.2106266,0.9978677,-0.045859475,-0.022032812,8.668158,-0.21446863,7.701968,-0.18782264,-0.031754427,5.0110536,3.920347,-0.3476784,11.273453,-1.6344237,-0.12047164,2.7351956,0.20928541,1.4352754
t6,-0.060135763,-0.31316188,12.317452,-0.11686356,-0.11475913,-0.07176904,-0.14239383,2.2165165,2.154271,1.0699253,-0.046021596,-0.023732385,8.6508875,-0.21738599,7.757492,-0.1924619,-0.031731334,5.0450034,3.8547564,-0.3456982,11.312153,-1.6256776,-0.11383333,2.7313907,0.1623394,1.4249871
t8,-0.60800284,-1.2497084,6.146188,-0.05863413,-0.14879856,-0.0243031,1.6564419,-0.11868971,4.984338,-0.014362328,-0.03732209,4.38267,2.902389,0.0964171,5.928836,1.3940392,-0.004654805,3.2140884,6.1429787,-0.6330372,6.7584953,-1.8998172,-0.2435414,2.4000657,3.9215639,0.0029873038
t9,-0.62338126,-1.3254529,5.892463,-0.05735917,-0.15842198,-0.021585492,1.9160681,-0.1383868,4.973837,-0.01645238,-0.036708336,4.723118,2.718695,0.20361426,5.6294246,1.7434173,-0.005983173,3.024478,6.4091477,-0.6651424,6.5535836,-1.8927133,-0.262175,2.279066,4.3434463,0.001192206
t7,-0.7929014,-1.9178276,5.133103,-0.057259116,-0.22894998,-0.020571893,3.8613176,-0.25728858,7.353725,-0.024270251,-0.032754976,7.894342,1.653727,0.74667835,5.670628,4.0446167,0.08737241,3.012118,8.805085,-0.82555217,6.8937254,-2.2775645,-0.3438222,2.7776277,6.2847986,0.24483283
t67,9.39059,-1.2002953,1.0770717,6.2262483,-0.26538694,-0.006394845,0.37574577,-0.40647468,1.9565053,-0.0457916,-0.0073491735,1.7316245,0.7660773,7.0353494,-0.3725077,6.470528,-0.09838914,4.669757,6.497314,-0.0048008417,-0.26739326,-0.6114389,-0.85105973,-0.50477964,4.7450113,0.03300656
t260,12.915468,0.575048,4.8629236,5.378491,-0.035488706,0.42623642,-0.28684193,-0.097802475,1.5049883,-0.123283744,-0.01358059,-0.13272415,1.6170895,6.489073,-0.07535913,-0.077956915,-0.13443671,5.3207,7.132424,9.3748865,-0.3569316,2.7949815,-0.5685046,-0.32840604,0.015471251,0.12816636
t261,12.916949,0.57559055,4.8613315,5.3770366,-0.035516538,0.43015623,-0.286936,-0.097828224,1.5062742,-0.12338506,-0.013541882,-0.13272747,1.6160103,6.4894576,-0.075383954,-0.077901244,-0.1344072,5.318706,7.135297,9.375254,-0.35706657,2.7970557,-0.5685092,-0.32832265,0.01547908,0.1279083
t257,12.918527,0.5717314,4.8596954,5.3703675,-0.035650987,0.4322377,-0.2869698,-0.0981689,1.5098057,-0.12324692,-0.01350901,-0.1326913,1.6110139,6.4911494,-0.074905634,-0.07784241,-0.1345166,5.3220487,7.1225395,9.368146,-0.3567357,2.789339,-0.56798106,-0.32809868,0.015340705,0.128117
