accepted_species,estimate
t6,-3.06571
t352,0.68286645
t353,0.7934227
t326,0.5550401
t293,0.6159598
t298,0.7566755
t151,0.11419098
t473,0.8460315
t407,0.8935386
t425,0.60153866
t408,0.89666593
t419,0.9650478
t375,0.8138042
t91,-0.7885946
t79,-1.1790669
t90,-0.7290109
t255,0.23313256
t112,-0.5230037
t240,1.0506399
t482,0.98192406
t455,1.084424
t394,1.0754098
t232,-0.042749766
t70,-1.000757
t110,-0.84166366
t81,-0.91356033
t279,0.31273678
t66,-0.985092
t371,0.805181
t274,0.44078848
t107,-0.7629305
t101,-0.9101887
t392,0.9788974
t58,-0.34324726
t271,0.28885466
t132,-0.21726727
t49,-1.5094124
t10,-1.5520402
t148,-0.43168923
t139,-0.27529657
t398,1.1383705
t200,-0.08089412
t113,-0.07644756
t402,1.1296
t103,-0.2656615
t59,-0.5730935
t88,-0.60044575
t256,0.8046471
t346,0.5068319
t172,-0.2719511
