"accepted_species","estimate"
"t195",-1.09255806961366
"t198",-1.09255806961366
"t199",-1.09255806961366
"t123",0.121098417820552
"t77",-0.47535832825128
"t111",-0.572995610759407
"t112",-0.572995610759407
"t102",-0.572995610759407
"t110",-0.572995610759407
"t148",-0.572995610759407
"t149",-0.572995610759407
"t86",-0.572995610759407
"t84",-0.572995610759407
"t60",-1.28716041524591
"t99",-1.28950400450126
"t119",-1.27980945840534
"t167",-1.27980945840534
"t168",-1.27980945840534
"t67",-1.1136075561631
"t58",-1.08574348828727
"t49",-1.03002292703753
