"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106"
"t114",-0.160292917594399,-0.00717908673463047,0.202737744816387,-0.00483440985887973,-0.0419768548031323,0.133313486835226,0.00168882622188227,-0.000513618234649161,0.00537604717468167,-0.000956205413203532,0.216784918583037,-0.0105059892888888,0.037988450077124,-0.00082413330063037,-0.0112182606345992,2.07735096252703e-17,-5.86520858419524e-16,0.00109710827906151,-9.77308684032035e-05,-0.0626847109561303,0.012179530282499,-0.000189909679232442,1.634931063025e-07,-1.58888288853697e-09,9.79900133100912e-06,-3.30967738981574e-05,0.552627292395979,-0.000808769529628845,2.40429980363619e-05,-0.000393110375273176,1.50487261540988e-16,5.34511671035354e-17,3.31501085080932e-16,-1.4506625067856e-16,5.84240461189865e-05,-0.00476952669310229,0.000469933752421621,-0.0026572533042208,6.21674881060223e-05,-0.000743181725002606,0.00401244538149081,-0.00157637032779462,0.00351924542227408,-0.161758821567452,0.114020816932975,1.79185424855934e-15,-7.92009687000661e-17,9.06170284694844e-05,3.49801113380922e-05,-0.000155624942587945,0.0493233494346158,-0.002421092894133,0.0182132097019994,7.96986161498021e-06,-0.0465988239785601,-0.0304926131992068,-2.06862446168956e-06,0.0278427845564239,1.14883918492137e-05,0.0137069100469055,-4.50104340708185e-07,-3.10016563416447e-06,-5.27056136342123e-08,1.71352835602253e-06,9.67436310625234e-08,6.5445694215325e-08,2.57084813377712e-07,9.70408618634756e-17,-2.86229373536173e-17,-2.24062743453614e-05,-4.93456099450035e-08,-0.125634699533093,0.125594357070656,1.37910516340156e-16,1.96891114523368e-16,-1.89084858881472e-16,1.85073310843276e-16,-1.51788304147971e-18,-6.35884574162748e-17,1.21864324187371e-16,2.42807076528129e-16,5.97937498125756e-17,-1.02023424430886e-16,1.08210153077631e-16,-4.72928987638177e-16,5.46437894932694e-17,2.07733136248223e-16,6.90636783873266e-17,-6.80878964320897e-17,-1.7650811368064e-16,1.28369537222284e-16,1.43114686768087e-16,2.39391839684799e-16,-1.74339709335669e-16,-4.42354486374086e-17,2.25080371007991e-16,-1.21430643318376e-16,-4.20236762055382e-16,-1.37910516340156e-16,1.22298005056365e-16,1.68125875634612e-16,0.0681294059347927,2.29850860566927e-17,2.38524477946811e-16,-0.322535755084261,-0.599809178392962
"t115",-0.160292917594401,-0.00717908673462967,0.20273774481639,-0.00483440985887943,-0.041976854803133,0.133313486835229,0.00168882622188237,-0.000513618234648858,0.00537604717468167,-0.000956205413203544,0.216784918583036,-0.0105059892888886,0.0379884500771228,-0.00082413330063044,-0.0112182606345991,1.28334233234792e-16,-2.75178583790119e-16,0.00109710827906186,-9.77308684033671e-05,-0.0626847109561304,0.0121795302824965,-0.000189909679232632,1.63493106182973e-07,-1.58888280201423e-09,9.7990013311528e-06,-3.30967738982339e-05,0.552627292395983,-0.000808769529628736,2.40429980365136e-05,-0.00039311037527351,-1.68122369649911e-16,-1.6691518935548e-16,3.04060788261349e-17,2.71757352959392e-16,5.84240461193546e-05,-0.00476952669310394,0.00046993375242159,-0.00265725330422303,6.21674881062454e-05,-0.000743181725002002,0.00401244538149117,-0.00157637032779656,0.0035192454222744,-0.161758821567459,0.114020816932978,1.19001993122984e-15,-1.22117284132151e-16,9.06170284684371e-05,3.49801113377778e-05,-0.000155624942590254,0.0493233494346213,-0.00242109289413452,0.0182132097019998,7.96986161541995e-06,-0.0465988239785554,-0.0304926131992012,-2.06862446340358e-06,0.027842784556419,1.14883918501481e-05,0.0137069100469076,-4.50104342007229e-07,-3.10016563770437e-06,-5.27056138265159e-08,1.7135283527674e-06,9.67436320248373e-08,6.54456947866785e-08,2.57084810721779e-07,7.14892894481511e-17,-2.5810971821991e-16,-2.24062743490573e-05,-4.93456075385507e-08,0.125634699533092,-0.125594357070655,-3.82092324301882e-16,1.94169847057232e-16,7.93872718482248e-16,3.31010956738831e-16,-1.51985837325616e-16,1.72587117856287e-16,-2.86586848053687e-16,-4.42312324152441e-16,-2.24065557961531e-16,7.7164770498072e-17,-1.91472634009186e-16,1.06847950852629e-15,-3.27907276902792e-16,-7.32201977874648e-16,-3.79346353547136e-16,1.76181559669689e-16,3.31083677068768e-16,-1.39927470600906e-17,2.8289109199152e-16,-4.00947227525671e-16,-2.09635528145256e-16,5.01107079108412e-17,-3.4606718807346e-16,2.6481230515314e-17,7.34688153399409e-16,-2.14435710999642e-16,-1.6147543370796e-16,1.77220689305424e-16,-0.0681294059347933,-3.65343238508197e-16,-1.37691907327989e-16,0.322535755084257,0.599809178392957
"t72",-0.164587929618371,-0.00746062962113247,0.213529395395536,-0.00513234984823734,-0.0453883133776601,0.150876827803866,0.00206282123486889,-0.000646052131101685,0.00737684278948758,-0.001321958596974,0.316232031029651,-0.0175639323505157,0.0661440153831311,-0.0014753476716157,-0.0202179013441787,-2.97939524319296e-17,-3.87241585764426e-17,0.00232938525635693,-0.000221178013550697,-0.15813068669371,0.0507756775858073,-0.000876545929522093,1.10637116403584e-06,3.43030051666754e-08,-2.03138623099337e-05,3.69632594420625e-05,-0.409729134195538,0.000505696515371317,-1.41941866076058e-05,0.000203374790512297,1.99652101525037e-17,4.29443361931077e-17,-4.01846659358067e-18,5.38105804799198e-17,6.19573235642574e-06,-0.00106775423571094,0.000137753193258864,-0.00087256392350204,2.33242862141458e-05,-0.000326413321857419,0.0020507178486235,-0.000834477592043774,0.00209921193953279,-0.0975408447503316,0.0713576910468126,1.50901333064163e-15,-2.53703937981007e-15,7.61264404329632e-05,2.9935319182195e-05,-0.000142666514661107,0.0766330870450142,-0.0054883598105735,0.0469433730945199,2.12913602413143e-05,-0.136925663977144,-0.089743715432388,-6.24228248575931e-06,0.114264252548873,5.56781614902505e-05,0.172787393919618,1.01626123378447e-06,4.91249027445548e-06,8.2459908198083e-08,-2.38793829077525e-06,-1.2999381068275e-07,-8.49769992798902e-08,-3.27795091656013e-07,-5.16827666526778e-17,-1.05048435243742e-15,1.8609180533944e-05,3.9861882743749e-08,0.0705782435822501,-0.0745929229849059,-0.0257745866792831,0.158729473340023,0.187263127044456,0.148461654142709,-0.0400513401161439,0.0452799681527715,0.0358631191500111,0.0273478839032784,-0.0329726349612977,-0.0229922791606075,0.00670839559567575,0.0831410102225614,-0.115568994007498,-0.0875365869938679,-0.0930357007912476,0.0453902408121707,-0.028689894696097,0.0110436127668863,0.174358108422552,0.100343370594669,0.0226755064810562,0.0371479705622557,0.0267869794888418,0.0104417552795676,0.059288285805409,-0.0293815199793243,0.0615050837553466,0.203807904607404,-0.435233106519815,0.0362767667742322,0.137132427409449,-0.234455255104979,0.0462355430978408
"t73",-0.164587929618371,-0.00746062962113259,0.213529395395536,-0.00513234984823749,-0.04538831337766,0.150876827803866,0.00206282123486884,-0.000646052131101491,0.00737684278948754,-0.00132195859697397,0.316232031029651,-0.0175639323505158,0.0661440153831311,-0.00147534767161527,-0.0202179013441785,2.24443743683921e-16,-2.37110358541629e-17,0.00232938525635688,-0.000221178013550641,-0.15813068669371,0.0507756775858066,-0.000876545929522227,1.10637116403427e-06,3.43030052490944e-08,-2.03138623098773e-05,3.69632594421969e-05,-0.409729134195536,0.000505696515371365,-1.41941866073246e-05,0.000203374790512732,8.35865083669824e-18,-3.19612091932881e-17,2.23299150750558e-16,-1.72598577483007e-16,6.1957323563794e-06,-0.00106775423571077,0.000137753193260166,-0.000872563923501366,2.33242862143579e-05,-0.000326413321856219,0.00205071784862302,-0.000834477592043246,0.00209921193953296,-0.0975408447503304,0.0713576910468118,5.41965123685913e-16,3.1664493393745e-15,7.61264404323094e-05,2.99353191817277e-05,-0.000142666514660499,0.0766330870450138,-0.00548835981057307,0.0469433730945211,2.12913602410589e-05,-0.136925663977148,-0.0897437154323904,-6.24228248408804e-06,0.114264252548873,5.56781614929371e-05,0.172787393919607,1.01626123088067e-06,4.91249027479982e-06,8.24599066781281e-08,-2.38793829147144e-06,-1.29993806800293e-07,-8.49770004243184e-08,-3.27795088699572e-07,-4.84631116386235e-16,-2.97782265399562e-16,1.86091805318755e-05,3.98618815471236e-08,-0.0705782435822497,0.0745929229849062,0.0257745866792835,-0.158729473340023,-0.187263127044457,-0.14846165414271,0.0400513401161438,-0.0452799681527713,-0.0358631191500114,-0.0273478839032792,0.0329726349612977,0.0229922791606077,-0.00670839559567592,-0.0831410102225613,0.115568994007499,0.0875365869938677,0.093035700791248,-0.0453902408121705,0.028689894696097,-0.0110436127668867,-0.174358108422553,-0.100343370594669,-0.0226755064810572,-0.037147970562256,-0.0267869794888423,-0.0104417552795677,-0.0592882858054088,0.0293815199793245,-0.0615050837553472,-0.203807904607405,0.435233106519816,-0.0362767667742326,-0.13713242740945,0.234455255104981,-0.0462355430978401
"t66",-0.161757603697232,-0.00727605578899981,0.206494728586239,-0.00493878096991208,-0.0431886928060345,0.139757693370141,0.00183274629314141,-0.00056542714693188,0.00619366181939488,-0.00110618304686026,0.258522291115244,-0.0136199984998974,0.0505708046166876,-0.00111756585327913,-0.0152813102482785,-3.53775049246629e-16,-9.10333738476723e-17,0.00167703759071917,-0.000156620151959763,-0.1091519119432,0.0321944384352572,-0.000549034115898948,6.68727509786155e-07,1.88384117772126e-08,-9.19698574153117e-06,1.4279498159674e-05,-0.135913985860511,0.000155454415024421,-4.24542176790965e-06,5.69218276425693e-05,-4.33909222294633e-17,1.66677041967574e-19,-5.00825515142177e-16,-7.82121034611097e-17,-7.75214206371809e-07,0.000341486243879209,-6.42336096501801e-05,0.000479415922802762,-1.55606610152744e-05,0.000273111657992332,-0.0021111998583392,0.000899317417707904,-0.00262132750315348,0.123358280188496,-0.094172134734119,-1.65149599374008e-15,-1.24129629516508e-15,-0.000133782154698168,-5.34051623046539e-05,0.000268410753754578,-0.192323040505159,0.0155076884122802,-0.136655350116609,-6.24518471078737e-05,0.409212184635186,0.268285865953865,1.87467107882843e-05,-0.359702323728914,-0.000178744690928009,-0.591838931421341,-4.41666919532325e-06,-2.30332558087905e-05,-3.87853829821075e-07,1.15760519055179e-05,6.36561414391054e-07,4.20192760178215e-07,1.6294402129438e-06,9.53677144890155e-16,1.82062300525639e-15,-0.000107106576505642,-2.31976278444276e-07,2.28983498828939e-16,4.09394740330526e-16,-2.69226285442566e-16,1.20753334924124e-15,1.06398241974481e-15,1.34496084636078e-15,2.52356349405882e-16,-2.42011994569271e-16,2.69775516037149e-16,1.04626674528362e-15,1.71496965930064e-16,-4.42674325169419e-16,9.91937123158557e-17,-5.23652851076361e-16,-1.1031548585481e-15,4.28372698525719e-16,-4.82681593129791e-16,-2.32376576462074e-16,3.74422215023128e-16,7.7672147943271e-16,4.19160303831761e-16,-2.44996923079289e-16,7.44518082950531e-16,4.66461765038139e-16,7.07190152648968e-16,-6.17540589667528e-17,-2.76903133304816e-16,-1.20998487619129e-16,6.659834120085e-16,1.25333331148814e-15,-1.04083408558608e-15,1.24486978042189e-16,1.11128531154808e-15,-2.3037127760972e-15,1.38777878078145e-16
"t48",-0.150558830435957,-0.00654929205409427,0.178943344439663,-0.00418304293418302,-0.0346621361365122,0.097394961343731,0.000979820934289879,-0.000269516192860724,0.0019716198949743,-0.000338000371679769,0.0563631620427436,-0.000314705018321881,-0.00142636101870628,6.88729996659516e-05,0.00106225397964946,1.29635646569773e-17,2.21298766310832e-17,-0.000404561250764075,4.67360334810827e-05,0.04202963489097,-0.0212065887933301,0.000382087790237896,-5.35758611887295e-07,-1.98672616963985e-08,1.2707310942505e-05,-1.95401631700339e-05,0.133233756557648,-9.25480086109399e-05,1.77590379088198e-06,6.10986428313434e-06,-4.7306342203477e-16,5.82007902358306e-17,-2.14617721806121e-16,2.92721552252411e-16,-7.95789999220937e-05,0.00900417145681559,-0.00106308326037634,0.00655778999228579,-0.000171030854437552,0.00233554165943351,-0.014293599927271,0.00577362101231266,-0.0140815721876886,0.652121595926514,-0.471275160992645,-7.99242464795269e-15,1.20167983156751e-15,-0.000434577216060643,-0.00016879044309233,0.000765585856687222,-0.228354911632266,0.00743623216549659,-0.0406175341146978,-1.56496416287182e-05,0.055178439824543,0.0356767199759104,1.95928132110963e-06,0.0689134099862108,5.66120718590038e-05,0.437283499768362,1.07352311297315e-05,6.97407799259085e-05,1.18426901380916e-06,-3.82096879996367e-05,-2.15452495161548e-06,-1.45648258737114e-06,-5.72036216192615e-06,-1.07329282402855e-15,-9.13828124596484e-16,0.000516395980931222,1.14282240747448e-06,1.06789577181132e-14,3.8441472227646e-15,1.99027127305317e-16,-8.84178272938951e-16,-5.89154111075412e-16,7.08411424083665e-16,-7.44970353773382e-17,2.50480821241609e-16,-8.3198114202726e-17,-2.55028113291052e-16,3.918304909549e-16,-9.74596224773379e-17,-3.59149847679561e-16,-1.38493990956146e-16,7.76990820370727e-16,5.24979920490664e-16,3.8210092551082e-16,-2.99337468561182e-16,-9.88563120622256e-17,-6.98928786081229e-16,-9.80064694788292e-16,3.20003935715611e-16,-2.71574978021303e-16,-3.82736711845812e-16,4.98871648801213e-18,-5.78735933957618e-16,-1.00857667758406e-16,-1.73686120717521e-16,1.04209965546214e-16,-5.839753220768e-16,2.79290479632266e-15,9.69324726169535e-17,-7.14904125120009e-16,1.77635683940025e-15,2.22044604925031e-15
"t92",-0.148655557294213,-0.00641062269946385,0.173038307293817,-0.00401040889201285,-0.0324331863857567,0.0827300411135756,0.000556150944287311,-0.000104476784738603,-0.00119083209500896,0.000250658554030604,-0.124263522834251,0.0162831592358603,-0.0722582613050642,0.00178114618702246,0.0249744331408318,-2.34140655649033e-16,-1.5247618277856e-16,-0.00454850929751608,0.000498114334828779,0.441545398759468,-0.304132184183924,0.00598167954314594,-1.19164587726105e-05,1.35169933681999e-06,-8.01351705430818e-05,5.86829107405247e-05,-0.0863483929083863,-0.000194398219277552,8.41194912778917e-06,-0.000221895655175275,2.78932209842813e-16,1.13987745786543e-16,-5.62779484594509e-17,-1.90310146383292e-16,9.07569983971856e-05,-0.00737865799663457,0.000708884763382604,-0.00392966747051762,8.88666408584773e-05,-0.000999679302083744,0.00494066249573614,-0.00189134318199548,0.00379083188370133,-0.172241839112278,0.116401567786193,4.81970676736766e-16,-5.45534852561965e-15,5.29487000883641e-05,1.92922278372392e-05,-6.59790823428186e-05,-0.0419732990191139,0.00496800886258638,-0.0453442673227946,-2.08153101266786e-05,0.13661566402573,0.0895587344172697,6.24541473607898e-06,-0.107616716813828,-4.66907194847449e-05,0.1693905346556,-4.76969220391194e-06,-2.48135299708223e-05,-4.17992367112422e-07,1.25357796692354e-05,6.90705142568162e-07,4.56871218059089e-07,1.77373611045835e-06,-1.2959180349908e-15,-1.5333834458831e-15,-0.000121276958495286,-2.63499361030026e-07,0.634385048935328,0.267212152561443,0.00353887481472142,-0.00739157612714446,0.016666282959645,0.0568572320405143,-0.00248621549188694,0.0101001474073867,-0.00668745077700549,-0.00156688655896985,0.00292043610435216,-0.0204178889754805,0.0170646241617488,0.0189281418208607,0.00909643207144134,0.000977201821514315,-0.000462666974724147,0.0116367378974558,0.00194310955225012,-0.0286000557880563,0.0187174233109346,-0.00289677359979346,0.00138971115509389,0.00284985765781481,0.0106536755146482,-0.0212873869671192,0.00990871266989339,-0.0254665167514782,-0.00717094244364721,-0.0224204390732561,0.110912526254262,0.0145245595519443,-0.0183257612997447,-0.0663161302797738,-0.0286669651778994
"t93",-0.148655557294213,-0.0064106226994639,0.173038307293817,-0.00401040889201279,-0.0324331863857571,0.0827300411135755,0.000556150944287525,-0.000104476784738823,-0.00119083209500901,0.000250658554030524,-0.124263522834247,0.01628315923586,-0.0722582613050627,0.00178114618702242,0.0249744331408313,-1.42817578734736e-16,-1.36921190620499e-17,-0.00454850929751561,0.000498114334828736,0.441545398759463,-0.304132184183918,0.00598167954314582,-1.19164587725671e-05,1.351699336647e-06,-8.01351705430609e-05,5.86829107401298e-05,-0.0863483929083836,-0.000194398219277676,8.41194912813511e-06,-0.000221895655175402,-3.26740313220006e-16,-2.04439328549286e-16,6.39461969170456e-17,4.56516012502236e-17,9.07569983970536e-05,-0.00737865799663358,0.00070888476338074,-0.00392966747051797,8.88666408590366e-05,-0.000999679302084249,0.00494066249573626,-0.00189134318199541,0.0037908318837012,-0.172241839112265,0.116401567786185,1.50783075515421e-15,5.56799699980053e-15,5.29487000881517e-05,1.92922278378018e-05,-6.59790823427415e-05,-0.0419732990191234,0.00496800886258605,-0.045344267322794,-2.08153101271108e-05,0.136615664025723,0.0895587344172646,6.24541473670584e-06,-0.107616716813836,-4.66907194845637e-05,0.169390534655606,-4.76969220497885e-06,-2.48135299737872e-05,-4.17992370488741e-07,1.25357796693316e-05,6.90705140260177e-07,4.56871218314193e-07,1.77373610618712e-06,-3.25636997661824e-17,1.34361444100682e-15,-0.000121276958493544,-2.63499360737485e-07,-0.634385048935338,-0.267212152561445,-0.00353887481472161,0.00739157612714394,-0.0166662829596464,-0.0568572320405154,0.00248621549188711,-0.0101001474073869,0.00668745077700547,0.00156688655896986,-0.00292043610435186,0.0204178889754809,-0.0170646241617492,-0.0189281418208613,-0.0090964320714407,-0.000977201821514322,0.00046266697472412,-0.0116367378974562,-0.00194310955224962,0.0286000557880568,-0.0187174233109363,0.00289677359979309,-0.00138971115509426,-0.00284985765781528,-0.0106536755146485,0.0212873869671191,-0.00990871266989369,0.0254665167514784,0.00717094244364718,0.0224204390732553,-0.110912526254261,-0.0145245595519452,0.0183257612997439,0.0663161302797734,0.0286669651778937
"t27",-0.14609921140599,-0.00625202573672956,0.16733760817086,-0.00385915452046615,-0.0308614006402969,0.0766331045445926,0.000494121140669108,-9.14384574735583e-05,-0.000999833057399075,0.000209745028062042,-0.10158645384708,0.0126268195492955,-0.0552454880949343,0.00134920615432612,0.0188764429404951,-1.36336333682964e-16,-4.48540742734051e-17,-0.00327469277692606,0.00035272377015249,0.304782869739065,-0.192835730519665,0.00374669030903026,-7.2027038063768e-06,7.42321838487854e-07,-3.62807431538685e-05,2.26701467496161e-05,-0.0286432017480709,-5.97592835640079e-05,2.51597875452525e-06,-6.2105564838534e-05,-1.43481430860233e-16,1.63066533733888e-16,-1.97004670145151e-16,2.07254220629693e-16,-1.13555767702549e-05,0.00235982225110172,-0.000330549340462525,0.00215909127794799,-5.92868592537585e-05,0.000836436669002062,-0.00508637790815737,0.00203830262507512,-0.00473368681334017,0.217831382368858,-0.153617416202988,-1.53996046665209e-15,-7.70601217224992e-16,-9.30503402778399e-05,-3.44176907762804e-05,0.000124132108124538,0.105338735507923,-0.0140374057331333,0.132000244513769,6.10554962575232e-05,-0.408285727507483,-0.267732871333708,-1.87561175081808e-05,0.338775971019049,0.000149892130053253,-0.580203860647979,2.07290723758839e-05,0.000116343514478655,1.96604563220744e-06,-6.0769927202649e-05,-3.38228601685034e-06,-2.25912868516963e-06,-8.8170842926947e-06,2.37466799112147e-15,-1.61359693838447e-16,0.000698018905809732,1.5334348893342e-06,-1.04083408558608e-16,-1.72084568816899e-15,-2.16139865010822e-16,1.38623708239715e-15,2.27794922909286e-15,7.33725439670408e-16,-1.63118929201223e-16,-3.16976825078314e-17,-8.86526011236967e-18,2.34818908273522e-16,-5.21596499236601e-16,-3.9433506937683e-16,1.82773399182742e-16,3.09933292838558e-16,-1.21920799919549e-15,-4.74782109517702e-16,-4.3990598501809e-16,6.43889785324598e-16,-7.38305799610841e-16,9.78955581586837e-17,2.48212012574824e-15,4.56267338791879e-16,-1.69911039521736e-16,7.16517515039719e-16,5.1463392440579e-16,1.56992968868075e-16,-5.55328673251223e-16,-1.54196398054395e-16,1.30646148344545e-16,1.77820697425383e-15,-4.72191730160887e-15,4.9286476253564e-16,1.37602412163958e-15,-4.30211422042248e-16,4.8017145815038e-15
"t23",-0.136029938301778,-0.00559104996358122,0.141976861092928,-0.00315876761863157,-0.0228425707250216,0.0355650039145905,-0.000357905701729749,0.000205334659184674,-0.00516068281777055,0.000963876648958075,-0.292095531630739,0.0223057358725307,-0.0877131803763344,0.00199209742360808,0.0273807136069549,-2.58024795294762e-16,3.87926065802567e-16,-0.0027950184601638,0.000217676124295669,0.0571767084830053,0.494945645479269,-0.0124795325184956,5.0888488487878e-05,3.24564406616142e-05,-0.000348345035466934,0.000185097386020933,-0.0252746923834681,-0.000892988497430803,3.37073292525207e-05,-0.000769190594608293,-1.00806295304562e-16,-2.84953895549151e-16,-1.57071410486293e-16,-1.06143614869213e-16,0.000195198220524576,-0.0141812504060957,0.00125055630775603,-0.00657933226376379,0.000137075190362604,-0.00133397478669622,0.0052008456548309,-0.00183681491720069,0.00238472590174039,-0.101931461793687,0.0528714560480561,-4.3392848590289e-16,1.13781909288435e-15,-9.33802831804563e-05,-3.96008310229606e-05,0.000235590947411312,-0.202077100422557,0.00960802894020357,-0.0551233065602099,-2.10914467745387e-05,0.0626684469348704,0.0402169577575594,1.85876478304511e-06,0.208638818841166,0.000171677706602686,-0.0178155291502486,-3.0655425539368e-05,-0.000137329330597288,-2.30186462489703e-06,6.60611341072434e-05,3.59141124032083e-06,2.3462846918121e-06,9.05008627124461e-06,4.83375051577641e-16,-4.27750480685548e-17,-0.000539071903944099,-1.16199171909676e-06,-0.0405996138663737,0.0279847142975557,-0.0908878888491197,-0.00718263832141946,0.144417468883228,-0.105611956126692,-0.00516143164845816,0.062944702702643,-0.0710182579205704,-0.199793806410349,-0.0454276974550436,-0.0272299211537453,0.00864728450566704,0.279853351400103,-0.0773037239138247,-0.187878711945869,-0.119149096537356,0.10751360130591,-0.00943876271083502,-0.161380844308853,-0.0694787829895127,-0.06270957335704,0.176598076220663,0.0541977395928534,-0.0904694207970931,0.169295095947217,0.330496404423361,0.127252388079822,-0.0850176207489197,-0.0238541844364671,0.125484955785107,0.053540276019653,-0.0416494430181276,0.0138927569642244,0.0211463038244707
