"accepted_species","trait_OU_scaled"
"t18",0.638664479716605
"t19",-1.18330755082003
"t21",0.381777626603812
"t65",1.20404138285489
"t66",0.0946913126512034
"t70",-0.555153181621693
"t71",0.264354526195282
"t53",-0.886907521882471
"t34",0.152925263562777
"t35",1.59948624439129
"t86",1.17836679488641
"t87",0.78657933353651
"t58",0.318412321045449
"t59",-0.509582201839879
"t95",-1.60103167881835
"t96",-1.89223735769444
"t93",0.582554871892708
"t94",0.460410071597903
"t45",-0.376793181908623
"t56",1.15157819499172
"t57",-0.0888924861355231
"t44",0.565433868624319
"t78",0.919228331575132
"t79",1.19031159634443
"t43",0.187605853959626
"t97",-0.0807160161601728
"t98",0.337368512960062
"t88",-0.222097033282248
"t10",1.01014607364635
"t7",-1.3076867422292
"t14",-0.202267273386426
"t39",NA
"t40",-0.0614149160967877
"t11",NA
"t89",NA
"t90",NA
"t84",NA
"t16",-1.51977408300237
"t23",NA
"t24",-0.178564216236904
"t60",0.203945248369946
"t61",0.312844373277006
"t82",-1.12357814537537
"t83",-0.189008596255639
"t33",NA
"t26",-1.16361769463371
"t27",NA
"t28",NA
"t64",-2.30614378285141
"t80",-0.400733100965242
"t81",NA
"t62",-0.39324405753809
"t63",-0.0747717289582986
"t32",0.0115314498222881
"t41",0.840594645254139
"t42",0.0796111654773087
"t5",2.0670600906104
"t85",-0.909187099367121
"t38",0.0304668177634244
"t29",1.09768263100794
"t9",1.0134495097663
"t25",-0.182552538205425
"t3",-0.320227179166926
"t12",0.268122484573474
"t8",0.38659493138978
"t22",1.05199878221631
"t49",1.1153904148798
"t50",0.593105596757958
"t74",0.159315596942755
"t75",-0.85746302522852
"t31",-0.0192084249954186
"t68",1.25118668239377
"t76",2.73816402150911
"t77",2.800080915151
"t15",0.300291039212836
"t13",1.13225406355362
"t4",-0.224599433214043
"t36",0.789823130964793
"t37",-0.166163972831241
"t30",-0.00915065031781331
"t54",0.673886057384356
"t55",1.56675431468508
"t72",0.283571455404828
"t73",0.717958684624725
"t67",-0.782280963539011
"t20",-0.574276759888156
"t47",-0.33660796555518
"t48",-1.15683932800549
"t46",-0.0306967937261689
"t51",-0.238819896989478
"t52",0.120322420089532
"t69",-1.82185048242558
"t99",-1.58069372902096
"t100",-1.51283371105963
"t2",0.488557636785235
"t6",0.245223053661811
"t17",0.0171762520863702
"t91",-1.8688551933921
"t92",-1.63050952318214
"t1",0.0729606446570963
