"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109"
"t1",0.0492544095045292,-0.0216214513832789,0.0157003973935326,-0.026181161970213,0.00439654781312658,-0.00205255082397048,-0.000848786945848948,0.0471586717500369,-0.0662266256718824,0.00362471531759639,-0.0183908947594066,0.0675218266391576,-0.182906749278171,0.0588675275877736,-0.022453924413453,0.201069686587067,-0.00918382611992548,8.93325548162996e-16,-2.05520948013278e-17,-0.0610921566515607,0.132030693557573,0.0024117359484564,-0.00950407251232475,0.0934572459346113,-8.89384051601121e-05,0.000799046407608093,-0.0066410100428236,0.00425870517625569,-3.07539675438226e-05,0.0142436296947373,-0.00170185968147258,0.00730134771841712,-0.0127235364434179,5.28605770274366e-16,-8.27788358692683e-17,-1.31513723522492e-16,0.0137484473614963,-0.0433439206621455,0.120671287693609,-0.0281014969006203,0.102652194064854,-0.496809857086272,0.0515236248018041,-0.00871673364500971,0.554550293417389,-0.0433512293190344,-0.0259499690988419,0.0501512991312154,0.0304582678907648,-0.467567929234828,0.230773675237029,-0.00147212640100348,-8.32910938708327e-06,-0.00513966095553828,0.00376640896140793,0.000635945579932086,0.00176139749852124,0.00045539162444341,-0.00734965327895868,-0.000228261172758149,-1.17505417174686e-16,-4.9853023482944e-17,0.00458457188151411,0.0011169698022958,0.00161433480525135,-0.0602975167242173,-0.00542643926909041,0.00271571488937167,0.00386308586058854,-0.0201038308847956,-0.000134078732885996,-0.00017453673174675,0.000537316865419911,-2.90504182941079e-05,-0.000139296727522122,-1.70513344904809e-15,1.28477957439532e-16,1.89301699315969e-16,-1.55908272403416e-16,-5.42101086242752e-17,-2.00631612018443e-16,2.55871712706579e-17,-1.11293353005637e-16,2.21177243187043e-17,-3.90312782094782e-17,-4.46908135498525e-16,1.99601619954581e-16,-7.80625564189563e-17,9.62771529167128e-17,-1.645818897833e-16,1.17202254845683e-16,-3.9269802687425e-16,1.17093834628434e-17,-4.96564594998361e-17,-3.8597597340484e-17,1.13624387676481e-16,6.50521303491303e-17,1.82579645846559e-16,7.24518101763438e-17,-2.81892564846231e-17,-2.50233861409654e-16,-8.67361737988404e-19,-2.2025567134043e-16,3.07398420953953e-16,-3.72912292039985e-15,1.14058068545475e-16,-2.355971320811e-16,-2.05835782446373e-16,3.14418630020796e-17
"t45",0.0697359552858874,-0.0418335547533581,0.00587347229495883,-0.0288337705793127,-0.00459979807689901,-0.00113963089227457,-0.000582824614772166,0.0478295695212877,-0.0441638492761555,0.00543021934588312,-0.0151055937114818,0.0689281393015672,-0.26795446154896,0.0655429218862704,-0.0286837320213674,0.39395797302661,-0.00668495944183873,1.49708193627374e-15,-3.78007842843265e-16,-0.0854891794300737,0.287515839327862,0.0386804778723663,0.021326817396325,0.238326443432805,-0.00056501841713255,-0.0359512170259002,-0.0200817165877132,-0.018884905935193,9.51349872855313e-05,0.052373094422886,0.00326553306168621,0.0282888057845179,0.0166369058616301,-1.16548509492357e-16,-6.51666351574121e-16,1.71418577429569e-16,-0.0104442165976942,0.088417325051708,-0.17095758041097,-0.00342952418444701,-0.0339700266648358,0.154564787245624,-0.0130249787578399,0.00209992426285994,-0.128129102040029,0.00954435644801603,-0.00336879074050972,-0.00942878634789458,-0.00552721097926815,0.0820776137958483,-0.0364924443970739,0.000213277999110558,1.11189021677943e-06,-0.000619870612480318,-0.000436265398621682,-7.3397986684822e-05,-0.000203105693806356,-5.2221502954806e-05,-0.00153515270911819,-5.13833149646855e-05,-5.84414541510543e-16,6.91283790296321e-17,-0.000461794630385529,-0.000112766488842425,-0.000187416986485459,-0.017059096996505,0.000294827240814393,-0.000170112897898465,-0.000256165804689467,0.00133381849438503,8.73105210562659e-06,1.13558666493321e-05,0.000184278308733037,1.65605274158144e-06,7.91804059588758e-06,-0.143926725322232,0.0129548590407952,0.0631473115716992,0.0130745743978413,0.0146701275390999,-0.079745109304094,0.0552556195140784,-0.0306385991411081,0.059788506349033,-0.00513757386004516,-0.0444009140765305,0.0647192238222452,-0.0286876931090182,-0.00192238573450436,-0.132240357163006,0.0030379618081433,-0.0702084190270509,-0.0202615538395779,0.0189642967548008,-0.0483203493415859,0.0257085115441119,0.0124806883129255,0.0361332946298202,0.0210263509010993,-0.0695731354499635,-0.107330745033503,-0.0100916575447828,-0.108699310515142,-0.0278403922102288,-0.625238649793505,0.00100293798907062,-0.0700659858821522,-0.008647192580121,0.0273495574167214
"t46",0.0697359552858871,-0.0418335547533577,0.00587347229495874,-0.0288337705793126,-0.00459979807689879,-0.00113963089227458,-0.000582824614772566,0.0478295695212882,-0.0441638492761556,0.00543021934588333,-0.0151055937114819,0.068928139301567,-0.267954461548961,0.0655429218862698,-0.0286837320213675,0.393957973026608,-0.00668495944183836,1.25327143835417e-15,-4.05420529064436e-16,-0.0854891794300733,0.287515839327858,0.038680477872365,0.0213268173963225,0.238326443432804,-0.000565018417133195,-0.0359512170259012,-0.0200817165877105,-0.0188849059351927,9.51349872853961e-05,0.0523730944228896,0.00326553306168571,0.028288805784517,0.0166369058616301,-2.41996709840654e-17,-2.89759602679216e-17,8.53111203397325e-17,-0.010444216597695,0.088417325051704,-0.170957580410977,-0.00342952418444909,-0.0339700266648329,0.154564787245617,-0.0130249787578387,0.00209992426286074,-0.128129102040028,0.00954435644801724,-0.00336879074050661,-0.00942878634788732,-0.00552721097927091,0.0820776137958449,-0.0364924443970778,0.00021327799910286,1.11189021961415e-06,-0.000619870612481364,-0.000436265398615221,-7.33979866855666e-05,-0.000203105693799445,-5.22215029508075e-05,-0.00153515270913057,-5.13833149586611e-05,3.19292243113867e-16,4.07703534739211e-17,-0.000461794630379151,-0.000112766488838458,-0.00018741698648506,-0.0170590969965214,0.000294827240800995,-0.000170112897897836,-0.000256165804683115,0.0013338184943802,8.73105210696595e-06,1.13558666503023e-05,0.00018427830875709,1.65605274368705e-06,7.9180405990549e-06,0.143926725322234,-0.0129548590407953,-0.0631473115716995,-0.0130745743978416,-0.0146701275391,0.0797451093040943,-0.0552556195140787,0.0306385991411081,-0.0597885063490336,0.00513757386004556,0.0444009140765303,-0.0647192238222455,0.0286876931090181,0.00192238573450444,0.132240357163007,-0.00303796180814352,0.0702084190270511,0.0202615538395777,-0.0189642967548009,0.0483203493415862,-0.0257085115441119,-0.0124806883129255,-0.0361332946298203,-0.0210263509010994,0.0695731354499636,0.107330745033503,0.0100916575447833,0.108699310515143,0.0278403922102286,0.625238649793508,-0.00100293798907055,0.0700659858821523,0.00864719258012102,-0.0273495574167216
"t31",0.0935672864746276,-0.0656865959679626,-0.0062609933275764,-0.0838818492804249,-0.0463103151395567,0.000984275920370602,2.51210149490397e-05,0.0117220506072931,-0.00368059909094942,0.00303568895745919,-0.00352413445933393,0.0224001767893793,-0.113850566736374,0.0128821795717763,-0.00859270162999109,0.190574765070105,0.0143311026276753,-4.44025584178804e-16,-3.20182723350037e-16,0.0576751670354985,-0.0613180930808063,0.00263225802878642,0.00433522740502667,0.00469147732872792,-5.6604392772917e-05,-0.00501536883100645,0.00542591413772311,-0.00306753763909892,1.92672213227076e-05,-0.0737253866605555,0.000230111088589943,-0.00436546674958067,0.00109325261681131,1.76255290408168e-16,-1.72299788724585e-16,-5.4372176896301e-16,0.00235552644005271,-0.246523850828755,0.584594449376389,0.0920822533114767,-0.0595718160910297,0.115889155472314,-0.00642399688503686,0.000965573574714305,-0.0557751892473427,0.00399076158283441,-0.0354916334138847,7.01307221884911e-05,-0.00135171534200102,0.0183434617250721,-0.00513959016734797,1.04231384856008e-05,-7.64762887606097e-08,0.00121775183903638,0.00018662437666235,3.24748204950304e-05,9.06438821736606e-05,2.45508932615159e-05,0.0114703219976289,0.000491979229798458,-4.58970758736137e-15,-3.70681678025074e-16,0.00123072879862954,0.000335778809113218,0.00148487699893901,0.687443000740381,0.00454488694027116,-0.00143349178424975,-0.00126977623135542,0.00459479913272778,2.41648925894516e-05,3.12176849291927e-05,0.00470970217457289,2.78890444247461e-06,1.32550709419969e-05,2.76032135766772e-15,-5.60134836299621e-16,-8.69847948298803e-16,1.11018322098873e-15,-4.80843898639201e-17,1.32599499927548e-15,-1.00576143525009e-15,1.13826456449926e-15,-1.35792843063069e-16,6.52719641991073e-16,1.78086410766118e-15,-8.18536991816058e-16,5.98451376095083e-16,5.42332971086009e-16,1.28424347345217e-15,-6.87470540678136e-17,1.68195778799037e-15,1.08431482617029e-15,-1.42725341079825e-15,4.56996836811835e-16,-3.60179068148285e-16,5.87893748467419e-16,-8.69516835871085e-16,-4.09823402442815e-16,1.46762158494025e-15,-7.94465406134085e-17,-3.33811104134968e-16,1.54873912293006e-15,-6.23854458780298e-16,1.06399581415997e-14,-1.47484609018128e-16,1.51238776899602e-15,8.95099551825249e-16,-8.76094850105484e-17
"t32",0.0986225835373201,-0.0706152100577914,-0.00787029513899973,-0.138581261715983,-0.0785300806748611,0.0019658269568252,0.000234781426471581,-0.0123684247940497,0.00188814920368441,0.00073748873453108,-0.000940189888390855,0.0127316465422912,-0.0846199987076433,0.00997370087361009,-0.00668677430607945,0.169588509303319,0.0210199234577961,-6.83502512800904e-16,-1.03197375111909e-16,0.0979660245037118,-0.151118049853599,-0.0124831213438783,-0.0123748672779303,-0.00491511518224839,3.2171232994204e-06,-0.0015668594966421,0.00264748838090467,-0.00168811639252403,1.35938199078627e-05,-0.0957375075740279,-0.000562802350356597,0.00690699222699878,0.000645243617637521,-2.25669614796598e-16,-3.5216951369287e-16,-1.21942727836044e-17,0.00179091291475709,-0.207682672646408,0.519446203193079,0.083430672394097,-0.0577106755630597,0.130349098899499,-0.00921777873492818,0.00148438794567419,-0.0916619652578565,0.0071847411381156,-0.0716779648773229,0.000143621998217113,-0.00377322063285495,0.0578407507946579,-0.0283498714670406,0.000183027472442177,1.07897673429621e-06,-0.0103115326469735,-0.000574730140420705,-9.77929938001823e-05,-0.000271409278117343,-7.10614414676122e-05,-0.025179671480297,-0.000906294336531225,2.5712576498142e-15,4.11021518168302e-16,-0.00165033151492599,-0.000438928273550681,-0.00167514439189702,-0.716285532202312,-0.00439054405023539,0.001319755546359,0.00108038311387632,-0.00356931670073498,-1.73445932014364e-05,-2.23433129148766e-05,-0.00267919761699963,-1.47017317343984e-06,-6.94899214530028e-06,-7.55765396449454e-16,5.06155480624135e-16,-3.77928476395001e-16,-1.28936418691055e-15,8.54238760466089e-16,-9.84552285901616e-16,4.27619093026958e-16,-8.10634244988837e-16,5.56501843999076e-16,-1.42130745484842e-15,-1.40260612680703e-15,3.31323759512365e-16,-5.07135009945806e-16,-3.0085052585443e-16,-1.46789608284269e-15,1.6926774442534e-16,-1.32941834892902e-15,-1.20584702916809e-15,9.7223109519797e-16,3.89842332678515e-16,3.1040446534907e-16,-3.30546600865092e-16,8.76674637181666e-16,-6.62217214778801e-17,-5.30233389100706e-16,1.85225978685528e-16,3.32219428869768e-16,-6.21396143766498e-16,1.54752638311046e-15,-4.71660585057353e-15,1.58470694319433e-16,-1.117792013424e-15,-9.80367228433536e-16,-7.63709733177845e-17
"t56",0.104254806897855,-0.0761108745944636,-0.00967265594275674,-0.200040966281748,-0.11473822950269,0.00306980281196472,0.000471012750032828,-0.0395333699765691,0.00816743528387869,-0.00184581062635594,0.0019628340396237,0.00225977482701528,-0.0605022064306455,0.00794199874349621,-0.00539290651080968,0.182267593608511,0.0409255396459747,-1.74772631977536e-15,-4.80463067931053e-16,0.21015208951651,-0.384110523572902,-0.0488358393096207,-0.05228972429503,-0.0274689561745418,0.000139583841848508,0.00604621160420115,-0.00298987807969929,0.000838424375663561,1.06849651704497e-05,-0.30973156868599,-0.00448954389612142,0.0613655871028423,-0.000938506705814092,-1.05492899488509e-16,1.66393829647231e-16,4.2127059350018e-16,-0.0012358446879965,0.111945469487773,-0.250324589778399,-0.0386963985264213,0.023714606261584,-0.0429779180157493,0.00236271104451517,-0.000360383457066896,0.0212293101324931,-0.00157175585399471,0.0147420977732563,-2.93383130221501e-05,0.000682069731451788,-0.0100852724049903,0.00442142376604583,-2.60086400216191e-05,-1.40411598436164e-07,0.00130123951533276,6.40053460730676e-05,1.08452635707847e-05,3.00669258976165e-05,7.82112223371304e-06,0.00260912017383339,8.97346501154928e-05,1.24980764498191e-15,-2.53986605991986e-16,0.000148062870769152,3.90310649680041e-05,0.000141082066980785,0.0584571907405989,0.000347243243568697,-0.000102238489645712,-8.08002011990091e-05,0.00025581509891078,1.19591037424591e-06,1.53838866918098e-06,0.00016335154395917,8.58420492081876e-08,4.04453533567715e-07,0.0205528870871291,-0.0649729366457384,-0.00814370141177645,-0.123627174489367,0.152500365825445,-0.0810846213515248,-0.145113247095676,-0.0859009752422461,0.0250627969315952,-0.165591287653602,-0.279063628982089,0.00446003590494041,-0.0322870398730838,0.0641054441198933,-0.057636179404307,0.0289929286816244,-0.193623339801192,-0.0869170248712963,-0.0672302137118782,0.0875278286795164,0.0891258592964538,0.00243438376159756,0.00290268768491006,-0.00839911360228786,0.0706025846299766,-0.0647443283811342,0.115013512826261,0.128982842041621,0.394786505322643,0.0365318342216682,0.0789391011928567,-0.194114443306421,0.027244691065402,0.0183988595374925
"t57",0.104254806897855,-0.0761108745944635,-0.00967265594275665,-0.200040966281747,-0.114738229502689,0.00306980281196475,0.000471012750032922,-0.039533369976569,0.00816743528387875,-0.00184581062635606,0.00196283403962375,0.00225977482701507,-0.0605022064306456,0.00794199874349634,-0.00539290651081047,0.182267593608512,0.0409255396459747,-1.8205054022947e-15,-3.8397922994764e-16,0.21015208951651,-0.384110523572901,-0.0488358393096204,-0.0522897242950304,-0.0274689561745413,0.000139583841848236,0.00604621160420174,-0.00298987807969887,0.000838424375664273,1.06849651703744e-05,-0.309731568685988,-0.00448954389612035,0.0613655871028404,-0.000938506705813392,-1.27384553386636e-16,2.86152026935615e-16,3.02300744253433e-16,-0.00123584468799686,0.111945469487774,-0.250324589778396,-0.0386963985264215,0.0237146062615842,-0.0429779180157474,0.00236271104451467,-0.000360383457069235,0.0212293101324929,-0.00157175585399365,0.0147420977732603,-2.93383130202107e-05,0.000682069731447719,-0.010085272404991,0.00442142376604487,-2.60086400191155e-05,-1.40411596633968e-07,0.00130123951533706,6.40053460764138e-05,1.0845263567844e-05,3.00669258994324e-05,7.82112223844894e-06,0.00260912017382869,8.9734650114201e-05,-1.41821626630733e-15,1.1888321750728e-16,0.000148062870771188,3.90310649690672e-05,0.000141082066982998,0.0584571907405948,0.00034724324356668,-0.000102238489641584,-8.08002011969573e-05,0.000255815098912515,1.19591037209509e-06,1.53838867313104e-06,0.00016335154396472,8.58420533224909e-08,4.04453537107926e-07,-0.0205528870871302,0.0649729366457389,0.00814370141177643,0.123627174489367,-0.152500365825445,0.0810846213515248,0.145113247095677,0.0859009752422463,-0.0250627969315943,0.165591287653601,0.27906362898209,-0.00446003590494005,0.0322870398730839,-0.0641054441198925,0.0576361794043063,-0.0289929286816244,0.193623339801193,0.0869170248712962,0.0672302137118788,-0.087527828679517,-0.089125859296454,-0.00243438376159778,-0.0029026876849105,0.00839911360228754,-0.0706025846299775,0.064744328381134,-0.115013512826262,-0.128982842041623,-0.394786505322645,-0.0365318342216692,-0.0789391011928577,0.194114443306422,-0.027244691065401,-0.0183988595374931
"t81",0.107734139957639,-0.0795387232754697,-0.0108641671876617,-0.243038017538919,-0.140163274286578,0.00385995978325854,0.0006499025952693,-0.061427558919623,0.0133496743772464,-0.00426534277017406,0.0047114928537913,-0.0118585694759783,0.0203441448354516,-0.00164757445101727,0.00104439805891611,0.00930607535696182,0.0132277567916358,-7.47704764338558e-16,-7.3998871007672e-18,0.0742004203278908,-0.153622115982323,-0.0242129902299857,-0.0266723344342709,-0.0152682048296487,9.8012827015177e-05,0.00665966489871941,-0.00795433311480793,0.00518559564744632,-5.19651663946602e-05,0.590209195496069,0.00632165488249812,-0.0843956931395632,0.000134082961947529,2.16443503345397e-15,-8.10851892875671e-15,-4.20647127234257e-15,-0.000131766130827098,0.0180091006879702,-0.0455133575581875,-0.00729451896529844,0.00493805448373335,-0.010274006787273,0.000632248314212485,-9.83638683654049e-05,0.00588856644880126,-0.000444022328995217,0.0042420502126787,-8.45860634714202e-06,0.000203134781025649,-0.0030299043573469,0.00136165173279361,-8.15858274621454e-06,-4.4743659662228e-08,0.000416793871648343,2.08991965328178e-05,3.54335109773113e-06,9.82494135439533e-06,2.55807073612101e-06,0.000860463606761251,2.9768689040159e-05,-2.97841266633147e-16,-5.2659646267511e-16,4.97035421125973e-05,1.31156228434626e-05,4.7691107292747e-05,0.0198260117651675,0.000118144398992737,-3.48562428630654e-05,-2.76402608730721e-05,8.78528245634481e-05,4.12105685735563e-07,5.30187125927258e-07,5.68539274544229e-05,2.99731506837571e-08,1.41254179636619e-07,-0.00557098154919363,0.148929878576246,-0.0152279071856761,-0.0169090918265493,0.0812289230650433,-0.0179127749927005,0.0990009279315354,0.0444765922416221,0.31544968665839,-0.211471083417285,0.109875582671157,-0.0441755399475846,-0.00790497542564698,0.17918553926578,-0.274590104090874,0.0855898286211498,0.0179894608663178,0.0151620299683341,0.0688649448047002,-0.147197825022447,-0.0325218476665317,-0.0361492537768814,0.131586498298492,-0.0786363762072033,0.0253302825235301,-0.0910390387034102,-0.144058487016128,-0.22513092530152,0.0599154759293944,0.158446746411219,-0.105409010447655,-0.0480049781308149,0.0888481954038247,-0.0471938232326911
"t82",0.107734139957639,-0.0795387232754698,-0.0108641671876617,-0.243038017538919,-0.140163274286577,0.0038599597832582,0.000649902595269133,-0.0614275589196228,0.0133496743772464,-0.00426534277017398,0.00471149285379119,-0.0118585694759779,0.0203441448354512,-0.0016475744510166,0.00104439805891573,0.00930607535696126,0.013227756791636,-8.04822686191797e-16,-7.73854219065463e-17,0.0742004203278917,-0.153622115982322,-0.0242129902299855,-0.0266723344342707,-0.0152682048296493,9.80128270148926e-05,0.00665966489871917,-0.00795433311480927,0.00518559564744616,-5.19651663950566e-05,0.590209195496062,0.00632165488249743,-0.0843956931395609,0.000134082961947231,2.13011907406671e-15,-7.76972193344185e-15,-3.87523681199021e-15,-0.000131766130827075,0.0180091006879726,-0.0455133575581848,-0.0072945189652979,0.00493805448373367,-0.0102740067872738,0.00063224831421258,-9.83638683656189e-05,0.00588856644880073,-0.000444022328996257,0.00424205021268447,-8.45860634853153e-06,0.000203134781023588,-0.00302990435734557,0.00136165173279126,-8.1585827461999e-06,-4.47436597524505e-08,0.000416793871656121,2.08991965336977e-05,3.54335109715824e-06,9.8249413540061e-06,2.55807073838845e-06,0.000860463606750929,2.97686890397866e-05,1.54361630595825e-16,3.37766291310556e-16,4.97035421110218e-05,1.31156228459194e-05,4.76911072908627e-05,0.0198260117651682,0.000118144398995368,-3.48562428617166e-05,-2.76402608682079e-05,8.78528245629763e-05,4.12105685719598e-07,5.30187127112386e-07,5.68539274639501e-05,2.99731493961078e-08,1.41254180030957e-07,0.00557098154919203,-0.148929878576248,0.0152279071856756,0.0169090918265497,-0.0812289230650437,0.0179127749926998,-0.0990009279315356,-0.044476592241623,-0.315449686658393,0.211471083417285,-0.109875582671159,0.044175539947586,0.00790497542564702,-0.179185539265781,0.274590104090876,-0.0855898286211508,-0.0179894608663186,-0.015162029968336,-0.0688649448047006,0.147197825022449,0.032521847666532,0.0361492537768814,-0.131586498298495,0.0786363762072035,-0.0253302825235314,0.0910390387034104,0.144058487016131,0.225130925301522,-0.0599154759293946,-0.158446746411224,0.105409010447655,0.0480049781308145,-0.0888481954038245,0.047193823232691
"t94",0.110070221990401,-0.0818456299404849,-0.0116773856525803,-0.272783940288783,-0.157768127708607,0.00440956525920932,0.000775991812758059,-0.0770836266015246,0.0170754869377948,-0.00605462180749552,0.00674896573892508,-0.023092467570806,0.0932379293714533,-0.0105421061157025,0.00703700583037111,-0.168565363235337,-0.0246351964148033,7.31118590560724e-16,9.67327695644412e-17,-0.121507307784771,0.20989527630606,0.024487253401074,0.0259752733933572,0.0133183872184867,-6.56874763920712e-05,-0.00313354506741126,0.00271416358272007,-0.00157838091752922,1.32521130773217e-05,-0.131316671355962,-0.00130772183874169,0.0173464211988171,-7.83389471727125e-06,-0.107870455780566,0.448485199886641,0.192937788554599,-8.29549108349176e-06,0.00186824578093236,-0.00552166405701093,-0.000927578930041039,0.000716188699463896,-0.00179734226333148,0.000129465260452773,-2.07137495849223e-05,0.0012687414048705,-9.81934113285189e-05,0.000963109399863882,-1.92579795059086e-06,4.84521271725685e-05,-0.000731821792348902,0.000340851698083705,-2.09736354506271e-06,-1.17676190192336e-08,0.000110438609504522,5.69445791546259e-06,9.66308691528642e-07,2.67996322463157e-06,6.98709139677629e-07,0.000237871657503487,8.30032434414598e-06,-4.44392558693964e-16,-4.88528639449539e-16,1.40995525084817e-05,3.72600646294315e-06,1.36665551550687e-05,0.00570876679427834,3.41769225160812e-05,-1.01132849038826e-05,-8.05909018596236e-06,2.57618112858848e-05,1.21446935164179e-07,1.56273220890238e-07,1.69998522041951e-05,9.00430569767741e-09,4.24488330796001e-08,-0.0263610272371435,-0.059077132187892,-0.130062073502725,0.0669770750713702,0.00808592233345906,-0.0150456729272769,0.0653334796560116,-0.0567351565814533,0.0824072704342346,-0.186685844371929,0.00775032739609359,0.113120713992766,0.0746719288537947,0.0709847830049348,-0.0971628974769557,-0.12718453782848,0.0320175970565037,-0.225987745450582,0.0559345280346463,0.0916504828338259,-0.0439234478665597,-0.0729550618312271,-0.364293189879415,-0.0155170939224986,-0.223865931650216,0.0567076246483981,0.235392596684634,0.0208268711849957,-0.139994327349302,0.0218967086762581,-0.0221044102580895,-0.00314662517822825,0.184318263314971,-0.0913935741297362
