"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117"
"t3",0.0183049314254888,-0.0655192639135395,0.00209902781783291,-0.00870579806180273,0.0125726402936265,-0.0657208292077764,-0.0112589420363592,0.0229959611993405,-5.62420504321137e-05,0.0276012078693484,-0.00018755090516202,0.000112580640736116,-0.0497830287602577,0.0265398423468311,-0.00422963278818144,0.00481082449147734,0.000221138735176696,-0.0251714595206965,-1.98937750737088e-16,-0.000251081185185367,0.0243685255098278,0.0150261503109002,-6.65531070225859e-18,-0.00949951246016819,0.00964055184903287,0.00948030346940154,-0.47968385506728,0.157233862107143,-0.0495845821575346,0.0163864574160415,-2.81019543974845e-17,-2.84177455427241e-15,-6.17859713045177e-17,-5.07813192537898e-17,-0.0013630546706581,0.0248887651566459,-0.0368540768402275,0.0477785840965686,-0.00469734839003978,0.0228427834030597,-0.128390077814268,0.327582162291893,-0.0686717133943985,0.0035246274481541,-0.0398085552968332,0.000666635296276826,0.0109176271088928,-0.000898350742095494,-0.25270445045912,1.54811789969901e-14,0.00432796859486311,0.218399493011096,-0.0878648752095977,0.0118376201383071,0.0511519851498008,-0.00145080239733693,-0.00645347579286001,-0.0187906212372509,-0.00040397787380071,0.0372111681896458,-0.000334378378071925,-0.019513225721478,-0.00209095404901289,-0.000645621149072716,0.0144743413107311,0.000171485095600012,1.14424678597175e-14,0.239614467004431,0.00857652817623513,-0.413657284296894,-0.0157642464978782,0.00644110589549558,0.0695920095661897,-0.473855117023603,0.00562008638445034,0.00284559132486166,0.00148147098819407,0.000431255024076053,2.14226430166337e-15,0.0250817854329833,-0.00421904267178107,-0.000144461617796485,-4.10554355269033e-05,-2.70458565090927e-05,0.000724636497661483,2.68991458067896e-15,5.216638752914e-16,-5.21501244965528e-17,-4.88975179790962e-17,-1.16361998162007e-16,-1.53089346754953e-16,-3.63207727782644e-17,-1.59675874952803e-16,2.99944531018115e-16,4.15317194697729e-17,8.86741851821582e-17,-9.92044987824237e-18,-2.45571792067967e-17,3.83400993245187e-17,1.51544358659161e-16,7.76492043406962e-17,-3.09980177377184e-17,-3.85542292535845e-16,-5.15809183559979e-17,-5.06593465093852e-17,-4.08066592669232e-17,1.69677639993981e-17,1.1573180564925e-16,2.09034178855205e-16,5.18248638448071e-17,-1.60461921527855e-17,3.53883589099269e-16,3.36319513905003e-16,2.7300210703185e-16,3.16540385586809e-15,1.01264482910146e-16,6.85784979151394e-16
"t7",-0.0023788776450967,-0.0718651867979631,0.00406548298459984,0.0174950661964526,0.0180608082797628,-0.0385892260655704,-0.0231466488905261,0.0163254749969797,-9.36238940347744e-05,0.0433912873056179,-0.000285726299920476,0.000162805005060274,-0.0347688498345215,0.0191351670615064,-0.00628038430581555,0.00421721371765132,0.000323248365533607,-0.0365189846493967,-5.18148903413695e-16,-0.000190515936906721,0.0313639716365496,0.0183294891854518,-1.11327265663121e-16,-0.00767968206937124,0.00804152933958513,0.0079940739976362,-0.462462358396825,0.150898910949891,-0.0504326635407097,0.00971622706465927,-6.78193522405409e-16,-4.29368592107324e-15,-2.03286977317175e-16,-3.42423773587441e-16,-0.00319951592121064,0.0837800793817864,0.118340205746046,0.0947305540830253,-0.00285429348869696,0.0363024410378248,-0.176627082014648,0.363752057756732,-0.113186595103651,0.00370885097402834,-0.030592648438973,0.00173898149950862,0.00710909196524317,0.000927824356053527,-0.0973251964916959,4.45489866214293e-15,0.00382215619453209,0.0420854269744645,-0.0138273177476428,0.0247212072343344,0.124531675757613,5.30332366398261e-05,0.00031202007400524,-0.103464335746536,-0.00265452516888794,-0.00815250215881292,0.000106036356288742,0.0076695862372407,0.000923511713504647,0.00224314429879803,-0.0400569481175914,-9.67213053481126e-05,-2.2116331505194e-14,-0.287543067917087,-0.00889975892116485,0.490267764261285,0.0171150786180965,-0.00586037561337673,-0.041358154743261,0.402705543632591,-0.00543788539817972,-0.00291441190739442,-0.00114691068811528,-0.000316470807734958,-2.18980317995003e-15,-0.0409916300411581,0.00699642136743912,0.00023986475196011,7.70648016979459e-05,1.41023568414579e-05,-0.000361593894661664,1.37603197437079e-15,-6.98473222683032e-16,2.40188308726367e-16,-9.37830134949713e-17,-2.2232907064883e-16,-8.28241709386472e-16,2.00430990357164e-16,-5.68673728904791e-16,5.58998507963282e-16,-3.46420350913706e-16,-1.12203224329003e-16,-7.24914664842308e-16,4.64450793777432e-17,-4.96703840193412e-17,-1.51279406157638e-16,-2.51837614319077e-16,1.57356937954381e-17,1.34835458393988e-15,3.21518671414464e-16,1.21053647373716e-16,2.5560857808727e-16,4.70986514483463e-16,1.42617574448714e-16,2.87866870631932e-16,-3.58406008304606e-16,1.52113051489323e-15,-2.60423506572707e-16,-2.10245638325584e-15,-2.51204358963657e-16,-3.60711965169391e-15,-3.6321928787695e-16,-1.7954186769158e-15
"t38",-0.0276210905245906,-0.148640534230478,0.0138878599423149,0.121017326781115,0.133271988535378,0.0685749746186239,0.0688583880856935,-0.0126466982825253,0.00019834482297796,-0.12081824365939,0.00268926502823603,8.29739886029084e-05,0.00188332032808347,-0.00131905874993676,0.00119768167799391,-0.000589631964687922,-7.9504588438476e-05,0.0103707250552055,5.18626938223447e-16,1.23401483849028e-05,-0.0350392626715364,3.03329304486739e-05,-2.58134554872957e-16,-1.5952791826597e-07,1.78070207561259e-05,2.85652306444232e-05,-0.0127562648094079,0.00420592799072855,-0.00198445498060403,-0.000176113720122939,-2.76385037716234e-16,-2.11288280521449e-16,1.71751360687789e-15,8.60102480111513e-16,-0.00109640981312129,0.0390277381086276,0.141044417785046,-0.537841874484364,-0.00929751410911151,0.181585386199093,-0.0500175956114826,0.00110714045073962,0.00228311737272604,-2.22545678784068e-05,-0.000333685644483835,-3.82417004312438e-05,0.000126294511744168,-2.76997178175186e-05,-0.000697180994488317,1.24874210488617e-16,-2.7386387409351e-06,-0.00540205840398275,0.0028781577235324,-0.000459927447897857,-0.00147427220849012,0.0264534318677896,0.287431990580447,0.00935412843789619,0.000221958251725064,0.244309924970384,0.000334316257310745,0.151942758614391,-0.000423376423869807,-4.81017973640466e-05,-1.42444297588796e-05,-0.477754097143708,2.77900293559596e-14,0.000487449372979967,2.23703023931403e-05,-0.000845841016565818,-3.25763320794563e-05,1.16845277107112e-05,0.000221256095303123,-0.000651939473262253,2.7490347964316e-06,2.38057291165796e-07,1.28840286077025e-06,1.60808619038968e-07,8.29281832923979e-17,0.0907930980605326,0.401695873425536,-0.00132237617113418,1.74393587898466e-06,-9.00812409069232e-08,2.16112200787617e-06,3.80851798811763e-16,2.2800137098547e-16,-5.00091041609739e-16,5.1716497757129e-16,4.9805307439548e-16,-1.76314201459841e-16,3.33091450270283e-16,-3.19565989558542e-16,6.89760080248319e-16,5.90244215691317e-16,-1.04177386799173e-15,-8.98010267497894e-17,-8.11103891051597e-16,6.26644831147269e-16,-3.85488013274557e-16,1.21368963589404e-16,3.48906117312104e-16,2.89507160175734e-16,3.19414044699411e-16,5.46524962235683e-16,-4.3002365913172e-17,-4.13706504876671e-17,5.65937841282399e-16,3.07239467174134e-16,3.47953290159112e-16,-8.36542941029806e-17,3.78288637947667e-16,-2.63754740220684e-16,-6.96873273143662e-16,-1.15478823552119e-15,-8.49266306907351e-16,-8.2483294655396e-16
"t56",-0.0280926624917413,-0.156507896619685,0.0147797562603983,0.129916311189933,0.146526514071926,0.0791033954858777,0.085071681322133,-0.017304720291315,0.000282125458743684,-0.17847203580461,0.00413179518062336,0.000140954339654752,0.00463468037286108,-0.00437886970617844,0.00780558168142249,-0.00596546568136946,-0.000915979447247885,0.142136145959088,4.09620177673907e-16,-1.46228187783157e-05,0.0206493383641913,-2.51677210245937e-06,-4.13567901320477e-16,-2.06671761041749e-09,2.4005235469398e-06,4.87732497736829e-06,-0.00541441249643471,0.0018004569099839,-0.000952472420794506,-0.000106691187614109,1.84618067919726e-16,-3.71826257808317e-16,1.3568564350899e-15,1.1071214545197e-15,-0.000798532696874362,0.0291759015897458,0.111262654827421,-0.490161232356795,-0.008780718061991,0.176022356569983,-0.0515339521557367,0.00130170789512171,0.00329250568752196,-3.32324588078543e-05,-0.000656310941900422,-7.77551515920627e-05,0.000330514894669596,-0.000141793141753,-0.0170113293880819,4.72562383736662e-16,0.000157074728940447,0.0238933885571923,-0.010528011221297,0.000622945630984578,0.00179696984963534,-0.0253542683200456,-0.274261573176647,-0.00760255340340562,-0.000170576376196119,-0.10382773271137,-0.000111431208800945,-0.0403688834060856,9.56844717801773e-05,1.02148589227332e-05,2.08627293593697e-06,0.0409865539305149,-6.50918363586462e-15,0.000192868893991949,8.97692722619681e-06,-0.000350451607619762,-1.8339999943667e-05,1.28891274107845e-05,0.000299138315462574,-0.00117080049460827,6.3450276443157e-06,6.53976749842447e-07,5.0588616702826e-06,1.85064450889354e-06,3.46715020736104e-15,-0.16245878916758,-0.675727548941202,0.00221287892427831,-1.92290361118455e-06,9.74591420936257e-08,-2.06941776463056e-06,-1.01701204983723e-16,-2.24330807381207e-15,1.07872435546613e-15,-4.10672942134371e-16,-9.70191294166258e-16,-4.11380514649693e-16,-4.40832956796799e-16,1.9735375190994e-16,-5.6538100103795e-16,-1.11489674616091e-15,5.65199520745543e-16,-5.94385400981514e-17,1.36843850029617e-15,-1.41396109423773e-15,4.06578519053629e-16,-2.55175439920954e-16,-1.06198120814726e-15,-2.20919855478894e-17,-3.09963431941036e-16,-9.83231699931851e-16,3.01874210633146e-16,2.23425751864993e-18,-6.98921734127083e-16,-5.32288190584842e-16,-1.07346846735723e-15,2.38482291751977e-16,2.44842652409211e-17,2.54300509531935e-16,4.82674979576964e-16,8.98732557377387e-16,7.0716087728275e-16,-5.49953311289357e-16
"t70",-0.0284479361534163,-0.16248676897918,0.0154592875797832,0.136710208210144,0.156700159923729,0.0872658490375985,0.0978012499574326,-0.0210200432485643,0.000349298499685761,-0.224915276567186,0.0052991265221497,0.000188356028472153,0.00694248727473823,-0.00697725012943434,0.0135013224792202,-0.0106219784271724,-0.00164128345285641,0.256524207023893,3.5554946775771e-16,-3.92546589424969e-05,0.0727150871922575,-3.48402690334183e-05,2.78861581760426e-16,1.55851266820869e-07,-1.35859703649897e-05,-2.00264047125979e-05,0.00376154202108406,-0.00121829244708963,0.000431629530319168,1.12427564921231e-05,-4.51414444170101e-16,-1.05108116593051e-16,1.0400221102539e-16,2.78714308681419e-16,-6.47115468690115e-05,0.00298543674052931,0.015895788494588,-0.114415701386544,-0.00221671652868678,0.0467664970048402,-0.0151819192212648,0.000454450142485324,0.0013743489895589,-1.42097255335998e-05,-0.000325786455287143,-3.91502181171435e-05,0.000182099885589802,-8.99704052079051e-05,-0.0120338639642242,1.62384604816638e-15,0.000115619114765654,0.0201667155476935,-0.00915696521781152,0.000715943774050107,0.00216280095367345,-0.0344299433408269,-0.373350023803715,-0.0113639319712259,-0.000264076723790277,-0.251068089788887,-0.000334314371503046,-0.149819668817345,0.000415241143623885,4.71170244644131e-05,1.3925817231389e-05,0.46931956341239,-2.39078874128672e-14,-0.0005965005264498,-2.74734465964539e-05,0.00104751379811235,4.44215598848592e-05,-2.20260661963389e-05,-0.000473882523876885,0.00170172080688016,-8.68632160535166e-06,-8.65293765423079e-07,-6.33846389291577e-06,-2.12979135823959e-06,-6.24876863815578e-15,0.134133303771861,0.547928844988321,-0.00179153302259892,1.33525504733356e-06,-6.71087034915998e-08,1.34553095645825e-06,1.47109058641207e-15,1.48789166940269e-15,7.32654869913225e-17,-1.05183145857044e-16,1.16034235629322e-15,7.28613411971024e-16,3.00433096790889e-16,-1.50446957105011e-16,1.12525403567763e-15,8.28044060590493e-16,6.79606358995321e-16,-8.93824166616573e-16,-3.97711404662254e-16,1.91536744058444e-15,7.7303341096364e-17,4.99191364872142e-16,9.25749263515217e-16,-7.28141570535681e-18,-1.69067653920484e-16,8.04435725439811e-16,1.86113359860044e-16,-5.93251899702368e-16,-2.65981225638442e-16,2.70592769779877e-16,1.56149882856499e-15,8.26493738571676e-16,1.49988495073931e-16,-7.93801695441843e-16,7.4290114788287e-16,2.27156699021875e-16,-2.39156106127952e-15,1.84431653566559e-15
"t71",-0.0286854407439005,-0.166505007723346,0.0159166899594947,0.141288933535889,0.163579014096614,0.0928181978609825,0.106525812282714,-0.0235902696945628,0.000395909738155411,-0.257230677899172,0.00611350878131701,0.000221621545179059,0.00858587682687062,-0.008840391447162,0.0176193005822895,-0.0139976838994176,-0.00216738770311373,0.339549989177803,4.15732943426893e-16,-5.76286361930107e-05,0.112023235291489,-5.98793776286181e-05,2.00392413321622e-16,2.79323053554992e-07,-2.62899228480103e-05,-3.99379339601387e-05,0.0116632950406725,-0.00382206253536172,0.00165616242288856,0.000124064732126795,4.59953467315143e-16,4.17469569419843e-17,-8.78409846304213e-16,-5.32560111559641e-16,0.000704437665323936,-0.0248768853144352,-0.0888410405922748,0.337908252925657,0.0058739187330691,-0.11535269011395,0.0323261536840576,-0.000756527927886663,-0.00176581578126245,1.76408468794177e-05,0.000328955318174253,3.87878236349756e-05,-0.000160602478084374,6.71292439350719e-05,0.0080053510979463,-2.55000015358028e-16,-7.39859927665091e-05,-0.0114315880861428,0.00506688274925862,-0.000328709207057252,-0.000968268896765094,0.0145225284880128,0.15730206121316,0.00459839553484007,0.000105370933586075,0.0874856679550995,0.000111436866569407,0.0482482346148812,-0.000130989083114643,-1.4757219242111e-05,-4.21300329156524e-06,-0.137566805470209,8.76791632066672e-15,0.000144402031869037,6.64099592033885e-06,-0.000252356360170902,-1.03504852224084e-05,4.78339640964248e-06,0.000101062004533921,-0.000355022859866133,1.78309812777933e-06,1.75936274337402e-07,1.26857552763045e-06,4.15334944997819e-07,2.63634803966344e-15,-0.0232505931187344,-0.0942969616002726,0.000308122603969066,-2.15271802732475e-07,1.07791932194969e-08,-2.10600397095484e-07,0.0265502259674018,-0.0426573891941277,-0.208964029563752,-0.187555444166495,0.0501432722850276,-0.0684129272827784,0.0680840720190142,-0.0398443655437476,-0.0986118749948034,0.00693210612290997,0.0240395422981207,0.11419273421701,-0.0298357685466502,-0.0896686211236491,-0.028007939949958,0.0400468140891685,-0.00649332458191185,-0.0939789159655813,0.0471504291419101,-0.058214045469222,-0.0907390310393337,0.0660081221349084,-0.00565090785328453,-0.103071251285134,-0.181964997095893,-0.0844557700261325,-0.035105542413318,-0.0439374295438112,-0.298480456302265,0.035555937758543,0.440024635960004,-0.0734149130830148
"t72",-0.0286854407439006,-0.166505007723346,0.0159166899594948,0.14128893353589,0.163579014096614,0.0928181978609826,0.106525812282715,-0.0235902696945628,0.000395909738155552,-0.257230677899172,0.00611350878131708,0.000221621545179271,0.00858587682687005,-0.00884039144716202,0.0176193005822892,-0.0139976838994182,-0.0021673877031139,0.339549989177804,5.55513096706007e-16,-5.76286361928137e-05,0.112023235291489,-5.98793776288506e-05,2.49168886083643e-16,2.79323054207248e-07,-2.62899228486158e-05,-3.99379339604371e-05,0.0116632950406728,-0.00382206253536201,0.00165616242288868,0.000124064732126149,-1.82563538511921e-16,2.71423997888748e-17,-1.0327108487239e-15,-8.73829067677746e-16,0.000704437665322906,-0.0248768853144357,-0.0888410405922759,0.337908252925659,0.00587391873306928,-0.115352690113951,0.0323261536840585,-0.000756527927886316,-0.00176581578125953,1.76408468776201e-05,0.000328955318172019,3.8787823636407e-05,-0.000160602478084574,6.71292439303102e-05,0.00800535109794413,-1.0634150068386e-15,-7.39859927667568e-05,-0.0114315880861397,0.0050668827492598,-0.000328709207055796,-0.000968268896764587,0.0145225284880138,0.15730206121316,0.00459839553484891,0.000105370933587063,0.0874856679551017,0.000111436866564106,0.0482482346148832,-0.000130989083114718,-1.47572192392795e-05,-4.21300329748065e-06,-0.137566805470211,6.04731949757341e-15,0.000144402031866275,6.64099591945501e-06,-0.000252356360172235,-1.03504852200613e-05,4.7833964156095e-06,0.000101062004530909,-0.000355022859865939,1.78309812628834e-06,1.75936273444453e-07,1.26857553209162e-06,4.15334945252579e-07,1.87481271663755e-16,-0.023250593118735,-0.0942969616002762,0.000308122603973877,-2.15271803568836e-07,1.07791962262064e-08,-2.10600404374059e-07,-0.0265502259674019,0.0426573891941271,0.208964029563751,0.187555444166495,-0.0501432722850276,0.0684129272827776,-0.068084072019014,0.0398443655437472,0.0986118749948029,-0.00693210612291018,-0.0240395422981212,-0.114192734217009,0.0298357685466501,0.0896686211236482,0.0280079399499577,-0.0400468140891687,0.00649332458191154,0.0939789159655813,-0.0471504291419097,0.0582140454692219,0.0907390310393334,-0.0660081221349079,0.00565090785328488,0.103071251285134,0.181964997095892,0.0844557700261317,0.0351055424133179,0.0439374295438112,0.298480456302264,-0.0355559377585431,-0.440024635960002,0.0734149130830141
"t33",-0.0273770725920964,-0.144288874307099,0.0133847568224203,0.115918067832535,0.125353778618395,0.0617735041752349,0.0572808451163876,-0.00886698126912361,0.00012738578006887,-0.0700375791561149,0.00136924314382571,2.50773954982767e-05,-0.00157026262929436,0.0029951763839143,-0.00960015061334106,0.00864880286344767,0.00137365535592692,-0.221378787562133,-2.92809472161444e-16,0.000100227422735999,-0.297843324990462,0.000786858327627156,-3.46806465182964e-16,2.12452988122957e-05,-0.000163624967595659,-0.000185314512042059,0.0109607201910171,-0.00350424639226168,0.00103449284651168,1.74355216679403e-05,-6.84626852576702e-16,-4.910371495406e-16,3.1441074277823e-16,-2.96096429547998e-16,-6.44838090185334e-05,0.00276522980875284,0.012527436984815,-0.0526477513049993,-0.000861164754154756,0.0158205801634448,-0.00346070096124354,9.24128698656657e-06,-0.000315698654978418,3.76859061992267e-06,0.000159350296285806,1.99852258228537e-05,-0.000117173898777584,7.5384587601959e-05,0.0116647689477517,-9.40159291748823e-16,-0.000117067788482062,-0.0229842051558637,0.0106499337149671,-0.000933181685052154,-0.00284268480601635,0.0457312630255071,0.495926092159238,0.0150602267631151,0.000348923678448018,0.289521482829515,0.000334297397050968,0.120162907031101,-0.000259028334939684,-2.57270380810984e-05,5.94843346185016e-07,0.656454780890012,-2.47819861689426e-14,0.0014489060020349,6.63929627223283e-05,-0.0025024356565983,-9.53828890649568e-05,3.80469408333829e-05,0.000769888603908794,-0.0025513484578992,1.22078981478523e-05,1.16739452291331e-06,7.94995060379646e-06,2.32668988209286e-06,-8.98085175897322e-16,-0.0303461818618188,-0.0901767986114279,0.000285028391120236,6.03916936481978e-07,-3.29357230006948e-08,1.03552401142657e-06,2.6571187709965e-15,7.08929928735186e-17,1.94110406274377e-16,-9.66445523274708e-16,-5.14787120953529e-16,2.41437644587289e-16,-6.51771589449092e-17,-1.04144487056447e-17,-2.53258608951385e-16,8.54740310776108e-19,-2.92617593603519e-16,-5.58826765769987e-16,2.24404875908385e-16,-2.11090007108787e-16,1.72847527518398e-16,-2.59595568366162e-16,-4.1153540699725e-16,9.24013878746169e-16,2.64746652917794e-16,9.56983252364904e-16,-4.92766624026049e-16,1.26325640709743e-16,-2.5693177769733e-16,-4.74144987085811e-16,-1.24288563938964e-15,2.13284363119638e-15,-1.71980050595995e-15,-3.25703130547206e-15,-2.31426084003478e-17,-4.38232903416127e-15,-1.11128687552563e-15,-2.99721559591417e-15
"t122",-0.0276056368148066,-0.147857085729697,0.01378077892828,0.119800418681422,0.130856583232988,0.0657038852693994,0.0623907011098457,-0.00995119168127817,0.000144384447334285,-0.0801004459977733,0.00157967165881893,2.95063087948273e-05,-0.001941967048324,0.00379498100195536,-0.0125282496993936,0.0113974255757487,0.00181397291343533,-0.293029518707041,-7.10385592670068e-16,0.000147140997703746,-0.458850757989031,0.00135236002040829,-2.3779514081045e-16,3.80766986855289e-05,-0.000316627201299217,-0.000369566022961121,0.0339855603711332,-0.0109936238072604,0.00396934884841705,0.000192402399389303,1.96408208701717e-16,1.0278028492904e-16,-4.64015094880849e-16,-3.19448954969252e-16,0.000701958554116883,-0.0230419569393391,-0.0700154344695639,0.155486611088738,0.00228193894717652,-0.0390225182105788,0.00736870941659686,-1.53840675621653e-05,0.000405621622543993,-4.67856538769465e-06,-0.000160900266310255,-1.98002323257197e-05,0.000103341187994049,-5.62463885612718e-05,-0.00775981606412856,1.13627611304173e-15,7.49130156327981e-05,0.0130286939986702,-0.00589299665746673,0.000428449024700244,0.00127264752509909,-0.0192894180366879,-0.208946542205233,-0.0060940948675724,-0.000139226256747465,-0.100884904704483,-0.000111431208475449,-0.038697509987895,8.17112769728827e-05,8.05779961377559e-06,-1.7995905754074e-07,-0.192419822617375,5.93735375883152e-15,-0.000350754041954351,-1.60487834322963e-05,0.000602861322683029,2.22247752278831e-05,-8.26264656775678e-06,-0.000164189396431848,0.000532277105847717,-2.50599520317755e-06,-2.37361062168382e-07,-1.59109730317491e-06,-4.53732529577148e-07,-3.50591954961555e-16,0.00526019047719449,0.01551916493113,-4.90215301479558e-05,-9.73643780933916e-08,5.29023176084778e-09,-1.6207859103627e-07,-0.242065559425976,0.00063643798958349,-0.00626731182007023,0.037049026919866,0.0126805264695908,-0.00879844822764926,0.00172891179004628,0.00654079932351388,0.0205381040266853,0.0113424074883081,0.00188721423571399,0.0144811545497939,0.00413068130694486,0.0178688348800396,-0.00861554421879208,-0.00685827295667182,0.00585439513035899,-0.128472309846606,0.000704112759970276,0.025798272853887,0.00907504259883174,0.0102934835439394,-0.00537531053328407,0.00786444279541193,0.0132947160357174,-0.174928978850265,0.186307019901476,0.257497269488667,0.018095182964928,0.463244054130626,0.0399638429299468,0.269611692529803
"t123",-0.0276056368148068,-0.147857085729697,0.0137807789282794,0.119800418681422,0.130856583232988,0.0657038852693994,0.0623907011098448,-0.00995119168127784,0.00014438444733428,-0.0801004459977731,0.00157967165881877,2.95063087949577e-05,-0.00194196704832478,0.00379498100195635,-0.0125282496993943,0.0113974255757475,0.00181397291343481,-0.293029518707043,-8.46656895634592e-16,0.000147140997705191,-0.458850757989032,0.00135236002040916,-2.77058959436904e-16,3.80766986853073e-05,-0.00031662720129914,-0.000369566022961851,0.0339855603711337,-0.0109936238072602,0.00396934884841742,0.000192402399388586,6.44552944248446e-16,2.67109737548254e-16,-6.0774665183388e-16,4.76179130102811e-17,0.000701958554116707,-0.0230419569393382,-0.0700154344695621,0.155486611088742,0.00228193894717701,-0.0390225182105799,0.0073687094165966,-1.53840675653771e-05,0.000405621622544242,-4.6785653896337e-06,-0.000160900266310862,-1.98002323255359e-05,0.000103341187995615,-5.62463885596497e-05,-0.00775981606412584,4.78846726483132e-17,7.49130156380247e-05,0.0130286939986649,-0.00589299665746517,0.000428449024697947,0.00127264752509783,-0.0192894180366872,-0.208946542205244,-0.0060940948675725,-0.000139226256753984,-0.100884904704487,-0.00011143120848304,-0.0386975099878891,8.17112769637955e-05,8.0577996130475e-06,-1.79959056108292e-07,-0.192419822617382,7.18631654007086e-15,-0.000350754041942777,-1.60487834286508e-05,0.000602861322682904,2.22247752330561e-05,-8.26264656409283e-06,-0.000164189396445458,0.000532277105840834,-2.50599521103585e-06,-2.37361060657871e-07,-1.59109729530252e-06,-4.53732523588801e-07,4.42459717412767e-16,0.00526019047720461,0.0155191649311278,-4.90215301483841e-05,-9.73643925555017e-08,5.29023579820999e-09,-1.62078595663129e-07,0.242065559425974,-0.000636437989584325,0.00626731182007037,-0.0370490269198654,-0.0126805264695899,0.00879844822764925,-0.00172891179004598,-0.00654079932351338,-0.0205381040266852,-0.0113424074883081,-0.00188721423571376,-0.0144811545497939,-0.00413068130694503,-0.0178688348800396,0.00861554421879186,0.00685827295667187,-0.00585439513035877,0.128472309846605,-0.000704112759970137,-0.0257982728538871,-0.0090750425988312,-0.0102934835439396,0.00537531053328397,-0.0078644427954118,-0.0132947160357168,0.174928978850263,-0.186307019901473,-0.257497269488665,-0.0180951829649277,-0.463244054130621,-0.0399638429299461,-0.269611692529799
