"accepted_species","trait_ARD"
"t18","1"
"t19",NA
"t24","1"
"t25","1"
"t12","0"
"t13","0"
"t4","0"
"t38","0"
"t39","0"
"t59","0"
"t60","0"
"t7",NA
"t16","0"
"t94","0"
"t95","0"
"t88","1"
"t89","1"
"t68","0"
"t31","1"
"t32","0"
"t46","0"
"t47","0"
"t6","0"
"t30","1"
"t53","1"
"t71","1"
"t74","1"
"t75",NA
"t45","1"
"t17","1"
"t90","1"
"t91","1"
"t48","1"
"t49","1"
"t29","1"
"t15",NA
"t26","0"
"t78","1"
"t79","1"
"t82","0"
"t83","0"
"t11",NA
"t1","0"
"t2","0"
"t9","1"
"t21","0"
"t98","0"
"t99","0"
"t27","0"
"t57","1"
"t58",NA
"t28","0"
"t40",NA
"t41","1"
"t92","0"
"t93","0"
"t35","0"
"t36","0"
"t42","0"
"t100","0"
"t101","0"
"t86","1"
"t87","1"
"t51","1"
"t52","1"
"t37","0"
"t54","0"
"t55","1"
"t14","1"
"t5","1"
"t84","0"
"t85","0"
"t69","0"
"t70","0"
"t63","0"
"t22","1"
"t23","0"
"t64","1"
"t65",NA
"t43","1"
"t44","0"
"t3","0"
"t8","1"
"t56","1"
"t76","0"
"t77","0"
"t72","0"
"t73","0"
"t10","1"
"t50","1"
"t80","1"
"t81","1"
"t96",NA
"t97","1"
"t33","1"
"t61","0"
"t62","0"
"t20",NA
"t34","1"
"t66","1"
"t67","1"
