"accepted_species","trait_ARD"
"t9","0"
"t11","0"
"t19","1"
"t130","1"
"t192",NA
"t229","0"
"t230","0"
"t228",NA
"t242",NA
"t243",NA
"t238","0"
"t123",NA
"t216",NA
"t217",NA
"t142","1"
"t181","1"
"t182","1"
"t149","0"
"t156","0"
"t244","0"
"t259",NA
"t260",NA
"t252",NA
"t245","0"
"t239","0"
"t237",NA
"t136","1"
"t150",NA
"t250","0"
"t251","0"
"t191","0"
"t235","0"
"t236","0"
"t212",NA
"t66","1"
"t61","0"
"t52","1"
"t101",NA
"t102",NA
"t91",NA
"t56","0"
"t28","0"
"t23",NA
"t20",NA
"t22","1"
"t122",NA
"t128","0"
"t197","0"
"t206",NA
"t207",NA
"t196",NA
"t203","0"
"t223",NA
"t224","0"
"t190","0"
"t163","0"
"t118","1"
"t159","0"
"t253",NA
"t254","0"
"t75",NA
"t76","0"
"t27",NA
"t85","0"
"t257","0"
"t258","0"
"t170","0"
"t94","0"
"t88","0"
"t72","1"
"t65","1"
"t70","0"
"t71","0"
"t134","0"
"t168","1"
"t178","1"
"t240","1"
"t241","1"
"t164","0"
"t68","1"
"t60","1"
"t140","0"
"t141","0"
"t121","1"
"t116","0"
"t81","0"
"t111","1"
"t112","1"
"t104","0"
"t54","0"
"t55","0"
"t95","1"
"t96","1"
"t16","0"
"t31","1"
"t126","0"
"t127","0"
"t90","1"
"t107","0"
"t108","0"
"t59","0"
"t109","0"
"t110","1"
"t129","0"
"t132","0"
"t133","0"
"t98","1"
"t53","0"
"t154","1"
"t218","1"
"t219","1"
"t172","0"
"t173","1"
"t97","0"
"t62","1"
"t46","0"
"t50","0"
"t51","1"
"t42","1"
"t29","0"
"t21","0"
"t25","0"
"t26","1"
"t12","0"
"t32","0"
"t36","0"
"t37","0"
"t7","0"
"t35","0"
"t49","0"
"t151","1"
"t152","1"
"t92","1"
"t74","0"
"t80","0"
"t210","0"
"t211","0"
"t155","1"
"t119","0"
"t114","0"
"t184","0"
"t199","1"
"t200","0"
"t246","0"
"t247","0"
"t213","0"
"t214","0"
"t79","1"
"t125","0"
"t233","0"
"t234","0"
"t115","0"
"t176","0"
"t177","0"
"t160","0"
"t157","0"
"t169","0"
"t208","1"
"t209","1"
"t193","0"
"t194","0"
"t185","0"
"t201","0"
"t202","0"
"t158","1"
"t225","1"
"t226","1"
"t139","1"
"t146","1"
"t147","0"
"t33","0"
"t13","0"
"t14","0"
"t8","0"
"t4","0"
"t5","0"
"t3","0"
"t2","0"
"t38","0"
"t39","0"
"t10","1"
"t17","0"
"t47","1"
"t86","0"
"t87","0"
"t148","1"
"t186","0"
"t187","0"
"t167","0"
"t144","0"
"t145","1"
"t99","0"
"t84","0"
"t105","0"
"t106","0"
"t135","1"
"t165","0"
"t166","0"
"t113","1"
"t78","0"
"t100","0"
"t248","1"
"t249","1"
"t222","1"
"t117","0"
"t63","1"
"t64","0"
"t57","0"
"t58","0"
"t34","0"
"t48","0"
"t69","1"
"t174","0"
"t175","0"
"t220","1"
"t221","0"
"t261","0"
"t262","0"
"t171","0"
"t143","0"
"t83","0"
"t162","1"
"t263","0"
"t264","0"
"t153","0"
"t124","0"
"t137","0"
"t138","0"
"t131","0"
"t103","0"
"t77","0"
"t73","0"
"t67","0"
"t30","0"
"t43","1"
"t44","0"
"t18","0"
"t15","0"
"t40","0"
"t41","0"
"t24","0"
"t82","0"
"t89","0"
"t161","0"
"t188","0"
"t189","0"
"t183","0"
"t231","0"
"t232","0"
"t227","0"
"t215","0"
"t255","0"
"t256","0"
"t179","0"
"t180","0"
"t198","0"
"t204","0"
"t205","0"
"t195","0"
"t120","0"
"t93","0"
"t45","0"
"t6","1"
"t1","0"
