accepted_species,estimate
t91,-0.10537533
t92,-0.06934574
t122,-0.08709685
t127,-0.15007974
t196,-0.11318906
t321,-0.09082864
t367,-0.08071667
t132,-0.16651712
t130,-0.14549568
t261,-0.16870384
t370,-0.16729073
t304,-0.16729073
t255,-0.16729073
t353,-0.16870384
t346,-0.16729073
t231,-0.16113088
t256,-0.34061614
t311,-0.1559045
t312,-0.16729073
t290,-0.34547588
t206,-0.16729073
t152,-0.14549568
t168,-0.12663934
t169,-0.12918928
t113,-0.11248058
t279,-0.11858377
t280,-0.116884224
t343,-0.11858377
t207,-0.11318906
t195,-0.111462966
t226,-0.10928776
t248,-0.10849841
t250,-0.10849841
t251,-0.11858377
t164,-0.119936466
t147,-0.09631604
t93,-0.10512973
