accepted_species,estimate
t107,-0.7848314
t120,-0.72406584
t276,-0.86739683
t238,-0.84425485
t257,-0.8694922
t258,-0.80548257
t86,-0.024452498
t89,-0.0125757
t200,-0.881624
t294,-1.0627172
t295,-0.9738651
t215,-0.8897316
t182,-0.8115619
t307,-1.0814905
t163,-0.8220897
t122,-0.36692548
t159,-0.68802816
t253,-0.9375077
t302,-0.946206
t303,-0.9070223
t267,-1.0180532
t248,-0.94219285
t312,-0.9229292
t171,-0.8483549
t156,-0.86621094
t313,-1.1246574
t265,-0.79352444
t184,-0.8654438
t158,-0.871829
t174,-0.7425613
t271,-0.9396181
t272,-0.8610018
t126,-0.4962358
