"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97"
"t93",-0.137238035676682,-0.0178760309231555,1.27806847587544e-05,0.00814426643425474,-0.0301251341502837,0.000133830312633016,-0.169143460943789,0.00586331284826235,-0.00203376284112878,0.00627131554567513,-0.0022411704167618,5.37393657226336e-05,-0.000812765670710771,0.000450767113428544,-0.000227474342753253,-0.000212900384725974,-0.0103279829901045,0.0253199620946997,0.000163166692177877,0.0442803243315125,-0.00154277649054709,0.241486911995296,5.76950237752085e-05,-0.000137859282225385,0.000760767151957451,-8.16119398409272e-05,0.00583746586983377,-4.31048015785262e-05,0.00366812930155267,-0.00944735973988262,0.211687683779853,-0.171635196287723,0.00848021059846303,-0.0497056796432266,0.35606708721051,-0.0248857217854296,0.654487982986075,-0.021494592354138,-0.00111053144309435,-0.00124368074834341,0.124865619338846,0.0190876447420326,-0.444381243323379,0.155539176366668,0.0125136548834922,0.00242141231569852,0.000390132423984023,5.98806796332946e-05,0.000306688376920727,2.97171954734131e-05,0.0042154697045089,9.69257849472451e-05,-0.018426545123623,0.0647518107841909,0.000135201807813404,4.68103452297331e-05,1.18451898093478e-05,4.93114895999276e-05,4.74340395949884e-05,-0.0127772627915849,-4.85232413612311e-05,-3.59553438226778e-06,0.0153155280952772,0.0634443902556216,-4.10708012783854e-06,-5.16582448346612e-06,-4.66505283542704e-05,0.00407378725060172,4.23112591010155e-18,3.07190045673432e-15,9.31432636861694e-17,8.1273255166022e-17,5.46252156797882e-17,1.72100690468082e-16,1.46491924901408e-17,-4.68575821148958e-06,-3.58037435831198e-16,-1.60952944391691e-17,-4.29379376613894e-18,5.45352605321258e-17,-3.41043648526946e-17,6.22168046198733e-06,5.40433215531872e-17,1.91136114793059e-17,7.60822601959269e-17,-0.000120055022474941,-6.47711993502589e-16,-2.35564943318225e-16,1.20010317261483e-17,-4.85643609305829e-17,-5.22325002072753e-17,-2.09211104209037e-17,-7.03127363001678e-17,-7.78353781164812e-17,-1.52079443613485e-15,-1.66601866420972e-16,-4.25113328967202e-17
"t102",-0.155215660389767,-0.0221040128016213,1.78455521853421e-05,0.0130250832009463,-0.0485198767228933,0.000251410948199189,-0.393767694468847,0.0240091605914742,-0.00973599775114423,0.0592751537739961,-0.0333899336970365,-0.000259260979672301,0.00217064476832098,-0.00103421812871961,0.000499035960480584,0.000402126445028416,0.0158901050858187,-0.0386560749782704,-0.000240817125701015,-0.0637568042691091,0.00204527121579309,-0.395901684688472,0.00118027815379632,-0.000473823610108123,0.00188112753836007,-0.000116879538306761,0.00578972459477568,-5.5462788373932e-06,0.000313552206064103,-7.38198049635465e-05,-0.0155958910518064,0.0139583258759066,-0.000855781210825484,0.00612018133564589,-0.0521287950237874,0.00369953987724853,-0.132320996192837,0.00458588171684365,0.00169914973161112,0.00706551285295427,0.236590902346959,0.00909220986447717,-0.182334861237902,0.0597088303556197,0.00447428559511693,0.000639097087120962,7.24145389730208e-05,9.69817667220656e-06,4.89822701307895e-05,3.99099531801008e-06,0.000371783117740669,8.38787906881928e-06,-0.00155187079333652,0.00514197726377698,9.40029119976861e-06,3.00447535855965e-06,7.5677629413318e-07,2.77138749154939e-06,2.34565263880594e-06,-0.000619651643665772,-2.37956389250342e-06,-1.86402003473424e-07,0.000862059613195605,-0.161338345138269,9.27638735355307e-07,3.36763799573953e-07,7.5693932483468e-07,-4.00182378369779e-05,2.05132292367117e-16,-4.34777803625428e-16,-4.42174863322148e-16,-7.02770364794583e-16,-6.59105209466831e-17,-3.31208323601639e-16,-2.38254851362524e-16,2.92953952328436e-11,2.52139932101891e-15,-3.44357132015573e-16,-8.12613181158181e-16,1.97762772672073e-15,7.96625539668732e-16,2.22948704711121e-10,1.27021591275101e-15,-5.95736030178425e-16,-2.5736539235904e-15,-3.46489161340231e-08,-1.20495466843868e-15,2.81251426609703e-15,-1.40095243378736e-15,2.00338128530429e-15,1.47630237344638e-15,4.24221194260434e-15,1.05501813341767e-14,-3.49075812870895e-15,-0.707106781186547,-3.83409948123906e-15,8.30318190583449e-15
"t103",-0.155215660389766,-0.0221040128016211,1.78455521853997e-05,0.0130250832009461,-0.0485198767228928,0.000251410948199434,-0.393767694468846,0.0240091605914742,-0.00973599775114439,0.0592751537739963,-0.0333899336970366,-0.000259260979672296,0.00217064476832098,-0.00103421812871964,0.000499035960480792,0.000402126445028581,0.0158901050858187,-0.0386560749782704,-0.000240817125701111,-0.0637568042691086,0.00204527121579307,-0.395901684688471,0.00118027815379612,-0.00047382361010812,0.00188112753835993,-0.000116879538307052,0.00578972459477577,-5.54627883740162e-06,0.000313552206064022,-7.38198049634719e-05,-0.0155958910518057,0.0139583258759062,-0.000855781210825087,0.00612018133564572,-0.0521287950237859,0.00369953987724834,-0.132320996192835,0.00458588171684332,0.00169914973161128,0.00706551285295401,0.236590902346957,0.00909220986447892,-0.182334861237902,0.0597088303556206,0.00447428559511597,0.000639097087121541,7.24145389726578e-05,9.69817667200567e-06,4.89822701314815e-05,3.99099531820159e-06,0.000371783117741215,8.38787906849585e-06,-0.00155187079333668,0.00514197726377717,9.40029119990544e-06,3.00447535782384e-06,7.56776293867504e-07,2.77138749167645e-06,2.34565263895038e-06,-0.000619651643662767,-2.37956389296806e-06,-1.86402003561622e-07,0.000862059613198087,-0.161338345138267,9.27638738386544e-07,3.36763800829301e-07,7.56939323756124e-07,-4.00182378375847e-05,-4.72235881074923e-16,3.35115467587928e-16,8.24432484599582e-16,9.80851260200536e-16,-3.8816165011917e-16,1.45134047898322e-16,2.06969741320678e-16,2.92922744864862e-11,-1.87060412240066e-15,2.15480037808254e-16,1.32855264518535e-15,-1.43062712888196e-15,-3.82707451524924e-16,2.22950104495112e-10,-1.2609997666677e-15,5.41269492364043e-16,2.81590019927171e-15,-3.46489190943626e-08,1.41540555661381e-15,-3.6617532166678e-15,1.47100654116871e-15,-1.64411645605173e-15,-1.73873676812771e-15,-4.62158228644172e-15,-1.07149669466059e-14,3.33602208228122e-15,0.707106781186548,3.59568419365417e-15,-7.94736134635286e-15
"t61",-0.152905126591883,-0.0215552271821452,1.71798025170033e-05,0.0123751592041346,-0.0460688814177864,0.000235534771810475,-0.362941272064106,0.0214377567326107,-0.00863732267960774,0.0515598262498259,-0.02881927127397,-0.000210182830102074,0.00167758955555265,-0.000783037904868377,0.000375140364838398,0.000293657283998941,0.0109052732985383,-0.026442140073527,-0.000162122494086871,-0.0423383275244095,0.00120743278081736,-0.198474797397219,0.000460601323984351,-0.000173617546677493,0.00067082125696789,-3.90597119146289e-05,0.00181861372123559,-7.96176313958805e-07,3.43314473886659e-05,-8.07187867382479e-07,0.00353819483179528,-0.00366028219347123,0.000308896027969626,-0.00290852333281997,0.0303165699264334,-0.0021858829219449,0.100657117665365,-0.00360644699770982,-0.00200889359966999,-0.00867124775454589,-0.305839194483688,-0.0130514588919328,0.267231118216975,-0.0884000139289728,-0.00670032225124037,-0.00101275177626733,-0.000124765402605067,-1.73628117782582e-05,-8.80568977102201e-05,-7.57780494495778e-06,-0.000830357893227065,-1.88940324778229e-05,0.00353934808172018,-0.012058079157782,-2.36052092082658e-05,-7.89946696402605e-06,-1.99529911914475e-06,-7.96724361488626e-06,-7.67352022099891e-06,0.00211385414145891,8.83637435814869e-06,7.28393404514518e-07,-0.00350197882625989,0.775612927122034,-4.54898855227776e-06,-1.72467731416808e-06,-4.32979343612329e-06,0.000242496480656833,3.78700373193764e-16,3.46400516659649e-17,-7.20977460012423e-16,-4.16152985310871e-16,1.11697066821984e-16,-3.99750956883333e-17,-1.53005164379861e-17,-2.96222281076319e-09,-8.6341396687459e-16,7.22985474390423e-17,-8.35869680597524e-16,-9.19324069461023e-16,-6.21015645424558e-16,1.82712404150067e-08,-8.56862957349647e-17,-8.52629257245789e-17,-4.72661911754471e-16,-8.18548986637147e-07,-3.56166596355077e-16,4.64791313814688e-16,3.04094377441996e-17,2.31615295104491e-16,4.55986205861763e-16,7.33350846480471e-16,4.18862929921556e-16,2.25476513868494e-17,-9.22026254877236e-16,1.53171532789108e-16,-6.56418496540496e-16
"t47",-0.149530567018575,-0.0207561930598201,1.62142357680679e-05,0.0114362579432883,-0.0425287808957969,0.0002126950150698,-0.318805719104589,0.017789835996512,-0.00708155829138299,0.0406954049992305,-0.0223970342143634,-0.000142394888295599,0.00100508299140452,-0.00044224202838911,0.000207347137761683,0.000147820508852627,0.00430344261852525,-0.0102788271686725,-5.83718091866097e-05,-0.0141901629000325,0.000134677006915404,0.046221306068031,-0.000394483535528044,0.000179762589740377,-0.000748362887409589,5.13823579437172e-05,-0.00275964649275843,4.30339486384979e-06,-0.000260993460490336,7.30504847559487e-05,0.0207530202789875,-0.0192171364583152,0.00128280445764634,-0.00996769214969583,0.0905921858633899,-0.00646257156304928,0.250965439029209,-0.00879037134388487,-0.00364331173210274,-0.0152617470482415,-0.515626813876157,-0.0200618178869383,0.402874322871935,-0.131997735926662,-0.0098959289237965,-0.00141393714319327,-0.000159115918761045,-2.11682980342435e-05,-0.000106821254465392,-8.57768665903183e-06,-0.000731499372577402,-1.63863586315689e-05,0.00299862248341373,-0.00966882092965212,-1.62221964641996e-05,-4.7995457798141e-06,-1.20250871808138e-06,-3.55230904837946e-06,-1.47843513602739e-06,0.000221784161326474,-7.2916747991202e-07,-1.47151134189492e-07,0.00103950275927511,-0.582895665990814,3.68651107487242e-06,1.62688125693209e-06,5.67672227875184e-06,-0.000368923075887082,-1.85720643039534e-16,2.82545789494345e-16,2.36578490257313e-17,2.22223369898757e-16,4.56014389285476e-16,3.72917722407349e-16,1.70275896736835e-16,-1.97963687340044e-07,8.89151701308189e-16,1.58175604244794e-16,2.65357046088976e-16,7.8503874890714e-16,8.35254964865562e-17,3.24233864477382e-07,3.31033243672719e-16,1.0505908315248e-16,1.14099564656187e-16,-7.78060107102464e-06,-1.06812216932524e-18,5.90050894444206e-16,-3.48792993968087e-16,-7.32326148864036e-16,-1.79319562151477e-16,-2.9196621509467e-16,-2.22392914789955e-16,3.0371487035645e-16,1.49080226848195e-16,4.01669147062371e-16,2.52671709228875e-16
"t51",-0.147391681634389,-0.020238662514186,1.55716237986929e-05,0.0107940307691556,-0.0401040250633503,0.000196614897869228,-0.286690520929988,0.014963059686629,-0.00586074134265153,0.0318401590366218,-0.0170845244008994,-7.9422381917515e-05,0.00032493907343667,-8.50561291229927e-05,2.93055097804261e-05,-1.47378221205773e-05,-0.0038510842692072,0.00979295399629446,7.38234416399245e-05,0.0224699895197496,-0.00154139703802292,0.53091881012763,-0.00276729577853406,0.00124293978962985,-0.00516758348278177,0.000356879698506788,-0.0194528402649353,4.97751072487148e-05,-0.00377123433117135,0.0074263173852769,-0.10918169135833,0.0845424556849667,-0.00373380072884162,0.0197377639357724,-0.131576460983119,0.00914874216305402,-0.227315819952673,0.00745630993029574,0.00101923060513503,0.00363012550074466,0.0936922727706085,0.00150550898087098,-0.02206756510277,0.00593960878588086,0.00033686011210294,-2.72567727243329e-05,-1.52646860254126e-05,-2.76491777328809e-06,-1.43510231799954e-05,-1.57663934081589e-06,-0.000248405429546881,-5.71176911900991e-06,0.0010852733660755,-0.00380020640151016,-7.77873618668101e-06,-2.63929024273916e-06,-6.6694801911401e-07,-2.64375944604167e-06,-2.328562880514e-06,0.000608879643321542,2.18768117647049e-06,1.58258796558528e-07,-0.000669341354659158,0.0357166570309658,-1.15488242022739e-07,3.87760211654803e-08,7.02762304525853e-07,-5.96716736244209e-05,-2.36524753564271e-16,-1.6532634296304e-15,3.99916188063983e-15,-5.1805318908338e-17,1.34862079663938e-14,-0.707106781186548,1.4690823532438e-13,-9.71008524651477e-08,-1.62016198514076e-16,-4.6906175776365e-15,-2.07749923299652e-15,-3.59446360958363e-15,-2.81501825980555e-15,1.6916638169326e-07,3.09332504964875e-16,1.11756559751737e-15,-5.88467953382669e-16,-4.37145193276999e-06,-3.65477847180585e-15,-5.557760368919e-15,-6.1081648459113e-16,7.27287471696749e-15,-1.76172623637303e-16,2.0616401420324e-16,3.55571734461234e-16,1.06998033713879e-17,8.3662918394039e-16,-7.83224457044334e-17,-9.54653183221579e-16
"t52",-0.147391681634389,-0.020238662514186,1.55716237987442e-05,0.0107940307691559,-0.0401040250633502,0.000196614897869124,-0.286690520929988,0.0149630596866286,-0.00586074134265133,0.0318401590366221,-0.0170845244008991,-7.94223819175609e-05,0.000324939073436576,-8.50561291229745e-05,2.9305509780319e-05,-1.47378221205755e-05,-0.00385108426920711,0.00979295399629432,7.38234416399488e-05,0.0224699895197494,-0.00154139703802298,0.530918810127631,-0.00276729577853386,0.00124293978962992,-0.00516758348278207,0.000356879698506869,-0.0194528402649354,4.97751072487329e-05,-0.00377123433117152,0.00742631738527669,-0.109181691358331,0.0845424556849672,-0.00373380072884134,0.0197377639357726,-0.131576460983119,0.00914874216305365,-0.227315819952674,0.00745630993029549,0.00101923060513505,0.0036301255007452,0.0936922727706088,0.00150550898087076,-0.0220675651027704,0.00593960878588078,0.000336860112103422,-2.72567727245272e-05,-1.52646860257942e-05,-2.76491777364457e-06,-1.43510231795758e-05,-1.57663934152273e-06,-0.000248405429547309,-5.71176911853392e-06,0.0010852733660758,-0.00380020640150931,-7.7787361862473e-06,-2.63929024277683e-06,-6.66948017881433e-07,-2.64375944558874e-06,-2.3285628802333e-06,0.000608879643322277,2.18768117903145e-06,1.58258796159716e-07,-0.000669341354658527,0.0357166570309663,-1.15488242748598e-07,3.8776020058559e-08,7.02762305204245e-07,-5.96716736203711e-05,2.63005435466461e-16,1.55163394731897e-15,-4.127077403873e-15,5.9421955936403e-17,-1.40012132070206e-14,0.707106781186547,-1.46903773368826e-13,-9.71009274069713e-08,9.2195094272777e-17,4.61460886923023e-15,2.18166846048487e-15,3.57898096801239e-15,2.82543969479873e-15,1.69166379724507e-07,-3.54970173516223e-16,-1.16865415808538e-15,5.46071572470059e-16,-4.37145193933519e-06,3.648944126186e-15,5.08128078221385e-15,7.2928554565352e-16,-6.79401929925377e-15,5.24523212583143e-17,-1.35969757601378e-16,-2.01271054870751e-16,-5.90127653511133e-17,2.62856230531844e-16,-7.15626114423127e-17,9.22021406598119e-16
"t75",-0.172683625039309,-0.0275626843573719,2.85237661126758e-05,0.0386899894711631,-0.152641712954055,-0.00101869215683925,0.163790185837254,0.00665054952556485,-0.00347921166661308,0.0537337163291418,-0.21842237694454,-6.75046360918035e-05,0.000766831652981734,-0.000406141118511552,0.000203965271080561,0.000201542316794224,0.0503691571954736,-0.221255869493578,0.000380948730341198,0.0413572491994779,-1.14227098962491e-05,-0.00529715088539659,-0.000135236647803366,9.82825227555887e-05,-0.000515188841477305,7.640586244685e-05,-0.131288710975345,-5.89288352053569e-07,2.61077313593169e-05,-2.84827596605183e-06,0.000752787096478413,-0.000979488204595674,-0.000964095191343523,0.000152884657663045,-1.24246248306981e-05,-2.8180202443712e-06,0.000913818186088454,-3.02288276535124e-05,1.63339241656176e-05,7.66906131646662e-05,0.00274733873472387,6.12976835430139e-05,-0.000754587999920731,0.000155046427081265,2.76569168662123e-06,-8.81275776770749e-06,-4.07812977682316e-06,-8.67769367721316e-07,-4.59319649861003e-06,-6.73526845279329e-07,-0.000422195308747754,-1.1222939571137e-05,0.00277892207775038,-0.0382754899264822,3.93723660320437e-06,-1.10309831536644e-06,-3.09479218541878e-07,-5.80146275235305e-06,-4.29681055252668e-05,0.817733656991697,-4.69592201577032e-05,-4.30317348617418e-06,0.341020319435573,-1.80182969526516e-05,-6.21301260242701e-08,-1.7385913826461e-07,-2.55976312656376e-06,0.00215598448573804,-2.2071344158777e-16,4.53576987894265e-16,-1.43119017305984e-15,7.22295055617301e-16,-9.7788222462924e-16,-5.56705855267535e-16,8.54323108882457e-17,-3.16972345640328e-07,-7.34436500078175e-16,-4.17807091521113e-16,-3.03639935931807e-16,6.13087224023475e-16,-2.32216425607285e-16,4.23740913245513e-07,-4.56678663848867e-16,-5.28436028236106e-16,-2.6255224211586e-16,-8.27512819726202e-06,8.28133959182505e-17,-5.71908318428038e-15,2.67232520755122e-16,-1.19317677579502e-15,8.5900979375816e-16,-1.29937226737348e-17,-1.78049574553414e-16,6.13765934229877e-16,-2.43565824215227e-15,-5.62189861804151e-16,-7.74645769394855e-17
"t86",-0.175125984252863,-0.0282189239827058,2.95563048565428e-05,0.0405858931220717,-0.160218568949013,-0.0010826801966365,0.176735228444638,0.00739068225841244,-0.00388957631080562,0.0611755298553702,-0.250459924907752,-8.1992335000716e-05,0.000972954742375532,-0.000525029617950861,0.000265389718718147,0.000269207816952349,0.071147835944676,-0.313454401747585,0.000547448472616155,0.0601648552269251,-1.84414144809809e-05,-0.00985411699054758,-0.000310267740315675,0.000237330421091714,-0.00127155058617842,0.000198596596571029,-0.358279173446233,-2.7834146000049e-06,0.000144283106418567,-3.09037648338461e-05,-0.00624428059720677,0.00644357293899905,0.00402413188926017,-0.000448995883371356,2.86292110552311e-05,6.37381181240598e-06,-0.00154742584505323,4.93189811678785e-05,-1.7112573583563e-05,-7.72348491951605e-05,-0.00261956297177712,-5.23879852891949e-05,0.000631138086754857,-0.000128327103817133,-2.26217109560584e-06,6.79948059622041e-06,2.88777328113382e-06,5.90899322000868e-07,3.11456586512946e-06,4.32053516313643e-07,0.000230032757554889,6.06307882015778e-06,-0.00148280176207875,0.0198656477079097,-1.90948178859144e-06,5.11269161376424e-07,1.43045664685266e-07,2.46349144716918e-06,1.60944569564576e-05,-0.294180978796645,1.55754642556605e-05,1.35972267588357e-06,-0.103866321162101,4.6869517656839e-06,1.58663236798516e-08,4.2653433087194e-08,5.67503640840522e-07,-0.000453639506565382,1.6000925217956e-15,1.81245686274045e-16,3.83967206579231e-15,-3.58633703044349e-15,-1.4618588318112e-16,-5.20871710429773e-15,5.40230266993245e-15,1.08630670793942e-08,3.31427910802442e-15,-1.14037676301232e-15,1.82553135719045e-15,-1.85880504818247e-15,-6.93761328862843e-16,-4.06673657555224e-09,5.77335111601607e-16,-6.61725013125573e-15,6.76066569284927e-17,-1.97709367372309e-07,5.42485616663625e-15,0.707106781186549,5.1016002059452e-14,-5.12843403239285e-15,1.98967038439366e-16,7.70591252959833e-15,-5.06670651530233e-15,3.59915284236039e-15,4.11192194388687e-15,1.33236029272731e-15,-1.51320991251658e-16
"t87",-0.175125984252863,-0.0282189239827058,2.95563048561265e-05,0.0405858931220716,-0.160218568949013,-0.00108268019663638,0.176735228444638,0.00739068225841277,-0.0038895763108056,0.0611755298553703,-0.250459924907752,-8.1992335000669e-05,0.000972954742375458,-0.000525029617950874,0.000265389718718012,0.000269207816952074,0.0711478359446757,-0.313454401747585,0.000547448472616206,0.0601648552269252,-1.84414144809585e-05,-0.00985411699054772,-0.000310267740315381,0.000237330421091999,-0.00127155058617873,0.00019859659657093,-0.358279173446234,-2.78341459974258e-06,0.00014428310641838,-3.0903764833539e-05,-0.00624428059720578,0.00644357293899894,0.00402413188925983,-0.000448995883371328,2.86292110547592e-05,6.37381181324906e-06,-0.00154742584505237,4.93189811678584e-05,-1.71125735833171e-05,-7.7234849195301e-05,-0.00261956297177777,-5.23879852883866e-05,0.000631138086756633,-0.000128327103817799,-2.26217109552951e-06,6.79948059584008e-06,2.88777328032668e-06,5.90899323130756e-07,3.11456586610763e-06,4.32053516567844e-07,0.000230032757554594,6.06307882054352e-06,-0.00148280176207772,0.0198656477079096,-1.90948178834487e-06,5.1126916064456e-07,1.43045664397358e-07,2.4634914464884e-06,1.6094456956305e-05,-0.294180978796652,1.55754642564883e-05,1.35972267660617e-06,-0.103866321162106,4.68695176565614e-06,1.58663231883463e-08,4.2653434347169e-08,5.67503641687759e-07,-0.00045363950656444,-1.41153402152896e-15,-1.24293917319066e-16,-2.95860443568825e-15,3.17823778661801e-15,2.31108505161046e-16,5.53555374956127e-15,-5.36563489802089e-15,1.08630635873196e-08,-2.46010810049557e-15,1.37697446191147e-15,-1.61466311961857e-15,1.52366159469532e-15,8.10499592318209e-16,-4.06673809515815e-09,-2.01346326664456e-16,6.9305561041243e-15,6.29810783875753e-17,-1.97709347913861e-07,-5.51446125739393e-15,-0.707106781186545,-5.11695317036793e-14,6.14934692343769e-15,-4.92462930593785e-16,-7.65392830500095e-15,5.24465206943748e-15,-4.02000418060338e-15,-2.53595609094809e-15,-9.4942173696786e-16,3.17326616718261e-17
