"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98"
"t13",-0.12066937991923,-0.0165854241613017,0.00584996745216537,0.0554503725557474,-0.000350248275523405,0.105722948257142,-0.00137889585293131,0.000401855084105893,-0.00120091289925321,0.000729174207426564,-0.000757140959529981,9.51385396631776e-05,-0.00567206274522409,0.0288003517413904,-0.000723230627385423,-4.92719134537702e-05,0.0606182013779697,0.00112719150632928,-0.217390677095066,0.0016343502412352,-0.00100364507723071,0.00703988366255604,-0.0254303960515545,0.110821341385329,-0.00119975505794485,0.02905540331469,-0.00258910790808595,0.0871306981935654,-0.0540452529134436,0.000721745283960228,-2.57156660392062e-09,-0.0407735189296034,0.00041871019538807,-0.0159816318952142,0.000697718631896451,-0.0374069571156033,0.00212532801143204,-0.561148612656788,-0.00171184680182081,-0.106688257982727,0.586871174700863,-0.00197010794609029,-0.441204610869674,0.00389750673426794,0.0129108396668621,-0.0300705418371694,-0.0368102814368381,0.039898252703118,0.00017235528109629,8.99170153660052e-05,6.33091981822569e-06,0.000710497595411796,-0.0495792585572527,-0.00577897888859584,-0.000739455709704081,-6.58128885599881e-05,-1.19304837508476e-05,0.0257170224561063,0.00257794474373215,-0.0587582611138561,-0.00120504179035226,0.063228998263036,0.000454553765341298,1.2183542997828e-06,-0.0348619457132912,-2.41195691629036e-05,-5.88044979879577e-05,-2.94732786005107e-05,0.00941148965311887,7.16158380555205e-17,-1.19647256927483e-17,5.6770621983527e-17,-7.68739312133522e-17,8.77492328652651e-16,1.0684395122842e-16,3.04691876254397e-16,1.71405797075269e-16,3.63084737997384e-17,2.04147699162953e-17,-2.73922139109899e-18,-2.34503312012759e-17,1.85082482370511e-17,-6.30596656434817e-06,-6.51875919522319e-17,-1.686269324969e-17,-3.87371283449664e-17,-3.89735338179279e-16,3.8966054389449e-07,2.25509438536965e-17,1.94709972785365e-16,2.05451148710406e-15,1.23605126212987e-16,1.55768514102244e-16,8.29662635930851e-19,3.83850741685921e-15,7.20375556943075e-17,1.37512965871888e-16,9.10803784674788e-17
"t92",-0.130714578017244,-0.0191292099802904,0.00750250039332978,0.0739703095981862,-0.000499318289122952,0.191730775826375,-0.0128022651855419,-0.00483984396469814,0.00481779044969206,-0.00191642545711798,-0.000343115210955161,4.90186954328636e-05,-0.00412372567241534,0.0233036629600716,-0.000639623741404084,-4.57195187043402e-05,0.0850990629947723,0.00190899716940206,-0.445816278281856,-0.00399218390061947,0.000251668504351279,0.00543876914816239,-0.0334470203931806,0.353407387868282,-0.00459883698467628,0.165076064108986,0.0123591649762583,-0.152558199023564,0.0709664143616963,-0.000807017619248064,2.75271509117971e-09,0.0392489568881937,-0.00028285993735933,0.00964892027102763,-0.000317666964484917,0.0103374387761176,-0.000578403488235875,0.154897308803526,0.000796808824307623,-0.00616732199525263,-0.102718608027461,0.000331977138548948,0.0709800578057992,-0.000601061684778476,-0.00188729187739108,0.00375261241093424,0.00452352212369796,-0.00477425634092522,-1.97649742383789e-05,-1.0170189271894e-05,-6.98469209812002e-07,-7.47289443604497e-05,0.00517889564070649,0.000592944382344554,7.30986553646077e-05,6.3845685276225e-06,1.14850732323573e-06,-0.00238377848724095,-0.000227968461375239,0.00461588525973193,9.45530052997888e-05,-0.00480644294826539,-3.24543573635816e-05,-8.76326298810916e-08,-0.00940769032763306,1.27836857563356e-06,3.21322213515972e-06,1.54420061742553e-06,-0.000465802818782027,7.82967538607232e-16,-7.66000175704469e-16,1.44519505792565e-15,2.26775865729061e-15,-1.13840560422136e-14,-1.85294063678892e-15,-9.10568609270043e-15,8.49638046745373e-15,6.03308090792281e-16,2.90971805505388e-15,-9.03904016356937e-16,-1.27498675560183e-14,3.59537268973445e-15,-5.98542663656065e-08,-9.29329696819549e-15,-1.6660567685902e-14,2.48882875301384e-14,-2.59003073477806e-14,5.11698852245011e-09,1.30357837961929e-14,-6.36824819974395e-15,0.707106781186547,3.52815219761476e-13,3.15543234043494e-13,8.39300224982641e-14,-3.20952401794167e-15,-2.76991084978208e-14,-1.3630713724124e-14,2.51778243507053e-15
"t93",-0.130714578017244,-0.0191292099802906,0.0075025003933297,0.0739703095981856,-0.000499318289122992,0.191730775826374,-0.0128022651855419,-0.00483984396469819,0.00481779044969204,-0.00191642545711793,-0.000343115210955128,4.90186954328928e-05,-0.00412372567241522,0.0233036629600715,-0.00063962374140414,-4.57195187041672e-05,0.0850990629947718,0.00190899716940197,-0.445816278281857,-0.00399218390061925,0.000251668504351065,0.00543876914816247,-0.0334470203931808,0.353407387868282,-0.00459883698467557,0.165076064108986,0.0123591649762581,-0.152558199023562,0.0709664143616956,-0.000807017619248121,2.75271580005529e-09,0.0392489568881942,-0.000282859937359739,0.00964892027102768,-0.00031766696448457,0.010337438776117,-0.000578403488236255,0.154897308803526,0.000796808824307628,-0.00616732199525309,-0.102718608027458,0.0003319771385485,0.0709800578057966,-0.000601061684779094,-0.00188729187739013,0.00375261241093518,0.00452352212369853,-0.00477425634092515,-1.97649742399928e-05,-1.01701892701821e-05,-6.98469209384858e-07,-7.47289443623263e-05,0.00517889564070356,0.000592944382345646,7.30986553652669e-05,6.38456852774634e-06,1.14850732362785e-06,-0.00238377848724003,-0.000227968461376879,0.00461588525972944,9.45530053001383e-05,-0.00480644294826753,-3.24543573630724e-05,-8.7632630453926e-08,-0.00940769032763314,1.27836857398994e-06,3.21322213615928e-06,1.54420061768507e-06,-0.000465802818781564,-8.10659264937478e-16,7.34716119189549e-16,-1.4864440493674e-15,-2.04944019946689e-15,1.02116786559871e-14,1.86423416222222e-15,8.93140552521252e-15,-8.64104023820634e-15,-7.19218439558805e-16,-2.91081283359082e-15,8.43847574987225e-16,1.27769912699226e-14,-3.66647198602952e-15,-5.98542574489144e-08,9.21807832617083e-15,1.67227840458853e-14,-2.51922599628139e-14,2.60724811076837e-14,5.11699383191114e-09,-1.31047703081421e-14,6.12220806624724e-15,-0.707106781186548,-3.52719829918708e-13,-3.15724646502492e-13,-8.38436111388093e-14,9.20816659739405e-16,2.77418480433772e-14,1.35321290563232e-14,-2.47993321474234e-15
"t102",-0.145485180866326,-0.0230229563059,0.010186245157106,0.104635838782713,-0.000753631666543336,0.351238019514961,-0.0379491973164442,-0.0169470111016691,0.0191947868318049,-0.00837857828756811,0.00155865743548608,-0.000184503683324741,0.0092556584429974,-0.0448051354319183,0.00108878010336154,7.3119625484337e-05,-0.0902775115879937,-0.00180990785960164,0.390709062063908,0.00393801637544108,-0.00123396325639559,0.00771225157057709,-0.0283271456635888,0.149879741830898,-0.00175121313660761,0.0520485205591115,0.00124049477702494,-0.00281620238569846,0.000273465014235107,-5.13508668014773e-08,-9.29775611494764e-13,-4.46147522705637e-06,-4.08292016108066e-06,0.000234977708825225,-2.12513146172742e-05,0.00584225764999331,-0.000518921246744178,0.18791332348656,0.00361738937623155,-0.258809326872195,0.117884708762313,-0.000213808670960129,-0.036212613221389,0.000265523365174286,0.000728200837079628,-0.00114261436283745,-0.00135809116709499,0.00140325449617667,5.65994616352619e-06,2.89381901863995e-06,1.96962765052308e-07,2.09068196336896e-05,-0.00144875653866928,-0.000166044264563465,-2.06426195028176e-05,-1.81685215743245e-06,-3.28090269588387e-07,0.00069848257715893,7.01486195418347e-05,-0.00183647298267628,-3.77738824768279e-05,0.00218947376543186,3.52062518523645e-05,1.16141246775896e-07,0.158372026100376,2.28753244062609e-06,2.76075758616912e-06,5.3003364675844e-07,-9.90091476113955e-05,1.22841832347905e-15,-1.88210238741365e-16,-1.89619675474013e-15,3.83154713195864e-15,4.19887480241835e-15,1.93924692635708e-15,3.19608859780045e-15,2.92760157998843e-15,-3.04564424004243e-15,3.20410892094513e-15,-4.18496868748942e-16,2.96579363200934e-15,-2.10355510810999e-15,-2.21722559440947e-12,6.27778777575501e-15,-3.04543506064262e-15,5.72185049018005e-15,7.54281860317527e-16,1.47895991031935e-12,-6.1661624791402e-15,-7.09961525988002e-15,2.45582866909959e-15,8.88791419579503e-15,4.83224940089262e-15,3.74958192604914e-16,0.707106781186546,1.51077837678172e-14,6.16402623784267e-15,4.5340034280361e-15
"t103",-0.145485180866326,-0.0230229563059001,0.010186245157106,0.104635838782712,-0.000753631666543282,0.351238019514961,-0.037949197316444,-0.0169470111016689,0.0191947868318048,-0.008378578287568,0.00155865743548618,-0.000184503683324892,0.00925565844299751,-0.0448051354319188,0.00108878010336181,7.31196254844501e-05,-0.0902775115879939,-0.00180990785960189,0.390709062063908,0.00393801637544114,-0.00123396325639612,0.00771225157057689,-0.0283271456635876,0.149879741830898,-0.0017512131366073,0.0520485205591119,0.00124049477702478,-0.00281620238569948,0.00027346501423524,-5.13508670144417e-08,-9.28675360081344e-13,-4.46147522650299e-06,-4.08292016107577e-06,0.000234977708825734,-2.12513146167582e-05,0.00584225764999266,-0.000518921246744713,0.187913323486556,0.00361738937623256,-0.258809326872192,0.117884708762316,-0.000213808670959983,-0.0362126132213918,0.000265523365173553,0.000728200837080115,-0.00114261436283811,-0.00135809116709436,0.00140325449617679,5.6599461631389e-06,2.8938190178496e-06,1.96962765152479e-07,2.09068196337969e-05,-0.00144875653866957,-0.00016604426456244,-2.06426195030078e-05,-1.81685215752439e-06,-3.28090269186432e-07,0.000698482577159255,7.01486195411101e-05,-0.00183647298267781,-3.77738824763078e-05,0.00218947376543347,3.52062518526681e-05,1.16141247737948e-07,0.158372026100372,2.28753243991312e-06,2.76075758437809e-06,5.30033646365591e-07,-9.90091476097714e-05,-1.26563139392519e-15,7.36722402066052e-17,2.12024249675565e-15,-4.15139306858483e-15,-4.82309883767563e-15,-1.80495306042765e-15,-3.14004561071892e-15,-3.28426358814316e-15,2.67449776999681e-15,-3.06015444691145e-15,5.34464904199029e-16,-3.71126797609159e-15,2.06265905246048e-15,-2.21181620229798e-12,-6.4491718290813e-15,3.35146093911306e-15,-5.49886004297816e-15,-6.55124032539653e-16,1.4677577912114e-12,6.25518514733069e-15,6.75254670090427e-15,-1.76504544804745e-15,-8.86698617381372e-15,-4.70294694432142e-15,-5.42362486144664e-16,-0.707106781186548,-1.50918822216848e-14,-5.88863942281815e-15,-4.62731056362522e-15
"t61",-0.143235637451859,-0.0224291330719865,0.00977612638305365,0.0999465416763584,-0.00071470277753722,0.326751270201855,-0.0340660280939712,-0.0150743847396922,0.0169685674802129,-0.00737719251030777,0.00125826704827533,-0.00014752579930221,0.00711290328207106,-0.0338367787599369,0.00080889466016892,5.38111353919485e-05,-0.0606526603926172,-0.00116776240123026,0.242836259061993,0.00179364954271158,-0.000486355284947614,0.00276917762934641,-0.00979526820949532,0.0480584573985135,-0.000553324468996883,0.0159945545562078,0.000304357598720223,-0.000428917674059944,2.57061633121645e-05,-2.61929711237565e-09,-3.54373110636249e-14,-1.18364660505691e-08,6.18515782213441e-07,-5.04547981472849e-05,8.77283142171684e-06,-0.00589612098778019,0.000565720208710245,-0.212365923965811,-0.00442284282726309,0.325032497619626,-0.168752161743915,0.000342195062040362,0.0623804155445216,-0.000485385729035574,-0.00142819416537679,0.002716804676749,0.00328771521287286,-0.00350344218071845,-1.4837069057084e-05,-7.70561325433332e-06,-5.39428440819438e-07,-6.0405978585816e-05,0.00421806893356236,0.000493140645158935,6.38790241951597e-05,5.73979854554526e-06,1.04529318027789e-06,-0.00231934661424785,-0.000245193382057403,0.00731272292549013,0.000150614587698712,-0.00905612171083253,-0.000162849539215052,-5.43583813695522e-07,-0.774865324225012,-1.15861614063876e-05,-1.44158628129124e-05,-2.98245206363929e-06,0.000592998208656939,9.10356643326106e-17,1.86130922662377e-16,-4.5527837334969e-16,8.6426548298257e-17,5.33053368344103e-16,-3.76504055155311e-16,-1.05151318705826e-16,8.098629091332e-16,2.10462621252873e-16,-5.39705336103588e-16,-3.9436319323053e-16,5.2901352160217e-16,-1.93302192792725e-16,-6.38451773587015e-10,3.80114742386424e-16,-5.32155943279222e-16,-5.8148596474142e-16,4.40277285866029e-16,1.13585555853249e-10,-9.35984600301674e-17,-2.06618998471424e-16,-9.18401830507471e-16,3.95440754665408e-16,6.82458172422483e-17,1.80527794108797e-16,2.67903727445829e-15,1.60193645083627e-16,-5.37253131003916e-16,2.08796818545812e-16
"t47",-0.139897868308387,-0.0215510346932864,0.00917256750078277,0.0930558577128201,-0.000657628532115626,0.291066450414424,-0.028468784237553,-0.012382624323932,0.0137744950918719,-0.00594217986238113,0.00083852875602405,-9.5995125849293e-05,0.00415937890403102,-0.0187894430715402,0.000426599632068692,2.75037466509723e-05,-0.0212169482928401,-0.000321318701435856,0.0496294348307907,-0.000833902583425609,0.000407252767331228,-0.00305426322836901,0.0119166189172773,-0.0699800288759423,0.000832604699608113,-0.0255658604279931,-0.000746311239602929,0.00214141630746228,-0.000233955559629413,4.74239413194221e-08,8.76792542389317e-13,4.45180076095314e-06,4.97816884295114e-06,-0.000306247480732554,3.27463345554102e-05,-0.0118039311600965,0.00106800854819259,-0.389789593191208,-0.00761685209284417,0.547320694079161,-0.252822635016137,0.000458424105130213,0.0769777301289233,-0.000556995294960764,-0.00149007409804716,0.00202124159548857,0.00234969644584652,-0.00232560947969071,-8.62928663385814e-06,-4.27449488961573e-06,-2.728555954613e-07,-2.47919851962525e-05,0.00167248459991295,0.000177569004079353,1.80905319936946e-05,1.39868813799264e-06,2.37684316439347e-07,-0.000338945653068101,-1.02820560886294e-05,-0.00176931435180983,-3.6903308614825e-05,0.00299277334182666,9.89944749266326e-05,3.47177835554276e-07,0.587064215316736,9.89122754108933e-06,1.35639119306831e-05,3.4753458849873e-06,-0.000809463962938488,-2.56355512452505e-16,-9.55228119081329e-17,4.76966115540078e-16,2.12353032040387e-16,-2.14602756936327e-15,4.18360265697897e-16,5.38076976977177e-16,-5.17405709737156e-16,2.20704686941841e-16,4.62929889005179e-16,3.57873867976979e-16,2.79137851145193e-16,2.91302138046404e-16,-4.00230944969904e-08,-4.22417128238073e-16,3.2423912972249e-16,9.68650089264186e-16,-1.01884062888897e-15,3.36102733268089e-09,-2.39676540697012e-17,1.75936855317178e-16,-1.0486919641579e-15,-1.68406813664483e-16,-5.90285139840072e-16,-5.57544185306905e-17,-4.98972259239391e-16,-1.78946551128671e-16,2.85213613096156e-16,-1.3384711928292e-16
"t51",-0.13765477069662,-0.0209479005109109,0.00874512777035824,0.0881286517859263,-0.000616222362540501,0.264167860597799,-0.0239466956935169,-0.0101696405200606,0.0111175935915307,-0.00473943538479701,0.000426367689754764,-4.45336269195387e-05,0.000999934268628544,-0.0022078524048047,-6.4499174882611e-06,-2.77166193370332e-06,0.0314027172954094,0.000882055279159626,-0.241303946242131,-0.00700622315968512,0.00294891300367483,-0.0217165374103767,0.084875616085926,-0.505647646963684,0.00604132500742014,-0.187174509212716,-0.00609359155771009,0.0245906574461787,-0.00404465230151921,1.42948088665499e-06,3.4949671789746e-11,0.00184142938717019,-4.25859830066606e-05,0.00174231404172596,-8.07259746208696e-05,0.00571749939111412,-0.000409927183386371,0.13226741249278,0.00187969714633494,-0.118566665628666,0.0196790686783271,1.46519567788881e-05,0.00783725343750302,-8.78810486689228e-05,-0.000335049881355389,0.000875509091968447,0.00107333751396873,-0.00116396758998659,-5.01029715598036e-06,-2.60842213113677e-06,-1.82799122465762e-07,-2.02793202076019e-05,0.00141245775829742,0.000163804165972533,2.07272462134983e-05,1.83408740325962e-06,3.31691333245039e-07,-0.000706828481288811,-6.99532608021353e-05,0.00158537473254813,3.2525565174305e-05,-0.00173579395854037,-1.69523924236047e-05,-5.09202386991149e-08,-0.0405239072141535,-2.05076381598951e-07,2.09208735491888e-07,2.99695102830219e-07,-0.000106844393096618,1.34450249774565e-14,5.21027881793428e-15,-4.13714540516515e-15,6.47566351117877e-14,-0.707106781186546,-2.23748032916746e-12,-2.10320237487759e-13,-7.04444593087839e-15,1.65893439513134e-14,-1.53697260234429e-14,1.02819260833923e-14,7.38243803683669e-15,1.49320341716587e-15,-2.0243223986873e-08,9.44200647030518e-16,-2.97850373966724e-15,3.88383060618427e-15,-1.25321182332269e-14,1.74618192376772e-09,-4.5462340187733e-15,4.46434265187696e-15,-1.05744965638024e-14,6.6641640809335e-15,1.28149161106538e-15,7.52879968559993e-15,3.86918505538957e-15,2.87308516500261e-15,1.39969714642955e-15,-1.03424927183204e-16
"t52",-0.13765477069662,-0.0209479005109109,0.00874512777035819,0.0881286517859262,-0.000616222362540303,0.264167860597799,-0.0239466956935174,-0.0101696405200606,0.0111175935915305,-0.00473943538479707,0.000426367689754938,-4.45336269193908e-05,0.000999934268628613,-0.00220785240480453,-6.44991748828538e-06,-2.77166193376918e-06,0.0314027172954095,0.000882055279159575,-0.241303946242131,-0.00700622315968501,0.00294891300367469,-0.0217165374103766,0.0848756160859257,-0.505647646963681,0.00604132500742034,-0.187174509212715,-0.00609359155771035,0.024590657446179,-0.00404465230151968,1.42948088694946e-06,3.49498978656653e-11,0.00184142938717033,-4.25859830062957e-05,0.00174231404172644,-8.07259746211835e-05,0.00571749939111387,-0.000409927183385755,0.132267412492779,0.00187969714633475,-0.118566665628664,0.019679068678327,1.46519567786318e-05,0.00783725343750538,-8.78810486696132e-05,-0.000335049881355463,0.000875509091968089,0.00107333751396842,-0.00116396758998576,-5.01029715600535e-06,-2.60842213250121e-06,-1.82799122602168e-07,-2.02793202072507e-05,0.00141245775829662,0.000163804165972089,2.0727246213768e-05,1.83408740202669e-06,3.31691334777347e-07,-0.000706828481288824,-6.9953260802229e-05,0.00158537473255113,3.25255651745689e-05,-0.00173579395854311,-1.69523924242352e-05,-5.09202390994616e-08,-0.0405239072141507,-2.05076382291709e-07,2.09208735455933e-07,2.99695100247616e-07,-0.00010684439309515,-1.33358150370171e-14,-5.18815554061727e-15,3.97480707952631e-15,-6.46744514316356e-14,0.707106781186549,2.23734350245423e-12,2.10288253115498e-13,7.26320816545522e-15,-1.66979318276558e-14,1.53043592950788e-14,-1.03131732448336e-14,-7.29596362037252e-15,-1.57798757038288e-15,-2.02431908148554e-08,-8.85103334521963e-16,2.79088585793342e-15,-4.08379729680492e-15,1.26678107793798e-14,1.74617582970183e-09,4.573712177068e-15,-4.06522875445161e-15,1.05818423812864e-14,-6.81626905192534e-15,-1.08883079501541e-15,-7.4451613175963e-15,-4.83666839525667e-15,-2.84996599817426e-15,-1.52887773899866e-15,-8.53975933211874e-17
"t75",-0.14627739056958,-0.0236156993467096,0.0113614978086421,0.123632221948061,-0.00104711362058008,-0.158204204865484,-0.0160944659309454,-0.00588080327057004,0.000838876636421487,0.256178030224937,0.00087093374520442,-0.000101661067234443,0.0048865641347802,-0.0234774647360126,0.000572281613949451,3.8743831378713e-05,-0.227535149144535,0.000533854315297183,-0.0220822443557959,-0.000409678126060001,0.00022975427942922,-0.00183867172736,0.00732897814643615,-0.0434117720370338,0.000502079891695323,0.108216775340715,-0.000616861143419048,0.00291017643777705,-0.000780602961970772,1.05896733837323e-05,1.45411704426901e-10,2.96399601767972e-06,1.5381810167085e-07,-2.22088159653223e-05,3.94714231313222e-06,-0.000609048066008602,3.59526602161509e-05,-0.00946619929087889,-7.85327361189258e-06,-0.00434682395899309,0.0166744143054972,-0.000100259939429227,0.022775877339539,-2.19714980448876e-05,3.84128473396306e-06,0.000679377046196718,0.00107970977338424,-0.00182184075897013,-1.65679831351055e-05,-1.13260613685617e-05,-1.4065608723142e-06,-0.00155647995389815,0.605076209531244,-0.00835492968360206,-0.000507134700642841,-4.60348022435836e-05,-8.9431405584166e-06,0.654145146582778,-0.000563202798451894,-0.00773446678408109,-0.000208378215501642,-0.000540111325839601,1.13486274019238e-05,3.22326326772665e-08,0.000198705165880934,-7.60706208158453e-07,-1.98623731846276e-06,-1.13181407511244e-06,0.00367823994599367,5.72035171881077e-16,3.22312472498722e-16,2.06782185522973e-16,8.48458030388665e-17,3.73701832137742e-16,3.65238329104968e-16,1.54193532610854e-16,-2.81403015981631e-16,-9.7760634258302e-16,1.59582716427224e-16,2.27780050976437e-16,6.31432347361606e-16,4.73106154267558e-16,-3.37602693922957e-07,3.93712998161196e-17,2.05953519045792e-16,-4.77765679542908e-16,-5.44695401853319e-16,2.11524708945143e-08,5.41923272356656e-16,-3.81614573055579e-16,-7.53341657201192e-16,-5.71100953733598e-16,3.11665642949196e-16,-5.67411587900114e-16,1.00098454376501e-16,-7.44266325115263e-17,3.65093880355409e-16,-7.97843880906214e-16
