"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103"
"t13",-0.0818748225699014,0.18661412207146,-0.02519134347366,0.00297007306887258,-0.00152356735415319,0.00840248263713047,-0.000667531839823709,6.11461621031554e-05,-0.00202047197222238,1.3657908070863e-05,-0.0095242797184529,0.119692452659389,-0.000586992421187205,0.000246908945722314,-0.000612009766202391,7.98154271153959e-05,7.68008075155917e-09,-5.15673218507112e-05,-0.000179617775131287,0.0111514546077017,-0.00156464214376671,0.00163171905193167,-0.000868242043347446,0.00337339662065292,-0.0694638756921795,0.123471926213812,-0.0330563797391683,0.794581978058791,-0.389916270875401,2.34598236539883e-05,-0.346444156892186,0.00759948368009325,-0.0714994494958222,0.0459372357556095,0.000142552288377308,-0.0101924063698446,2.17363191736054e-06,1.16900046052646e-15,0.00538212418743866,-0.00136706588143879,-2.87376333445137e-06,-4.03356976802897e-17,-0.00315027319512353,0.00041904714356155,0.00545944947934207,-0.00989211794542001,-5.25430348446988e-05,0.000104298914329768,6.52438526462542e-05,3.96892900559547e-17,0.00526950401064111,-1.3590322301936e-16,-1.83881145085002e-16,-3.88692704593629e-06,-3.82236958639244e-16,-4.26755111179581e-05,-0.00154364131909194,0.00450777737351511,1.33435646661531e-05,8.43458289145484e-05,0.00445392198132717,-5.02202446295286e-16,-0.0102826913191092,0.000776241834636334,2.213864943412e-05,0.0183821521237535,7.92536198733953e-18,3.78915980821375e-17,1.1350594815109e-17,-8.52648508882371e-05,-5.22175846660113e-08,-1.44803372771943e-17,2.68949410302162e-05,5.42798799864754e-06,6.32201304181151e-17,3.74949111046557e-17,-0.000121035692846517,-4.79164278981278e-17,6.28466182164369e-16,0.00215045019615349,-1.12088174396717e-16,4.58189168542656e-07,-0.0303658124472396,-9.93863303784864e-16,1.26584363233413e-05,-1.32725951604987e-17,-5.36349596642143e-17,8.47674693515224e-08,1.75594663120797e-17,1.05333869809409e-16,-2.07361451217719e-06,3.28662476919687e-18,-2.93113422230964e-17,6.18891678407487e-06,2.84535273887893e-17,4.47765649046903e-17,5.55255681692715e-18,-1.37457214119888e-17,3.72250733789594e-17,-1.04537614483406e-07,1.76860736241498e-17,-2.81955595206964e-17,1.63067034245037e-16
"t74",-0.0854360412216815,0.198689112539183,-0.0290775552345704,0.00345209758308807,-0.00187845777905112,0.0109284817301038,-0.000891864320523175,9.14528922253532e-05,-0.00321576123062298,2.25076106454301e-05,-0.018782794891909,0.243978105522082,-0.00126364688438309,0.000542475119931817,-0.00348318642551183,0.000512697049274075,-3.05632864865661e-05,0.000393909617741323,0.000268889404388697,-0.0109995702039941,0.0009121257371809,-0.000709049447787208,0.000227489128132357,-0.000776863201501212,-0.0399001216512211,0.515052043121725,0.0164535500377349,-0.234846639108938,0.106093713259956,-6.29744450929555e-06,-0.210706451678049,0.000933646815055009,-0.0575290475594983,5.88772445681736e-05,7.38862940336331e-06,-0.000736358309340268,1.84821409921286e-07,7.2163876381807e-16,0.000506078608332016,-0.000133200024887728,-2.92129921670212e-07,2.32685693844568e-16,-0.000354687156458107,5.04402881377895e-05,0.000660168437455417,-0.00126341767918434,-7.01513348485616e-06,1.41711017616974e-05,1.01769975218287e-05,4.55208527990209e-16,0.000883433001732133,-5.90149010487118e-17,3.58906663211886e-16,-6.89152918812688e-07,-1.81694547008912e-16,-7.90429678338783e-06,-0.000291624507698548,0.00086602004694973,2.56747328081835e-06,1.72220762782655e-05,0.000918881371873028,1.76904070550142e-16,-0.00216045708355803,0.00016544548412113,4.74110430438428e-06,0.00401165479642105,-5.35091114369983e-16,-2.30930392222631e-16,-6.28774722529945e-16,-2.04359361629632e-05,-1.25258796720295e-08,3.56833677608212e-16,6.86338211966263e-06,1.40233214600436e-06,-2.35742075906984e-15,4.70753835341105e-16,-3.29130742905481e-05,-2.44179938802049e-15,-0.707106781186548,0.000641987069137604,-1.13262641785781e-16,4.66153138503272e-07,-0.0362811603640116,-1.96566622150182e-15,1.40748773778765e-06,5.59004582158352e-17,4.58776807651709e-16,1.22530290724114e-08,-7.08215409386854e-17,7.30921875275557e-16,-4.51620498455287e-07,-2.03913010552724e-16,-1.77520060756956e-16,1.5233794945148e-06,-1.06462802414506e-16,-1.6654726950333e-16,5.94515502990718e-17,1.70108117908657e-16,-1.17471877103523e-16,-2.6953185081002e-08,8.47252866078082e-17,-1.09341405781896e-16,2.42229138267234e-16
"t75",-0.0854360412216812,0.198689112539183,-0.029077555234571,0.00345209758308814,-0.00187845777905103,0.0109284817301039,-0.000891864320523193,9.1452892225347e-05,-0.003215761230623,2.25076106454157e-05,-0.018782794891909,0.243978105522082,-0.00126364688438298,0.000542475119931916,-0.00348318642551203,0.000512697049274214,-3.05632864867393e-05,0.000393909617741226,0.000268889404388723,-0.0109995702039942,0.000912125737180878,-0.000709049447787039,0.000227489128132294,-0.000776863201501659,-0.0399001216512212,0.515052043121725,0.016453550037735,-0.234846639108938,0.106093713259956,-6.29744450948911e-06,-0.210706451678048,0.000933646815054945,-0.0575290475594978,5.88772445688328e-05,7.3886294030257e-06,-0.00073635830933961,1.84821409727625e-07,-1.05566028756966e-15,0.000506078608332148,-0.000133200024887408,-2.92129922740224e-07,-3.41294334462133e-16,-0.000354687156457552,5.0440288138049e-05,0.000660168437454653,-0.00126341767918507,-7.01513348476405e-06,1.41711017625378e-05,1.01769975221729e-05,-3.92151730899103e-16,0.000883433001732472,2.00618171545828e-17,-3.08905878495736e-16,-6.89152919169864e-07,-4.42281254868146e-16,-7.90429678156326e-06,-0.000291624507698385,0.000866020046947673,2.56747327972602e-06,1.72220762771772e-05,0.000918881371873858,1.19877997205065e-17,-0.00216045708355771,0.000165445484121323,4.74110430234822e-06,0.00401165479642216,2.89718312313462e-16,3.50695014823829e-16,5.83254636160052e-16,-2.04359361632386e-05,-1.25258785206471e-08,-4.06461884649911e-16,6.86338211676061e-06,1.40233214176142e-06,2.29209391346854e-15,-3.20222705101828e-16,-3.29130742799233e-05,2.47024830303028e-15,0.707106781186547,0.000641987069091963,-5.71294550279355e-16,4.66153139561764e-07,-0.036281160364014,-1.17512234279589e-16,1.40748773661322e-06,-1.00817988594731e-16,-6.58319026122158e-16,1.22530313538557e-08,1.43737427203684e-16,-6.13571702945048e-16,-4.51620499128293e-07,2.89920156707002e-16,1.7591045871053e-16,1.52337949618293e-06,-3.18472172778995e-17,2.72430421938063e-16,5.86911571259986e-17,-1.06036453699504e-16,1.81280477491104e-16,-2.69531857863935e-08,-4.71024356142678e-17,4.07131790071307e-17,-1.7338657986084e-16
"t38",-0.0851927620939135,0.197856580470133,-0.0288005869961133,0.00341765518383078,-0.00185257390932814,0.0107411707072078,-0.000875100886764804,8.91231706615508e-05,-0.00312265074166167,2.18135265368684e-05,-0.0180349831321165,0.233893951383722,-0.00120836053370553,0.000518266330742347,-0.00323297858667445,0.000474834161998609,-2.78194328442145e-05,0.000353202384833876,0.000226025426114188,-0.00886458193810057,0.000678689980825583,-0.000499590111169092,0.000148911394615121,-0.000505397501595252,-0.00618610907642898,0.0710589922514462,-0.00110845786568386,0.105538469685168,-0.0635651578084871,8.19206323894602e-06,0.514963984914401,-0.00283795645216533,0.547667672274624,0.00525077595197435,3.01772024115562e-05,-0.00246798184471826,5.66952242873478e-07,-1.23906754958047e-15,0.0014748984911977,-0.000381500832581017,-8.19977789275e-07,-9.47093250204706e-17,-0.000950840513404009,0.000131521703922234,0.00171822964228649,-0.00322008485576243,-1.75993988040134e-05,3.53428399668592e-05,2.44188456482353e-05,-6.24334680930113e-17,0.00209213488553547,4.62792592409304e-17,-8.08232508361767e-17,-1.62295117718109e-06,5.31104585060355e-16,-1.85986229663764e-05,-0.000686744096479709,0.00204214669685403,6.05526218559623e-06,4.10576400346079e-05,0.00219708741123084,-3.15011933917537e-16,-0.0051972964118729,0.000400255872203769,1.1493612982486e-05,0.00981414948931819,6.67346159503341e-16,2.05055309071922e-17,3.48646387491736e-17,-5.37732073338005e-05,-3.29894180846895e-08,1.11472944958098e-17,1.96158176226915e-05,4.08902650158601e-06,1.32169927182711e-16,-8.83696239787149e-17,-0.000105739951572626,1.9383686724023e-16,-1.13740106416375e-15,0.00256502255105446,-8.76023515667783e-16,6.73489149028495e-06,-0.549806811615075,-1.88466836867655e-14,-3.58318689205021e-05,-2.16095044857377e-16,-1.00492952085798e-16,-1.87379859527693e-07,1.5684372199572e-16,1.33955534241601e-16,1.89178810580383e-06,2.28421497192692e-16,1.28983481607928e-16,-2.95355854397931e-06,-4.26785678345007e-17,-1.07293763726161e-16,-1.34267764000218e-16,-8.97466418627844e-17,3.96752368340229e-17,3.37587287928732e-08,9.15466819480624e-18,-3.60172030481405e-17,-1.05656480535608e-16
"t39",-0.0845179857668224,0.195591126296904,-0.0280982200671428,0.00333080213857494,-0.00179020329302751,0.0103065326498233,-0.00083689122688019,8.41606923132033e-05,-0.00293074577529077,2.04074455336445e-05,-0.0166327739314946,0.215217844212734,-0.00110792972429678,0.000474591462715922,-0.00286009277943485,0.000419120919033825,-2.4149055742061e-05,0.000302685594083975,0.000185385202114975,-0.00711248338388024,0.000526677396910258,-0.000380347131282238,0.000110307810954442,-0.00037242817221836,-0.00433116295322152,0.0492813095051152,-0.000745197335217195,0.0687017598670689,-0.0410028057845588,5.13052326752853e-06,0.314407751113197,-0.00171885226298357,0.317444301663331,0.00297142878917321,1.51646023585122e-05,-0.00116644804529675,2.56008491674018e-07,-6.15508036768703e-17,0.000642142835168523,-0.00016364192752234,-3.4496718221841e-07,1.84898621165599e-17,-0.000378318373439027,5.00052984387007e-05,0.000651036578286798,-0.00116655559302049,-6.11076250327839e-06,1.20459379410762e-05,6.82644216961684e-06,-2.89982683759645e-17,0.000496636578640419,3.99116269304447e-17,-2.96962277953336e-16,-3.21310076539719e-07,2.50864226203284e-16,-3.01495545602404e-06,-9.8974776335925e-05,0.000261224473388413,7.65286593231542e-07,2.48849824735095e-06,0.000104743755554275,8.99855296522291e-16,-0.000123027806358368,1.47537264740601e-06,-3.68069266309101e-08,-0.000311009341201294,-1.4757244329235e-15,-9.74810121968717e-17,5.74061213196744e-17,1.1070759099451e-05,6.85265523847646e-09,-8.63750032547867e-17,-6.99045793446423e-06,-1.59006839959573e-06,-2.12281502245952e-16,6.00142508249519e-17,5.61562650550514e-05,-1.76031555210055e-16,8.47031359602926e-16,-0.00202048194058442,2.07844787412878e-15,-1.00844630145102e-05,0.83001044939586,3.01978089515845e-14,6.8343415320627e-05,3.71024534713338e-16,2.35925508086521e-17,3.75723186627979e-07,-1.43822323691432e-16,-4.26279799430863e-17,-5.01140556461421e-06,-5.01637256214216e-16,-4.09897325112195e-16,1.08305681952124e-05,8.8550103076319e-18,2.04815087524143e-16,5.7608543838227e-16,2.69165970133589e-16,-5.21358876490769e-18,-1.58613823094096e-07,2.24484019517141e-17,-4.31768192014521e-17,2.11571612403929e-16
"t79",-0.085896679518498,0.200256201933412,-0.0295884026584918,0.00351552731876827,-0.00192556815746384,0.0112663376127867,-0.000921979175938621,9.5580553234326e-05,-0.00337975794850778,2.37266104081768e-05,-0.0200818870847261,0.261470845135671,-0.00135935000249985,0.000584352438609993,-0.00391242166534839,0.000577666881044116,-3.52959670359872e-05,0.000464723005374189,0.000348712864985525,-0.0152505831931009,0.00146644303699381,-0.00130097470967803,0.000584842944746364,-0.00222243359879538,0.0675465880351351,-0.435716360763582,0.00257446235448503,-0.137510221819379,0.0727441574812362,-6.6429056385492e-06,-0.350618493954827,0.00191952025173911,0.17433513656884,6.87051906364394e-05,2.30154768332723e-06,-0.000299672279804531,8.37333735748275e-08,-1.14929759523415e-16,0.000243501009219244,-6.54031622539159e-05,-1.46857200636885e-07,2.84970131605503e-16,-0.000188214508288011,2.76771090562616e-05,0.000363055245215158,-0.000713306205898056,-4.04328619183567e-06,8.23330450625172e-06,6.27881136219196e-06,4.62927278013699e-16,0.000561286920726368,-1.64401745916822e-17,-2.22934465569585e-16,-4.47529127762348e-07,-2.26174439170163e-16,-5.21840568234131e-06,-0.000193943042631423,0.000579477072082105,1.71892319174108e-06,1.17751155649953e-05,0.000630502048123261,-1.78764421284076e-16,-0.00149164939762463,0.00011477851045406,3.29437561132098e-06,0.00280485607926654,6.03187837808201e-16,-6.64992934186465e-16,-2.79519710643636e-16,-1.4707571631101e-05,-9.01697727310746e-09,8.79982488993734e-17,5.02539534951848e-06,1.03001916895102e-06,2.13464979407745e-16,3.14166778719913e-16,-2.44684889266052e-05,-1.01647310390389e-15,1.15741541430859e-15,0.000485809056374575,3.4068468971066e-16,3.80169797323517e-07,-0.0297020469810085,-0.707106781186549,9.21169717846304e-07,-2.3900125085848e-15,-1.29981017882003e-15,8.54948328288765e-09,-3.37926764086925e-16,7.53071363469211e-16,-3.38208071792073e-07,1.74708165718636e-15,-5.97820701473489e-16,1.1623976745853e-06,-3.01213087407466e-16,9.30757788143541e-16,-5.86817170546349e-16,-2.91159834456744e-16,3.16158816955443e-16,-2.07242777334915e-08,1.91919263081799e-16,7.05576442504756e-17,3.3113151474451e-16
"t80",-0.085896679518498,0.200256201933412,-0.0295884026584917,0.00351552731876809,-0.00192556815746411,0.0112663376127864,-0.000921979175938534,9.55805532342892e-05,-0.00337975794850773,2.37266104082381e-05,-0.0200818870847259,0.26147084513567,-0.00135935000249981,0.000584352438609957,-0.0039124216653483,0.000577666881043982,-3.52959670360805e-05,0.000464723005374279,0.000348712864985748,-0.015250583193101,0.00146644303699375,-0.00130097470967796,0.000584842944746424,-0.00222243359879536,0.0675465880351359,-0.435716360763583,0.00257446235448524,-0.13751022181938,0.0727441574812362,-6.64290563840443e-06,-0.350618493954827,0.00191952025173876,0.17433513656884,6.87051906366476e-05,2.30154768341068e-06,-0.000299672279804729,8.37333736383515e-08,-3.18857230154709e-16,0.000243501009219355,-6.54031622538669e-05,-1.46857200939128e-07,-2.41008293513763e-16,-0.000188214508288046,2.76771090565535e-05,0.000363055245214981,-0.000713306205898157,-4.04328619153999e-06,8.23330450633124e-06,6.27881136206057e-06,-4.30964897874989e-16,0.000561286920726531,-7.43716275960876e-17,-3.16498546768696e-16,-4.47529127609587e-07,-3.32703170877659e-18,-5.21840568262077e-06,-0.000193943042631406,0.000579477072082495,1.71892319221849e-06,1.17751155656963e-05,0.000630502048123781,6.69598069538615e-16,-0.00149164939762496,0.000114778510454342,3.29437561234414e-06,0.00280485607926778,-1.56643807926976e-16,4.05022175883693e-16,3.59123853990473e-16,-1.47075716315411e-05,-9.01697715869528e-09,-1.45648148905901e-16,5.02539534846634e-06,1.03001916852284e-06,-2.06983008019183e-16,-2.72134110124457e-16,-2.44684889267693e-05,1.11461994491834e-15,-1.03486638411977e-15,0.000485809056376197,-6.69654274710096e-16,3.80169792064389e-07,-0.0297020469810589,0.707106781186546,9.21169715720895e-07,2.30486361543979e-15,1.26631647457903e-15,8.54948311316814e-09,3.7046177682374e-16,-6.2956406443057e-16,-3.38208071501711e-07,-1.7234020653997e-15,4.27591125457957e-16,1.16239767543983e-06,2.25119593949614e-16,-8.32796856864648e-16,7.49531661501742e-16,2.42909437940566e-16,-3.18983089677509e-16,-2.07242765101379e-08,-1.27168502051461e-16,-9.2738170236854e-17,-1.00323959314368e-16
"t36",-0.0854375767275304,0.198696541820376,-0.0290827433566288,0.00345277015366019,-0.00187913180254157,0.010934395099968,-0.000892438127489438,9.1556809886931e-05,-0.00322040127770026,2.25441358370438e-05,-0.018831873042463,0.244661739965455,-0.00126758462866471,0.000544229329358076,-0.00351085551792364,0.000516991922315514,-3.09372352051144e-05,0.000400279888627126,0.000279718373122471,-0.0117012248174917,0.00103509753421232,-0.000865120178480111,0.000349377022491846,-0.00129580540650826,0.0277109580442191,-0.161168736960432,0.000544130966322852,0.0018277718249492,-0.00676647844449615,2.82732669780225e-06,0.300638863064746,-0.00199414612976002,-0.513211129950958,-0.000421689151144641,9.90740475853037e-06,-0.000931329125455103,2.27025575532912e-07,-5.89736702693491e-16,0.000610705511182762,-0.000159747294122284,-3.47809061917353e-07,2.54810352948756e-16,-0.000415113018677306,5.83975319051748e-05,0.000763755253949831,-0.00144915867589404,-7.99208736273503e-06,1.61022551216343e-05,1.13386164357266e-05,-1.67505552033806e-15,0.00097500217786791,-7.27602233766993e-16,-1.69561747317671e-15,-7.55348216522727e-07,2.20021853315606e-15,-8.61937731571304e-06,-0.000317299751330245,0.000940530806652864,2.78790825986478e-06,1.85859373023733e-05,0.000990646195942923,0.707106781186546,-0.00232514483262412,0.000177822121282202,5.09358194539247e-06,0.00430275117551754,5.66497231971539e-15,-1.14055263481633e-16,8.99461700709151e-16,-2.17659070475651e-05,-1.33403665599688e-08,1.18978485626566e-15,7.28654580325407e-06,1.48810839274923e-06,-1.91643263156999e-16,3.75138119469509e-16,-3.4883322286543e-05,1.2175639002811e-16,4.35023357720033e-17,0.000680849962394358,-4.61951107142362e-17,5.19397751178447e-07,-0.0405679266380428,-1.71843465319964e-15,1.24832123464201e-06,7.24436915924794e-17,-6.0414996256971e-16,1.15677146463475e-08,6.09920181858108e-17,1.09092223113303e-16,-4.53986027456285e-07,3.3654886576754e-16,-1.68975089930286e-16,1.54840502692886e-06,1.55064342087845e-16,9.78305695254799e-17,-6.84281553839511e-16,1.72439230142811e-16,-4.91787855755633e-17,-2.74752126638491e-08,-4.28709788699774e-17,9.19988607588894e-17,1.19510574636444e-16
"t37",-0.0854375767275304,0.198696541820376,-0.0290827433566288,0.00345277015366008,-0.0018791318025414,0.0109343950999682,-0.000892438127489417,9.15568098870077e-05,-0.00322040127770035,2.25441358368138e-05,-0.0188318730424629,0.244661739965455,-0.0012675846286648,0.000544229329358171,-0.00351085551792354,0.000516991922315738,-3.09372352049626e-05,0.000400279888627001,0.000279718373122423,-0.011701224817492,0.00103509753421228,-0.000865120178480129,0.000349377022491701,-0.00129580540650769,0.0277109580442186,-0.161168736960431,0.000544130966322614,0.00182777182494941,-0.00676647844449613,2.82732669373477e-06,0.300638863064744,-0.00199414612976007,-0.513211129950955,-0.000421689151144426,9.90740475742221e-06,-0.000931329125454655,2.27025575615383e-07,3.03605510627369e-16,0.000610705511182502,-0.000159747294124294,-3.47809060723487e-07,-3.44032715378304e-16,-0.000415113018679971,5.83975319055061e-05,0.000763755253946966,-0.0014491586758958,-7.99208736269012e-06,1.61022551219968e-05,1.1338616434838e-05,1.60328800494335e-15,0.000975002177870339,5.50906341733199e-16,2.40947178270133e-15,-7.55348216616185e-07,-2.10153709766532e-15,-8.61937731935297e-06,-0.000317299751359029,0.000940530806639348,2.78790825838056e-06,1.8585937328388e-05,0.000990646195816486,-0.707106781186548,-0.00232514483258077,0.000177822121308269,5.09358194503457e-06,0.0043027511755164,-5.76831930018237e-15,4.98845898769712e-16,-8.2936676061103e-16,-2.17659070297898e-05,-1.33403671240465e-08,-1.23423784941625e-15,7.28654582434773e-06,1.48810839630275e-06,3.41596960774801e-16,-3.40730852741132e-16,-3.48833222852789e-05,-2.35699833467298e-16,-1.41881243053717e-16,0.00068084996239547,6.01616689519503e-16,5.19397749997283e-07,-0.0405679266380416,-9.41569031792888e-16,1.24832123481654e-06,-1.4551821880608e-16,3.38342703745956e-16,1.15677153543124e-08,-1.50354359933517e-16,-1.73844339106307e-16,-4.53986026847042e-07,-3.11034020551942e-16,1.95317180126518e-16,1.5484050267513e-06,-8.04094858663687e-17,-2.72623038842577e-17,2.66093374525642e-16,-3.24620485595783e-16,1.52385554382341e-16,-2.74752122444205e-08,6.35058657140666e-17,-6.79374764516701e-17,1.39753512635228e-16
"t42",-0.0828630805996895,0.189774016138582,-0.0259258691111893,0.00305779343749121,-0.00156472674999475,0.00851540558580663,-0.000668366721729529,5.44260471591843e-05,-0.0015400696426007,8.96454765162064e-06,0.0090070699051612,-0.212840662984782,0.00272406847092509,-0.00171392452793891,-0.00494068827992154,0.000703156397706161,-3.41727111377992e-05,0.000379834237489387,3.860336556024e-07,0.311305024274373,0.00179885855083815,-0.00118166666540543,0.000375425573901368,-0.00133488296376221,0.0478006036523509,0.000469667211100061,0.00105191080431394,-0.00426915759273275,0.000611667102333825,-1.73213959335997e-07,-0.00301554087164775,-0.000296731635239154,0.000454897947992333,-0.548999738687324,6.91116258817488e-05,-0.00461900838075188,9.7083565455777e-07,0.70710678118655,0.002400623418229,-0.000610581870469825,-1.28774262190031e-06,1.02685489559421e-15,-0.00144232050145379,0.000201942690959794,0.00265095073246625,-0.022859872786457,-2.00324399350083e-05,4.16968916501332e-05,2.86022746731805e-05,-7.94992465110312e-16,0.00235878189698141,4.56695306677568e-17,2.09812267080522e-16,-1.76590646484843e-06,-5.86245046943315e-16,-1.96107239865747e-05,-0.000713025621863657,0.0020913549111551,6.19315915850139e-06,3.97629381948276e-05,0.00210542629020433,-3.67332796571463e-16,-0.00488411584786314,0.000370088618817287,1.05681975710217e-05,0.00881818229479464,-1.19526885644926e-15,2.87171926990173e-17,6.19687645129834e-17,-4.18607894656046e-05,-2.56411738895263e-08,7.11628169921924e-18,1.33759431876944e-05,2.70529561783569e-06,-6.18111188402249e-17,-1.52656198358992e-16,-6.07390430433198e-05,4.2262782634633e-17,8.14117415362153e-16,0.00108192950125816,-7.24287229351688e-16,9.8594898618972e-08,-0.00422752672678728,-1.53724075673307e-16,7.74270954076331e-06,3.17674766030592e-17,9.03889098790704e-17,5.07544127470941e-08,-9.18783916007459e-17,2.2413245637496e-16,-1.19157501649496e-06,8.53334176324321e-18,-1.53693565782253e-16,3.52658595962051e-06,1.77738866532933e-16,9.91503601432127e-17,-1.92610338862089e-17,-2.45657283013184e-16,-1.24744242548655e-16,-5.95361468450035e-08,4.46477718616429e-17,-7.57962822986305e-17,3.11493883729673e-18
