"accepted_species","traits"
"t1",0
"t2",0
"t3",0
"t4",0
"t5",1
"t6",0
"t7",0
"t8",0
"t9",0
"t10",0
"t11",0
"t12",0
"t13",0
"t14",0
"t15",0
"t16",1
"t17",0
"t18",0
"t19",0
"t20",0
"t21",0
"t22",1
"t23",0
"t24",0
"t25",0
"t26",1
"t27",0
"t28",0
"t29",0
"t30",0
"t31",0
"t32",0
"t33",0
"t34",0
"t35",0
"t36",NA
"t37",0
"t38",0
"t39",1
"t40",0
"t41",0
"t42",0
"t43",0
"t44",0
"t45",0
"t46",1
"t47",0
"t48",NA
"t49",0
"t50",0
"t51",0
"t52",0
"t53",0
"t54",0
"t55",0
"t56",0
"t57",0
"t58",0
"t59",0
"t60",0
"t61",0
"t62",0
"t63",0
"t64",1
"t65",0
"t66",NA
"t67",0
"t68",0
"t69",0
"t70",0
"t71",0
"t72",0
"t73",1
"t74",0
"t75",0
"t76",0
"t77",0
"t78",NA
"t79",NA
"t80",0
"t81",NA
"t82",NA
"t83",NA
"t84",NA
"t85",1
"t86",0
"t87",0
"t88",0
"t89",0
"t90",NA
"t91",NA
"t92",0
"t93",0
"t94",0
"t95",0
"t96",0
"t97",0
"t98",0
"t99",0
"t100",0
"t101",0
"t102",0
"t103",0
"t104",0
"t105",1
"t106",0
"t107",0
"t108",0
"t109",0
"t110",0
"t111",1
"t112",1
"t113",0
"t114",0
"t115",NA
"t116",0
"t117",0
"t118",0
"t119",0
"t120",0
"t121",NA
"t122",0
"t123",0
"t124",0
"t125",0
"t126",0
"t127",0
"t128",0
"t129",0
"t130",1
"t131",0
"t132",0
"t133",0
"t134",0
"t135",0
"t136",0
"t137",0
"t138",0
"t139",1
"t140",0
"t141",1
"t142",0
"t143",0
"t144",NA
"t145",0
"t146",0
"t147",0
"t148",0
"t149",0
"t150",NA
"t151",0
"t152",0
"t153",0
"t154",0
"t155",NA
"t156",0
"t157",1
"t158",1
"t159",0
"t160",0
