"accepted_species","trait_ARD"
"t99","1"
"t100","1"
"t16","0"
"t28","0"
"t77","0"
"t78","0"
"t72","1"
"t81",NA
"t85","0"
"t86",NA
"t95","0"
"t96","0"
"t60","1"
"t61","1"
"t44","1"
"t5","1"
"t69","1"
"t70","1"
"t62","1"
"t2","0"
"t1","1"
"t9",NA
"t29","1"
"t82","1"
"t83","1"
"t39","1"
"t49","1"
"t75","1"
"t76","1"
"t67",NA
"t68","1"
"t14","0"
"t26","0"
"t15","0"
"t37","1"
"t65","0"
"t66","0"
"t63","1"
"t64","1"
"t24","1"
"t30","0"
"t87","0"
"t88","0"
"t20","0"
"t91","1"
"t92",NA
"t41","1"
"t42","1"
"t32","1"
"t21","1"
"t17","0"
"t3",NA
"t45","0"
"t46","0"
"t40","1"
"t57","1"
"t58","1"
"t43","1"
"t31","1"
"t7","1"
"t27",NA
"t55","1"
"t56",NA
"t4","1"
"t8","1"
"t89","1"
"t90","1"
"t84","1"
"t71","1"
"t18","1"
"t33","1"
"t34","1"
"t19","1"
"t11","0"
"t12","1"
"t59","1"
"t93","1"
"t94","1"
"t50","1"
"t35","1"
"t73","1"
"t74",NA
"t13","1"
"t36","1"
"t97","1"
"t98","1"
"t38","1"
"t6","1"
"t53","1"
"t54","1"
"t51","1"
"t52","1"
"t10","1"
"t25","1"
"t79","1"
"t80","1"
"t48","1"
"t47","1"
"t22","1"
"t23",NA
