accepted_species,estimate
t222,-0.018358741
t302,1.2329987
t321,0.61217
t397,1.2577002
t434,1.2115318
t412,1.1217952
t447,1.2115318
t349,0.59762
t317,0.6000528
t309,1.2602353
t407,1.2461203
t408,1.2356744
t344,0.5787116
t420,1.2472543
t406,1.2472543
t260,0.46885625
t413,0.20865925
t414,0.19739462
t403,0.21842906
t398,0.35506633
t409,0.38801152
t410,0.30023554
t324,0.4902881
t325,0.30667946
t290,0.48139322
t333,0.59889585
t334,0.6260216
t416,0.59889585
t454,0.59889585
t444,0.59889585
t450,0.5635507
t202,0.02908004
t203,-0.023083586
t196,0.018132638
t176,-0.059281755
t277,0.6502908
t253,0.49931028
t341,0.59357643
t342,0.9864118
t316,0.9361591
t310,0.9683559
t311,0.4962882
t263,1.0837746
t264,0.59780794
t269,0.38666716
t270,0.5080717
t250,0.5670277
