"accepted_species","traits"
"t39",1
"t40",0
"t51",1
"t83",0
"t84",1
"t89",0
"t95",0
"t97",0
"t100",0
"t102",0
"t103",0
"t105",0
"t111",0
"t113",1
"t115",1
"t123",1
"t125",0
"t128",1
"t129",0
"t130",0
"t134",0
"t135",0
"t136",0
"t138",0
"t139",0
"t141",0
"t143",0
"t144",0
"t146",0
"t147",0
"t148",0
"t149",0
"t150",1
"t152",NA
"t154",0
"t155",0
"t157",NA
"t159",0
"t161",0
"t162",NA
"t164",0
"t165",0
"t166",1
"t167",0
"t168",1
"t170",0
"t171",0
"t172",NA
"t174",0
"t176",0
"t177",NA
"t178",0
"t179",NA
"t180",0
"t182",NA
"t183",0
"t184",0
"t185",0
"t187",1
"t188",0
"t189",0
"t190",0
"t191",0
"t192",0
"t193",0
"t194",0
"t195",1
"t196",1
"t197",0
"t198",NA
"t199",0
"t200",0
"t201",0
"t202",0
"t203",0
"t205",NA
"t206",0
"t207",0
"t210",0
"t211",1
"t212",1
"t213",0
"t214",0
"t215",0
"t216",0
"t217",0
"t218",1
"t219",1
"t220",0
"t221",0
"t222",0
"t223",0
"t224",NA
"t225",0
"t226",0
"t227",0
"t228",0
"t229",0
"t230",0
"t231",0
