"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126","V_127","V_128","V_129","V_130"
"t1",-0.00960211789100615,-0.0937877394373794,0.0106914385923234,-0.0492414245192056,0.00618712981442827,-0.00604729089127406,0.00181223350552082,-0.0202005906294468,0.000621894276637311,-0.0046370630091945,0.0501319870018892,-0.00566616403360772,0.00463376414509588,-0.0447789582248901,0.000566077578370121,-0.000106509378987428,0.0257859134248752,-0.00238600026310905,-3.02486331067103e-06,-2.16734917697469e-16,-0.0012658189654436,0.00519622955908985,-0.00617925337792119,-0.000187865067826137,5.92950372911035e-05,-0.0222157215773869,0.0138411839101812,-0.0436568458213079,0.00983696942407492,-0.00584622004639403,0.103635757695016,-0.00692411718695982,0.0762056402954352,-0.0252599047709746,0.075627468325119,-0.0087673716407118,0.00101448045207927,-0.675921903696107,0.16071879583159,-0.200501727934067,0.00110466799347258,-0.0456844505231202,0.511397100970699,-0.110158652248449,0.273055451957029,-0.01156562944573,0.208015715898974,-0.00337565779418787,-0.0223597582305543,0.00972096924343334,0.0158500183040709,0.0823764637392963,-0.00679973609816399,-0.00803039495021833,-9.20685693654005e-17,0.0761982333720548,-0.00134720006226449,-0.0150710312416667,-0.0213831042594941,0.133570602759965,0.00013642250308838,-0.0087827480664386,0.00289788842143526,0.00361169289948774,0.000393759957152887,0.000455679768523641,0.000179709922851006,0.000476567208054782,0.000131914637431328,0.00879695030777603,9.52579728435365e-05,-0.00831498686935471,-0.000496332825754471,-0.00437918425965471,-0.0018461222311764,-0.000121796152329611,-3.34500178236755e-05,-0.00325565422889361,0.00558130696490419,-0.0124889314989343,0.00106052779497684,0.00810373346890396,0.0107325243051408,1.4213530481952e-05,3.66221629733609e-07,-5.27772610535719e-06,-0.000462118566793783,-2.42405001578938e-16,-0.00100725582529914,-1.49196020071728e-05,0.00397415869180177,6.10541578937599e-07,7.6969698023853e-16,2.28766658394441e-17,-4.68375338513738e-17,1.18191589328076e-16,1.24574829618584e-16,-1.32977396455347e-16,1.64798730217797e-17,-4.21266754119243e-16,-1.02240264865383e-16,6.73831650199741e-17,2.09467859724199e-16,-9.98821251402271e-17,3.6835768810195e-17,5.7072402359637e-16,3.43258407808911e-16,-6.13658429626796e-17,1.73472347597681e-16,-8.65193333643433e-17,5.7313637343015e-17,-1.20292231037267e-16,-7.56535947169651e-17,1.00397121172158e-16,-8.04206961441123e-17,-1.68918698473242e-16,-4.35849273339173e-17,4.81385764583564e-17,3.31765864780564e-17,-1.59946925495924e-16,7.39425881635114e-17,5.34105095220672e-17,1.82688066063807e-16,1.41867854269728e-16,-2.51453588853701e-16,4.29777741173254e-16,-1.6103112766841e-16,2.33623017535883e-15,-1.37910516340156e-16,-1.50053580671994e-16
"t78",-0.0119010284227394,-0.132298501505972,0.0162703120399293,0.189346551690064,0.0519106579159103,0.0180850177279099,-0.0028965260342134,0.00834317247256797,-0.000948071654925163,0.0051983713897065,-0.0769803090233941,-0.0998356892730401,0.0173123544174383,0.00692162756473963,-0.000136656308292723,-0.000144152978229524,0.000339922446909655,-7.45251972775977e-06,1.55353387038058e-09,1.20526027810205e-16,-2.47228737311131e-06,0.0141904803848487,-0.352180018603601,0.000222748793956957,-7.66448780822868e-06,0.00221181654886268,-0.00107734033780169,0.00330759227410282,-0.000642802245491932,0.000361810722941508,-0.00575494856043393,0.000397740231657625,-0.00570643542421376,0.0386244109914534,-0.000823020249919024,9.76806577143545e-05,-1.13386760516233e-05,0.00615886126512033,-1.91736562601685e-05,7.06752557547152e-06,-0.000142185436184243,0.0150293382490597,-0.0065407337443808,-0.000308069280495746,-0.00115441671763386,9.73480149987277e-05,-0.0146760372105445,0.000333443684346045,-0.00449710741010014,0.00146732047673317,0.00164256468075915,0.000212056968995941,-0.000685630407226439,-0.000705451262452234,1.34002244373132e-15,-0.000847779574864836,0.00048713056568135,0.147546834530175,-0.00508565608324141,0.00599013384840229,0.000117083207234312,-0.664973520510249,-0.00783604313307543,-0.00465006610928055,-0.000454304823330927,-0.000472312242914465,-0.000181727524525519,-0.000471854550137981,-0.000127732953741595,-0.000758980069917044,0.000500535129870748,-0.237548940005012,0.00637380729465683,0.520871257133676,-0.00154661598389921,1.89701154267296e-05,9.43914248283023e-06,0.000718887548295223,-0.00119143624983014,0.000489293648292541,-0.000460144643631621,-0.00123819467640284,-0.0141912405032841,-2.58798316811773e-05,9.47048749274099e-07,-2.11613485468489e-06,-0.000103185720521707,1.09598270656554e-15,0.0280509028972743,-3.41407448960666e-06,0.000113135322707456,7.69887878885826e-08,7.34712635432093e-15,-3.05416639656388e-15,-9.59915355674653e-16,-2.38147926645032e-15,-2.64058423920312e-15,8.82494794733103e-16,-2.14923008391361e-15,2.62352396077274e-15,2.00342528290234e-15,-1.97423007715005e-15,-1.27106384971418e-15,-1.23570822741042e-15,-1.00021342129173e-15,-5.63887738661492e-15,-3.28791202564915e-15,-2.80764568663138e-17,-3.11565313106895e-15,1.18072917747607e-16,-3.74561149602448e-16,1.72983275028603e-15,-5.74516271321556e-16,2.29663004270497e-15,1.77297478209201e-15,1.3754485540484e-15,-2.39558909532695e-15,3.14671848035222e-15,2.42403960961716e-15,-2.69323980766537e-17,-8.3031296902621e-16,-8.22753671193799e-16,-1.40047445768216e-15,-1.9500788511816e-15,1.14249909712664e-15,-4.6535221731672e-15,1.75343696537161e-16,1.26619131687975e-15,9.2958716166109e-16,-1.71624799980627e-15
"t91",-0.0120305244192211,-0.134493311013642,0.0165912111064277,0.196368543976863,0.0542602680574581,0.0194364941140314,-0.00316431620732988,0.00920481650444818,-0.00105135371151854,0.00584780033855887,-0.0897404281421599,-0.11762966720636,0.0204332006790865,0.00836117480651985,-0.000165807860617179,-0.000178444804508708,0.000429905491806191,-9.4275598172917e-06,2.07909474522734e-09,-3.00361285199873e-17,-3.32153860973313e-06,0.0213385999267948,-0.531609967345767,0.000339749775909514,-1.34917283837412e-05,0.00416271613038631,-0.00220932510594773,0.00685784919354138,-0.0014250530061861,0.00082496904534098,-0.0173428340344166,0.00120782001600615,-0.017896304956635,0.126223018997534,-0.00327355069004262,0.000396246637481276,-5.00155391021622e-05,0.0333481909409734,-0.00138618262159367,0.00100035802890037,0.00103539763865189,-0.100218346983149,0.0238324917760369,0.000940320592867798,0.00252064210055412,-0.000144848766463858,0.0183215095167482,-0.000405623647441748,0.00442992245482249,-0.00137005167930206,-0.00139769759848131,-0.000178338663394482,0.000546684992628876,0.000536801493378605,-6.51889800319984e-16,0.000543854431053859,-0.000285486358795029,-0.082279213148147,0.00261339144501788,-0.00305849998810337,-5.3951543269338e-05,0.241024123957852,0.00271553317723763,0.00156121837733352,0.000151962643096018,0.00015751197202074,6.05683742527144e-05,0.000157189997066152,4.2531750352425e-05,0.000251746193313057,-0.000161653908950253,0.0763697871822871,-0.0020226393068281,-0.164051819914019,0.000476991078624935,-5.68786505960951e-06,-2.75807454730532e-06,-0.000171607111343676,0.000276636250766493,-0.000101840697640397,9.39003305959595e-05,0.000250613194450459,0.00285869211567092,5.2057313709444e-06,-1.89499310358791e-07,4.20038287992605e-07,2.03793678643516e-05,5.42726560819837e-16,-0.00483411073170398,5.86192746065316e-07,-1.9415524698939e-05,-1.31814196045044e-08,-0.244989749588238,0.0276868316670288,0.0475972839059261,1.45227865757355e-05,0.0370452204210707,0.0309784712900854,0.0260025397523304,-0.00287490297424919,-0.0657605165450487,0.0478229880588473,0.0195704367214778,0.046509667306582,-0.0294643023250009,0.236359285210426,-0.107886045661127,-0.0443239967464565,0.128642591494233,0.006599671172966,0.0308400794517327,0.0515560483471613,-0.121277243510441,-0.0426153292336683,-0.0425277372199268,0.00777714629878293,-0.0968361122458812,0.0398664499008523,0.319650009162408,-0.147678402949979,-0.138723826704851,0.00265018710917563,0.0809539878995027,-0.0614250380736367,-0.0846387797605844,0.170415948437776,-0.0660560331449665,-0.270415301902539,-0.0506010016707379,-0.187237756027134
"t92",-0.0120305244192214,-0.134493311013641,0.0165912111064275,0.196368543976862,0.0542602680574581,0.0194364941140314,-0.00316431620732952,0.00920481650444832,-0.00105135371151872,0.00584780033855817,-0.0897404281421597,-0.117629667206359,0.0204332006790864,0.00836117480651983,-0.00016580786061724,-0.000178444804508626,0.000429905491806019,-9.42755981702271e-06,2.07909475096382e-09,-1.68998084991273e-16,-3.32153861038831e-06,0.0213385999267953,-0.531609967345767,0.000339749775909009,-1.34917283839444e-05,0.0041627161303864,-0.00220932510594777,0.00685784919354197,-0.00142505300618606,0.000824969045340927,-0.0173428340344172,0.00120782001600695,-0.017896304956636,0.126223018997532,-0.0032735506900428,0.000396246637480639,-5.00155391018219e-05,0.0333481909409755,-0.00138618262159432,0.00100035802890046,0.00103539763865218,-0.100218346983152,0.023832491776037,0.000940320592865668,0.00252064210055523,-0.000144848766463093,0.0183215095167598,-0.000405623647442503,0.00442992245482432,-0.00137005167930231,-0.00139769759848195,-0.000178338663393687,0.000546684992629382,0.00053680149337799,-1.10896425021211e-15,0.000543854431050879,-0.000285486358794805,-0.0822792131481469,0.00261339144501758,-0.00305849998810508,-5.39515432690973e-05,0.241024123957853,0.00271553317723907,0.00156121837733523,0.000151962643095261,0.000157511972021945,6.05683742520622e-05,0.000157189997064153,4.25317503515128e-05,0.000251746193313924,-0.000161653908951795,0.0763697871822779,-0.00202263930682918,-0.164051819914029,0.00047699107862575,-5.68786506180035e-06,-2.75807454640119e-06,-0.000171607111349569,0.000276636250763992,-0.000101840697639362,9.39003305959171e-05,0.000250613194449766,0.00285869211566748,5.20573136954581e-06,-1.89499311329213e-07,4.20038289032366e-07,2.03793678624713e-05,-1.46716483891341e-15,-0.00483411073172318,5.86192745311133e-07,-1.9415524697166e-05,-1.31814181598388e-08,0.244989749588236,-0.0276868316670274,-0.0475972839059257,-1.4522786574244e-05,-0.0370452204210691,-0.0309784712900853,-0.0260025397523285,0.0028749029742487,0.065760516545048,-0.0478229880588463,-0.0195704367214779,-0.0465096673065812,0.0294643023250017,-0.236359285210424,0.107886045661129,0.044323996746457,-0.128642591494232,-0.00659967117296602,-0.0308400794517326,-0.051556048347162,0.121277243510441,0.0426153292336669,0.0425277372199259,-0.00777714629878321,0.0968361122458828,-0.0398664499008542,-0.31965000916241,0.14767840294998,0.138723826704852,-0.00265018710917528,-0.0809539878995026,0.0614250380736383,0.0846387797605844,-0.170415948437776,0.066056033144967,0.270415301902538,0.050601001670739,0.187237756027135
"t88",-0.0121684448002441,-0.136910444613162,0.0169512104820367,0.20511145272867,0.0573364329595707,0.0215730114252612,-0.00364180208631537,0.0108636064454329,-0.0012585526112899,0.00731818771695673,-0.130727158069142,-0.182270626127278,0.0320112289704864,0.0157204358576776,-0.000325822597197373,-0.000455920065843326,0.00181265558858656,-4.00714221094889e-05,-5.39268068416175e-09,1.52933200473265e-16,7.46847864534304e-06,-0.00454014127716457,0.105752975330332,-5.6156490863305e-05,7.84307067722308e-09,-4.98779427810271e-05,0.000161148957837117,-0.000578714979142594,0.000248495597478573,-0.000184845184068626,0.032082546190902,-0.00239434281275435,0.0488494862052793,-0.580339944429671,-0.0139399158477896,0.00149350263098727,-0.000132807508772929,0.0592033723932691,-0.00141633859988317,0.00101121549092104,0.000887337993742066,-0.0849784370250013,0.0185160768383448,0.00070849618619067,0.00177922393065709,-9.34418549587233e-05,0.0112536215493495,-0.000247214674001212,0.0025177208100713,-0.000763347743931197,-0.000750529172026435,-9.52945155233177e-05,0.000285468119131414,0.00027441130091379,-5.62722716738285e-16,0.000254795697188441,-0.00012683987084867,-0.0354288531899646,0.00106543698897139,-0.0012413859903676,-2.03746810295557e-05,0.0901018591353687,0.0012607101114452,0.00120286747427551,0.000132109566329049,0.000154244066335493,6.09067513227626e-05,0.000161608568800316,4.47309390844546e-05,0.000329507830116735,0.000140512633780929,-0.0467868950871832,0.00059646198688888,0.0344873457924098,-4.3901645514618e-05,1.76464768368146e-07,2.46847510032477e-08,1.00959714041547e-05,-2.0786750006063e-05,1.52057328517393e-05,-1.54169038662328e-05,-4.27235707896952e-05,-0.000497889127997503,-9.1251269906286e-07,3.39969709299753e-08,-7.80197216478178e-08,-3.86656445297955e-06,4.02339787050102e-16,0.00149052144256138,-1.82784485425968e-07,6.06323647567102e-06,4.14562541795425e-09,0.226709379357251,-0.0965443660773501,0.0190701403184008,-0.058903237355311,-0.0562942950860919,0.130868328394698,-0.153991404466378,0.236981787539315,0.0613130791789835,-0.0505337023079675,-0.0968328768508958,-0.0306020756732347,-0.0454786086370007,-0.157083434865354,-0.239848441100362,-0.0255284193826463,-0.0976179546359732,0.02427949823526,-0.0130388276368781,0.137319832168432,-0.112149117693352,0.0423941002990568,0.0678337561045271,0.132166289511411,-0.130500812522257,0.14141927855276,0.233921762950669,-0.0518963362643403,-0.0951749917490823,-0.0464212397260424,-0.0550432601195734,-0.0850637228751234,0.0152941000690783,-0.145967468279586,-0.0302741877899989,0.131505224176525,0.0204032636417829,-0.109787395311603
"t89",-0.0121684448002441,-0.136910444613162,0.0169512104820367,0.205111452728669,0.0573364329595707,0.0215730114252613,-0.00364180208631575,0.0108636064454331,-0.00125855261129038,0.00731818771695716,-0.130727158069142,-0.182270626127278,0.0320112289704864,0.0157204358576779,-0.000325822597197227,-0.000455920065843271,0.00181265558858665,-4.00714221092981e-05,-5.39268067803431e-09,1.99943491298827e-16,7.46847864515308e-06,-0.00454014127716422,0.105752975330329,-5.61564908632791e-05,7.84307069763319e-09,-4.98779427810549e-05,0.000161148957836784,-0.000578714979142768,0.000248495597478333,-0.000184845184068593,0.0320825461909013,-0.00239434281275432,0.0488494862052787,-0.580339944429664,-0.0139399158477891,0.00149350263098705,-0.00013280750877296,0.0592033723932668,-0.00141633859988297,0.00101121549092093,0.000887337993741786,-0.0849784370249986,0.0185160768383449,0.00070849618619143,0.0017792239306562,-9.34418549584774e-05,0.0112536215493445,-0.000247214674000874,0.00251772081007215,-0.000763347743930932,-0.0007505291720253,-9.52945155234114e-05,0.000285468119130589,0.000274411300912956,-2.64506503432643e-16,0.000254795697189083,-0.000126839870848954,-0.0354288531899611,0.00106543698897044,-0.00124138599036514,-2.03746810290352e-05,0.0901018591353623,0.00126071011144553,0.00120286747427617,0.000132109566329942,0.000154244066335745,6.09067513216969e-05,0.000161608568799982,4.47309390842486e-05,0.000329507830117645,0.000140512633780572,-0.0467868950871893,0.000596461986888703,0.0344873457924306,-4.39016455174147e-05,1.76464768076299e-07,2.46847497333387e-08,1.00959714032464e-05,-2.07867500057691e-05,1.52057328495934e-05,-1.54169038649202e-05,-4.27235707877796e-05,-0.000497889127991373,-9.12512699531481e-07,3.39969686417763e-08,-7.80197236742692e-08,-3.86656445114353e-06,3.54461156002369e-16,0.0014905214425667,-1.82784485932942e-07,6.06323647840646e-06,4.14562844097519e-09,-0.226709379357252,0.0965443660773509,-0.0190701403184021,0.0589032373553113,0.0562942950860919,-0.130868328394699,0.153991404466381,-0.236981787539317,-0.061313079178984,0.0505337023079684,0.0968328768508967,0.0306020756732351,0.0454786086370014,0.157083434865355,0.239848441100365,0.025528419382647,0.0976179546359745,-0.0242794982352598,0.0130388276368779,-0.137319832168434,0.112149117693353,-0.0423941002990577,-0.0678337561045277,-0.132166289511412,0.13050081252226,-0.141419278552762,-0.233921762950671,0.0518963362643411,0.0951749917490828,0.0464212397260431,0.0550432601195736,0.0850637228751245,-0.0152941000690781,0.145967468279587,0.0302741877899999,-0.131505224176528,-0.0204032636417801,0.109787395311603
"t118",-0.0123696124573398,-0.140384883133601,0.0174645591298003,0.217041123370484,0.061448167782273,0.0242256069978828,-0.00420903843700582,0.0127819062956626,-0.00149482048124254,0.00892959508972707,-0.1713000600953,-0.244287445598729,0.043062543921309,0.022268905088485,-0.000466278732797368,-0.000684534047296773,0.00287436058631094,-6.35816778015337e-05,-1.00739737635346e-08,-3.45621545050086e-16,1.41274097767603e-05,-0.0138090176701383,0.328674968016473,-0.00018560862906431,3.30192479681274e-07,0.000428633134523654,-0.00052507767377721,0.00174200406670111,-0.00050568680318365,0.000329595267748492,-0.0238065662518215,0.00174507970233382,-0.0330794687204303,0.359352730783246,0.00592739592330981,-0.000613778050886872,4.7470164660939e-05,-0.015488831620059,2.00078088108853e-05,-7.22093755933795e-06,0.000101836478719733,-0.0104999824828578,0.00369842217009619,0.000161444125193401,0.000515047639681077,-3.52356208977896e-05,0.00479309428955205,-0.000107230909977315,0.00127319832296445,-0.000402140470579061,-0.000425632355932045,-5.45643961673975e-05,0.000170911717139077,0.000171095808181435,-6.00981844981775e-16,0.000187062747481273,-0.000102879446073661,-0.0305151425131085,0.00102359676766144,-0.00120367542132506,-2.32662279966123e-05,0.186553362000327,0.00312269203340927,0.00347149477994139,0.000388896393231232,0.000461530544674495,0.000182844233302629,0.000486439954889022,0.000134993941227274,0.00101618700227347,0.000511339560513652,-0.175734630337471,0.00246757672847295,0.151635351552731,-0.000234531832645424,1.33445330598445e-06,3.04704451998642e-07,-2.83704798225526e-05,4.9345684004865e-05,-2.19067461562899e-05,2.0663075760092e-05,5.56348588241669e-05,0.000637762927521462,1.1630951282692e-06,-4.25641073449372e-08,9.50897190478741e-08,4.63549929040862e-06,9.71950698875309e-16,-0.00121277492147252,1.47362143740145e-07,-4.88217090104104e-06,-3.31878425663869e-09,-0.185273402446127,-0.0172841768403949,-0.0216933749541597,0.00360885538225565,0.00900057267391529,0.0131205940438972,-0.185630369045472,-0.00776389328780502,-0.0171577428557601,0.0345663899657845,0.0176055988496778,0.00389619384032081,0.00718569932529746,-0.00332705598970992,-0.0302921574067527,0.00154329562069052,0.0208367671944257,-0.00972343016973504,0.0183304992368032,0.00529716571992694,-0.00583579985120221,-0.0212563006659217,-0.0193429684999778,0.0180153305723477,0.032138418782963,0.0206041184534155,0.0595694899762576,-0.0316036486981612,-0.00136716445014737,0.0176637189210001,0.016505349031399,-0.00845649094993189,-0.0419292162712987,0.211393668005557,-0.0656457354485918,0.406635062452164,-0.420313336199989,0.160661989407236
"t119",-0.0123696124573398,-0.140384883133601,0.0174645591298003,0.217041123370484,0.0614481677822734,0.0242256069978828,-0.00420903843700531,0.0127819062956629,-0.00149482048124267,0.00892959508972709,-0.171300060095301,-0.244287445598731,0.0430625439213095,0.0222689050884844,-0.000466278732797218,-0.000684534047296775,0.00287436058631088,-6.35816778016725e-05,-1.00739736987688e-08,-8.6292359877116e-17,1.41274097766606e-05,-0.0138090176701387,0.328674968016474,-0.000185608629064495,3.30192479957501e-07,0.000428633134525,-0.000525077673777255,0.00174200406670137,-0.000505686803183556,0.000329595267748832,-0.0238065662518219,0.0017450797023334,-0.0330794687204308,0.359352730783248,0.00592739592330933,-0.000613778050887184,4.74701646608666e-05,-0.0154888316200575,2.00078088118463e-05,-7.22093756072573e-06,0.000101836478719971,-0.0104999824828604,0.00369842217009786,0.000161444125192423,0.000515047639682048,-3.52356208979145e-05,0.00479309428956162,-0.000107230909977881,0.00127319832296518,-0.000402140470578646,-0.000425632355931987,-5.45643961659958e-05,0.000170911717139452,0.000171095808181615,-3.60276199435707e-16,0.000187062747483382,-0.000102879446073991,-0.0305151425131106,0.0010235967676613,-0.00120367542132246,-2.32662279964961e-05,0.18655336200032,0.00312269203340814,0.00347149477994376,0.000388896393231044,0.000461530544675236,0.000182844233303529,0.000486439954888539,0.00013499394122783,0.00101618700227224,0.000511339560513742,-0.17573463033746,0.00246757672847261,0.151635351552724,-0.000234531832644348,1.33445330653499e-06,3.04704452599724e-07,-2.83704798205607e-05,4.93456840029733e-05,-2.19067461549229e-05,2.06630757598456e-05,5.56348588260716e-05,0.000637762927548816,1.16309512819768e-06,-4.25641072901732e-08,9.50897190693523e-08,4.63549928698286e-06,6.69490655149289e-16,-0.00121277492148666,1.47362144214404e-07,-4.88217089914499e-06,-3.31878315453405e-09,0.185273402446132,0.0172841768403937,0.0216933749541592,-0.00360885538225567,-0.00900057267391566,-0.0131205940438956,0.185630369045471,0.00776389328780798,0.0171577428557613,-0.0345663899657841,-0.0176055988496782,-0.00389619384032103,-0.00718569932529791,0.00332705598970645,0.0302921574067509,-0.00154329562069004,-0.0208367671944271,0.00972343016973586,-0.0183304992368037,-0.00529716571992639,0.00583579985120237,0.021256300665921,0.0193429684999788,-0.0180153305723466,-0.0321384187829631,-0.0206041184534152,-0.0595694899762576,0.0316036486981611,0.0013671644501468,-0.0176637189210004,-0.0165053490314006,0.00845649094993157,0.0419292162712999,-0.211393668005561,0.0656457354485932,-0.406635062452165,0.420313336199993,-0.160661989407236
"t106",-0.0122364665332352,-0.138093928483794,0.0171267681942499,0.209279895103675,0.0587873029659057,0.0225411295604906,-0.00385283537199982,0.01158541821028,-0.00134797348593573,0.00793791664363564,-0.146943042671614,-0.207333796748009,0.0364854255674798,0.0184348576442673,-0.000384299815595754,-0.000552986801093909,0.00227273133844527,-5.02615435289972e-05,-7.52744006233331e-09,-8.90677844404663e-17,1.05153126010354e-05,-0.00918319829109619,0.217740003876361,-0.00012168984706925,1.87578356449907e-07,0.000227749822624537,-0.000256045322128601,0.000840181670647061,-0.000228101418817968,0.000144552214141173,-0.00789983712626569,0.000574662115106547,-0.0105477556723465,0.109962411570447,0.00149023715716572,-0.000151305369004347,1.07616318619406e-05,-0.00286053193336555,2.76747697005447e-07,-5.10158954568699e-08,-1.39846408817585e-05,0.00157463970515382,-0.00101501743570581,-5.2892572880589e-05,-0.000235884184231122,2.36806832077541e-05,-0.00383940144685652,8.81493717742525e-05,-0.0012925078646698,0.00043069101400885,0.000500200240453545,6.48808297996212e-05,-0.00021435062568315,-0.000224849884680243,8.45114901483133e-16,-0.000291600044936474,0.000175545069734882,0.0547211441478027,-0.00199191787291163,0.00235742256393853,5.04913192287079e-05,-0.514691408707566,-0.00901095581162822,-0.0103397964430363,-0.00116263776162309,-0.00138393624263906,-0.000548600326517824,-0.00146020046039744,-0.000405418886064117,-0.00306366373165401,-0.00158328007649452,0.546624217495825,-0.00777590868474336,-0.481448460800799,0.000760455902338106,-4.45065643931268e-06,-1.04281037056272e-06,0.000118848132357108,-0.000212525424749447,0.000105250965451227,-0.000101256338198842,-0.000274872941829055,-0.00316600974239396,-5.78222424525602e-06,2.12719954685353e-07,-4.79057919742384e-07,-2.34706658851882e-05,-2.64780620337556e-15,0.00703737118296051,-8.58259232274431e-07,2.84486764546201e-05,1.93840364324676e-08,-3.70053746100285e-15,8.67760634000888e-16,5.03777506990861e-16,3.25954584006022e-16,3.67675806832484e-16,-1.75195394952254e-15,3.77014190706822e-16,-3.59641505209368e-15,-8.44021125697269e-16,-1.07705961637788e-15,-6.55987259003223e-17,1.446740646481e-16,8.22205555535142e-16,7.6869898172798e-16,2.85626786255335e-15,4.80771008261565e-16,2.61056518085285e-16,-1.57148474229716e-15,2.89208248765849e-16,-5.72410998231554e-16,7.41824045197981e-16,6.14283905651043e-16,-1.45579565934109e-15,-9.52903212524141e-16,9.76663948428715e-16,-7.03432836227285e-16,-2.78484191635648e-15,1.23369693730049e-15,2.16167540475157e-15,8.89499405404533e-16,7.05120540701519e-16,1.20392401264089e-15,-7.10863861385783e-16,3.3035070735327e-15,-1.57276460617795e-15,5.36826968763823e-15,-5.31740760428623e-15,3.8780081821113e-15
"t16",-0.0115036001840941,-0.125475829679584,0.0152654789494473,0.166359782915315,0.0440351451193798,0.0130549305514873,-0.00181286121930598,0.00463257370481474,-0.0004865961772068,0.00191033753577353,0.0412476870238063,0.146255779189986,-0.0299194705971714,0.0545610511100398,-0.000711477367160267,-0.000386493075420489,0.000846918397576668,-1.86051627693133e-05,-2.77539850707131e-11,8.08347773900966e-17,-1.3147493462505e-07,0.0010623553681405,-0.0221176315782242,6.48743646952644e-06,3.93281668512014e-06,-0.00177184188728582,0.00128938311752891,-0.00413210089849057,0.00101282511242318,-0.000620379398705881,0.0146930675050023,-0.000999666485101113,0.0125143058629194,-0.0397148280861963,0.00890450795749158,-0.00104174305550558,0.00012352689670313,-0.08330475446101,0.00483904399682852,-0.00354502384999678,-0.00513955938658621,0.513415820897307,-0.172212633736522,-0.00810210400580784,-0.0396309597371417,-0.00574815602619293,0.206892043894185,-0.00404710173455747,0.0184775136031334,-0.0045984712123218,-0.00310763396148374,-0.000374376133345497,0.000862295997043088,0.000626753726545084,-1.70846903332881e-15,-2.98574422502446e-05,0.000163059348553159,0.0675917198251759,-0.00307902522217403,0.00367910087789952,8.17095931947853e-05,-0.0788652719652383,0.00421548913906198,0.00947998215820335,0.0011179552635369,0.00137700433624262,0.00054930903715016,0.00146935858933217,0.000409929024662482,0.00320862852283562,0.00155657755280466,-0.471773180177851,0.000790088420095956,-0.413191392100716,0.0086669851478888,0.000283999178762348,5.36789896309371e-05,0.00138064373818926,-0.00211196011320188,0.000520068157181988,-0.000402598866063433,-0.000973925857307703,-0.0103855787942059,-1.84965394598264e-05,6.15615875782696e-07,-1.15076701418397e-06,-4.87552867897424e-05,6.80076877844074e-15,-0.409125241306218,6.31316354372035e-05,-0.00216766443906602,-1.7677167883111e-06,-7.29754382716283e-15,2.32949520712394e-15,2.68544175149829e-15,7.87822536633073e-16,1.82978967077961e-15,4.09205154437393e-17,6.48463143146013e-17,-1.74315920346483e-15,-1.15328998413881e-15,1.30245300471277e-16,2.72696273381737e-16,7.13207478694478e-16,-8.37201838924673e-17,5.49585403765051e-15,8.38897839828286e-16,-8.07544835873896e-16,2.16536347167645e-15,-9.60390471221706e-16,5.36011919565068e-16,-5.3250659191355e-16,-1.35419065258231e-15,-8.12527051978518e-16,-9.98456862819473e-16,-1.09190435573002e-15,-1.71980942497746e-15,-1.57556414286169e-15,3.17191155910462e-15,-1.33884109793329e-15,-4.1251583770651e-16,5.53738066813713e-17,1.86961930818917e-15,1.40356200359702e-17,-1.74406715386766e-15,2.87141385537257e-15,-1.5100298009922e-15,-2.00630109802695e-15,-2.38437241910871e-16,-3.52583133964411e-15
