"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89"
"Galium_spurium",-0.0934280380880967,0.128879228208004,0.0152057460688967,0.0311741664306033,0.000568125394580722,0.194384834250515,0.00135511584906943,-0.389374663786809,0.165553395067217,-0.176696179597362,0.0264664908598451,-0.177893653036838,0.0107859492504653,-0.00813739530266771,0.000685377874620904,1.01362641221166e-06,0.000178800146664821,4.33728686276936e-05,-0.00832208911409638,0.00157189342386777,-0.000255548247674538,0.00266136413286322,-0.0269787580437524,0.00717145479024255,-3.72743980233342e-07,0.0266374405289546,-0.00823633850314638,0.270784744845411,-0.166107153133682,0.0086253221885054,-0.000462603852772627,0.00532494073664563,-0.215413900624923,0.00998101089336982,-0.0129413454743732,0.00267131912862614,-0.00618376185970172,-7.97092180641486e-05,-5.35754252585737e-07,4.94630498906917e-05,0.000168192411751948,-4.28603821700756e-05,6.33861616890533e-06,7.67431489035008e-05,-0.000264345315273591,0.180048806108284,-7.70043668232579e-09,-4.09628673699009e-09,8.48656686414966e-10,1.54778179663592e-16,8.57827669870143e-17,1.62064805997847e-47,1.29549118325083e-17,7.03755442362437e-18,8.03229663298758e-17,7.78043025664873e-17,2.44924005400094e-16,6.27730580685848e-16,1.92803864267679e-16,6.29199156596644e-39,2.46182896172312e-16,-3.53309196866104e-28,-7.00366429287926e-89,2.07316493910866e-15,2.76327892243702e-16,4.560580342567e-16,2.32344739148986e-15,9.03357387067431e-14,0.707106781186549,-3.11747713773074e-16,-1.81522859599362e-16,-8.586016320684e-30,-4.33178252057366e-17,-1.0406361850791e-34,-2.20747890998593e-17,-8.99081513071754e-17,-7.45668530813041e-15,-9.01513311007591e-23,-3.32935248199462e-16,-1.21145980296253e-17,-1.04531531092072e-16,-1.47565326065002e-15,-1.00293241806754e-16,-2.18801300465769e-17,-1.36405425247442e-17,-1.89564166979372e-16,-4.62736833517803e-17,3.20506094856204e-22,-3.70711441211561e-17
"Galium_concinnum",-0.0934280380880967,0.128879228208004,0.0152057460688969,0.0311741664306038,0.000568125394580747,0.194384834250516,0.00135511584906965,-0.389374663786811,0.165553395067217,-0.176696179597362,0.0264664908598449,-0.177893653036839,0.0107859492504651,-0.00813739530266775,0.000685377874620826,1.01362641244024e-06,0.000178800146664834,4.33728686275505e-05,-0.00832208911409586,0.00157189342386792,-0.000255548247674614,0.00266136413286311,-0.0269787580437518,0.00717145479024296,-3.72743980274057e-07,0.0266374405289553,-0.00823633850314666,0.270784744845412,-0.166107153133683,0.00862532218850602,-0.000462603852772806,0.00532494073664536,-0.215413900624923,0.00998101089337033,-0.0129413454743724,0.00267131912862638,-0.00618376185970321,-7.97092180656706e-05,-5.35754251978126e-07,4.94630498900752e-05,0.000168192411751794,-4.28603821705364e-05,6.33861616836096e-06,7.67431489037688e-05,-0.00026434531527356,0.18004880610829,-7.70043705353384e-09,-4.09628594218197e-09,8.48655631131794e-10,1.32003341033082e-17,-8.66074991267669e-18,1.78477843014497e-17,-2.16590703629875e-17,-1.08842752288532e-17,-2.66618822152367e-17,-4.2693236468466e-16,-2.26882723177562e-16,-4.54861974530922e-16,2.25895367803727e-17,9.79072568139952e-17,-2.12308039855748e-16,-8.30208622992116e-17,1.36029957613464e-16,-1.41967965783431e-15,-2.48772519891185e-16,-4.08118632896104e-16,-2.27378965585779e-15,-8.90486966759729e-14,-0.707106781186546,3.98381654443342e-16,2.52252958661938e-16,-5.49942221870727e-18,9.52128007369869e-17,2.25346623414326e-18,4.82152654342516e-17,1.16558707369884e-16,8.59925006007086e-15,-2.6742787244858e-16,5.16502010094068e-16,8.08596715608967e-17,1.31316493575332e-16,1.75237952369141e-15,2.77666358102963e-16,3.74493430551129e-17,-7.00488786157711e-18,9.12759744800888e-17,2.82507950666944e-17,1.06256817146552e-17,7.38561114225257e-17
"Asperula_molluginoides",-0.0922228978065341,0.125596860655355,0.0146368490766068,0.0296616192632623,0.000538920632518583,0.183949894827425,0.00117684187625256,-0.32592841061227,0.132254920435097,-0.13864147256729,0.0203166483065228,-0.130357122896158,0.00762495190332909,-0.0056460020411398,0.000447146321187869,6.24666261525798e-07,9.94420599566494e-05,2.15492460580906e-05,-0.00413040657590213,0.000577064146322998,-8.78293709223218e-05,0.000852595650381105,-0.00663130583640819,0.000573097040228423,-1.30248079285857e-08,-0.00712267111015169,0.00289371480636967,-0.157195275335773,0.100222998831641,-0.00535313242664315,0.00043549222581125,-0.005767386975295,0.307712733512331,-0.0155185813896602,0.0207846964303543,-0.00461944605956659,0.0109057725234544,0.000156224351658951,1.12257416690558e-06,-0.00011105022486371,-0.000439999044201184,0.000139911612601594,-2.13233216004782e-05,-0.000278526690899303,0.000978324571167493,-0.799248194734613,4.4595227445446e-08,2.5425281294892e-08,-9.34277852381896e-09,-4.24636724524709e-16,-1.79762983541899e-16,-5.16539451403615e-17,6.60457972145522e-17,1.29879006600457e-17,-1.50638022773927e-16,7.19958496964523e-16,7.82902205212147e-17,-3.84632628907308e-16,-6.00256689401488e-16,-2.82738442571758e-16,-3.98299192289267e-16,-2.00792808391402e-17,-5.00390115313142e-16,-1.6022665065623e-15,-4.67292191998771e-17,-1.30811569942257e-16,-1.5260034336008e-16,-1.74380326295322e-15,-3.21964677141295e-15,-1.53628893746341e-16,-1.25629274029743e-16,4.00718807203943e-17,-1.34244604223772e-16,9.34001364938839e-18,2.22767625286415e-17,-1.39289934875046e-17,-2.31798301044149e-16,-1.9663054351223e-16,-3.25475537325525e-16,-6.15611155427652e-17,-1.2254983571108e-16,1.2218804619451e-15,-2.30661170896944e-16,-8.88316779343189e-17,3.31604019405735e-17,3.37704331187377e-16,2.11226656970795e-17,-9.54120850160853e-18,-1.05510293132869e-16
"Rubia_peregrina",-0.0902608722862836,0.120274604976015,0.0137179580325329,0.0272273263954181,0.000491962643285622,0.167184120638781,0.000897686310389404,-0.22762406940756,0.0813295419547161,-0.0807266198521031,0.0110122182826495,-0.0593075503366736,0.002943402640299,-0.00197333308655775,0.000101154586892493,6.71720952333879e-08,-1.17861271538448e-05,-8.35520697220709e-06,0.00161222014207126,-0.000717877838179161,0.000128404922894717,-0.00145702907145811,0.0185457930610768,-0.00700959239123225,3.91740122245032e-07,-0.0396556652507802,0.0131180761828439,-0.497579373861562,0.308761182773394,-0.0161681377221603,0.000974417913060247,-0.0115691237414268,0.482638188019934,-0.022277521579794,0.0287739247433289,-0.00585195335964129,0.0134711654606549,0.000166043865428525,1.06711187703899e-06,-9.23134263636841e-05,-0.000242938387013029,1.38125769795832e-05,-6.70970392746401e-07,4.04996395135943e-05,-0.00018850983998951,0.537458819227137,-6.84573729334183e-08,-4.57547201576527e-08,4.62155308706964e-08,3.11967059927488e-16,1.06276128510035e-16,4.76718200119607e-17,-9.84181525020545e-17,-6.86146152560884e-18,1.72174825688431e-16,-1.78270571173235e-16,-1.36537686615345e-16,2.73812765148291e-16,4.18558731059274e-16,1.5165506637295e-16,-1.91088978591065e-16,2.78146558455242e-16,2.98151119994885e-16,1.71735726922795e-15,2.56456923437859e-17,1.16645104486425e-16,-3.64820507583428e-18,9.24485896389618e-16,2.16493489801906e-15,2.34617408788227e-17,7.55830090650807e-17,-5.29680312946015e-17,9.64537173026197e-17,1.00092054866937e-17,-8.50485894020797e-17,-7.03310022646802e-17,2.12894148165555e-16,8.99534543916298e-16,5.42027632823378e-17,1.62177484034444e-16,1.18010466392309e-17,-1.69208051115057e-15,4.01303570488894e-16,4.3105822105234e-17,-7.91957275952063e-17,-3.31335516765525e-16,-7.57351287823522e-17,2.94776524384753e-17,7.86851989933899e-17
"Coprosma_propinqua",-0.0979664641928128,0.142840067391174,0.0179635839302577,0.0395982131967517,0.000737316003030019,0.256814664777785,-0.00819887781161958,0.291623790564871,-0.015500323657243,-0.0020087770268141,0.00267521565250906,-0.0391171837095362,0.00299545961585488,-0.00245165659098067,0.000246806564067294,4.05130977468278e-07,8.14115930417253e-05,2.21356735912063e-05,-0.0042515871708527,0.00115157407076747,-0.000211173992000877,0.00259264171827632,-0.361205715843354,0.000141700088330012,-3.13828129938881e-08,0.00530121251835258,-0.00166631051140336,0.0517288203719236,-0.0313401005852091,0.00161084904959546,-5.93852575669104e-05,0.000440440346747829,0.0496067853465526,-0.00843988765411297,0.0257982127965924,0.00447541502275341,-0.00751520101573454,-4.46271111549903e-05,-2.35319319196038e-07,1.79915485279949e-05,4.36626063414773e-05,-6.60576321536834e-06,8.92664804383491e-07,8.23191569504528e-06,-2.60545245707355e-05,0.0025579104198307,9.85359547303321e-10,6.96709987439231e-10,-5.35766586625482e-10,4.16371246552715e-16,-5.51910933865124e-16,1.38205816951571e-16,5.17308651933927e-16,-4.86041197961312e-15,1.04758832241758e-15,1.10849643865383e-15,9.37251432651718e-16,-6.61581755718237e-16,1.37539293531383e-15,-5.07192470201513e-16,-2.48398794117584e-15,-2.68611491525891e-15,-1.35301175069482e-15,2.42034447189713e-15,-2.33817930272912e-15,3.9953334052501e-15,2.86305240915746e-15,3.39666613220039e-16,4.91273688396632e-15,-3.7724002281402e-15,3.02335520013498e-15,-1.89621733340816e-15,1.76957753983396e-14,5.02653979613716e-15,1.22193823158674e-14,-5.94618630102446e-14,0.471596914732644,0.666530581955036,-1.08904186741728e-14,-7.35317758790544e-15,1.02252230071648e-14,-5.07165642941698e-14,-3.73367722495734e-15,5.53552857700886e-16,-3.05705924835339e-15,-9.24384057184367e-15,-2.45112856968893e-15,5.08940849331274e-15,-4.18915053030584e-15
"Coprosma_repens",-0.0979664641928128,0.142840067391174,0.017963583930258,0.0395982131967521,0.000737316003029857,0.256814664777784,-0.00819887781161934,0.291623790564871,-0.0155003236572427,-0.00200877702681462,0.0026752156525089,-0.0391171837095367,0.00299545961585495,-0.002451656590981,0.0002468065640674,4.05130977503263e-07,8.14115930415326e-05,2.21356735911444e-05,-0.00425158717085019,0.00115157407076727,-0.000211173992000706,0.0025926417182762,-0.361205715843355,0.000141700088330272,-3.13828133504251e-08,0.00530121251835262,-0.00166631051140355,0.0517288203719246,-0.0313401005852098,0.00161084904959526,-5.93852575669317e-05,0.000440440346748154,0.0496067853465542,-0.00843988765411271,0.0257982127965933,0.00447541502275388,-0.00751520101573359,-4.46271111551457e-05,-2.35319318739086e-07,1.79915485286013e-05,4.36626063418746e-05,-6.60576321560695e-06,8.92664804193551e-07,8.23191569366332e-06,-2.60545245718723e-05,0.00255791041983161,9.85358096879478e-10,6.96712589165897e-10,-5.35766804595879e-10,-4.69006636830701e-16,8.89685624227661e-17,-1.5289977666518e-16,4.34244401997796e-16,-8.23659570471302e-16,-6.16830342685877e-16,-4.50359386560099e-16,-1.48829643064465e-15,-5.22894054474042e-16,-2.5330493139781e-16,2.03740368827195e-16,-2.87281427921951e-15,-8.74892708978022e-16,7.09464981091136e-16,1.37124439731027e-15,-1.09479793007019e-15,-8.47205446779695e-16,-2.46331295305938e-15,-3.40941170156938e-15,-9.27036225562006e-15,1.67564901668062e-15,-2.27231832187758e-15,-9.31342669169457e-17,-1.82745765583722e-14,3.66147508074932e-15,-1.34678717797635e-14,1.27263717130074e-13,-0.813030873738609,0.0751496175273152,2.35360847187882e-14,1.98726397039476e-15,-7.25477086582775e-16,5.27176962036802e-14,1.50102404474815e-15,2.05362025640835e-16,3.28764684957736e-15,1.02665667743869e-14,3.30738589849286e-15,-1.19090097434844e-14,5.33950927993202e-15
"Coprosma_quadrifida",-0.0979664641928128,0.142840067391174,0.0179635839302578,0.0395982131967517,0.000737316003029724,0.256814664777784,-0.00819887781161978,0.291623790564871,-0.0155003236572428,-0.00200877702681437,0.00267521565250888,-0.0391171837095358,0.0029954596158547,-0.00245165659098113,0.000246806564067501,4.05130977646722e-07,8.14115930414988e-05,2.21356735911916e-05,-0.00425158717085219,0.00115157407076752,-0.000211173992000853,0.00259264171827627,-0.361205715843354,0.000141700088330513,-3.13828133885092e-08,0.00530121251835271,-0.00166631051140386,0.0517288203719234,-0.031340100585209,0.00161084904959548,-5.93852575670212e-05,0.000440440346748047,0.0496067853465546,-0.00843988765411311,0.0257982127965925,0.00447541502275243,-0.0075152010157348,-4.46271111554779e-05,-2.35319319243419e-07,1.79915485261523e-05,4.36626063422101e-05,-6.60576321586304e-06,8.9266480392314e-07,8.23191569344854e-06,-2.60545245709868e-05,0.00255791041983186,9.85358196504932e-10,6.96708495711021e-10,-5.35767605574218e-10,7.55083813774899e-17,4.64743097888345e-16,8.94621809903208e-17,-1.03281706413997e-15,5.65563655320138e-15,-3.80596131669182e-16,-5.86935086428946e-16,5.29324112161374e-16,1.2308214717328e-15,-1.07621896333299e-15,3.07881240551703e-16,5.63918730849704e-15,3.58690230219537e-15,5.75221412788234e-16,-3.80792267737734e-15,3.42538997938369e-15,-3.11448720358986e-15,-3.21683284129474e-16,2.55853901592627e-15,3.83026943495679e-15,2.08162720729681e-15,-7.33466817339028e-16,1.99119991363413e-15,5.94568881747089e-16,-8.66422912269484e-15,1.21543304210138e-15,-6.79090017101238e-14,0.341433959005965,-0.741680199482351,-1.26084354485641e-14,5.2403502999258e-15,-9.41740247390411e-15,-2.57637548298538e-15,2.30463208646935e-15,-7.95753196411306e-16,-3.16081197884135e-16,-1.13195129165487e-15,-9.39976774251749e-16,6.89274901741433e-15,-1.15681852373497e-15
"Nertera_dichondrifolia",-0.0972346623450817,0.140703398220405,0.0175634496103832,0.0384395988500921,0.000714382539388486,0.248450805562011,-0.00747905150758606,0.258579643415629,-0.0132155342006698,-0.00168522812265304,0.00219866441372204,-0.0306693034125659,0.00225625626239013,-0.00180589753329231,0.000167567387068259,2.51678025381421e-07,4.11472809411958e-05,7.91516840254307e-06,-0.0015139592165531,-0.000214388932053372,7.25595517670061e-05,-0.0013798152736503,0.546680226421839,0.006930368530562,-3.17756965284154e-07,0.0150717990315311,-0.00431789780593215,0.115092571909725,-0.0690007836678649,0.00351986866936525,-0.000117470056136346,0.00084683973884946,0.0908305323602547,-0.0152516138221599,0.0463954436134972,0.00796406348159857,-0.0133372134894191,-7.81092632382546e-05,-4.08507805014884e-07,3.09830591083164e-05,7.39788203768682e-05,-1.09692175916161e-05,1.4786851570193e-06,1.35556455092287e-05,-4.28418941995893e-05,0.00415401225159678,1.57655348168779e-09,1.11102582554348e-09,-8.36964534212295e-10,-1.99855646368737e-16,-5.22796884929857e-19,-2.51607883691751e-16,1.52906941162343e-16,-1.08422490638704e-15,-5.42950876546278e-16,-1.58481471579274e-16,-7.37513340345871e-16,-6.36106396279298e-17,2.05409536166067e-17,-1.51128765393379e-16,-9.25448677989275e-16,-1.43988560018605e-15,-4.12077718953637e-16,-1.33026228799935e-15,-2.30238730043303e-16,3.12279700365027e-16,6.09189914708227e-16,-5.76054178318574e-17,1.58206781009085e-15,1.87873392796148e-15,2.20026445515649e-16,-1.62473275275698e-15,7.64207703440832e-16,9.15257754994078e-16,6.53643867146018e-15,-4.47874481685053e-16,4.68517543453202e-14,1.98764117683577e-14,-3.69040708720934e-14,-1.33609047877745e-14,-1.00468916527142e-14,0.707106781186548,1.15233019687176e-15,5.77111757887255e-16,-2.74096873974506e-16,-4.93684532660191e-15,2.97769701264777e-15,1.33643405674944e-14,3.61767158823853e-15
"Nertera_granadensis",-0.0972346623450817,0.140703398220405,0.0175634496103832,0.0384395988500926,0.000714382539388488,0.248450805562011,-0.00747905150758597,0.258579643415629,-0.0132155342006698,-0.00168522812265236,0.00219866441372208,-0.0306693034125658,0.0022562562623902,-0.0018058975332923,0.000167567387068203,2.51678025540382e-07,4.11472809412971e-05,7.9151684025742e-06,-0.0015139592165511,-0.000214388932053479,7.25595517670852e-05,-0.00137981527365015,0.546680226421839,0.00693036853056174,-3.17756965463152e-07,0.0150717990315309,-0.00431789780593237,0.115092571909727,-0.0690007836678657,0.00351986866936532,-0.000117470056135962,0.000846839738849937,0.0908305323602547,-0.0152516138221596,0.0463954436134966,0.00796406348159987,-0.013337213489418,-7.81092632389032e-05,-4.08507805011618e-07,3.09830591093965e-05,7.39788203775043e-05,-1.09692175914494e-05,1.47868515730138e-06,1.35556455099566e-05,-4.28418942010421e-05,0.00415401225159461,1.57655590874768e-09,1.11102502537689e-09,-8.36965944406248e-10,2.06475556827742e-16,1.97232245116646e-17,1.71345174730672e-16,-1.37566988521888e-16,1.13404629715551e-15,6.16566686207823e-16,1.03760023103287e-16,7.93756723233846e-16,4.32339233538492e-17,-1.32877166946667e-16,-4.93830421874259e-18,5.88722992361115e-16,1.25646360620224e-15,8.23493268981853e-16,1.45205143567676e-15,2.48454739959426e-16,-3.07967193812367e-16,-5.1164005997437e-16,1.25312926162253e-16,-1.49880108324396e-15,-1.88795574543773e-15,-2.27639244973347e-16,1.63855940212652e-15,-8.02903095622548e-16,-9.33914278486931e-16,-6.59452580619441e-15,3.92737168042796e-16,-4.72278208530664e-14,-1.9703039187744e-14,3.66752671830521e-14,1.34059239459026e-14,1.00194246801497e-14,-0.707106781186547,-7.90668999781681e-16,-5.82594476776544e-16,2.2969302856439e-16,5.01593162124208e-15,-2.98147693183685e-15,-1.33772654197142e-14,-3.65519076442363e-15
"Opercularia_varia",-0.0920474941838854,0.125830388068852,0.0148266300689706,0.0306454483740761,0.000560777479807911,0.192623995071022,-0.00324362685631001,0.0746984017135972,-0.00138969287212226,-5.74928069377867e-05,-0.000116251383307724,0.0073638379891241,-0.000876636838945621,0.000844546181794581,-0.000124102583293712,-2.56405444309658e-07,-6.73649864804285e-05,-2.17479109596675e-05,0.00418197455454616,-0.00123959563944562,0.000216943964833952,-0.00244451944712834,0.0901549300064398,-0.00816613182135376,4.53088363626922e-07,-0.0421223658187986,0.0135446242964638,-0.465186147255818,0.28501558548227,-0.0147749498347261,0.000637842053955672,-0.00505601375958324,-0.661882774462626,0.118495187512173,-0.369552429449834,-0.0671913073847717,0.114278686018577,0.000728160936694671,4.02136417675803e-06,-0.000322938955293559,-0.000877821901638473,0.000158188938044094,-2.19112809410224e-05,-0.000215263561253768,0.00069266587473019,-0.0796408188113641,-3.91791580884064e-08,-2.96031991502668e-08,4.11906611707078e-08,-1.47633172470943e-16,-9.89213605878283e-17,-4.59453046316072e-18,1.42396497860655e-16,5.59857911246574e-18,-2.68705805225069e-16,-1.94256897644951e-16,-4.29293841733967e-17,-8.64093093485391e-17,-4.77942381879859e-17,1.54688375703835e-16,3.35059712275248e-16,6.04460388232988e-17,-6.33764769551496e-16,-7.70942413009306e-16,-2.91644756918286e-18,-8.67632543919277e-17,6.44631024567619e-17,1.28261865746923e-16,-1.49880108324396e-15,6.17984343987832e-17,2.2026679533877e-17,-4.16410202976954e-17,5.36250932362171e-17,-3.58968915029777e-17,2.42829470991561e-16,3.08724672029174e-16,-1.31480267885815e-15,-8.27107379565197e-16,2.37771225186809e-16,-3.74033107798755e-17,-1.39260929455445e-16,-2.09617876619482e-16,6.36237835588188e-17,-2.92949058884311e-17,2.89120906358349e-16,1.1978794942792e-16,5.29568633863737e-17,-1.20276641454294e-16,4.91678260535065e-17
