accepted_species,estimate
t48,-0.3039706
t72,-0.3141379
t302,-0.31409508
t34,0.02403456
t68,-0.07256766
t76,-0.07256766
t375,-0.068909585
t21,0.032794844
t23,-0.034679227
t129,-0.016584344
t130,-0.016584344
t157,-0.03292182
t344,-0.033245984
t355,-0.033245984
t311,-0.03383769
t309,-0.033436224
t259,-0.033004735
t103,0.016756037
t137,0.14318523
t300,0.15481773
t387,0.15509787
t134,0.14888778
t151,0.14104794
t36,0.10294271
t33,0.12579748
t29,-0.08408441
t47,0.07506371
t55,-0.12577952
t335,-0.09149496
t219,-0.09174328
t141,-0.089521565
t146,-0.08175932
t147,-0.08175932
t117,-0.08175932
t159,-0.073077135
t208,-0.073099285
t312,-0.07432021
t181,-0.066951044
t45,-0.079710774
