"accepted_species","sorted"
"t12",1.86995970154475
"t43",1.88608729852162
"t44",1.88551488853094
"t110",1.88697536986755
"t111",1.88629104797576
"t45",1.88939248757473
"t100",1.89165398995784
"t101",1.89119907207716
"t55",1.88872586769968
"t41",1.88625061055396
"t39",1.88512170931404
"t69",1.86026076325004
"t70",1.85948125280855
"t54",1.86114249500877
"t53",1.86033254597091
"t35",1.85605953222804
"t32",1.86203419735239
"t116",1.86393929061318
"t117",1.86405222147486
"t68",1.86432764134712
"t76",1.86555242928909
"t77",1.86616446616343
"t57",1.86409307699826
"t20",1.88370515359598
"t96",1.85361591289402
"t97",1.85335008111619
"t5",1.95742811576959
"t104",-0.576153463347454
"t105",-0.576581701158734
"t124",NA
"t125",-0.575379368886174
"t126",NA
"t13",-0.57987303561398
"t80",NA
"t81",NA
"t66",-0.522150843925098
"t56",-0.524407215740466
"t52",-0.522386607216214
"t27",NA
"t28",-0.581473169320235
"t87",-0.577901671328404
"t88",-0.578232490317175
"t50",-0.578009525429744
"t40",-0.578236213695405
"t6",NA
"t7",NA
"t8",NA
"t60",-0.479658289397807
"t61",-0.479920479401636
"t114",-0.478980798404581
"t115",-0.478672092352929
"t94",-0.434032559800907
"t95",-0.433696530381212
"t49",-0.432069854987905
"t71",-0.429655304294502
"t72",-0.427885431429147
"t106",NA
"t107",-0.410669388949275
"t82",-0.410534935226114
"t59",NA
"t74",NA
"t75",-0.441493965960234
"t102",-0.449582326706909
"t103",-0.449762357646887
"t98",-0.452063911835785
"t99",-0.453398780376624
"t30",NA
"t31",-0.46372318913664
"t25",-0.473373580636995
"t21",-0.533786918640918
"t22",-0.527149577573887
"t73",0.0902226224674796
"t85",0.0920588829281003
"t86",0.0922375618180094
"t26",0.0933868533378434
"t9",-0.218115737291221
"t64",-0.211782658750973
"t65",-0.213043205462167
"t46",-0.2117261202813
"t1",-0.176362981396008
"t120",-0.817392817853073
"t121",-0.817163573962499
"t79",-0.818901681678946
"t67",-0.814698626533336
"t92",-0.81422643175217
"t93",-0.814292818206186
"t89",-0.814576207615784
"t42",-0.811251256252544
"t122",-0.810636360850807
"t123",-0.810759808204123
"t4",-0.636227315688845
"t18",-0.593938774186295
"t19",-0.604568071322908
"t29",-0.646260137675948
"t90",-0.654145390592315
"t91",-0.653844099461961
"t38",-0.645712368726518
"t62",-0.651318475817918
"t63",-0.650698341140922
"t118",-0.653067238378591
"t119",-0.653254503728066
"t78",-0.654496083651885
"t33",-0.658433451483583
"t34",-0.66054467692764
"t47",-0.626189189873249
"t48",-0.624141083246136
"t36",-0.627944277628999
"t37",-0.626304896161701
"t83",-0.628001411814752
"t84",-0.627261290531086
"t23",-0.659696728891766
"t24",-0.663094533473774
"t16",-0.737056670488599
"t17",-0.709738924603836
"t10",-0.361682260822805
"t11",-0.422542948452446
"t3",-0.437938659246464
"t58",-0.286068903388997
"t112",-0.284479688493224
"t113",-0.28388221075643
"t15",-0.312165728320974
"t108",-0.267314549747414
"t109",-0.266787316189228
"t51",-0.267931928393834
"t14",-0.299017210465588
"t2",-0.329131621416943
