"accepted_species","trait_ARD"
"t1","1"
"t3","1"
"t11","1"
"t12","0"
"t5","1"
"t4","0"
"t2","1"
"t6",NA
"t8","1"
"t15","1"
"t16","1"
"t10","1"
"t7","1"
"t9","1"
"t13","1"
"t14","1"
"t23","1"
"t32","1"
"t109","1"
"t110",NA
"t31","1"
"t29","1"
"t30","1"
"t238","1"
"t239","1"
"t114","0"
"t106","1"
"t107","0"
"t85","1"
"t240","1"
"t241","1"
"t123",NA
"t158","1"
"t159","1"
"t101","1"
"t175","1"
"t203","1"
"t205","1"
"t206",NA
"t147","0"
"t148",NA
"t130","1"
"t131","1"
"t102",NA
"t165","0"
"t166","0"
"t167","1"
"t66","1"
"t178","1"
"t179","1"
"t201","0"
"t202","0"
"t249","0"
"t250","0"
"t242","0"
"t187","0"
"t232","1"
"t233","1"
"t180","1"
"t181","1"
"t38",NA
"t39","1"
"t59","1"
"t60","0"
"t108","1"
"t132","1"
"t133","1"
"t115",NA
"t119",NA
"t168","1"
"t169","1"
"t145","1"
"t54","1"
"t55","1"
"t52","1"
"t72","1"
"t73","1"
"t100","0"
"t105","1"
"t113","1"
"t116","1"
"t251","1"
"t252","1"
"t153","1"
"t94","0"
"t51","0"
"t111",NA
"t112","1"
"t71","0"
"t79","1"
"t247","1"
"t248","1"
"t24","0"
"t33","0"
"t50","1"
"t197","1"
"t198","1"
"t188","1"
"t162","1"
"t34","1"
"t45","1"
"t46","1"
"t43","1"
"t44","1"
"t49","0"
"t77","1"
"t129","1"
"t137","1"
"t138","1"
"t40","1"
"t41","1"
"t25","0"
"t26","0"
"t21","1"
"t82","1"
"t83","1"
"t261","0"
"t262","0"
"t263","0"
"t182","1"
"t183","1"
"t53","1"
"t74","1"
"t124","1"
"t174",NA
"t213","1"
"t214","1"
"t157","1"
"t120","1"
"t234","1"
"t235","1"
"t228","1"
"t62","0"
"t63","0"
"t36","1"
"t28","1"
"t95","1"
"t96","1"
"t89",NA
"t76","0"
"t81","0"
"t172","0"
"t184","0"
"t257","0"
"t258","0"
"t189","0"
"t190","1"
"t226","1"
"t227","0"
"t236","1"
"t237",NA
"t177",NA
"t35","1"
"t27","1"
"t57","0"
"t61",NA
"t152","1"
"t243","1"
"t244",NA
"t218","1"
"t219","1"
"t140","1"
"t150","1"
"t151",NA
"t154","1"
"t155","1"
"t149","1"
"t17","1"
"t19","1"
"t156","1"
"t199","1"
"t229","1"
"t230","1"
"t136","1"
"t245","0"
"t259","1"
"t260","1"
"t65","0"
"t195","1"
"t196",NA
"t42","1"
"t104","1"
"t141","1"
"t142","0"
"t78","1"
"t68","1"
"t224","1"
"t225","1"
"t160",NA
"t69","1"
"t70","1"
"t37","0"
"t48","0"
"t91",NA
"t92","1"
"t22","1"
"t121","1"
"t122","1"
"t99","1"
"t58","0"
"t20","1"
"t163","1"
"t164","0"
"t217","1"
"t220","1"
"t221","1"
"t146","0"
"t193","1"
"t194","0"
"t90","1"
"t97","1"
"t117","0"
"t118","1"
"t98","0"
"t88","1"
"t56","1"
"t86","1"
"t87","1"
"t67","1"
"t207","1"
"t208","1"
"t139","1"
"t185","1"
"t186","1"
"t161","1"
"t204","1"
"t212","1"
"t222","1"
"t223","1"
"t93","1"
"t64","0"
"t103",NA
"t127","1"
"t128","1"
"t80","1"
"t47","1"
"t134","1"
"t170","1"
"t171","1"
"t125","1"
"t84",NA
"t126","1"
"t176","0"
"t191",NA
"t192",NA
"t200","1"
"t215","1"
"t216","1"
"t173","1"
"t143","0"
"t144","0"
"t209","1"
"t210","1"
"t135","1"
"t211","1"
"t246","1"
"t253",NA
"t254","1"
"t231","1"
"t255","1"
"t256",NA
"t75","0"
"t18","1"
