"accepted_species","trait_ARD"
"t15","1"
"t40","1"
"t41",NA
"t13","0"
"t14","1"
"t29","0"
"t3","1"
"t10","0"
"t99","1"
"t100","1"
"t80","1"
"t58","1"
"t45","0"
"t9","1"
"t27","0"
"t28","0"
"t39","0"
"t85","1"
"t86","1"
"t62","1"
"t63","1"
"t25","1"
"t60","1"
"t61","1"
"t81","1"
"t82","1"
"t42",NA
"t43","1"
"t64","0"
"t65",NA
"t34","0"
"t35","0"
"t17","0"
"t89","0"
"t90","0"
"t66",NA
"t67",NA
"t6","0"
"t16","0"
"t95","1"
"t96","1"
"t93","1"
"t94","1"
"t4","0"
"t48","1"
"t68","1"
"t7","1"
"t12","1"
"t18","1"
"t33",NA
"t56","1"
"t57","0"
"t72","1"
"t87","1"
"t88","1"
"t31","1"
"t26","1"
"t52",NA
"t53","0"
"t51","0"
"t97","0"
"t98","0"
"t69","1"
"t70","1"
"t59","1"
"t54","1"
"t11","0"
"t8","0"
"t71","1"
"t21","1"
"t2",NA
"t55","1"
"t5","0"
"t36","1"
"t77","1"
"t78","1"
"t49","0"
"t50","0"
"t46","1"
"t47","1"
"t44",NA
"t30","1"
"t38","1"
"t83",NA
"t84","1"
"t79","0"
"t32","0"
"t74","1"
"t75","1"
"t76","1"
"t73","0"
"t91","0"
"t92","0"
"t22","1"
"t37","0"
"t1","1"
"t23","0"
"t24","0"
"t19","0"
"t20","0"
