,0,1,2,3,4,5,6,7,8,9,10,11
t1,0.34851187,1.8528798,-0.2348973,0.036697626,-1.7373728,6.1804967,-0.35741666,0.07248091,4.927016,14.697117,-2.1899881,2.4401283
t2,0.0367058,-0.018093063,-0.19244434,0.0542504,-1.3830873,2.4898722,-0.3018975,0.0771721,8.561709,11.050414,-1.8258802,4.2143364
t3,-0.0025012544,-0.03353729,-0.12653115,0.05306625,-0.94669026,0.010753376,-0.19173099,0.056138795,8.7712555,7.155076,-1.4618418,4.8039727
t4,-0.00356451,8.958338,-0.22998433,6.458776,-1.3872702,2.655207,-0.38378784,0.088452786,4.0799403,7.2750745,-1.6729507,2.0750096
t5,-0.002943631,-0.027722107,-0.14695598,0.05625756,-1.1128368,0.936483,-0.24800491,0.062815085,8.761459,8.458243,-1.5964974,4.5323625
t6,-0.00095138856,12.615535,-0.08242012,14.125816,-0.4611071,0.04077106,-0.17425391,0.09284375,5.4206157,0.16926582,-0.46463183,2.155697
t7,8.786418,0.25963357,5.420638,0.051230863,-0.64648587,0.026936945,-0.2842077,0.022426706,9.607119,5.236959,-1.6914246,6.843581
t8,2.3510752,0.46043342,0.4787346,0.05799555,-0.76651806,1.129911,-0.2706543,0.051544175,4.4885335,7.210266,-1.0600611,1.0494142
t9,7.0897055,0.2371522,4.489316,0.03224635,-0.50243115,0.021256546,-0.2466639,0.03517623,8.318722,4.6189656,-1.2668892,5.177847
t10,-0.011604384,-0.0033102557,-0.27934372,1.1761776,-0.68471265,11.193911,3.2468698,3.539204,-0.8180855,4.423285,-1.4178528,0.036415882
t11,8.35027,-0.009049983,6.613584,0.019743508,-0.0019602997,0.051899,-0.18751527,0.045036115,10.519142,0.014345056,-0.9224492,4.8844934
t12,0.21307674,-0.022205727,0.29384118,0.021279374,-0.15666673,0.03855887,-0.11082117,0.053234775,9.459464,0.046350747,-0.4641947,3.7833486
t13,-0.011931927,15.118084,-0.15966727,17.119171,-0.64811504,0.039678276,-0.17677318,0.08798993,6.3085403,0.21195705,-0.4477934,3.1642542
t14,-0.011596793,-0.0071862107,-0.23220919,1.3145319,-0.5041171,10.065981,3.9282904,3.7980442,-0.84285563,2.5404217,-1.1070614,0.039008725
t15,3.2114396,-0.008585285,2.4960845,0.052501258,-0.24906567,0.018329533,-0.17793164,0.047935136,6.1369853,2.242049,-0.65868497,1.1294553
t16,3.5131972,0.23453276,3.3820462,0.023886297,-0.023559855,0.037412893,-0.19753328,0.039976507,7.452456,0.039419156,-0.4268382,1.1376687
t17,-0.010775486,-0.011725995,-0.19627517,1.4150479,-0.362573,9.2383585,5.0672617,4.187876,-0.86305285,0.8327443,-0.88109297,0.035840336
t18,10.721147,-0.009266801,8.3151245,0.042043496,-0.10861772,0.061283164,-0.21917911,0.012388932,12.620249,0.053651832,-1.2786808,7.5462704
t19,10.36972,-0.008052074,8.103048,0.042239424,-0.09622369,0.05989439,-0.21781482,0.01697295,12.340782,0.049333256,-1.2386856,6.9800167
t20,-0.008488538,-0.08973942,-0.052726083,0.03968593,-0.25186327,0.05490847,-0.031592578,0.05861772,15.013052,0.033199824,-1.1665058,7.435319
t21,-0.009788749,-0.08984999,-0.09205533,0.06726389,-0.6845637,0.029340828,-0.08565029,0.06256398,13.272518,3.5109727,-1.3846911,6.751969
t22,-0.0119889155,-0.0156427,-0.1307886,1.7187246,-0.21760063,7.6415167,5.9764476,3.5972776,-0.7487084,0.033710018,-0.4853896,0.034397215
t23,-0.01827635,15.979944,-0.1965767,17.791273,-0.7377415,0.03830923,-0.17316104,0.093553975,6.198085,0.21628456,-0.4689445,3.1688855
t24,2.907453,0.35385793,2.7307327,0.022040522,-0.037538614,0.03290753,-0.17420967,0.047228836,6.732577,0.026691232,-0.398733,0.6483239
t25,3.1225526,-0.0060854475,2.5832472,0.05000107,-0.22521996,0.019265642,-0.17173366,0.05141196,6.098656,1.8106333,-0.57216084,0.9427926
t26,-0.016894005,15.762002,-0.19494832,17.398342,-0.6764641,0.039533526,-0.18178415,0.09344688,6.228966,0.21382287,-0.44773594,3.0124273
t27,11.607912,-0.010089001,9.135368,0.039892834,-0.1786119,0.06575626,-0.2389611,0.011069893,13.500069,0.049857505,-1.4704034,8.470094
t28,8.813378,-0.009259983,6.9983106,0.021812515,-0.04053483,0.05218757,-0.19488868,0.04470289,10.936154,0.0057571298,-0.9611878,5.4274454
t29,-0.018309273,16.099499,-0.20644733,17.99688,-0.72881234,0.038696997,-0.18127047,0.09319865,6.456147,0.21763794,-0.5023786,3.3191326
t30,11.417835,-0.021915555,8.949306,0.0450469,-0.15141875,0.06559385,-0.23804864,0.008630413,13.475891,0.035604976,-1.5254412,8.403722
t31,10.922554,-0.012222455,8.014612,0.051916458,-0.3806755,0.051839378,-0.2532018,0.011222155,12.406476,1.5715884,-1.6941466,8.421337
t32,-0.007544135,-0.10625676,-0.054560132,0.06584048,-0.21823715,0.053389248,-0.07197615,0.06239896,14.690955,0.02296759,-1.1826926,7.416545
t33,-0.007292742,-0.106848404,-0.047904983,0.06795555,-0.21867749,0.054247346,-0.057537053,0.060753454,14.685619,0.026191773,-1.17136,7.591481
t34,11.433885,-0.011901895,9.0368,0.04204227,-0.15527079,0.06467979,-0.23194188,0.009711507,13.119704,0.046928365,-1.4283457,8.433938
t35,11.446314,-0.017481042,9.001706,0.045168895,-0.15325163,0.06609719,-0.2386845,0.01445736,13.496663,0.038867556,-1.462115,8.381188
t36,11.253793,-0.0111420555,8.864411,0.041243393,-0.2211523,0.06160378,-0.22007138,0.012810213,13.012641,0.026501868,-1.4505972,8.463387
t37,11.476072,-0.011142671,8.98363,0.04082501,-0.1785323,0.06397945,-0.2286247,0.015725613,13.483855,0.043258157,-1.4187099,8.409422
t38,-0.0065101874,-0.10535513,-0.06437397,0.06995892,-0.23496641,0.054761097,-0.07771707,0.0695611,14.904861,0.011150701,-1.1908312,7.6301785
t39,-0.0052631805,-0.10393961,-0.05205228,0.07180402,-0.24858664,0.055556692,-0.082203075,0.06944003,15.084534,0.011708716,-1.1878629,7.635717
t40,-0.009089928,-0.018898183,-0.13328312,1.4307194,-0.20190038,7.3493357,6.030279,4.153412,-0.77737194,0.027931307,-0.6576038,0.027049806
t41,-0.003233457,-0.058145396,-0.025927654,0.053692404,-0.37497142,0.0361881,-0.15995663,0.038505297,11.688807,0.6521244,-1.1049707,5.6267085
t42,11.550864,-0.019060899,9.0846,0.043111287,-0.14947121,0.065484315,-0.24311064,0.0075551183,13.317412,0.04315878,-1.5016339,8.384849
t43,10.675346,-0.021227779,8.407895,0.04563042,-0.09678349,0.06803547,-0.2105317,0.015837574,12.626954,0.04653967,-1.3920403,7.663759
t44,10.743833,-0.022289233,8.391721,0.04975764,-0.09694482,0.06738562,-0.21021594,0.01911095,12.648766,0.04095888,-1.3768148,7.566135
t45,11.635888,-0.020362634,9.153506,0.042385608,-0.16467352,0.066278815,-0.24273685,0.008792509,13.599403,0.04201154,-1.5293707,8.543252
t46,11.260863,-0.014448944,8.463435,0.050913356,-0.32436022,0.056136217,-0.23690303,0.008431041,12.784098,0.80279744,-1.6676105,8.692205
t47,8.511915,-0.011434961,6.8085046,0.022454875,-0.025591582,0.05062753,-0.20219913,0.037152205,10.660747,0.0021457765,-0.98869085,5.1942835
t48,-0.013624469,-0.016574718,-0.14117381,1.8211089,-0.24343425,7.957485,6.3033123,3.85476,-0.7890798,0.04015142,-0.50348896,0.036221765
t49,-0.0085839825,-0.0607113,-0.010453458,0.036897514,-0.12867261,0.053853467,-0.1487429,0.02796492,12.826689,0.08866636,-0.89075124,5.6904716
t50,-0.009170071,-0.01716891,-0.1275291,1.3027196,-0.22895627,7.4328065,5.888212,4.2506204,-0.77621275,0.022779323,-0.69741964,0.029075684
t51,-0.011816318,-0.0196927,-0.13827272,1.5366479,-0.23688376,7.5184236,6.039108,4.0526824,-0.79194003,0.029709104,-0.58819336,0.033178765
t52,-0.01318323,-0.016003195,-0.13856693,1.821794,-0.24144839,8.005412,6.288092,3.8744247,-0.78671604,0.03775317,-0.5247169,0.035666678
t53,-0.012032666,-0.02121254,-0.14336357,1.6057034,-0.22114247,7.3393607,5.9444466,3.9708517,-0.7940304,0.027026579,-0.5822195,0.03175461
t54,-0.012123676,-0.021751141,-0.14604658,1.6014059,-0.22325204,7.4275064,5.9116664,3.9110615,-0.80098313,0.023908548,-0.5824029,0.033308327
t55,-0.012900534,-0.013971635,-0.15385811,1.7406938,-0.30221912,8.639843,5.960666,3.8352475,-0.8174168,0.015392761,-0.60392404,0.04058072
t56,-0.019833658,16.360176,-0.20200498,18.327232,-0.7696688,0.038175356,-0.17814326,0.093617834,6.283786,0.22457533,-0.46646774,3.2314732
t57,-0.01780433,15.689989,-0.21974236,17.204845,-0.8006204,0.0339234,-0.19389492,0.09610258,6.2624483,0.17612082,-0.6121773,3.2337193
t58,-0.018936696,16.123297,-0.21014932,18.141228,-0.74061775,0.03887766,-0.1735295,0.09621796,6.409679,0.21736601,-0.49124318,3.2459452
t59,-0.0076865368,-0.1126411,-0.04660585,0.07403722,-0.2556284,0.051972456,-0.04584576,0.05989679,14.788077,0.010966792,-1.1103156,7.6088243
t60,-0.0075446656,-0.10067963,-0.044683732,0.053175848,-0.24771047,0.053702317,-0.031789403,0.050165188,14.935951,0.03531617,-1.2299175,7.9432096
t61,-0.0068674386,-0.10026348,-0.039133187,0.052910298,-0.2379909,0.054649193,-0.03527848,0.050129294,14.975888,0.03712715,-1.2281761,7.8686857
t62,-0.011682284,-0.019568037,-0.13707481,1.5509963,-0.23773226,7.5821,6.1502213,4.121428,-0.7985807,0.031600837,-0.59618247,0.033205844
t63,-0.008860684,-0.015436521,-0.12375497,1.257255,-0.23263326,7.524293,6.1278706,4.467256,-0.7798557,0.031484943,-0.6886151,0.02831609
t64,-0.008618294,-0.0156329,-0.12531596,1.2530838,-0.22858179,7.5607257,6.144892,4.4611735,-0.7832746,0.030733552,-0.68953276,0.028063223
t65,-0.020228846,16.061228,-0.21229546,18.106125,-0.7319398,0.038299836,-0.17170028,0.09454154,6.254712,0.21906444,-0.46764898,3.200533
t66,-0.01918851,16.137035,-0.20967746,18.149702,-0.728529,0.038471118,-0.1743412,0.09474422,6.309375,0.21943973,-0.47844952,3.2693942
t67,-0.0009953015,12.430973,-0.09229748,14.263529,-0.4911851,0.042169895,-0.19124363,0.09294653,5.711051,0.16110346,-0.54412967,1.8191166
t68,-0.019474352,16.345268,-0.19790986,18.31173,-0.77152324,0.038284346,-0.17846777,0.09243466,6.3055186,0.22497353,-0.4685769,3.2908223
t69,-0.0133821545,-0.015800614,-0.13453315,1.8035945,-0.24169414,7.985504,6.265887,3.8059826,-0.7810929,0.03911723,-0.504415,0.03745444
t70,-0.01327653,-0.015796633,-0.1355992,1.7894406,-0.24337079,8.021816,6.2293773,3.7691164,-0.7834526,0.037063077,-0.5030975,0.038063392
t71,-0.011749976,-0.022063164,-0.1561049,1.6298366,-0.23067462,7.8830547,6.328436,4.2739806,-0.85689,0.02817549,-0.62864864,0.031968087
t72,-0.014335406,-0.015850168,-0.13036072,1.8058349,-0.2566822,7.8567185,6.1999297,3.7652123,-0.761423,0.04035429,-0.48380038,0.03901417
t73,-0.00911021,-0.016700422,-0.12885046,1.2665586,-0.230556,7.463845,5.94899,4.3305697,-0.7780121,0.025500372,-0.6937336,0.028413441
t74,-0.009155411,-0.016448487,-0.12991786,1.2509656,-0.23432812,7.5086126,5.9476295,4.353417,-0.77917,0.02541122,-0.6962789,0.028509894
t75,9.131496,-0.006518847,7.1814766,0.023669288,-0.05362139,0.052668326,-0.19715841,0.04547242,11.288838,0.0062573324,-0.96603817,5.7115374
t76,9.137444,-0.006133986,7.189074,0.023349622,-0.056832653,0.052324075,-0.1970456,0.04482939,11.237225,0.005170666,-0.966018,5.729423
t77,8.651261,-0.012010643,6.876592,0.023194714,-0.020575462,0.050824203,-0.20664772,0.037656955,10.778272,0.06283286,-1.0093485,5.1961613
t78,8.639572,-0.011340683,6.855758,0.023146959,-0.024433529,0.050324243,-0.20489563,0.037098713,10.759345,0.07284249,-1.0044376,5.2058825
t79,-0.011967728,-0.0221872,-0.15651737,1.6604404,-0.23349003,7.9030375,6.297574,4.232512,-0.8575461,0.026591988,-0.6269421,0.032589555
t80,-0.011954318,-0.022085905,-0.1570998,1.6537236,-0.23302254,7.910593,6.3389993,4.2761493,-0.858954,0.02825616,-0.6280059,0.032197386
t81,-0.010626878,-0.021542573,-0.13787891,1.4760692,-0.21385823,7.4775414,6.112585,4.1568913,-0.8101978,0.026420144,-0.6424504,0.03162019
t82,-0.010540992,-0.021696268,-0.13887559,1.446889,-0.21275896,7.4813323,6.0768948,4.138672,-0.81140953,0.02517959,-0.64067936,0.03176918
t83,-0.0013839304,12.56903,-0.09521608,14.389184,-0.49724874,0.042316142,-0.19247362,0.09277695,5.6705494,0.16184641,-0.54894567,1.8156396
t84,-0.020447653,16.355118,-0.20211282,18.392174,-0.7765026,0.038176235,-0.1742656,0.09270552,6.306741,0.22740853,-0.46294323,3.2880967
t85,-0.020640004,16.379791,-0.20276676,18.402029,-0.77781236,0.03834715,-0.17566468,0.09272235,6.330325,0.22768399,-0.4626499,3.269143
t86,-0.002052026,12.561372,-0.09729284,14.465705,-0.49813634,0.0425998,-0.1893127,0.09272601,5.6667414,0.16379896,-0.54411155,1.8258662
t87,-0.0019044458,12.589705,-0.09424064,14.486987,-0.49865484,0.04257735,-0.19055529,0.09232999,5.642009,0.16438332,-0.5388398,1.821435
t88,-0.01738846,15.991293,-0.19295636,17.767193,-0.70229304,0.039396245,-0.17728633,0.09112108,6.141938,0.21812971,-0.4395474,3.136421
t89,-0.017386926,16.026384,-0.19417071,17.778946,-0.7020051,0.039465833,-0.17796889,0.091386996,6.150224,0.21793295,-0.44241756,3.1447992
