,0,1,2,3,4,5,6,7,8,9,10,11
t1,15.217505,2.2975256,4.7731934,6.7751555,2.5741425,6.069683,7.9595366,5.2604837,7.011311,7.481331,3.1000388,5.64474
t2,15.24885,2.206761,4.687702,6.747052,2.5177522,6.075745,8.004626,5.412731,7.0537157,7.499241,3.0643506,5.747746
t3,15.279577,2.1392756,4.612962,6.738434,2.5167124,6.052622,8.029052,5.5192614,7.0980225,7.4729466,3.0706568,5.829947
t4,15.231402,2.322142,4.7956805,6.786998,2.55202,6.0486345,7.9573665,5.229989,6.986704,7.470479,3.109032,5.619305
t5,15.322337,2.0692894,4.537396,6.7373385,2.521523,6.0209365,8.049715,5.6036334,7.1519084,7.4353113,3.078801,5.9085383
t6,12.4838705,8.998727,7.8032837,8.868607,3.011063,3.4964972,7.774215,-0.1086242,-1.8800907,6.2535224,6.0536985,2.1932302
t7,15.057681,3.0407774,6.1430583,7.1883497,3.4910212,6.2744827,7.918677,3.8687096,6.6777143,7.9691586,3.3583333,4.1095877
t8,15.117489,2.6203158,5.244378,6.909742,2.7870526,6.0553527,7.876927,4.5672803,7.054925,7.5582247,3.252226,5.144707
t9,14.94775,3.0257485,5.503866,6.896774,2.7364788,5.6493917,7.4578204,3.3741097,7.1354146,7.1937695,3.815093,4.600593
t10,4.4172564,9.525601,-0.032569926,2.2479804,6.6035137,1.8089377,5.491371,8.655432,1.395774,1.6022671,5.605909,8.469816
t11,15.016443,3.0912123,5.603037,6.8545403,2.5871563,5.79326,7.5310197,3.254153,7.178514,7.1361365,3.78031,4.442456
t12,15.266097,2.0586057,5.135521,6.1636314,1.3069345,6.523928,8.863812,6.4184356,7.2290254,8.594851,2.2100632,5.5253916
t13,12.661683,8.683849,7.878222,8.890203,2.7543197,3.8709702,8.227361,0.02177356,-2.0232167,6.0774207,5.931325,2.255322
t14,4.3138375,9.570519,0.051973015,2.35547,6.589887,2.0942557,5.5758595,8.710262,1.4137583,1.5649848,5.700432,8.44856
t15,15.027461,2.6910787,5.3808618,7.0061445,2.91606,5.994692,7.7865057,4.3689737,6.9995527,7.5416484,3.3700552,5.0173926
t16,15.074661,2.8069584,5.4807887,6.947703,2.8723893,6.0780544,7.860254,4.2315054,7.0846977,7.609677,3.3125858,4.896776
t17,4.429212,9.500429,-0.08931311,2.176124,6.562938,1.8554398,5.4878435,8.717831,1.3504318,1.6611158,5.585586,8.4443245
t18,14.819557,3.257192,6.1227674,7.2092566,3.3304892,6.366741,8.020148,3.7177477,6.5893416,7.944553,3.4766772,4.2134075
t19,14.85896,3.2867324,6.177364,7.1199837,3.3056617,6.358304,7.9981513,3.6108718,6.499158,7.8188863,3.3999317,4.1880927
t20,15.129492,2.0143046,5.1071024,6.27256,1.2170947,6.843258,8.586996,6.286457,7.123696,8.675525,2.0846786,5.487697
t21,15.132609,2.0634818,5.09464,6.2890964,1.3065033,6.736436,8.569283,6.2227287,7.1902432,8.624967,2.1875567,5.513945
t22,-4.453991,0.61228484,7.1677103,1.2395242,-1.6724042,6.3769484,15.139886,1.0119708,-1.5155171,3.4378083,4.290017,7.2785535
t23,12.862703,8.6869545,7.839599,8.899344,2.6964116,3.9952385,8.433794,-0.07168016,-2.131904,6.0991373,6.008498,2.3294268
t24,14.995864,2.879165,5.5049324,6.901957,2.8223195,6.0250597,7.785369,4.0452414,7.129963,7.5407434,3.4154088,4.84522
t25,15.0624485,2.7841382,5.464273,6.966828,2.8841844,6.073387,7.854673,4.2664666,7.0480647,7.605551,3.315349,4.92066
t26,12.572073,8.558388,8.066537,8.99433,2.7249496,3.9568095,8.43444,0.19360973,-2.049842,5.9270477,5.9271917,2.1320052
t27,14.685684,3.414188,6.415349,7.3334208,3.5562892,6.539464,8.107342,3.6876333,6.402537,8.104046,3.54434,3.9362125
t28,14.962855,3.0952342,5.5802283,6.8499346,2.7084634,5.684936,7.484808,3.1761136,7.194673,7.1587033,3.8291082,4.480142
t29,12.867805,8.441289,7.8947206,8.790518,2.6970868,3.9104602,8.417307,0.05347094,-2.1999166,5.8603964,5.903059,2.2001128
t30,14.8283,3.3209918,6.418961,7.374824,3.4659154,6.4972687,8.185781,3.6007514,6.422645,8.1831255,3.4614956,3.8908174
t31,14.938913,3.1818483,6.261221,7.217699,3.5274682,6.266805,7.91209,3.7595255,6.6728044,8.097168,3.4039154,3.9628177
t32,15.29212,1.9385728,4.9612613,6.0407987,1.3919603,6.629912,8.655755,6.3040605,7.136002,8.651295,2.1307952,5.512446
t33,15.273506,1.9938126,4.975133,6.00209,1.2451416,6.661514,8.737461,6.3762927,7.2462254,8.809469,2.0180914,5.441234
t34,14.66322,3.432737,6.355029,7.2662024,3.4921412,6.477039,8.03032,3.6226165,6.4423985,8.030218,3.5301168,3.9915133
t35,14.530519,3.51453,6.4795647,7.3162494,3.6670995,6.508094,8.023571,3.6866934,6.378175,8.018773,3.528068,4.0487256
t36,14.656903,3.46381,6.389911,7.2607,3.4699728,6.548293,8.053883,3.608721,6.4455743,8.064019,3.5040162,3.8910894
t37,14.750794,3.3793378,6.378116,7.3407564,3.573843,6.527115,8.13932,3.7008512,6.3663273,8.12383,3.5776606,3.9183886
t38,15.158971,1.9726788,4.9825325,6.0551753,1.1321695,6.840401,8.668037,6.3094835,7.221293,8.860425,1.9606137,5.378274
t39,15.106616,2.088181,5.0352464,6.186099,1.271029,6.750735,8.561796,6.2424235,7.280507,8.774368,2.0637639,5.41544
t40,4.157712,9.596863,0.25953755,2.6274905,6.6067743,2.2680614,5.703643,8.620474,1.4190828,1.4870595,5.790747,8.561841
t41,15.375506,1.838516,4.1854196,6.7896366,2.6631784,5.884772,8.028141,6.1195526,7.3022814,7.289113,3.216023,6.2687993
t42,14.860275,3.2651787,6.396777,7.3269277,3.4857974,6.450331,8.101482,3.5347216,6.5568247,8.163102,3.36938,4.025111
t43,14.844523,3.23053,6.189053,7.354176,3.3257606,6.4834495,8.119233,3.7926967,6.536419,7.9482503,3.4497778,4.1887746
t44,14.785894,3.2704043,6.128145,7.3231664,3.2838495,6.459813,8.09263,3.8094714,6.5640173,7.8972697,3.5031686,4.2488236
t45,14.865886,3.3253002,6.484969,7.234479,3.5477035,6.365617,7.994669,3.5065367,6.4870996,8.163954,3.406502,3.856542
t46,14.993818,3.1801019,6.3645306,7.18389,3.5901043,6.298154,7.8940806,3.6316123,6.6352463,8.074968,3.319654,3.967477
t47,14.896133,3.1371806,5.633212,6.7737384,2.7924678,5.7090816,7.417398,3.2142599,7.194496,7.193286,3.8206763,4.437457
t48,-4.198945,0.57676256,7.120987,1.3953989,-1.6304386,6.1691437,15.19884,0.884613,-1.6424059,3.61428,4.357143,7.341009
t49,15.46356,1.7897279,4.113591,6.75787,2.593619,5.866513,8.1287565,6.2631207,7.3609447,7.299031,3.1607115,6.4109697
