"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124","V_125","V_126","V_127"
"t1",-0.00528379209803533,0.0456423310792924,-0.0245816301120053,0.0226044891051241,-0.0328337230812158,0.166948005229234,-0.0212190321086965,0.00845318417277396,0.000338525350778458,-0.000109268800137169,0.00842592085932054,-0.00642146191072477,0.0132612912971825,-0.0150641234374236,0.0685188612134053,-0.0322141815749107,0.000363767375032712,0.00870257195247479,-0.0863383723949866,0.0180274604915744,0.0389437335204842,0.00155413576792612,-0.0315692297902364,3.09918072977766e-15,1.47993596544271e-16,0.122249449189035,0.151358992585113,-1.41359669129279e-05,0.00659856084878542,-9.5935634379962e-05,0.00694736628701563,-0.000644595020993822,0.00782297826977814,-0.00426343161521776,0.00684890105356228,-0.0076907781252537,0.00605240213106481,-0.000377647810067047,0.0321382421510932,-0.014855057286422,0.000374406631451055,-0.101384768405908,-8.21404325622571e-16,0.0131309394910337,-0.606365176660684,0.123802141501273,-0.000279371259395328,-0.00622954967018481,0.0365284711363916,-6.64252129893634e-06,-0.0159622696116391,0.00125847188567067,0.171550626074773,-0.00121532806526982,-0.0566237425134249,0.000599083331166105,0.169840683238045,-1.83110297826091e-05,-1.27958959844212e-05,-0.000596087239840415,0.000209233266831966,3.18085923830702e-05,-0.00147771381512389,-0.00022366235439391,-0.000368523169974427,-0.00412213365067397,0.000563212559292416,5.38787128777779e-05,0.00492693751585954,-5.57568522396327e-05,-0.000501515523838254,2.48715978368175e-16,-2.3667110871466e-16,0.204199700094384,-0.606372816283141,0.0563381958443881,0.000648455663844481,0.00177628400052067,-0.00019429269997764,-9.14276828116125e-05,-1.79960153942089e-05,-4.72351893368987e-05,-0.0423554385697566,0.18021304428013,-2.16840434497101e-17,7.80625564189563e-18,3.21940282592414e-16,3.03576608295941e-18,-1.18611717669914e-16,-4.27175655959289e-17,-6.38595079593962e-17,6.74373751285984e-17,4.29615110847381e-18,-1.17229359899995e-16,1.34224228953705e-16,-5.41558985156509e-17,-1.2603850255144e-17,-3.13334427848311e-17,-1.20021180494145e-16,1.44849410244063e-16,5.6920614055489e-17,-5.55111512312578e-17,2.07353665487853e-18,4.7271214720368e-17,-4.74202925190848e-17,-8.24671277446787e-17,-3.51281503885303e-17,9.13575855590598e-17,-8.86877377093143e-17,5.39932681897781e-17,6.94973592563208e-17,5.70290342727375e-17,-6.83047368665868e-18,1.07336015076065e-16,5.64361112096595e-17,-1.15033850500712e-16,-9.36750677027476e-17,-4.0766001685455e-17,2.68882138776405e-17,1.24032728532342e-16,-5.04383825785732e-15,1.00119294365458e-16,2.25514051876985e-17,2.28983498828939e-16,-3.90312782094782e-18,1.32272665043232e-16,-7.06899816460549e-17
"t23",-0.00554456147192689,0.048457253850965,-0.0277189729529294,0.0283356255727755,-0.0420637817684369,0.231336251870935,-0.0326460640842938,0.0141656389741942,0.000820505702059119,-0.000551283402767931,-0.0171017130999964,-0.00106063226930955,0.00504504083243549,-0.00690343968896451,0.0343250048388092,-0.0162656338451271,0.000214181863462599,0.00539563469844337,-0.056609107796483,0.0121971126700373,0.0271994192369026,0.00111028354468775,-0.0231113062423014,3.40918197316517e-15,-1.1883657673372e-16,0.135528637813543,0.213875115359725,-2.28807397739276e-05,0.0236428760957346,0.0100035705034554,-0.00322567323792078,-3.29854163714455e-05,0.0018605216140582,-0.00108369917476722,0.00203962397584508,-0.00239994319005082,0.00198541099720529,-0.000126225332847775,0.0122706599070002,-0.00625775442748768,0.000170358860824906,-0.0642522089599227,-6.60450248655429e-16,0.0099160572278897,-0.495833243496507,0.170243442549122,-0.000473169800929707,-0.0121589267844378,0.0888175002950016,-2.34445798675147e-05,0.0159598045082218,-0.000475965954455386,0.0174976167444576,-0.000481696211842557,-0.0226499528975749,0.000477939653739257,0.201490968355365,-3.14845721078653e-05,-0.000148933175895762,-0.0123676645047757,0.0750185021774967,-0.000281128799554905,0.00561670193485109,0.000843142422958236,0.00134584793892502,0.0143998819575638,-0.00187244109592456,-0.000153178315170885,-0.0126100274637971,0.000135854255653441,0.000987192552566385,-1.59509234758732e-15,-1.82607640126217e-16,-0.225636580202912,0.629220101890798,-0.0531807818344936,-0.000412601739210966,-0.000926357729292217,7.87913942217951e-05,2.38128695076352e-05,-6.60310528361306e-05,-0.000187577380359805,0.0686958307184135,-0.266260731457004,5.06699287337139e-16,1.20453437007161e-15,2.94439065680073e-15,2.66056008269764e-17,2.97534775400439e-16,-1.37031467477198e-16,1.42740304349927e-16,6.44862800535827e-16,-1.02108723386424e-15,3.99797364268562e-16,2.30441353122795e-15,-6.57266515009084e-16,4.22471080150589e-16,-1.40302994105603e-15,4.30728572371432e-16,-3.91902215248342e-16,-9.30936599459451e-16,-1.75924958512149e-16,-4.95717957364887e-16,3.64073163688661e-16,4.6454028887753e-16,-2.01120743679721e-16,7.26154290932591e-16,-1.32732840910479e-15,3.69543479485785e-16,6.31648017915891e-16,-8.44976291793385e-16,7.03790109987258e-16,-4.56897437424889e-16,8.36428757451346e-16,-4.66088457360185e-16,-3.05785086795461e-16,-9.74635250564253e-16,9.10268986151803e-17,-9.23765218726422e-16,1.89557252609321e-16,1.24728554322066e-14,-2.23555998347768e-16,9.41157872733517e-17,6.21769675629881e-16,-2.69200277648256e-16,5.05996738507563e-16,-3.9203462132638e-17
"t103",-0.00584400616260389,0.0516929382975397,-0.0313415846042617,0.0349914205604781,-0.0527929984590959,0.306395283738221,-0.0460046633729664,0.0208554099803657,0.00138744973230166,-0.00107286066919446,-0.0473571570436042,0.00531306408141306,-0.00465866197021815,0.00264369898935924,-0.00528612205573389,0.0021878768972053,4.83656105116156e-05,0.00183911806310594,-0.0262469633498842,0.00649160767359427,0.0163608752651496,0.000722630336171147,-0.0162753822091711,4.79880485558388e-15,-1.31694691540318e-15,0.214976233682976,0.432802168721819,-5.11215062817079e-05,0.0722921740637122,0.0378323304999399,-0.0301274698668467,0.00158083288741834,-0.0140774730418815,0.00743588908052268,-0.0109483191706512,0.011934347309101,-0.00907763792322819,0.000558858744108905,-0.0427408463279723,0.017990158092768,-0.000417185654371155,0.0724564080298999,-2.83324158691041e-17,-0.00755899504885641,0.326584731728302,-0.0769252135826108,0.000222861740833077,0.00602297158474053,-0.047865025233488,1.42668761666914e-05,-0.0246937621185347,0.00134846275128681,0.122844193609265,-0.00061887035843883,-0.0286931612003198,0.00015304819568029,0.0112847323108001,1.60803125065238e-06,1.43414996700394e-05,0.00118873079180255,-0.00717911743375585,2.64175169093842e-05,-0.000511678829205023,-7.67735315119149e-05,-0.000122320704345786,-0.00130523537240255,0.000169187285157091,1.36896276912362e-05,0.0011177633546059,-1.19936060036363e-05,-8.55435928116257e-05,8.06053481528382e-16,8.37807318847264e-16,0.019155682205982,-0.0540149275017672,0.00471129807192966,5.87048552488557e-05,0.000188648137194958,-2.43962199570302e-05,-1.38956494382654e-05,-1.68033042281791e-05,-4.69620162854641e-05,0.00558534660208089,-0.0186741936986361,-0.00179328225902871,-0.0449580925299901,-0.144590154333609,-0.0181696021596091,0.00484146560962972,0.019458435504932,0.0285251639584891,-0.0524731580473185,0.0569555180702551,-0.0165137091746093,-0.140891748559767,0.0409294631667762,-0.00376243601617871,0.0807082993375247,4.2692487522432e-05,0.0149837550637783,0.0351722235164413,0.022034873097133,0.0201789333975189,0.00218898681927603,-0.0341484397778267,0.000149754742891016,-0.0296990354708721,0.0582778480342018,0.0123573529181764,-0.0336779871618797,0.0345994292832689,-0.0472903622869081,0.0224749420505137,-0.0877983764112888,0.00924403422565528,-0.00437132552458282,0.0840074201395125,-0.0146269412206524,0.0585053976930505,-0.0108891007906424,-0.636181110453093,-0.0102586528847928,-0.0154869257140312,-0.0291374257800941,0.00496141766885253,-0.0434984545073185,0.0413218025508873
"t104",-0.00584400616260372,0.0516929382975396,-0.0313415846042621,0.0349914205604783,-0.0527929984590961,0.306395283738222,-0.0460046633729664,0.0208554099803658,0.00138744973230172,-0.00107286066919441,-0.0473571570436047,0.00531306408141299,-0.00465866197021837,0.00264369898935935,-0.00528612205573362,0.00218787689720559,4.83656105112231e-05,0.00183911806310588,-0.0262469633498838,0.00649160767359447,0.0163608752651492,0.000722630336171108,-0.0162753822091708,5.40124154279159e-15,2.46538771837854e-16,0.21497623368298,0.432802168721823,-5.11215062815323e-05,0.0722921740637123,0.0378323304999399,-0.0301274698668471,0.00158083288741823,-0.0140774730418819,0.00743588908052312,-0.0109483191706513,0.0119343473091023,-0.0090776379232278,0.000558858744109604,-0.042740846327973,0.0179901580927688,-0.000417185654371781,0.0724564080299018,1.35756114598621e-16,-0.00755899504885612,0.326584731728314,-0.076925213582615,0.000222861740832743,0.00602297158473956,-0.0478650252334856,1.42668761664288e-05,-0.0246937621185357,0.00134846275128613,0.122844193609266,-0.000618870358437385,-0.0286931612003206,0.000153048195684769,0.0112847323107987,1.60803124965043e-06,1.43414996714183e-05,0.00118873079180209,-0.00717911743375661,2.6417516913272e-05,-0.000511678829205265,-7.67735315120895e-05,-0.00012232070434596,-0.00130523537239779,0.000169187285163098,1.36896276919743e-05,0.00111776335460606,-1.19936059995456e-05,-8.55435928050958e-05,-5.92793727464481e-16,-4.77918801197544e-16,0.019155682205992,-0.0540149275017867,0.00471129807192963,5.87048552461628e-05,0.000188648137195026,-2.43962199592583e-05,-1.3895649440539e-05,-1.6803304227223e-05,-4.69620162885425e-05,0.00558534660207706,-0.0186741936986405,0.00179328225902847,0.0449580925299895,0.144590154333607,0.0181696021596085,-0.0048414656096297,-0.019458435504932,-0.0285251639584886,0.0524731580473173,-0.0569555180702542,0.0165137091746091,0.140891748559765,-0.0409294631667752,0.0037624360161786,-0.0807082993375232,-4.26924875223953e-05,-0.0149837550637774,-0.0351722235164405,-0.022034873097132,-0.0201789333975186,-0.00218898681927627,0.0341484397778264,-0.00014975474289101,0.0296990354708714,-0.0582778480342006,-0.0123573529181767,0.0336779871618791,-0.0345994292832682,0.0472903622869071,-0.0224749420505135,0.0877983764112873,-0.00924403422565477,0.00437132552458267,-0.0840074201395107,0.0146269412206522,-0.0585053976930495,0.0108891007906425,0.636181110453082,0.0102586528847929,0.0154869257140309,0.0291374257800938,-0.00496141766885192,0.043498454507318,-0.0413218025508874
"t39",-0.00592270964932451,0.0525527677295085,-0.0323542532099631,0.0369859029407337,-0.0560465583913606,0.330027791382617,-0.0503818387941471,0.0231054214204973,0.0015924927908273,-0.00127322260017563,-0.0603038930930934,0.00892392854365986,-0.0114674915056749,0.010386842111286,-0.0410703303064515,0.0190483113989619,-0.000157553090565442,-0.00332100750411058,0.0283345393034695,-0.00539958271682714,-0.0105786894205377,-0.000392435753067276,0.00734031554879733,8.10246010861777e-17,-1.27185389820597e-16,0.00454304782479458,0.0285103666800882,-4.01176731436869e-06,0.00759112791397251,0.0043700897140721,-0.00400437350358284,0.000219069113150207,-0.00194386767676364,0.00102396207891424,-0.00149099195920361,0.00161694318387152,-0.00122146726506509,7.49715167923166e-05,-0.0055552228607901,0.00224235992325829,-4.93134108466739e-05,0.00220145293902187,6.86055433102078e-16,0.000800981216131306,-0.0650472373712949,0.0940444064448801,-0.000375984491560991,-0.0117932231699062,0.109527169693427,-3.7798026058442e-05,0.0992040592861387,-0.0059021097629593,-0.609680093168192,0.00352081500079322,0.163594231269089,-0.00126062252909729,-0.262877587283451,2.18367647254734e-05,3.25612626872896e-05,0.00249369845161622,-0.0137079940673081,3.94713664374793e-05,-0.000526417138019326,-7.8484354759438e-05,-0.000121920552692897,-0.00125249086781719,0.000155015526472832,1.04546957506221e-05,0.00072148797197106,-7.01490040321964e-06,-2.32423152590749e-05,3.93286086332414e-15,7.59289493280424e-17,-0.0298138421652222,0.106252452351965,-0.0129890342803697,-0.000488350022033859,-0.00201099285265303,0.000304113837764401,0.000195506878198821,0.000334851125567766,0.000938962154536778,-0.158985521578453,0.568632339134576,5.96048868442171e-16,2.69638963068467e-16,6.31316184321696e-16,-3.79924816267028e-16,-4.75716861724598e-16,-7.12745270937075e-16,1.3023570949902e-16,7.86222596421078e-17,-5.35211556396775e-16,3.58889376911395e-16,-1.72804159166435e-16,-1.82714069270744e-15,-9.4420810128309e-16,1.75381457972596e-16,5.32690587476054e-16,3.51108180265918e-16,-1.24612577641544e-16,6.73558544065717e-17,-5.25438748793259e-16,3.79230391688035e-16,-7.56430558812538e-16,3.89707192157375e-16,-2.11874278018155e-16,-2.48726586119561e-16,-1.46071161644195e-16,3.01159527972435e-16,3.96632131115124e-16,5.18253906483083e-16,1.25711698040728e-15,-3.22155552141414e-16,-4.75854529710384e-16,-1.62776323106689e-16,-2.08583640837904e-15,5.09676766203469e-17,-8.04450953298985e-16,8.98617538537033e-17,3.23428294767465e-15,-5.75224877805774e-17,2.5948578864685e-17,3.92596451131058e-16,-3.54095599370501e-16,2.6793776100449e-17,3.03108180381372e-18
"t94",-0.00603770786887186,0.0538019865719194,-0.033787857474531,0.0397129889205906,-0.0604692753748741,0.361570291731373,-0.0561134932558651,0.0260155613055319,0.00184893880762865,-0.00151712233355099,-0.0753467569603637,0.0126823190322038,-0.0180536368367978,0.0175500292326577,-0.0731746609004804,0.0341281381847665,-0.000328331729289307,-0.00746397437380195,0.0704853114291351,-0.0143713574760074,-0.0304161352884943,-0.00119919205056593,0.0241014554343786,-2.61568727798856e-15,2.19598558230542e-16,-0.110284209121929,-0.174884126295694,1.89666600597631e-05,-0.0213102187198744,-0.00984179224416514,0.00561838685246461,-0.000219559146167047,0.00147857545333182,-0.000753484883476905,0.000994028320378501,-0.00103989145217011,0.000752585057124932,-4.53950740217608e-05,0.0028952376594793,-0.00100440359745559,1.89090786827391e-05,-0.000113678536821865,1.00498747570697e-16,9.30175501692504e-05,-0.0116946634404766,0.0404359079616597,-0.00017911212625607,-0.00586243196683084,0.0567416849691374,-2.02958949302302e-05,0.0580740273597924,-0.00350759376796903,-0.369850286063139,0.00217963403166204,0.101307571160242,-0.000816696403667462,-0.183095363656054,1.72386288475466e-05,4.42433417922508e-05,0.00359900391891272,-0.0213791397991152,7.73540658834899e-05,-0.00153074647209316,-0.000229819148963027,-0.000367082562914653,-0.00393218575412639,0.000512177373627173,4.22696121716524e-05,0.0035137800780982,-3.80806799509885e-05,-0.00028788829959588,-2.43843819638724e-15,-4.6558315276403e-17,0.0953388790517747,-0.291189091583034,0.0292427787673627,0.000715961803776639,0.00278328188925279,-0.000408171350233584,-0.000256921796318129,-0.000418747793923797,-0.00117374479322775,0.191604564213081,-0.681389624914179,-8.44608445867464e-16,-4.44455371015654e-16,-8.60935515731348e-16,-1.08639951205919e-15,7.76579742255575e-16,9.68706564527634e-16,-3.87835580665727e-17,-3.44540763749875e-17,5.48786580228371e-16,-5.80833591644113e-16,-2.5635751446774e-15,1.40519538129614e-15,-5.24150809582631e-18,1.5725121205967e-16,-1.83295005408585e-16,-1.60792225273887e-16,-2.71972095947711e-16,-1.26661056328301e-16,3.27694255886416e-16,-1.40725009817706e-16,5.02054137294157e-16,-1.04410989870116e-15,-4.42686246003983e-16,-1.00174213396344e-15,1.2796157078058e-15,9.11665684513297e-16,-4.84205626088497e-16,-7.63295015851162e-16,-1.73195925859255e-15,-4.6094204886703e-16,4.77038239083111e-16,-3.82089215615328e-15,1.28187459349094e-15,-9.32986168167618e-17,3.70922874269877e-15,3.17780407167577e-17,-3.48464859608666e-15,9.32561169889005e-16,-1.95535231078281e-15,5.09119299625235e-16,-6.89946522741873e-15,2.85302645435685e-15,2.33304158069502e-14
"t125",-0.00611469646320008,0.0546390739453059,-0.0347525193592123,0.0415583604069619,-0.0634648853545381,0.382998241610588,-0.0600193217010236,0.0280026566241858,0.00202500560593218,-0.00168531746189627,-0.085799835853157,0.015341559861685,-0.0227700396328097,0.0227172645406932,-0.0964497883123242,0.0450662994327258,-0.000453737543526073,-0.0105222459744889,0.101796042219605,-0.0210607829697768,-0.0452647402338131,-0.00180476024852065,0.0367211977639176,-4.91235275291551e-15,4.29498949707169e-16,-0.200326344317615,-0.336307524510034,3.72857717282537e-05,-0.0446426808089198,-0.0213962764680417,0.0135930700939644,-0.000589308497240305,0.00440961909002607,-0.00227876134969689,0.00313940385561538,-0.00333872457295543,0.00246521985220573,-0.000149936097866575,0.0103048023898009,-0.0038790021869106,7.99141377643483e-05,-0.00237469168899572,-2.01333375708686e-16,-0.000667931798147229,0.0489035571885551,-0.0498051415031765,0.000191207320712267,0.00590812257412945,-0.0541457056320404,1.84920396841972e-05,-0.0475538169071551,0.00282120686498675,0.290412875816112,-0.00167203194196927,-0.0776874531862453,0.000595554446267555,0.123718824122774,-1.03436663289418e-05,-1.86566686278525e-05,-0.00147776542010301,0.0085061562246533,-2.84822032033361e-05,0.00051320242549078,7.69490811343981e-05,0.000122280842302134,0.00130020953776609,-0.000167908067335295,-1.3453553877874e-05,-0.00109395308863583,1.17263488270325e-05,8.41079685444293e-05,8.65136149606161e-16,4.59798164764643e-16,-0.0231864822856899,0.0692422700427446,-0.0067250945000796,-0.000149708240257921,-0.000573064150358992,8.33270939367722e-05,5.2137435358685e-05,8.37604571045426e-05,0.0002347514534901,-0.0379028222594356,0.134556057400332,-0.00257762889223809,-0.0114109376635183,-0.0145097575858634,0.0420648527965304,-0.00392652996806063,-0.00116368250459504,-0.0126993450461895,0.000107905211177211,0.00695618616542258,0.00297916400221079,0.0676340265666917,-0.00732017366480789,0.00930705706659359,-0.00113311773304027,0.00614248862383686,-0.000625013152171385,0.0106689334786195,0.00320894863116159,0.00313362219896595,0.00476281419991156,-0.00392433642853477,0.0173671445553406,0.0107889690859522,0.0298471336177661,-0.010297715488699,-0.0172887539866127,-0.0019794804335183,0.0179276633525739,0.012222772713155,0.0142333283433403,0.00187106146430633,0.113128349335375,0.000283276732302144,-0.00468808001747209,-0.0765573897745173,-0.0146905951041218,-0.0543725313544096,-0.0347081468484149,0.0664034786712934,-0.00858811966683666,0.20564497573807,-0.08332983023899,-0.643080375876661
"t126",-0.00611469646320009,0.0546390739453058,-0.0347525193592125,0.0415583604069623,-0.0634648853545384,0.382998241610589,-0.0600193217010234,0.0280026566241857,0.00202500560593206,-0.00168531746189624,-0.0857998358531578,0.0153415598616849,-0.0227700396328097,0.0227172645406933,-0.0964497883123243,0.0450662994327256,-0.000453737543526032,-0.010522245974489,0.101796042219606,-0.0210607829697775,-0.0452647402338137,-0.00180476024852078,0.0367211977639186,-5.14968566783265e-15,4.10392199485459e-16,-0.200326344317617,-0.336307524510039,3.72857717283173e-05,-0.0446426808089199,-0.021396276468042,0.0135930700939646,-0.000589308497240266,0.0044096190900268,-0.00227876134969713,0.0031394038556151,-0.00333872457295609,0.00246521985220545,-0.000149936097866736,0.0103048023898014,-0.00387900218691062,7.99141377644402e-05,-0.00237469168899718,2.57853668147467e-17,-0.000667931798148027,0.0489035571885578,-0.0498051415031815,0.000191207320713491,0.00590812257413043,-0.0541457056320458,1.84920396844362e-05,-0.0475538169071611,0.00282120686498602,0.290412875816134,-0.00167203194197061,-0.0776874531862532,0.000595554446268294,0.123718824122785,-1.03436663304059e-05,-1.86566686297992e-05,-0.00147776542010319,0.00850615622465465,-2.84822032040869e-05,0.000513202425489981,7.69490811360424e-05,0.000122280842301302,0.00130020953776781,-0.000167908067337159,-1.34535538787557e-05,-0.00109395308863646,1.1726348828194e-05,8.41079685444475e-05,-4.61466223842197e-16,-5.68955503104846e-16,-0.0231864822856927,0.0692422700427565,-0.0067250945000817,-0.000149708240259061,-0.000573064150358778,8.3327093937076e-05,5.21374353576495e-05,8.37604571018788e-05,0.000234751453486159,-0.0379028222594441,0.13455605740036,0.00257762889223836,0.0114109376635183,0.0145097575858637,-0.0420648527965294,0.00392652996806025,0.00116368250459385,0.0126993450461897,-0.000107905211177471,-0.00695618616542286,-0.00297916400221045,-0.0676340265666889,0.00732017366480671,-0.00930705706659321,0.00113311773304016,-0.00614248862383682,0.000625013152171561,-0.0106689334786191,-0.00320894863116142,-0.0031336221989662,-0.00476281419991122,0.00392433642853506,-0.0173671445553402,-0.0107889690859518,-0.029847133617765,0.0102977154886983,0.0172887539866123,0.00197948043351856,-0.017927663352573,-0.012222772713154,-0.0142333283433401,-0.00187106146430696,-0.113128349335372,-0.000283276732302348,0.00468808001747185,0.0765573897745141,0.0146905951041216,0.0543725313544115,0.034708146848414,-0.0664034786712913,0.00858811966683663,-0.205644975738063,0.0833298302389874,0.643080375876638
"t21",-0.0958660620487087,-0.0400671983647529,0.00748085644637918,0.0163302283388528,-0.117358465351719,-0.0266243811355914,-0.000288348053081311,0.000367616297377665,-1.58574156993163e-05,0.00100150355791488,0.00407750793971708,-0.0088007738179902,0.0553775897513957,-0.0518472801729208,0.200436932988027,-0.0978297862491802,0.028125727201087,-0.0480967858171572,0.11650855603979,0.000203372101927675,-0.0218713754154574,6.74941155122489e-05,0.0658259885694348,-8.57716104177754e-15,-8.9436774012809e-17,-0.307743911221873,0.17218445207452,0.0101344182312083,-0.0122436345410733,-0.108610080040117,0.0530647652717434,-2.69378712013763e-06,-0.00421685669187003,0.00293195801782347,-0.0110441417432995,0.00652074757631743,-0.216760651443522,-0.00269053838579671,-0.127496887803005,-0.431909278267565,-0.00128691354137146,0.000119763354845037,2.93357495796313e-16,-1.6293881684541e-05,0.000583690432291922,0.000124579837195242,-0.00626460662571567,-0.000136028352686786,0.000185599924082899,-0.000426797142467813,0.000353632455550224,-1.38711202535879e-05,-0.000456184553651984,-0.000724613213495223,-0.000115262327494373,4.56524158880728e-06,0.000230661719621827,-8.12536095309039e-07,-0.00101651679782628,-0.000178691102974176,0.000204977085211566,-0.0150926099485539,7.88518566621279e-05,1.17894033293348e-05,1.84141665263839e-05,3.42443127902821e-05,-4.48043531311548e-06,-0.00489297938649494,-0.000149690290129678,1.57415136218957e-06,9.74432432259754e-06,2.43762413948814e-16,5.88938753245819e-16,-0.0004384993890197,0.00045256399275545,6.74775416797252e-05,0.00157152839821813,1.4427783370768e-05,-0.00064262151776294,-1.00572296511245e-06,-0.000294142734018128,-3.56127949378961e-07,9.2141091805574e-05,-0.000121197505548787,-0.019974759785842,0.056074147189162,-0.0359692644167441,0.0335655558710842,0.170085851162175,0.0483557833941653,0.0233490264675101,0.180322716461556,0.0537776588750523,-0.06391658726172,-0.0850659703439069,-0.124312246185503,0.0786511046346917,0.0317577873662087,-0.075403324859106,-0.18030575137157,0.0164971370075511,-0.25818340906672,-0.130750259723552,0.113466231467608,0.0350060740970442,-0.0935643767289909,0.0516305538445193,-0.0158625548616922,0.150795181331807,0.111565368029725,-0.0137255162972555,0.270444741176119,0.0919136388885928,-0.0379012898881879,-0.229327381924219,-0.00866726399134775,-0.0459187227550303,0.0220218489335159,-0.156204416859526,-0.104850647357538,-0.0529111072893348,0.0227422520978038,0.0758204635996308,0.0735635166173062,-0.142786686166052,-0.0226345059714096,-0.0205356705827724
"t22",-0.0958660620487087,-0.0400671983647528,0.0074808564463792,0.0163302283388532,-0.117358465351718,-0.0266243811355914,-0.000288348053081117,0.000367616297377305,-1.58574156992122e-05,0.00100150355791483,0.00407750793971723,-0.00880077381799066,0.0553775897513959,-0.0518472801729212,0.200436932988028,-0.0978297862491801,0.028125727201087,-0.0480967858171572,0.11650855603979,0.000203372101927786,-0.0218713754154581,6.74941155124776e-05,0.0658259885694349,-8.14319318716413e-15,1.46796539588455e-17,-0.307743911221874,0.17218445207452,0.010134418231209,-0.0122436345410736,-0.108610080040118,0.0530647652717447,-2.69378711996367e-06,-0.00421685669186989,0.00293195801782276,-0.0110441417432994,0.0065207475763181,-0.216760651443525,-0.00269053838579627,-0.127496887803004,-0.431909278267565,-0.00128691354137114,0.000119763354845204,-3.60684971099066e-16,-1.62938816842895e-05,0.000583690432291506,0.000124579837195807,-0.00626460662570672,-0.000136028352687465,0.000185599924083013,-0.000426797142468801,0.000353632455548853,-1.38711202562786e-05,-0.000456184553653016,-0.000724613213495645,-0.00011526232749418,4.56524159004968e-06,0.000230661719621914,-8.12536094549818e-07,-0.00101651679782724,-0.00017869110297301,0.000204977085215342,-0.0150926099485629,7.88518566610487e-05,1.17894033287866e-05,1.84141665253933e-05,3.42443127910922e-05,-4.48043531462109e-06,-0.00489297938649244,-0.000149690290129811,1.57415135793125e-06,9.7443243228941e-06,1.27903455524369e-15,-1.11544564270655e-15,-0.000438499389015759,0.000452563992756061,6.74775416805787e-05,0.00157152839821486,1.44277833686055e-05,-0.000642621517758661,-1.00572296817768e-06,-0.000294142734015508,-3.56127954220649e-07,9.21410917985761e-05,-0.000121197505550202,0.0199747597858426,-0.0560741471891623,0.035969264416745,-0.0335655558710844,-0.170085851162174,-0.0483557833941663,-0.0233490264675102,-0.180322716461556,-0.053777658875052,0.0639165872617208,0.0850659703439068,0.124312246185502,-0.078651104634692,-0.0317577873662082,0.0754033248591058,0.180305751371569,-0.0164971370075511,0.258183409066719,0.130750259723551,-0.113466231467608,-0.0350060740970437,0.0935643767289897,-0.0516305538445193,0.0158625548616923,-0.150795181331807,-0.111565368029724,0.0137255162972554,-0.270444741176118,-0.0919136388885926,0.0379012898881868,0.229327381924218,0.00866726399134817,0.04591872275503,-0.0220218489335161,0.156204416859526,0.104850647357537,0.0529111072893364,-0.0227422520978039,-0.0758204635996305,-0.0735635166173052,0.142786686166051,0.0226345059714098,0.0205356705827722
