accepted_species,estimate
t33,0.35953623
t104,0.37354195
t88,0.37354195
t81,0.37354195
t404,0.37354195
t376,0.37354195
t394,0.37354195
t299,0.37354195
t248,0.37354195
t233,0.37354195
t213,0.37354195
t455,0.37354195
t456,0.37354195
t107,0.37354195
t199,0.37354195
t225,0.37354195
t463,0.37354195
t342,0.37354195
t445,0.37354195
t288,0.37354195
t289,0.37354195
t415,0.37354195
t319,0.37354195
t363,0.37354195
t490,0.37354195
t275,0.37354195
t257,0.37354195
t480,0.37354195
t336,0.37354195
t181,0.37354195
t101,0.37354195
t76,0.37354195
t57,0.37355384
t43,0.37232122
t31,0.3594586
t45,-0.348286
t129,-0.3480556
t77,-0.3480556
t155,-0.3480556
t349,-0.3480556
t328,-0.3480556
t438,-0.3480556
t206,-0.3480556
t435,-0.3480556
t405,-0.3480556
t473,-0.3480556
t24,-0.3423461
t10,1.0219142
t8,-1.5439008
