accepted_species,estimate
t15,-0.09133049990412626
t149,-0.1724558980175475
t228,-0.21556964111081736
t219,-0.2128338456877589
t164,-0.1394273420078385
t127,-0.1254248583780962
t154,-0.02850015776546113
t198,-0.03733315452838378
t199,-0.03733315452838425
t114,0.6734855749261892
t192,0.894830569925821
t251,0.9162663813773211
t263,0.9171704571201935
t197,0.7562686102876757
t209,0.7654856623290653
t235,0.5715843384006033
t214,0.575274071657065
t118,0.5256233861346261
t55,-0.012179149744901238
t69,-0.10783804562361729
t231,-0.32739340871948186
t232,-0.32739340871948175
t144,-0.3098604659939939
t188,-0.35052932585583796
t258,-0.3544984478547976
t148,-0.32596008109439845
