"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116"
"t1",-0.0787773720501349,-3.6727363819901e-05,0.018806303285103,-0.000185829825961255,0.0386116817962283,-0.00339917897903775,0.000879347408359042,-0.029986186352309,0.0129337664795641,-0.0587821866918017,0.0472280061254857,-0.0001137436908537,3.62689072490867e-05,0.00016059640920549,-0.0153884425430222,0.0185091585321846,-0.00560214543361997,0.00558395098897904,-0.0164631481349036,-0.00174076796894948,-0.0159901077902866,0.0482119504031039,-0.0210315405004929,0.0176268575958624,-0.00549926029744641,0.0762851390609609,-0.0263397566801543,0.00464553931966003,-0.0291464724176602,0.0063582037838987,-0.188450775772289,0.000153302782448065,0.0831846809303959,-0.208076903594924,0.00141185839957547,0.464853503892719,-0.618491951689503,0.157992643245723,-0.180191443264371,-0.000459168812473991,0.0471228061502244,0.000298268934670908,-0.00394065605242281,-0.127124265496666,0.312958962830107,-0.0361153771444198,8.8037216405823e-17,-0.00796797479659708,-4.30157211933624e-17,0.0570596304918727,-0.00291929455340988,-0.0217372379384692,0.00362766091057588,7.504090028012e-05,7.30079787326705e-16,0.000605617351323435,0.00588938608829179,-0.11679023944528,-0.000138386118903891,-0.0899982506814542,1.88987010898048e-15,0.000102108531494938,0.0101247695328679,-0.000358417439386895,-0.0267747713103873,0.0110046583843993,2.25431810459886e-05,0.000214503680714363,0.279462427788215,-2.51225959833996e-15,-7.76038313548748e-07,-0.0288238368180254,0.000258757230755234,6.2183612335055e-06,1.10661573665381e-05,-0.00106277331594437,-3.19865664568966e-16,-2.8527676399142e-06,2.74662751463667e-17,-5.18952407694077e-05,-5.44458252496428e-05,-6.41548568350165e-05,-2.49333700278559e-05,-1.48396511989016e-16,-6.13508885357079e-06,0.0055929419988808,9.29741892116667e-06,-0.000272382183457637,-4.62775614224005e-17,-1.14291706075808e-15,-1.57287969030385e-17,-0.000393079916472216,0.000125647481924406,3.7457406034099e-17,2.66187633907491e-17,-4.42890994531756e-17,-0.00378603820045657,6.98054085122225e-07,1.57432483739068e-17,1.42236733700743e-17,7.16782364370334e-17,-3.7385364151337e-05,-4.9254891400955e-17,3.13548247650408e-17,-1.46267811858861e-17,-1.03508532825617e-16,4.87496131126191e-07,3.35108808737069e-17,-3.05158410267724e-17,5.16665046526209e-18,-1.04085061733034e-16,-1.15648492479404e-16,-0.000252432594249934,3.30633305711302e-17,-3.66618098752824e-17,2.98698175735596e-17
"t109",-0.0986112398183244,-0.00387764670075249,0.0585989054488341,-0.000570828797849228,0.286680221062168,0.0196611308088934,-0.00281619069197836,0.207255445460335,-0.00476513455231013,0.0223678259084378,-0.0181475788580075,7.78440288215715e-06,-1.10260862306555e-05,-2.92597348262185e-05,0.00276893053208595,-0.00393256273577843,0.00148647221764792,-0.00071977982157299,0.00155249237565817,0.000100758706746859,0.000572217067737562,-0.000127299712951029,-5.0914175543787e-06,7.64820673850829e-05,-4.28733848809671e-05,0.00272155643954301,-0.00203828743398263,0.00034248876982241,-0.0154556080629797,0.00332894434436827,-0.531301665537507,-0.000248810427648652,-0.0914657208966743,0.228202480956632,-4.14529264730497e-05,-0.0560013991865173,0.060377384936111,-0.0144143533624125,0.0149738426524565,2.98975403549817e-05,-0.00209046445150635,-1.04315496151399e-05,0.000111979218246048,0.00146271872077147,-0.00497003166612378,0.00041511460200562,-2.9046844604643e-16,4.68502324430069e-05,-2.34580178900004e-16,-0.000171766974441191,-7.28721409114057e-08,-0.000237350000778017,5.96641771776812e-05,6.07448703772091e-07,-5.48361407194854e-16,8.10217728190737e-06,0.00010664319708566,-0.00327687543959598,-2.7575037424981e-06,-0.00290648138120687,1.44426248769656e-15,2.99303781233059e-06,0.000328603687014867,-1.30061141915101e-05,-0.0010050013509169,0.000445522216378355,9.83750664543269e-07,1.07973137331247e-05,0.0142064783760888,1.96475227710073e-16,-4.60458488522878e-08,0.00211596531569104,1.71707766624109e-05,8.23163187219441e-08,1.91225159977754e-07,-0.0372086715742027,-7.36565176293771e-16,-2.38381625866345e-08,-1.10771805828999e-15,-1.36084371719394e-06,-1.51898746606751e-06,-3.62385209620474e-06,-8.2919675555771e-07,-6.78883371486712e-16,-5.46040855306881e-07,0.00211849275547415,3.35849654965373e-07,-0.00416811283627445,2.38370937569338e-14,0.707106781186547,3.97264714458203e-12,-1.57808059535921e-05,5.19447036161747e-06,5.1398087933592e-16,-7.22077582638934e-16,5.05474527893585e-16,-0.000178955686344243,3.40537977429314e-08,-4.39740066437937e-16,-5.40844500564107e-16,-1.91809972490139e-17,-1.99046510810686e-06,-3.78065803899114e-16,4.25461511085752e-16,-4.5934894524301e-17,4.41446798500715e-16,2.71677922093707e-08,-2.49397976836217e-16,5.33492567660045e-16,-1.59729709301306e-17,4.28318718115797e-17,-8.19467489839387e-16,-2.14931628866323e-05,1.40867703553364e-16,-1.35633024661834e-16,9.83096475306912e-17
"t69",-0.0986112398183245,-0.0038776467007525,0.0585989054488341,-0.000570828797849176,0.286680221062168,0.0196611308088935,-0.00281619069197829,0.207255445460336,-0.00476513455231035,0.022367825908438,-0.018147578858008,7.78440288212492e-06,-1.10260862302373e-05,-2.92597348262782e-05,0.00276893053208577,-0.00393256273577847,0.00148647221764801,-0.000719779821573137,0.00155249237565873,0.000100758706747124,0.000572217067737846,-0.000127299712951213,-5.09141755381491e-06,7.6482067384958e-05,-4.28733848808691e-05,0.00272155643954251,-0.00203828743398231,0.000342488769822254,-0.0154556080629794,0.0033289443443681,-0.531301665537507,-0.000248810427648286,-0.0914657208966742,0.228202480956632,-4.14529264731897e-05,-0.056001399186517,0.0603773849361118,-0.0144143533624129,0.0149738426524568,2.9897540355092e-05,-0.00209046445150604,-1.04315496153557e-05,0.000111979218244832,0.00146271872077113,-0.00497003166612339,0.000415114602005932,6.48774709992576e-16,4.68502324429978e-05,3.82417558838247e-16,-0.000171766974441663,-7.28721403012167e-08,-0.000237350000777419,5.96641771779926e-05,6.07448703352278e-07,-9.50122857515172e-16,8.1021772819624e-06,0.000106643197085458,-0.00327687543959528,-2.75750374345969e-06,-0.00290648138120547,-1.33728628062971e-15,2.99303781212722e-06,0.000328603687014632,-1.30061141927157e-05,-0.00100500135091657,0.000445522216378613,9.83750664092799e-07,1.07973137336278e-05,0.0142064783760869,-3.64703593728905e-16,-4.60458503181037e-08,0.00211596531568866,1.71707766605127e-05,8.23163199584409e-08,1.91225159091742e-07,-0.037208671574197,-1.44903283153373e-15,-2.3838161983987e-08,1.02767621350874e-15,-1.36084371578127e-06,-1.51898746583488e-06,-3.6238520952189e-06,-8.29196755980507e-07,7.69761754767297e-16,-5.46040851901986e-07,0.00211849275547308,3.35849651839353e-07,-0.00416811283625108,-2.39055684975472e-14,-0.707106781186548,-3.97261112710867e-12,-1.57808059494651e-05,5.19447036225323e-06,-5.5648832309371e-16,8.22248798611899e-16,-7.22114620760197e-16,-0.00017895568634696,3.4053798003173e-08,5.05563164093558e-16,6.05558920781949e-16,1.62152826723461e-17,-1.99046510830149e-06,4.11463795332716e-16,-3.85023004436143e-16,2.12510633106002e-17,-2.65269179452488e-16,2.71677919471598e-08,1.42766491564704e-16,-2.69313294604373e-16,7.64544687581641e-17,-3.99090102794358e-16,9.58263333468121e-16,-2.14931628871073e-05,-9.69496749821174e-17,7.98095654568525e-18,-1.38570535289297e-16
"t72",-0.0997082251592267,-0.00401801117550125,0.0615006112033029,-0.000603189101641083,0.305520445694476,0.0214193135250613,-0.00316904380887748,0.235360950722564,-0.00584777436181802,0.0277730295380288,-0.0225784090120837,1.00519578116829e-05,-1.4487128313743e-05,-3.86218710263241e-05,0.00390216382476063,-0.00568093489286221,0.00215048545493171,-0.00128180594242186,0.00326607269367101,0.000256929565523967,0.00213030364185665,-0.00578306195181946,0.00297268689475403,-0.00201933637257538,0.000630221110140267,-0.00968127305344435,0.00336438312895879,-0.000523326730094823,0.00862903082129469,-0.00183467991456475,0.239667513667099,9.58037381633677e-05,0.0320938199162506,-0.0792297466163146,1.20704392296437e-05,0.00818540153963888,-0.00631132866962211,0.00128113266733772,-0.00110759069561192,-6.02061754211437e-07,-9.86631706837125e-05,-5.63427766110851e-07,8.27308649941011e-06,0.000168246267408273,-0.000591919754267742,6.45401858762346e-05,-1.97116883171368e-16,8.27371032175459e-06,8.16702707617624e-16,-3.20429178427006e-05,-1.43165455417354e-08,-4.75176599304388e-05,1.28195511024929e-05,1.33106305693388e-07,4.90904987292801e-16,1.862261700503e-06,2.50802723638418e-05,-0.000775852379088053,-6.58972553786548e-07,-0.00069651937005866,-4.93949730148124e-16,6.97492664675579e-07,7.45278461073517e-05,-2.82062494626203e-06,-0.000214299947184329,9.09678960589614e-05,1.91079304640702e-07,1.88043654498917e-06,0.00245452930924449,5.32079274655155e-17,-7.01252634060059e-09,0.000198520792200754,-1.03912475436265e-05,-5.10830395402169e-08,-1.5746408021265e-07,0.18788221122554,4.40714901338316e-15,-2.32878714356349e-07,1.99667771390193e-15,-1.40436824209212e-06,-1.34101108836073e-06,-2.78982539267074e-06,-4.27413892449657e-07,1.3187669102762e-15,-1.11441671201942e-07,0.000410313259066343,-8.52122366389129e-07,0.852482667194778,-1.83248468430949e-15,1.5083454685649e-14,8.69132731330199e-15,-1.82888842559067e-05,5.31453804449575e-06,-1.19439997158437e-15,-2.2365974700437e-15,3.80791804139267e-16,-0.000138794019109534,2.55351867745614e-08,2.68770133089718e-16,3.31704600933889e-16,-2.42955346010916e-16,-1.39989025246284e-06,-1.11772818358893e-16,1.91985598927394e-17,5.95828320845972e-17,2.16601276523893e-16,1.87046416224968e-08,-1.38818892988865e-16,8.07182302592299e-17,5.80228640187751e-18,1.781290818339e-16,-1.70701167688336e-16,-1.44872540746476e-05,3.50932060053522e-17,-1.45422528733954e-18,7.20594716618878e-17
"t121",-0.0999529515378329,-0.00404864248544119,0.0621268958833193,-0.000610133431864022,0.309534935382252,0.0217873660666218,-0.00324110711598907,0.241062771708052,-0.00605622315351015,0.0288062043251111,-0.023424292624424,1.04754271241211e-05,-1.51271824097621e-05,-4.03488041842532e-05,0.00410416584737054,-0.00598886399156183,0.00226735233073575,-0.00137270312912573,0.00352923099063011,0.000279809518133179,0.00234409809703735,-0.0064729895294598,0.00333212931689941,-0.00226834763703205,0.000709162138665041,-0.0110149800499397,0.00388059769992411,-0.000604703713719657,0.0102724787031867,-0.0021850711087176,0.287422409001191,0.000115529206380772,0.0388270491055193,-0.0958871859429468,1.4696652938768e-05,0.0101816970879577,-0.0079170327999832,0.00161278819672485,-0.00139935720684579,-7.72342911191723e-07,-0.000129918922691707,-7.44349217043105e-07,1.10442453039755e-05,0.000230781568590563,-0.00081455140186977,9.20008729031231e-05,4.57778638018108e-17,1.21336151137864e-05,-3.35137514491976e-16,-4.77805594893098e-05,-2.17713180975052e-08,-7.28728127035762e-05,2.04871719269421e-05,2.16062142069471e-07,-2.70981514925819e-16,3.19010059334895e-06,4.49151008222516e-05,-0.00141687085589394,-1.25685335367989e-06,-0.0013718133978556,3.40142708839921e-16,1.66150194182612e-06,0.000192766379679748,-8.13742630163336e-06,-0.000641410119280024,0.000297205158939613,6.84844883834014e-07,8.09524813635755e-06,0.0107012120728728,-2.55041969982684e-16,-3.70020654747546e-08,0.00198205600310195,4.0992724723022e-05,1.99134370157925e-07,5.42735723543527e-07,-0.43221892870012,-1.24590750784005e-14,4.58577336883055e-07,-6.82284308428115e-16,1.54749880248197e-06,1.30587909303247e-06,2.40972657738347e-06,2.64316859859066e-07,2.48328801484994e-16,4.93275566831152e-08,-0.00018014722944591,2.29874470115101e-07,-0.202379834281878,4.5666640656378e-16,-3.90267058741051e-15,-1.73433437345827e-15,9.04163093206112e-07,2.25108217999807e-08,4.14222470279821e-16,3.77798053063806e-16,-5.96994528459337e-16,-3.21106155688671e-05,7.10966584285365e-09,-1.57897590815988e-16,-1.37278751612719e-16,3.71501133309721e-16,-5.52440350716737e-07,2.14980185324424e-16,3.15410061632666e-16,3.50449309484539e-16,-1.27195809225176e-17,8.36847037758062e-09,4.76283335325082e-16,1.22808410079311e-15,8.87109407441044e-17,-1.30974967645836e-14,0.707106781186548,-7.50552564954522e-06,6.66009770620819e-17,2.44894041018155e-17,1.93474729057562e-16
"t122",-0.0999529515378329,-0.00404864248544115,0.0621268958833196,-0.000610133431863955,0.309534935382252,0.0217873660666219,-0.00324110711598904,0.241062771708052,-0.00605622315351019,0.0288062043251108,-0.0234242926244235,1.04754271240331e-05,-1.51271824093904e-05,-4.03488041842064e-05,0.00410416584737067,-0.00598886399156234,0.0022673523307359,-0.001372703129126,0.00352923099063027,0.000279809518132999,0.00234409809703737,-0.00647298952945971,0.00333212931689959,-0.00226834763703185,0.000709162138665058,-0.0110149800499396,0.00388059769992451,-0.000604703713719583,0.0102724787031866,-0.00218507110871754,0.287422409001191,0.000115529206380534,0.038827049105519,-0.0958871859429457,1.46966529388688e-05,0.0101816970879581,-0.00791703279998362,0.00161278819672497,-0.0013993572068454,-7.72342911046481e-07,-0.000129918922691923,-7.44349216772665e-07,1.10442453039733e-05,0.000230781568590674,-0.000814551401869562,9.20008729033972e-05,2.7112069978147e-17,1.21336151135878e-05,-6.57975971329429e-16,-4.77805594893341e-05,-2.17713182737965e-08,-7.28728127037809e-05,2.04871719270963e-05,2.16062141793067e-07,1.6033050845025e-16,3.19010059349808e-06,4.49151008223136e-05,-0.00141687085589406,-1.25685335361281e-06,-0.00137181339785584,7.64311714478826e-16,1.66150194220861e-06,0.000192766379679488,-8.13742630176192e-06,-0.000641410119279644,0.000297205158939886,6.84844883688919e-07,8.09524813656632e-06,0.0107012120728718,-3.84629712782657e-16,-3.70020657510188e-08,0.00198205600310251,4.09927247230709e-05,1.99134369988046e-07,5.42735723650127e-07,-0.43221892870012,-1.2051650883728e-14,4.58577336655052e-07,-5.59563220777527e-16,1.54749880275792e-06,1.3058790936625e-06,2.40972657735844e-06,2.64316859844579e-07,-4.06179060955853e-16,4.93275561186271e-08,-0.000180147229445583,2.2987447049733e-07,-0.202379834281879,6.52943068922712e-16,-5.59258441660589e-15,-2.02175700404643e-15,9.04163092884335e-07,2.25108219437255e-08,6.63558793535278e-17,4.9136795972412e-16,-3.86391851451335e-16,-3.21106155692259e-05,7.1096643413553e-09,9.46908061348619e-17,1.16084488111626e-16,3.32477345301034e-16,-5.5244035207961e-07,-1.78402934382436e-16,-2.11571588827806e-16,-1.56150237714236e-16,2.92274788664352e-17,8.36847180067235e-09,-5.8720290908125e-16,-1.59701756956866e-15,-9.81586968729246e-17,1.25982127819345e-14,-0.707106781186547,-7.50552565491364e-06,-4.80316137951195e-17,8.26526403021842e-17,-1.87609966526627e-16
"t64",-0.0995712865400467,-0.00400084660368666,0.0611494186353799,-0.00059929360951419,0.303267473855769,0.0212125310922699,-0.00312849574471587,0.232151410019575,-0.00573008244212739,0.0271894520059436,-0.0221005878015083,9.81245743716567e-06,-1.4124941461399e-05,-3.76445177621699e-05,0.00378763328959249,-0.00550623725996085,0.0020841809108486,-0.00123001975566219,0.00311578808301112,0.00024383633264253,0.00200762687768386,-0.00538542200976752,0.00276544535283334,-0.0018756865735893,0.000584661322490094,-0.00890936621219496,0.0030645785041714,-0.000476043729666186,0.00766702535394514,-0.00162955330907347,0.211663284718671,8.42208174616971e-05,0.028136916124417,-0.069439829236552,1.05246997360274e-05,0.00700438190906416,-0.00535948478124763,0.00108436615091666,-0.000934342820641178,-5.00589891997742e-07,-7.99253773301964e-05,-4.54884809457059e-07,6.60661669327385e-06,0.000130411731813773,-0.000457129522941579,4.77867460099493e-05,-1.8950327169177e-16,5.90463939737808e-06,1.02008649612183e-16,-2.23502355167493e-05,-9.70670252812764e-09,-3.18118483785199e-05,8.03092921290369e-06,8.11412284655691e-08,8.39190903338573e-16,1.02197975139192e-06,1.24268397633086e-05,-0.000365505911213204,-2.73367534226295e-07,-0.000258647106446463,-1.60287666891016e-16,5.40678964927729e-08,-5.27353973060057e-06,8.16882296883503e-07,7.91653613144289e-05,-5.21145370417295e-05,-1.54730178042588e-07,-2.54451271583799e-06,-0.0034232226560143,5.83061627839167e-16,1.46702010969273e-08,-0.0011340385607176,-5.46266156270094e-05,-2.66771697149132e-07,-7.69910327448763e-07,0.766873402452186,2.270140218449e-14,-9.01317408333433e-07,-5.73215997319313e-16,-4.94125551247672e-06,-4.7568056277959e-06,-1.01184929957301e-05,-1.86905052886024e-06,-1.2337455728563e-15,-1.12422414194542e-06,0.00435931971793153,1.06256834681395e-06,-0.437401267434056,5.814004522129e-16,-4.4893862416612e-15,-4.86231319836906e-15,-1.61141233879789e-05,5.35888498240736e-06,8.0083402728006e-16,1.28743989835298e-15,6.0575591733654e-16,-0.000169720915629108,3.15094360830529e-08,-8.74658502927807e-17,-3.23915007866155e-16,-2.38721131725665e-16,-1.73152715792471e-06,-7.35934533265095e-18,5.35404751306717e-17,-2.05267326207962e-16,-2.8451303306583e-18,2.30007889222706e-08,3.84493070624073e-16,-7.61983954771467e-17,5.38142208585573e-18,3.02727173059603e-16,9.06510047176154e-17,-1.75854873530564e-05,1.13754167782854e-16,-1.55676028683711e-16,4.54768782302892e-17
"t26",-0.0941333502022837,-0.00321941012210902,0.0437362994091129,-0.000396081278068589,0.1772437357546,0.00671798553883177,0.00193304266383401,-0.304371507430769,-0.0115138277818263,0.0489203368538646,-0.0391103101249005,1.3764863243555e-05,-1.82847488769064e-05,-4.77843974029386e-05,0.00380151759970833,-0.00511532364218875,0.00192757812429781,-0.000604236515393019,0.000778318882104945,7.35085420222083e-06,-0.000566978212555674,0.00470732173310558,-0.00256916958624555,0.0018983571055151,-0.000631849561501005,0.0137900723503258,-0.00670042291361895,0.00108182628458346,-0.0218694839411141,0.00458332822064533,-0.288464093344191,0.000223979197421282,0.264749728606993,-0.743796626390789,-0.00595867991571794,-0.238826707939736,0.227873979750044,-0.0524356173035785,0.0527701869386374,9.58593833205984e-05,-0.00612858977340467,-3.03434141341535e-05,0.000318701645826221,0.00399686547060808,-0.0135300038568466,0.00109575746907487,-1.79370360026651e-16,0.00012175617621137,4.38996814483046e-17,-0.000443477548714988,-1.87046003207771e-07,-0.000608010723927098,0.000151909067332059,1.54502775881936e-06,3.37139883610667e-16,2.06189663167999e-05,0.000272527712170157,-0.00839662498557275,-7.11936478538522e-06,-0.00755539970593631,3.33730105177344e-16,8.24420357178801e-06,0.00093570302293483,-3.89930285638318e-05,-0.00307190211569441,0.00143226029787439,3.36021598793981e-06,4.27113922325879e-05,0.056857751736881,-1.09063011580325e-16,-2.2699317761773e-07,0.148312128759122,1.43530346783297e-05,6.91374352945839e-08,1.66084074342582e-07,-0.00106044362286445,-4.62010250522884e-16,-9.39569767978844e-08,9.21899836066125e-17,-2.82863746168615e-06,-3.27443019895728e-06,-8.21469211484797e-06,-2.48313040556763e-06,1.1651066035905e-16,-1.26074616447784e-05,0.0707962419230041,1.09550563602984e-07,-5.71697775464559e-05,-1.62527105737119e-17,-5.39774110514461e-16,-2.0674579775705e-17,-1.89672390493997e-05,6.67349564282692e-06,6.46251403128286e-17,-2.15758700334323e-16,2.47432761060436e-17,-0.000268206140160034,5.20177657703979e-08,1.50076763274703e-16,2.86933485626486e-17,4.70631627907596e-17,-3.15406435552758e-06,-6.32820927808213e-18,4.81551005228768e-17,1.73393595987495e-16,1.97728818454928e-16,4.35960150047371e-08,1.19560095004874e-16,-8.2186524628998e-17,4.83313282574974e-17,1.53836209440332e-16,-8.51650526895717e-16,-3.4949607341731e-05,4.86041780128289e-17,-2.829652317686e-19,1.41204261545559e-16
"t52",-0.095837138368138,-0.00341186331586196,0.0473417682900231,-0.000433625839568047,0.196828789248966,0.00774311349168222,0.00235592218440434,-0.376923850579865,-0.0164070676984216,0.0712605987567996,-0.0571880185998759,2.16203013702614e-05,-2.97207921659595e-05,-7.83888828172425e-05,0.00714232229062839,-0.0101436454717859,0.00383478130783431,-0.00206020077335696,0.00506064524792602,0.000387851382429024,0.00311968630527819,-0.00807157826355354,0.00413145598108357,-0.00278849047369212,0.000865639951448418,-0.0128036034438035,0.00417555913460471,-0.000642637771100561,0.00625662354002252,-0.00129769924745872,0.0694189112786838,-4.73030975143632e-05,-0.0517596801167995,0.144139865954582,0.000997072890896449,0.0226753446953734,-0.0166859186839938,0.00340685264405678,-0.00301185101164566,-2.72066518830074e-06,-4.42143653991639e-05,-3.25603858603035e-07,6.62850355122649e-06,0.000160672667786003,-0.000567660752884878,6.05066126954292e-05,6.14438076765769e-16,7.24799289499164e-06,-2.37859049023868e-16,-2.65957687318463e-05,-1.10001780852589e-08,-3.51464638791623e-05,7.45695757070077e-06,6.8473874689651e-08,-2.26223308442673e-17,4.65244237452585e-07,-2.18360030328213e-07,0.000104697197521028,2.93300824884309e-07,0.000489469055932543,3.87660537380333e-16,-1.99142247358944e-06,-0.000314781781564586,1.86610333890615e-05,0.00162986963901478,-0.00094922708946839,-2.73845722198761e-06,-4.92724716721314e-05,-0.0670230200036881,-5.55896183670812e-16,3.59957410679595e-07,-0.483910235400028,0.000101302439346932,4.82900170838055e-07,1.0490025844234e-06,-0.00524709972841178,1.32728849060612e-16,-4.37641754860332e-07,8.31388018582515e-16,-1.24928690165513e-05,-1.48826624429387e-05,-3.90267921945377e-05,-1.48904113288807e-05,-1.03552984355059e-15,-0.000126274035406088,0.722644204330103,-3.74079361682245e-06,0.000869401782344314,-3.94262727611444e-16,2.21425657712636e-16,5.30204655549943e-16,4.2649762473703e-05,-1.01878538519522e-05,-1.08705273871149e-17,-6.66661499867711e-15,-3.51711852558506e-16,4.81375906694692e-05,-2.53521484055698e-09,2.64439449037317e-16,4.4336586635918e-17,-1.22342441608341e-16,-5.70198733354923e-07,8.64951779829952e-17,-4.24952048657966e-17,6.25109540234126e-16,-3.3257206502452e-16,1.11032953814247e-08,-5.5263363625482e-17,-1.07806369885107e-16,-3.149300636025e-17,-1.04593572560918e-16,2.34328145338281e-16,-1.16678115432389e-05,-8.54479875322667e-17,1.41598326008945e-16,-6.79417389047931e-17
"t75",-0.0963498992792448,-0.0034689379616834,0.0484031224300586,-0.000444635097053891,0.20254430328731,0.0080386884389434,0.00247579899185741,-0.397396067310818,-0.0177381697929927,0.0773066197161565,-0.0620761672609587,2.37113344892634e-05,-3.27436589249166e-05,-8.64636888732714e-05,0.0080022533323634,-0.0114266800139401,0.00432117955084284,-0.0024090597479109,0.0060475983964472,0.000472464828170739,0.00389929817182014,-0.0105372876887649,0.00541369715971299,-0.00367427755714357,0.00114577634758397,-0.0174482117806729,0.00590425709215029,-0.000913151218075137,0.00967094466770553,-0.00200845432052817,0.109643887647529,-7.59492602772544e-05,-0.0839145002382955,0.23394268374779,0.00164819553576183,0.040075896150714,-0.0303066882397102,0.00626047620745917,-0.0056011730733536,-5.32835690909952e-06,-9.51002189897229e-05,-7.0895198158042e-07,1.50179102398876e-05,0.000406217960744866,-0.00145494683515252,0.000182048728581676,-1.36685295378663e-16,2.52477468228012e-05,2.50680041175771e-16,-0.000101887976709852,-4.76636637129421e-08,-0.000161258541256974,4.76223871659935e-05,5.11219677736758e-07,-5.36789052086309e-16,8.00928503688918e-06,0.000118285463593981,-0.00381008290475286,-3.53980179361846e-06,-0.00399798974323505,7.47987836846478e-16,5.95006576509368e-06,0.000757154184736087,-3.6291346733533e-05,-0.0029896319878928,0.00154389688299729,4.01260688946881e-06,6.15824696160817e-05,0.0830012123780811,4.30949328588534e-16,-3.9608112277854e-07,0.424853714212685,-4.83819314926823e-05,-2.29698779406447e-07,-4.77485722588831e-07,0.00200889038330078,-1.20294561796186e-16,1.5480830245275e-07,-8.96830778343882e-16,3.07176404149934e-06,3.33680263275623e-06,7.95828314196083e-06,2.26342446475715e-06,2.13823592135263e-15,1.36112976508985e-05,-0.0771913337229691,2.13021145523498e-07,-4.03929870922197e-05,2.16231059086436e-15,-1.6955381446434e-15,4.82623889339998e-16,9.2668073028903e-07,-4.46598163297948e-07,-2.05441506879771e-14,-0.707106781186545,7.65775075274338e-16,7.4257069783909e-06,-4.59638665762976e-10,-5.97890220496459e-16,2.8062770447619e-16,-3.0627045927592e-16,-1.45902675489375e-07,2.86530361463938e-17,2.92218679011168e-16,5.58822533731511e-16,7.84434233928623e-17,3.26453165079782e-09,-6.41851187432733e-16,-5.85795082659146e-17,5.2601711840549e-17,4.92937872878061e-17,8.68180070830482e-17,-4.08435579452508e-06,1.17423508999427e-16,-1.04072210985176e-16,3.00687587567839e-18
