"accepted_species","trait_ARD"
"t1","1"
"t39","0"
"t98","0"
"t152","0"
"t227","0"
"t228","0"
"t222","0"
"t146","0"
"t138","0"
"t139","0"
"t76","0"
"t177","0"
"t178","0"
"t115","0"
"t105","0"
"t149","0"
"t217","0"
"t218","0"
"t164","0"
"t159","0"
"t61","1"
"t122","0"
"t123","0"
"t225","0"
"t251","0"
"t252","0"
"t236","0"
"t194","0"
"t195","1"
"t119","0"
"t120","0"
"t167","1"
"t168","0"
"t97","0"
"t45","0"
"t135","0"
"t142","0"
"t143","0"
"t185","0"
"t186","0"
"t184","0"
"t90","0"
"t127","0"
"t128","0"
"t88","0"
"t6","0"
"t5","0"
"t4","0"
"t7","0"
"t162","0"
"t163","0"
"t133","0"
"t51","1"
"t52","1"
"t15","0"
"t21","0"
"t22","0"
"t46","0"
"t79","0"
"t80","0"
"t206","0"
"t207","0"
"t247","0"
"t248","0"
"t104","0"
"t153","0"
"t154","0"
"t96","0"
"t169","0"
"t232","0"
"t233","0"
"t191","0"
"t192","0"
"t234","1"
"t235","1"
"t109","0"
"t86","1"
"t87","1"
"t179","1"
"t180","1"
"t172","1"
"t100","1"
"t150","1"
"t151","1"
"t65","0"
"t83","0"
"t110","0"
"t243","0"
"t244","0"
"t229","0"
"t183","0"
"t189","0"
"t190","0"
"t40","0"
"t41","0"
"t137","1"
"t208","1"
"t209","1"
"t130","1"
"t174","0"
"t175","0"
"t141","0"
"t101","1"
"t102","0"
"t103","0"
"t55","0"
"t49","0"
"t50","0"
"t204","1"
"t205","1"
"t140","1"
"t156","1"
"t245","0"
"t246","0"
"t226","0"
"t171","0"
"t241","0"
"t242","0"
"t170","0"
"t176","1"
"t219","1"
"t220","1"
"t193","1"
"t68","1"
"t19","0"
"t20","0"
"t57","0"
"t58","1"
"t36","1"
"t9","0"
"t23","0"
"t147","0"
"t148","0"
"t93","0"
"t94","0"
"t43","0"
"t26","0"
"t18","0"
"t32","0"
"t33","0"
"t144","0"
"t145","0"
"t108","0"
"t187","0"
"t223","0"
"t224","0"
"t129","0"
"t121","0"
"t202","1"
"t203","1"
"t136","0"
"t215","0"
"t216","0"
"t239","0"
"t240","0"
"t62","0"
"t63","0"
"t84","0"
"t125","0"
"t126","0"
"t69","0"
"t181","0"
"t182","0"
"t70","0"
"t60","0"
"t158","0"
"t210","0"
"t230","0"
"t231","0"
"t221","0"
"t165","0"
"t166","0"
"t157","0"
"t113","0"
"t114","0"
"t48","0"
"t29","0"
"t44","0"
"t77","0"
"t91","0"
"t200","0"
"t201","0"
"t198","0"
"t199","0"
"t173","0"
"t106","0"
"t107","0"
"t89","0"
"t56","0"
"t42","0"
"t116","0"
"t124","0"
"t160","0"
"t161","0"
"t155","0"
"t211","0"
"t212","0"
"t134","0"
"t99","0"
"t131","0"
"t132","0"
"t75","0"
"t253","0"
"t254","0"
"t188","0"
"t196","0"
"t197","0"
"t66","0"
"t67","0"
"t37","0"
"t38","0"
"t14","0"
"t11","0"
"t12","0"
"t13","0"
"t3","1"
"t8","1"
"t30","1"
"t31","1"
"t16","1"
"t27","1"
"t28","1"
"t53","1"
"t54","1"
"t64","1"
"t72","1"
"t117","1"
"t118","1"
"t111","1"
"t112","1"
"t71","0"
"t237","0"
"t238","0"
"t47","1"
"t95","1"
"t213","1"
"t214","1"
"t92","1"
"t249","0"
"t250","0"
"t85","1"
"t78","1"
"t81","1"
"t82","1"
"t59","1"
"t25","1"
"t24","0"
"t73","1"
"t74","1"
"t17","1"
"t34","1"
"t35","1"
"t10","1"
"t2","0"
