"accepted_species","Medicinal"
"Ceropegia_spaniflora",NA
"Chloropetalum_obtusiflorum",0
"Cynanchum_brasiliense",NA
"Gynochthodes_verticillata",0
"Mandevilla_bahiensis",NA
"Simira_salvadorensis",0
"Simira_corumbensis",0
"Keetia_mannii",0
"Microloma_tenuifolium",0
"Gentianella_columnae",0
"Alyxia_baillonii",NA
"Gentiana_elmeriana",0
"Tocoyena_sellowiana",0
"Pauridiantha_arcuata",0
"Atractocarpus_crosbyi",0
"Orianthera_serpyllifolia",0
"Ixora_lacei",0
"Gynochthodes_microcephala",0
"Oxystelma_esculentum",1
"Myrmephytum_arfakianum",0
"Duroia_longifolia",0
"Eumachia_macrocarpa",0
"Lisianthius_cuspidatus",NA
"Coutarea_alba",0
"Chomelia_brasiliana",0
"Bouvardia_keniae",0
"Chimarrhis_speciosa",0
"Ditassa_hastata",0
"Asclepias_densiflora",1
"Asclepias_tomentosa",NA
"Strychnos_alvimiana",0
"Strychnos_malacosperma",0
"Strychnos_dale",0
"Metastelma_barbadense",0
"Hockinia_montana",0
"Rauvolfia_capuronii",0
"Frasera_puberulenta",0
"Notopleura_parasiggersiana",0
"Gymnemopsis_pierrei",0
"Rondeletia_lomensis",0
"Kadua_lichtlei",0
"Ceropegia_candelabrum",1
"Ceropegia_madens",0
"Spigelia_cascatensis",0
"Galium_qaradaghense",0
"Meyna_spinosa",1
"Galium_normanii",0
"Psychotria_microcarpa",0
"Psychotria_capizensis",0
"Psychotria_stevensiana",0
"Psychotria_galintanensis",0
"Galium_festivum",0
"Psychotria_peekeliana",0
"Dictyophleba_rudens",NA
"Coprosma_pumila",0
"Manettia_leucantha",0
"Asperula_pusilla",0
"Asperula_acuminata",0
"Ixora_kalehensis",0
"Ixora_riparum",0
"Ixora_amplexicaulis",1
"Ixora_killipii",0
"Hedyotis_communis",0
"Alseis_peruviana",0
"Hedyotis_rivalis",0
"Hoya_tetrantha",0
"Hoya_amboinensis",0
"Hedyotis_tavoyensis",0
"Tabernaemontana_mocquerysi",0
"Mussaenda_ridleyana",0
"Parsonsia_rubra",0
"Funastrum_odoratum",NA
"Diplolepis_descolei",NA
"Parsonsia_brachiata",0
"Joosia_dielsiana",0
"Palicourea_calophlebia",0
"Secamone_kjellbergii",0
"Palicourea_stipularis",0
"Fagraea_acutibracteata",0
"Fagraea_berteroana",1
"Fagraea_rarissima",NA
"Canthium_scandens",1
"Sherardia_arvensis",0
"Sebaea_fourcadei",0
"Gonolobus_bakeri",0
"Timonius_virgatus",0
"Pavetta_sylvatica",0
"Lasianthus_pendulus",0
"Halenia_conzattii",0
"Caralluma_peckii",0
"Remijia_kuhlmannii",0
"Remijia_berryi",0
"Oldenlandia_vasudevanii",0
"Xysmalobium_banjoense",0
"Ophiorrhiza_densiflora",0
"Posoqueria_laurifolia",0
"Sabicea_harleyae",0
"Praravinia_subtomentosa",0
"Chassalia_zenkeri",0
"Gentiana_sumatrana",0
