accepted_species,estimate
t50,1.7213045
t72,1.671381
t80,1.6717389
t235,1.5983814
t359,1.6031123
t380,1.6158265
t464,1.6083546
t465,1.6083546
t431,1.6139008
t300,1.6122558
t402,1.6117251
t423,1.6110123
t151,1.3803021
t152,1.3384954
t182,-0.7834537
t226,-0.7922552
t227,-0.81028473
t188,-0.7557648
t266,-1.1108989
t223,-1.0901684
t271,-1.0865853
t254,-1.0984063
t106,-0.9833248
t87,-0.9264947
t46,-0.83604014
t193,-0.2896167
t422,-0.30052254
t376,-0.30210426
t396,-0.27456856
t417,-0.27409655
t438,-0.2726925
t388,-0.2727402
t318,-0.26170847
t416,-0.26123425
t451,-0.25690684
t237,-0.25252953
t128,-0.19312654
t66,-0.15750454
t186,-0.012277726
t200,-0.030138426
t133,-0.86975706
t445,-0.8611055
t211,-0.86756
t194,-0.8701925
t63,-0.9647457
t125,-0.9779716
t15,0.6799061
